0.184,-0.793,0.613
0.184,-0.797,0.609
0.184,-0.789,0.609
0.184,-0.793,0.609
0.18,-0.797,0.613
0.184,-0.797,0.609
0.184,-0.797,0.609
0.184,-0.793,0.609
0.18,-0.789,0.609
0.184,-0.789,0.609
0.184,-0.793,0.613
0.184,-0.793,0.613
0.188,-0.793,0.613
0.184,-0.789,0.613
0.18,-0.793,0.613
0.184,-0.789,0.613
0.184,-0.793,0.613
0.184,-0.793,0.613
0.184,-0.789,0.609
0.188,-0.789,0.613
0.184,-0.793,0.609
0.188,-0.793,0.613
0.188,-0.789,0.613
0.184,-0.793,0.613
0.184,-0.793,0.613
0.184,-0.793,0.613
0.184,-0.789,0.613
0.184,-0.793,0.609
0.168,-0.793,0.609
0.18,-0.793,0.617
0.184,-0.793,0.613
0.18,-0.793,0.609
0.184,-0.789,0.613
0.184,-0.781,0.613
0.184,-0.781,0.613
0.184,-0.793,0.613
0.18,-0.793,0.613
0.184,-0.789,0.613
0.184,-0.793,0.613
0.184,-0.789,0.613
0.176,-0.793,0.609
0.18,-0.797,0.613
0.18,-0.801,0.613
0.18,-0.793,0.617
0.18,-0.793,0.617
0.18,-0.785,0.617
0.184,-0.789,0.613
0.18,-0.789,0.617
0.184,-0.793,0.613
0.184,-0.789,0.613
0.184,-0.793,0.613
0.18,-0.793,0.613
0.184,-0.793,0.613
0.184,-0.793,0.613
0.18,-0.793,0.613
0.184,-0.793,0.613
0.184,-0.793,0.613
0.188,-0.793,0.609
0.184,-0.797,0.609
0.184,-0.789,0.613
0.184,-0.785,0.613
0.184,-0.785,0.613
0.18,-0.785,0.613
0.184,-0.789,0.613
0.184,-0.793,0.613
0.188,-0.789,0.617
0.188,-0.793,0.613
0.184,-0.793,0.613
0.184,-0.797,0.613
0.188,-0.797,0.613
0.184,-0.793,0.613
0.188,-0.793,0.613
0.188,-0.785,0.613
0.188,-0.781,0.609
0.188,-0.789,0.609
0.188,-0.789,0.613
0.188,-0.793,0.609
0.188,-0.793,0.613
0.176,-0.793,0.609
0.18,-0.793,0.613
0.184,-0.789,0.613
0.188,-0.797,0.613
0.188,-0.793,0.609
0.191,-0.785,0.613
0.188,-0.789,0.609
0.191,-0.789,0.613
0.188,-0.793,0.613
0.191,-0.797,0.613
0.191,-0.789,0.613
0.191,-0.789,0.613
0.188,-0.797,0.613
0.184,-0.793,0.613
0.184,-0.789,0.613
0.184,-0.789,0.617
0.188,-0.785,0.613
0.188,-0.785,0.613
0.188,-0.789,0.613
0.18,-0.793,0.613
0.184,-0.793,0.613
0.184,-0.789,0.613
