-0.113,-0.805,0.621
-0.109,-0.805,0.625
-0.109,-0.805,0.621
-0.109,-0.813,0.629
-0.109,-0.813,0.629
-0.109,-0.805,0.625
-0.109,-0.809,0.629
-0.109,-0.813,0.633
-0.113,-0.809,0.629
-0.109,-0.805,0.629
-0.113,-0.809,0.629
-0.117,-0.813,0.625
-0.113,-0.809,0.617
-0.113,-0.805,0.617
-0.113,-0.813,0.617
-0.113,-0.816,0.617
-0.113,-0.809,0.617
-0.113,-0.801,0.621
-0.113,-0.805,0.617
-0.113,-0.809,0.617
-0.109,-0.809,0.617
-0.113,-0.813,0.617
-0.121,-0.813,0.621
-0.113,-0.809,0.625
-0.109,-0.809,0.625
-0.113,-0.813,0.625
-0.113,-0.816,0.625
-0.113,-0.813,0.617
-0.113,-0.809,0.621
-0.117,-0.813,0.625
-0.113,-0.805,0.621
-0.113,-0.805,0.617
-0.113,-0.809,0.621
-0.109,-0.813,0.621
-0.109,-0.813,0.617
-0.109,-0.805,0.621
-0.113,-0.805,0.625
-0.109,-0.809,0.621
-0.113,-0.813,0.621
-0.109,-0.816,0.617
-0.109,-0.813,0.617
-0.113,-0.813,0.621
-0.117,-0.813,0.617
-0.117,-0.813,0.617
-0.113,-0.813,0.613
-0.113,-0.813,0.617
-0.109,-0.813,0.621
-0.109,-0.809,0.621
-0.109,-0.809,0.617
-0.117,-0.813,0.621
-0.113,-0.809,0.621
-0.113,-0.809,0.621
-0.109,-0.813,0.621
-0.113,-0.813,0.621
-0.109,-0.809,0.621
-0.109,-0.809,0.621
-0.109,-0.813,0.625
-0.113,-0.813,0.625
-0.109,-0.816,0.625
-0.109,-0.816,0.621
-0.109,-0.813,0.617
-0.113,-0.809,0.625
-0.113,-0.805,0.629
-0.109,-0.809,0.625
-0.109,-0.813,0.625
-0.113,-0.813,0.621
-0.109,-0.805,0.613
-0.113,-0.801,0.613
-0.109,-0.801,0.621
-0.109,-0.809,0.617
-0.117,-0.813,0.625
-0.121,-0.809,0.629
-0.133,-0.805,0.625
-0.121,-0.813,0.637
-0.117,-0.809,0.625
-0.117,-0.805,0.625
-0.117,-0.809,0.621
-0.121,-0.805,0.621
-0.121,-0.805,0.621
-0.113,-0.809,0.617
-0.113,-0.809,0.621
-0.109,-0.805,0.617
-0.117,-0.805,0.617
-0.113,-0.805,0.621
-0.113,-0.809,0.625
-0.117,-0.809,0.625
-0.117,-0.813,0.625
-0.117,-0.813,0.625
-0.113,-0.805,0.629
-0.117,-0.801,0.625
-0.117,-0.805,0.621
-0.113,-0.805,0.617
-0.109,-0.813,0.617
-0.109,-0.809,0.621
-0.109,-0.801,0.617
-0.113,-0.809,0.625
-0.117,-0.805,0.625
-0.117,-0.805,0.629
-0.117,-0.809,0.629
-0.109,-0.809,0.625
-0.113,-0.809,0.625
-0.117,-0.809,0.629
-0.117,-0.805,0.629
-0.121,-0.805,0.629
-0.117,-0.801,0.621
-0.117,-0.801,0.629
-0.113,-0.797,0.625
-0.113,-0.805,0.629
-0.113,-0.805,0.629
-0.113,-0.805,0.633
-0.117,-0.805,0.629
-0.121,-0.809,0.633
-0.121,-0.805,0.633
-0.121,-0.801,0.633
-0.121,-0.805,0.637
-0.121,-0.809,0.637
-0.121,-0.801,0.633
-0.121,-0.801,0.633
-0.121,-0.801,0.633
-0.117,-0.793,0.633
-0.117,-0.797,0.637
-0.121,-0.801,0.637
-0.125,-0.797,0.633
-0.117,-0.805,0.641
-0.117,-0.805,0.629
-0.117,-0.801,0.637
-0.117,-0.805,0.637
-0.113,-0.809,0.637
-0.113,-0.801,0.637
-0.117,-0.801,0.633
-0.113,-0.801,0.633
-0.121,-0.801,0.633
