x_acc,y_acc,z_acc
-0.125,-0.996,0.48
-0.129,-0.973,0.531
-0.117,-0.957,0.555
-0.109,-0.965,0.539
-0.109,-0.973,0.504
-0.094,-0.98,0.465
-0.07,-0.977,0.441
-0.051,-0.965,0.434
-0.027,-0.957,0.426
0.004,-0.957,0.414
0.047,-0.965,0.406
0.09,-0.973,0.402
0.117,-0.973,0.395
0.129,-0.957,0.387
0.113,-0.941,0.375
0.098,-0.93,0.352
0.086,-0.926,0.336
0.086,-0.922,0.324
0.105,-0.922,0.316
0.129,-0.918,0.316
0.152,-0.918,0.309
0.172,-0.91,0.309
0.18,-0.914,0.313
0.184,-0.91,0.313
0.18,-0.914,0.301
0.16,-0.914,0.293
0.156,-0.914,0.281
0.145,-0.914,0.266
0.129,-0.918,0.258
0.117,-0.91,0.246
0.098,-0.914,0.238
0.082,-0.918,0.227
0.063,-0.918,0.234
0.047,-0.918,0.254
0.031,-0.918,0.266
0.012,-0.93,0.273
-0.012,-0.949,0.277
-0.035,-0.969,0.266
-0.051,-0.988,0.258
-0.047,-1.0,0.238
-0.035,-1.0,0.219
-0.023,-1.008,0.199
-0.016,-1.016,0.184
-0.004,-1.031,0.184
0.023,-1.047,0.188
0.051,-1.055,0.184
0.09,-1.043,0.168
0.133,-1.02,0.152
0.164,-1.016,0.141
0.199,-1.043,0.145
0.242,-1.055,0.168
0.285,-1.066,0.219
0.32,-1.09,0.273
0.344,-1.109,0.344
0.344,-1.113,0.434
0.32,-1.102,0.523
0.273,-1.082,0.586
0.227,-1.074,0.598
0.191,-1.07,0.582
0.164,-1.086,0.527
0.133,-1.094,0.465
0.105,-1.074,0.426
0.102,-1.02,0.41
0.102,-0.953,0.422
0.109,-0.895,0.43
0.117,-0.852,0.438
0.121,-0.813,0.434
0.117,-0.785,0.426
0.109,-0.762,0.41
0.109,-0.75,0.398
0.109,-0.746,0.391
0.109,-0.75,0.371
0.105,-0.77,0.359
0.105,-0.801,0.355
0.113,-0.832,0.34
0.109,-0.859,0.328
0.117,-0.891,0.328
0.117,-0.906,0.32
0.125,-0.926,0.316
0.133,-0.941,0.313
0.129,-0.957,0.305
0.133,-0.973,0.301
0.148,-0.984,0.285
0.164,-0.996,0.281
0.191,-0.996,0.281
0.203,-0.988,0.293
0.211,-0.965,0.297
0.211,-0.93,0.309
0.199,-0.914,0.32
0.191,-0.895,0.32
0.188,-0.883,0.309
0.191,-0.879,0.293
0.188,-0.887,0.273
