x_acc,y_acc,z_acc
0.031,-0.398,0.914
0.023,-0.398,0.93
0.016,-0.398,0.949
-0.004,-0.406,0.957
-0.031,-0.418,0.965
-0.043,-0.43,0.977
-0.055,-0.441,0.977
-0.059,-0.445,0.98
-0.063,-0.445,0.984
-0.063,-0.449,0.984
-0.066,-0.453,0.992
-0.059,-0.441,0.996
-0.055,-0.43,1.0
-0.051,-0.414,0.996
-0.047,-0.398,0.98
-0.043,-0.395,0.973
-0.043,-0.398,0.965
-0.051,-0.402,0.957
-0.059,-0.414,0.945
-0.07,-0.41,0.945
-0.086,-0.414,0.938
-0.09,-0.414,0.938
-0.086,-0.41,0.941
-0.082,-0.406,0.938
-0.07,-0.398,0.941
-0.063,-0.391,0.945
-0.063,-0.391,0.949
-0.066,-0.391,0.945
-0.07,-0.398,0.953
-0.07,-0.402,0.957
-0.066,-0.406,0.957
-0.063,-0.41,0.961
-0.059,-0.41,0.965
-0.059,-0.41,0.965
-0.051,-0.41,0.961
-0.047,-0.406,0.961
-0.039,-0.406,0.961
-0.039,-0.406,0.965
-0.039,-0.406,0.977
-0.047,-0.406,0.98
-0.055,-0.406,0.977
-0.055,-0.406,0.98
-0.059,-0.402,0.977
-0.059,-0.398,0.973
-0.063,-0.398,0.969
-0.063,-0.395,0.965
-0.063,-0.402,0.961
-0.063,-0.395,0.957
-0.059,-0.391,0.961
-0.059,-0.387,0.957
-0.055,-0.387,0.961
-0.059,-0.379,0.961
-0.055,-0.375,0.961
-0.055,-0.379,0.961
-0.07,-0.375,0.961
-0.063,-0.371,0.965
-0.063,-0.363,0.973
-0.059,-0.363,0.98
-0.059,-0.355,0.988
-0.059,-0.352,0.988
-0.066,-0.355,0.984
-0.066,-0.359,0.984
-0.059,-0.363,0.984
-0.063,-0.359,0.988
-0.059,-0.359,0.992
-0.059,-0.359,0.992
-0.059,-0.355,0.996
-0.055,-0.355,0.996
-0.047,-0.359,0.996
-0.043,-0.352,0.996
-0.039,-0.355,0.996
-0.043,-0.367,0.996
-0.047,-0.371,0.996
-0.047,-0.367,0.996
-0.043,-0.371,0.996
-0.043,-0.371,0.992
-0.039,-0.367,0.988
-0.035,-0.363,0.98
-0.031,-0.363,0.98
-0.031,-0.363,0.973
-0.039,-0.363,0.969
-0.039,-0.363,0.961
-0.047,-0.367,0.961
-0.043,-0.367,0.961
-0.039,-0.363,0.961
-0.031,-0.352,0.957
-0.027,-0.348,0.957
-0.02,-0.352,0.957
-0.02,-0.352,0.961
-0.02,-0.352,0.961
-0.023,-0.359,0.965
-0.023,-0.363,0.969
-0.027,-0.363,0.969
-0.023,-0.355,0.973
-0.027,-0.355,0.98
-0.027,-0.359,0.984
-0.027,-0.359,0.984
-0.027,-0.363,0.984
-0.027,-0.355,0.984
-0.023,-0.352,0.984
-0.027,-0.348,0.984
-0.027,-0.348,0.984
-0.035,-0.352,0.98
-0.027,-0.355,0.98
-0.035,-0.352,0.984
-0.027,-0.359,0.988
-0.023,-0.355,0.988
-0.023,-0.352,0.984
-0.027,-0.355,0.98
-0.027,-0.352,0.984
-0.035,-0.348,0.984
-0.035,-0.348,0.992
-0.031,-0.355,0.996
-0.023,-0.359,0.996
-0.023,-0.359,0.996
-0.023,-0.363,0.996
-0.02,-0.363,0.996
-0.023,-0.363,0.992
-0.02,-0.363,0.988
-0.02,-0.359,0.984
-0.02,-0.352,0.984
-0.016,-0.348,0.977
-0.016,-0.348,0.977
-0.02,-0.348,0.98
-0.02,-0.348,0.977
-0.02,-0.348,0.973
-0.02,-0.348,0.973
-0.02,-0.352,0.973
-0.02,-0.355,0.977
-0.023,-0.359,0.977
-0.027,-0.355,0.98
-0.031,-0.352,0.984
-0.023,-0.348,0.988
-0.027,-0.348,0.988
-0.031,-0.352,0.984
-0.027,-0.355,0.988
-0.023,-0.355,0.984
-0.02,-0.352,0.988
-0.02,-0.352,0.992
-0.023,-0.352,0.988
-0.031,-0.352,0.988
-0.035,-0.352,0.988
-0.039,-0.348,0.992
-0.039,-0.348,0.992
-0.039,-0.344,0.988
-0.039,-0.34,0.988
-0.035,-0.344,0.984
-0.031,-0.348,0.988
-0.035,-0.355,0.988
-0.039,-0.355,0.984
-0.043,-0.355,0.984
-0.043,-0.352,0.984
-0.043,-0.348,0.988
-0.043,-0.348,0.984
-0.043,-0.348,0.977
-0.027,-0.348,0.977
-0.023,-0.348,0.965
-0.023,-0.355,0.965
-0.023,-0.363,0.965
-0.02,-0.355,0.965
-0.02,-0.352,0.973
-0.023,-0.348,0.977
-0.023,-0.348,0.98
-0.023,-0.352,0.984
-0.023,-0.348,0.992
-0.023,-0.348,0.984
-0.016,-0.348,0.984
