x_acc,y_acc,z_acc
-0.059,-0.621,0.836
-0.059,-0.617,0.84
-0.055,-0.613,0.84
-0.055,-0.617,0.84
-0.059,-0.617,0.84
-0.059,-0.621,0.832
-0.059,-0.617,0.832
-0.07,-0.617,0.828
-0.074,-0.617,0.828
-0.074,-0.617,0.828
-0.082,-0.617,0.824
-0.082,-0.617,0.824
-0.082,-0.613,0.832
-0.082,-0.605,0.832
-0.082,-0.609,0.836
-0.082,-0.605,0.832
-0.082,-0.598,0.828
-0.086,-0.594,0.832
-0.082,-0.598,0.844
-0.082,-0.594,0.844
-0.082,-0.598,0.844
-0.082,-0.598,0.844
-0.086,-0.598,0.848
-0.086,-0.605,0.852
-0.09,-0.617,0.859
-0.09,-0.617,0.859
-0.098,-0.625,0.859
-0.102,-0.625,0.859
-0.113,-0.621,0.852
-0.102,-0.621,0.855
-0.098,-0.617,0.848
-0.094,-0.613,0.836
-0.09,-0.613,0.832
-0.09,-0.617,0.832
-0.094,-0.617,0.836
-0.102,-0.621,0.848
-0.102,-0.617,0.852
-0.098,-0.605,0.859
-0.09,-0.598,0.863
-0.078,-0.594,0.863
-0.078,-0.59,0.871
-0.07,-0.59,0.867
-0.059,-0.582,0.867
-0.047,-0.578,0.863
-0.027,-0.57,0.859
-0.008,-0.559,0.859
0.004,-0.555,0.852
0.016,-0.543,0.848
0.023,-0.535,0.852
0.031,-0.527,0.855
0.039,-0.527,0.859
0.043,-0.531,0.867
0.051,-0.531,0.875
0.055,-0.531,0.883
0.059,-0.535,0.879
0.063,-0.543,0.875
0.07,-0.547,0.867
0.074,-0.551,0.867
0.082,-0.555,0.863
0.09,-0.559,0.863
0.098,-0.563,0.859
0.102,-0.566,0.863
0.102,-0.578,0.879
0.102,-0.582,0.879
0.102,-0.59,0.879
0.102,-0.594,0.887
0.105,-0.594,0.879
0.102,-0.594,0.879
0.098,-0.59,0.875
0.102,-0.586,0.867
0.094,-0.59,0.863
0.094,-0.594,0.855
0.098,-0.598,0.848
0.105,-0.598,0.84
0.109,-0.598,0.836
0.129,-0.598,0.824
0.137,-0.598,0.824
0.141,-0.598,0.824
0.133,-0.598,0.824
0.125,-0.594,0.828
0.113,-0.594,0.824
0.109,-0.594,0.824
0.098,-0.59,0.82
0.094,-0.59,0.82
0.09,-0.59,0.824
0.098,-0.59,0.82
0.09,-0.594,0.82
0.086,-0.594,0.816
0.09,-0.594,0.809
0.09,-0.598,0.801
0.094,-0.602,0.797
0.102,-0.602,0.793
0.105,-0.598,0.793
0.109,-0.594,0.785
0.109,-0.594,0.781
0.109,-0.586,0.785
0.113,-0.59,0.785
0.121,-0.586,0.785
0.133,-0.586,0.785
0.137,-0.59,0.789
0.145,-0.586,0.785
0.152,-0.582,0.785
0.156,-0.59,0.785
0.16,-0.59,0.785
0.152,-0.609,0.789
0.133,-0.645,0.797
0.09,-0.688,0.805
0.043,-0.727,0.816
-0.004,-0.742,0.816
-0.039,-0.73,0.816
-0.074,-0.707,0.816
-0.086,-0.672,0.82
-0.098,-0.648,0.84
-0.098,-0.621,0.859
-0.082,-0.602,0.879
-0.07,-0.602,0.887
-0.055,-0.609,0.883
-0.055,-0.637,0.863
-0.066,-0.66,0.844
-0.086,-0.668,0.824
-0.109,-0.668,0.824
-0.121,-0.664,0.84
-0.113,-0.672,0.871
-0.102,-0.691,0.902
-0.078,-0.695,0.938
-0.063,-0.688,0.965
-0.051,-0.676,0.965
-0.051,-0.668,0.965
-0.059,-0.641,0.949
-0.043,-0.633,0.945
-0.031,-0.625,0.926
-0.027,-0.605,0.91
-0.02,-0.598,0.898
-0.004,-0.59,0.895
0.012,-0.566,0.887
0.031,-0.547,0.883
0.043,-0.52,0.871
0.043,-0.484,0.867
0.031,-0.461,0.863
0.02,-0.469,0.859
0.004,-0.484,0.863
0.004,-0.492,0.859
0.008,-0.496,0.859
0.012,-0.496,0.859
0.016,-0.496,0.867
0.012,-0.496,0.863
0.004,-0.492,0.863
-0.008,-0.484,0.855
-0.023,-0.48,0.852
-0.043,-0.469,0.84
-0.066,-0.457,0.836
-0.082,-0.453,0.832
-0.102,-0.449,0.84
-0.121,-0.449,0.848
-0.137,-0.449,0.852
-0.156,-0.457,0.859
-0.172,-0.469,0.867
-0.195,-0.477,0.883
-0.203,-0.48,0.891
-0.207,-0.484,0.895
-0.207,-0.484,0.902
-0.215,-0.492,0.91
-0.223,-0.5,0.922
-0.223,-0.516,0.93
-0.219,-0.535,0.949
-0.211,-0.539,0.961
-0.203,-0.543,0.965
-0.199,-0.535,0.961
-0.207,-0.535,0.953
-0.223,-0.531,0.934
-0.23,-0.527,0.918
-0.234,-0.527,0.91
-0.234,-0.527,0.895
-0.234,-0.52,0.879
-0.227,-0.523,0.871
-0.223,-0.527,0.875
-0.211,-0.527,0.879
-0.203,-0.527,0.875
-0.203,-0.523,0.867
-0.195,-0.52,0.871
-0.191,-0.508,0.867
-0.203,-0.5,0.875
-0.203,-0.508,0.875
-0.199,-0.52,0.871
-0.188,-0.531,0.871
-0.164,-0.535,0.863
-0.156,-0.535,0.863
-0.152,-0.539,0.863
-0.168,-0.539,0.859
-0.18,-0.539,0.859
-0.191,-0.539,0.855
-0.199,-0.535,0.848
-0.211,-0.531,0.836
-0.215,-0.531,0.836
-0.219,-0.527,0.84
-0.215,-0.527,0.844
-0.199,-0.527,0.84
-0.188,-0.527,0.832
-0.176,-0.52,0.84
-0.172,-0.52,0.844
-0.172,-0.523,0.852
-0.18,-0.531,0.859
-0.188,-0.535,0.855
-0.184,-0.547,0.859
-0.172,-0.547,0.848
-0.16,-0.551,0.84
-0.145,-0.563,0.848
-0.129,-0.57,0.852
-0.102,-0.57,0.855
-0.051,-0.555,0.859
0.004,-0.523,0.859
0.043,-0.504,0.871
0.066,-0.508,0.895
0.078,-0.527,0.938
0.09,-0.555,0.992
0.082,-0.578,1.043
0.059,-0.605,1.078
0.043,-0.609,1.113
0.039,-0.59,1.129
0.047,-0.57,1.121
0.063,-0.543,1.102
0.082,-0.516,1.066
0.098,-0.488,1.023
0.113,-0.469,0.988
0.129,-0.453,0.957
0.137,-0.453,0.922
0.145,-0.461,0.895
0.152,-0.461,0.875
0.148,-0.449,0.875
0.145,-0.441,0.895
0.137,-0.43,0.902
0.125,-0.426,0.902
0.121,-0.434,0.906
0.125,-0.445,0.902
0.125,-0.449,0.91
0.125,-0.461,0.918
0.125,-0.48,0.91
0.125,-0.492,0.902
0.129,-0.508,0.887
0.129,-0.52,0.879
0.133,-0.523,0.871
0.121,-0.527,0.867
0.121,-0.527,0.867
0.117,-0.531,0.871
0.121,-0.531,0.867
0.117,-0.539,0.867
0.113,-0.539,0.871
0.113,-0.531,0.867
0.121,-0.527,0.875
0.129,-0.531,0.879
0.133,-0.539,0.871
0.137,-0.555,0.867
0.129,-0.559,0.859
0.125,-0.559,0.855
0.117,-0.563,0.844
0.113,-0.563,0.844
0.117,-0.559,0.832
0.121,-0.559,0.828
0.125,-0.563,0.816
0.133,-0.566,0.82
0.137,-0.566,0.82
0.133,-0.57,0.816
0.133,-0.57,0.82
0.129,-0.574,0.82
0.133,-0.582,0.82
0.145,-0.578,0.824
0.16,-0.574,0.824
0.168,-0.566,0.824
0.168,-0.559,0.816
0.164,-0.551,0.805
0.152,-0.555,0.797
0.148,-0.559,0.789
0.152,-0.559,0.781
0.152,-0.559,0.777
0.148,-0.559,0.773
0.145,-0.547,0.777
0.145,-0.543,0.785
0.141,-0.547,0.793
0.145,-0.547,0.801
0.16,-0.551,0.813
0.172,-0.551,0.816
0.18,-0.551,0.816
0.184,-0.559,0.82
0.164,-0.594,0.824
0.121,-0.633,0.828
0.07,-0.672,0.832
0.02,-0.699,0.852
-0.031,-0.719,0.883
-0.063,-0.715,0.922
-0.09,-0.715,0.965
-0.094,-0.699,1.004
-0.09,-0.68,1.039
-0.063,-0.656,1.059
-0.035,-0.637,1.063
-0.02,-0.633,1.051
-0.008,-0.648,1.023
0.004,-0.676,0.984
0.012,-0.695,0.949
0.023,-0.688,0.918
0.039,-0.652,0.902
0.051,-0.598,0.895
0.051,-0.531,0.879
0.043,-0.469,0.859
0.027,-0.41,0.844
0.008,-0.371,0.82
-0.016,-0.352,0.805
-0.051,-0.336,0.785
-0.094,-0.336,0.781
-0.133,-0.34,0.785
-0.168,-0.344,0.785
-0.203,-0.359,0.801
-0.227,-0.383,0.836
-0.242,-0.398,0.867
-0.238,-0.402,0.895
-0.227,-0.406,0.93
-0.223,-0.41,0.953
-0.211,-0.43,0.973
-0.203,-0.457,0.988
-0.199,-0.484,0.996
-0.203,-0.516,1.012
-0.215,-0.539,1.012
-0.215,-0.551,1.004
-0.211,-0.547,0.988
-0.207,-0.531,0.98
-0.188,-0.512,0.977
-0.18,-0.484,0.965
-0.176,-0.465,0.949
-0.172,-0.461,0.934
-0.188,-0.453,0.918
-0.18,-0.465,0.906
-0.188,-0.469,0.895
-0.184,-0.477,0.891
-0.18,-0.484,0.883
-0.176,-0.484,0.875
-0.184,-0.477,0.875
-0.191,-0.473,0.871
-0.199,-0.473,0.867
-0.199,-0.477,0.863
-0.191,-0.484,0.855
-0.18,-0.488,0.859
-0.164,-0.48,0.859
-0.152,-0.477,0.859
-0.148,-0.477,0.859
-0.148,-0.477,0.867
-0.156,-0.48,0.875
-0.164,-0.484,0.887
-0.172,-0.488,0.891
-0.172,-0.492,0.887
-0.176,-0.488,0.879
-0.176,-0.492,0.867
-0.172,-0.496,0.848
-0.164,-0.488,0.832
-0.168,-0.488,0.82
-0.172,-0.488,0.813
-0.18,-0.488,0.809
-0.184,-0.496,0.813
-0.199,-0.512,0.809
-0.199,-0.527,0.816
-0.188,-0.547,0.828
-0.156,-0.563,0.844
-0.125,-0.582,0.875
-0.086,-0.613,0.926
-0.035,-0.621,0.969
0.02,-0.598,1.008
0.055,-0.543,1.051
0.066,-0.484,1.086
0.051,-0.461,1.098
0.031,-0.469,1.102
0.02,-0.504,1.086
0.031,-0.523,1.066
0.059,-0.52,1.055
0.094,-0.5,1.051
0.148,-0.469,1.051
0.207,-0.438,1.051
0.238,-0.426,1.039
0.25,-0.414,1.027
0.23,-0.398,1.02
0.207,-0.387,1.016
0.172,-0.383,1.012
0.156,-0.391,1.016
0.148,-0.395,1.008
0.16,-0.395,1.0
0.18,-0.406,0.98
0.188,-0.418,0.977
0.184,-0.426,0.969
0.176,-0.43,0.957
0.172,-0.441,0.938
0.168,-0.449,0.938
0.164,-0.449,0.926
0.16,-0.449,0.914
0.152,-0.449,0.902
0.152,-0.449,0.895
0.16,-0.445,0.883
0.164,-0.441,0.879
0.168,-0.438,0.875
0.172,-0.445,0.867
0.188,-0.449,0.867
0.195,-0.449,0.863
0.199,-0.449,0.863
0.203,-0.461,0.859
0.199,-0.461,0.855
0.195,-0.461,0.852
0.188,-0.469,0.848
0.18,-0.469,0.844
0.184,-0.473,0.844
0.18,-0.473,0.844
0.184,-0.477,0.84
0.191,-0.477,0.844
0.195,-0.473,0.848
0.191,-0.48,0.852
0.191,-0.492,0.855
0.199,-0.496,0.859
0.191,-0.504,0.863
0.18,-0.516,0.859
0.168,-0.523,0.859
0.152,-0.523,0.855
0.148,-0.527,0.84
0.145,-0.527,0.824
0.148,-0.523,0.813
0.152,-0.523,0.801
0.16,-0.523,0.797
0.168,-0.523,0.793
0.176,-0.527,0.789
0.188,-0.527,0.789
0.191,-0.527,0.789
0.199,-0.527,0.797
0.203,-0.516,0.805
0.211,-0.512,0.816
0.215,-0.52,0.844
0.219,-0.543,0.871
0.191,-0.559,0.883
0.137,-0.578,0.891
0.078,-0.59,0.898
0.031,-0.586,0.91
-0.02,-0.574,0.941
-0.059,-0.563,0.984
-0.082,-0.559,1.027
-0.09,-0.547,1.066
-0.07,-0.535,1.098
-0.047,-0.539,1.113
-0.031,-0.535,1.113
-0.027,-0.531,1.09
-0.039,-0.527,1.063
-0.047,-0.508,1.027
-0.063,-0.492,0.984
-0.094,-0.477,0.957
-0.125,-0.461,0.938
-0.16,-0.441,0.922
-0.191,-0.422,0.918
-0.215,-0.406,0.918
-0.219,-0.395,0.918
-0.211,-0.387,0.922
-0.203,-0.387,0.918
-0.191,-0.391,0.914
-0.176,-0.391,0.918
-0.172,-0.391,0.926
-0.16,-0.395,0.926
-0.156,-0.41,0.934
-0.152,-0.422,0.934
-0.148,-0.438,0.938
-0.148,-0.449,0.934
-0.152,-0.453,0.93
-0.16,-0.453,0.93
-0.168,-0.457,0.922
-0.184,-0.477,0.918
-0.191,-0.484,0.91
-0.191,-0.492,0.902
-0.188,-0.492,0.898
-0.184,-0.492,0.895
-0.176,-0.492,0.891
-0.176,-0.492,0.891
-0.176,-0.488,0.891
-0.18,-0.484,0.891
-0.18,-0.477,0.891
-0.172,-0.469,0.895
-0.168,-0.473,0.891
-0.172,-0.477,0.891
-0.18,-0.484,0.883
-0.184,-0.484,0.871
-0.176,-0.488,0.879
-0.172,-0.48,0.875
-0.176,-0.48,0.867
-0.18,-0.484,0.875
-0.188,-0.492,0.883
-0.188,-0.496,0.895
-0.188,-0.492,0.898
-0.195,-0.492,0.898
-0.195,-0.48,0.898
-0.195,-0.484,0.898
-0.191,-0.492,0.895
-0.188,-0.508,0.879
-0.191,-0.52,0.863
-0.199,-0.527,0.84
-0.203,-0.543,0.824
-0.195,-0.563,0.828
-0.168,-0.582,0.852
-0.117,-0.582,0.867
-0.047,-0.559,0.875
0.004,-0.516,0.895
0.023,-0.461,0.934
0.02,-0.43,0.969
0.004,-0.422,1.0
-0.012,-0.453,1.016
-0.004,-0.48,1.012
0.02,-0.496,0.996
0.051,-0.477,0.984
0.09,-0.438,0.984
0.129,-0.402,0.984
0.16,-0.379,0.992
0.184,-0.379,0.996
0.191,-0.398,0.996
0.184,-0.43,1.0
0.168,-0.445,1.02
0.156,-0.453,1.023
0.148,-0.469,1.031
0.152,-0.484,1.035
0.16,-0.504,1.035
0.16,-0.516,1.035
0.156,-0.52,1.027
0.152,-0.508,1.023
0.152,-0.492,1.012
0.141,-0.488,0.988
0.129,-0.492,0.969
0.121,-0.496,0.941
0.121,-0.496,0.918
0.113,-0.488,0.898
