x_acc,y_acc,z_acc
0.02,-0.594,0.672
0.027,-0.602,0.68
0.035,-0.621,0.688
0.043,-0.633,0.688
0.051,-0.652,0.699
0.059,-0.676,0.703
0.078,-0.691,0.715
0.098,-0.695,0.734
0.113,-0.691,0.762
0.125,-0.691,0.797
0.137,-0.711,0.816
0.145,-0.738,0.832
0.156,-0.754,0.848
0.164,-0.754,0.848
0.164,-0.75,0.836
0.164,-0.758,0.809
0.156,-0.77,0.773
0.121,-0.813,0.738
0.063,-0.93,0.695
-0.031,-1.023,0.66
-0.145,-1.008,0.664
-0.172,-0.926,0.703
-0.176,-0.832,0.758
-0.203,-0.742,0.824
-0.227,-0.629,0.902
-0.203,-0.531,0.977
-0.129,-0.504,1.02
-0.066,-0.563,1.039
-0.047,-0.66,1.016
-0.035,-0.727,0.973
-0.012,-0.73,0.949
0.012,-0.715,0.938
0.027,-0.691,0.93
0.031,-0.684,0.906
0.031,-0.68,0.879
0.027,-0.664,0.848
0.027,-0.637,0.82
0.027,-0.617,0.789
0.035,-0.605,0.758
0.055,-0.59,0.73
0.055,-0.59,0.707
0.035,-0.578,0.684
0.012,-0.574,0.66
0.023,-0.57,0.652
0.043,-0.566,0.648
0.063,-0.574,0.645
0.078,-0.586,0.641
0.078,-0.594,0.641
0.078,-0.59,0.641
0.07,-0.594,0.648
0.063,-0.598,0.656
0.055,-0.602,0.664
0.039,-0.613,0.664
0.027,-0.629,0.672
0.008,-0.648,0.688
-0.016,-0.664,0.691
-0.031,-0.676,0.699
-0.043,-0.699,0.711
-0.07,-0.727,0.715
-0.094,-0.75,0.73
-0.117,-0.762,0.75
-0.133,-0.758,0.781
-0.133,-0.766,0.805
-0.121,-0.766,0.816
-0.117,-0.773,0.824
-0.113,-0.781,0.82
-0.105,-0.789,0.805
-0.102,-0.824,0.781
-0.094,-0.922,0.77
-0.012,-1.027,0.758
0.117,-0.961,0.77
0.215,-0.832,0.844
0.23,-0.75,0.91
0.246,-0.676,0.953
0.293,-0.578,0.992
0.313,-0.5,1.027
0.277,-0.48,1.039
0.223,-0.527,1.016
0.168,-0.582,0.977
0.117,-0.609,0.941
0.043,-0.637,0.914
-0.016,-0.66,0.898
-0.027,-0.668,0.895
-0.012,-0.664,0.898
0.0,-0.656,0.906
0.004,-0.645,0.91
0.004,-0.633,0.895
0.012,-0.621,0.871
0.016,-0.602,0.855
0.016,-0.578,0.836
-0.012,-0.57,0.809
-0.027,-0.566,0.777
-0.047,-0.566,0.742
-0.063,-0.57,0.715
-0.051,-0.574,0.699
-0.055,-0.57,0.688
-0.051,-0.559,0.68
-0.051,-0.559,0.668
-0.039,-0.563,0.652
-0.023,-0.578,0.648
-0.012,-0.594,0.645
-0.004,-0.598,0.641
0.008,-0.598,0.641
0.02,-0.602,0.637
0.031,-0.605,0.637
0.043,-0.609,0.641
0.07,-0.621,0.645
0.094,-0.633,0.648
0.109,-0.625,0.66
