x_acc,y_acc,z_acc
-0.066,0.754,0.695
-0.063,0.754,0.688
-0.063,0.746,0.684
-0.063,0.75,0.68
-0.07,0.746,0.68
-0.078,0.746,0.68
-0.066,0.738,0.684
-0.07,0.742,0.68
-0.063,0.742,0.684
-0.059,0.754,0.676
-0.055,0.746,0.68
-0.047,0.738,0.676
-0.047,0.742,0.676
-0.039,0.738,0.68
-0.031,0.738,0.684
-0.027,0.734,0.688
-0.023,0.734,0.691
-0.023,0.738,0.699
-0.023,0.746,0.707
-0.023,0.754,0.715
-0.031,0.762,0.723
-0.047,0.77,0.727
-0.051,0.754,0.73
-0.055,0.738,0.727
-0.063,0.73,0.723
-0.055,0.734,0.715
-0.051,0.75,0.699
-0.063,0.762,0.68
-0.063,0.766,0.664
-0.055,0.773,0.652
-0.055,0.762,0.652
-0.055,0.758,0.652
-0.047,0.746,0.652
-0.043,0.742,0.652
-0.031,0.742,0.664
-0.016,0.738,0.676
0.0,0.754,0.676
0.012,0.777,0.676
0.016,0.797,0.68
0.012,0.801,0.684
0.0,0.793,0.68
-0.004,0.785,0.68
-0.012,0.805,0.668
-0.031,0.832,0.66
-0.055,0.844,0.652
-0.078,0.836,0.645
-0.094,0.805,0.637
-0.102,0.766,0.625
-0.094,0.738,0.617
-0.078,0.738,0.625
-0.063,0.75,0.625
-0.051,0.758,0.609
-0.043,0.77,0.609
-0.051,0.785,0.609
-0.051,0.789,0.613
-0.055,0.789,0.613
-0.051,0.773,0.641
-0.051,0.762,0.645
-0.055,0.754,0.645
-0.047,0.758,0.648
-0.051,0.75,0.648
-0.035,0.742,0.652
-0.027,0.746,0.641
-0.023,0.754,0.633
-0.027,0.762,0.633
-0.027,0.762,0.625
-0.027,0.754,0.617
-0.023,0.758,0.609
-0.02,0.758,0.609
-0.02,0.754,0.602
-0.02,0.754,0.598
-0.016,0.77,0.598
-0.02,0.785,0.598
-0.023,0.797,0.598
-0.027,0.789,0.598
-0.031,0.789,0.594
-0.031,0.785,0.582
-0.035,0.781,0.586
-0.039,0.789,0.586
-0.035,0.801,0.582
-0.031,0.805,0.59
-0.031,0.809,0.586
-0.023,0.816,0.598
-0.027,0.828,0.594
-0.027,0.855,0.605
-0.02,0.887,0.621
-0.012,0.926,0.641
-0.008,0.961,0.648
-0.004,0.98,0.664
0.004,0.98,0.672
0.008,0.957,0.684
0.012,0.945,0.695
0.023,0.938,0.707
0.031,0.934,0.719
0.031,0.934,0.758
0.02,0.977,0.742
-0.004,1.094,0.691
-0.059,1.25,0.73
-0.188,1.285,0.77
-0.316,1.168,0.777
-0.344,1.004,0.813
-0.293,0.891,0.887
-0.25,0.766,0.969
-0.227,0.613,1.027
-0.184,0.5,1.047
-0.172,0.453,1.035
-0.191,0.473,1.016
-0.242,0.547,0.977
-0.266,0.617,0.945
-0.262,0.645,0.926
-0.23,0.629,0.91
-0.184,0.609,0.887
-0.141,0.625,0.867
-0.121,0.648,0.84
