x_acc,y_acc,z_acc
-0.141,-0.949,0.723
-0.113,-0.914,0.762
-0.082,-0.859,0.813
-0.035,-0.816,0.855
0.0,-0.793,0.879
0.02,-0.762,0.891
0.016,-0.703,0.902
0.004,-0.633,0.91
-0.008,-0.582,0.902
-0.012,-0.574,0.879
-0.008,-0.586,0.836
0.004,-0.609,0.797
0.016,-0.621,0.762
0.016,-0.617,0.727
0.0,-0.621,0.703
-0.023,-0.629,0.684
-0.039,-0.629,0.664
-0.055,-0.633,0.652
-0.047,-0.645,0.652
-0.039,-0.652,0.641
-0.027,-0.66,0.645
-0.02,-0.668,0.648
-0.027,-0.672,0.652
-0.027,-0.68,0.668
-0.035,-0.703,0.68
-0.043,-0.762,0.688
-0.066,-0.828,0.688
-0.094,-0.879,0.684
-0.117,-0.91,0.684
-0.121,-0.91,0.688
-0.125,-0.871,0.699
-0.121,-0.813,0.707
-0.102,-0.75,0.715
-0.066,-0.711,0.703
-0.016,-0.727,0.672
0.066,-0.773,0.676
0.168,-0.816,0.703
0.242,-0.82,0.719
0.273,-0.781,0.766
0.273,-0.762,0.809
0.234,-0.777,0.828
0.176,-0.816,0.84
0.125,-0.836,0.848
0.086,-0.809,0.863
0.055,-0.742,0.879
0.035,-0.695,0.895
0.031,-0.715,0.906
0.02,-0.754,0.895
0.012,-0.758,0.879
0.012,-0.719,0.879
0.02,-0.672,0.863
0.02,-0.641,0.836
0.0,-0.633,0.789
-0.023,-0.625,0.746
-0.027,-0.609,0.723
-0.02,-0.598,0.703
0.0,-0.594,0.688
0.016,-0.617,0.68
0.027,-0.641,0.672
0.035,-0.66,0.656
0.031,-0.668,0.645
0.031,-0.66,0.641
0.035,-0.656,0.629
0.031,-0.656,0.621
0.023,-0.656,0.613
0.023,-0.648,0.617
0.035,-0.633,0.633
0.063,-0.625,0.656
0.109,-0.625,0.688
0.148,-0.629,0.691
0.18,-0.652,0.676
0.199,-0.695,0.652
0.203,-0.75,0.617
0.195,-0.801,0.602
0.18,-0.867,0.586
0.133,-0.965,0.559
0.039,-1.113,0.535
-0.102,-1.219,0.539
-0.188,-1.152,0.605
-0.195,-1.0,0.699
-0.191,-0.852,0.762
-0.207,-0.742,0.781
-0.215,-0.707,0.773
-0.215,-0.754,0.75
-0.203,-0.852,0.734
-0.172,-0.926,0.727
-0.125,-0.945,0.738
-0.078,-0.914,0.762
-0.047,-0.855,0.793
-0.008,-0.777,0.82
0.012,-0.699,0.852
0.02,-0.629,0.879
0.012,-0.582,0.887
0.008,-0.559,0.875
0.016,-0.539,0.852
0.023,-0.52,0.828
0.039,-0.504,0.805
0.051,-0.496,0.777
0.051,-0.508,0.754
0.035,-0.539,0.727
0.02,-0.578,0.691
-0.004,-0.613,0.672
-0.023,-0.637,0.66
-0.031,-0.656,0.656
-0.023,-0.668,0.656
-0.016,-0.688,0.66
-0.023,-0.707,0.668
-0.027,-0.727,0.676
-0.039,-0.734,0.691
-0.047,-0.734,0.711
-0.063,-0.734,0.73
-0.07,-0.738,0.746
-0.098,-0.773,0.75
-0.125,-0.832,0.742
-0.148,-0.891,0.723
-0.172,-0.926,0.695
-0.184,-0.926,0.68
-0.191,-0.883,0.68
-0.164,-0.816,0.672
-0.117,-0.742,0.656
-0.043,-0.688,0.641
0.059,-0.641,0.66
0.148,-0.574,0.703
0.203,-0.527,0.766
0.23,-0.543,0.848
0.234,-0.66,0.898
0.215,-0.832,0.898
0.191,-0.957,0.898
0.168,-0.98,0.93
0.137,-0.91,0.977
0.086,-0.801,1.016
0.027,-0.727,1.031
-0.012,-0.723,1.016
-0.035,-0.734,0.98
-0.035,-0.73,0.945
-0.027,-0.711,0.906
-0.012,-0.699,0.859
0.0,-0.684,0.801
0.012,-0.676,0.746
0.023,-0.66,0.695
0.027,-0.641,0.668
0.023,-0.625,0.652
0.02,-0.621,0.633
0.012,-0.625,0.629
-0.008,-0.609,0.629
-0.027,-0.598,0.629
-0.051,-0.578,0.629
-0.059,-0.563,0.629
-0.047,-0.563,0.617
-0.02,-0.582,0.613
0.02,-0.617,0.609
0.059,-0.652,0.609
0.094,-0.684,0.625
0.121,-0.699,0.641
0.141,-0.703,0.668
0.156,-0.691,0.699
0.164,-0.68,0.715
0.16,-0.691,0.715
0.145,-0.719,0.684
0.117,-0.758,0.648
0.086,-0.813,0.617
0.016,-0.926,0.594
-0.094,-1.055,0.574
-0.195,-1.055,0.578
-0.223,-0.961,0.66
-0.211,-0.852,0.73
-0.207,-0.805,0.766
-0.203,-0.832,0.77
-0.184,-0.91,0.766
-0.16,-0.988,0.742
-0.133,-1.023,0.742
-0.098,-0.988,0.777
-0.055,-0.891,0.828
0.0,-0.813,0.867
0.039,-0.754,0.891
0.043,-0.711,0.891
0.039,-0.656,0.883
0.031,-0.598,0.871
0.023,-0.555,0.855
0.008,-0.551,0.82
0.0,-0.551,0.777
0.008,-0.563,0.738
0.012,-0.578,0.707
0.023,-0.59,0.691
0.02,-0.594,0.672
0.004,-0.598,0.656
-0.012,-0.605,0.645
-0.031,-0.617,0.633
-0.047,-0.633,0.621
-0.043,-0.641,0.625
-0.043,-0.645,0.629
-0.043,-0.672,0.629
-0.047,-0.723,0.633
-0.066,-0.777,0.641
-0.094,-0.832,0.656
-0.125,-0.875,0.668
-0.148,-0.891,0.691
-0.16,-0.906,0.711
-0.16,-0.898,0.723
-0.156,-0.875,0.727
-0.137,-0.832,0.727
-0.121,-0.758,0.715
-0.094,-0.676,0.688
-0.059,-0.609,0.656
-0.004,-0.582,0.648
0.105,-0.59,0.676
0.203,-0.621,0.711
0.262,-0.664,0.73
0.289,-0.734,0.781
0.273,-0.836,0.828
0.219,-0.938,0.848
0.168,-0.996,0.883
0.137,-0.98,0.926
0.121,-0.91,0.973
0.102,-0.82,0.992
0.066,-0.758,1.0
0.02,-0.754,0.996
0.0,-0.789,0.961
0.016,-0.809,0.914
0.023,-0.785,0.867
0.016,-0.734,0.824
0.004,-0.688,0.781
-0.004,-0.672,0.73
-0.004,-0.672,0.68
-0.008,-0.672,0.641
-0.02,-0.648,0.617
-0.027,-0.609,0.602
-0.027,-0.578,0.609
-0.02,-0.563,0.605
-0.012,-0.566,0.594
0.0,-0.578,0.578
0.004,-0.594,0.559
0.016,-0.598,0.547
0.02,-0.598,0.543
0.039,-0.59,0.555
0.055,-0.594,0.578
0.09,-0.602,0.605
0.121,-0.621,0.629
0.16,-0.648,0.656
0.184,-0.68,0.676
0.195,-0.723,0.688
0.195,-0.75,0.688
0.199,-0.77,0.676
0.184,-0.797,0.645
0.121,-0.91,0.598
-0.008,-1.109,0.574
-0.168,-1.195,0.566
-0.238,-1.102,0.617
-0.254,-0.969,0.695
-0.246,-0.852,0.734
-0.246,-0.785,0.754
-0.246,-0.785,0.762
-0.234,-0.844,0.762
-0.211,-0.918,0.77
-0.18,-0.98,0.781
-0.129,-0.996,0.816
-0.086,-0.957,0.848
-0.055,-0.871,0.891
-0.039,-0.766,0.941
-0.02,-0.664,0.969
-0.008,-0.594,0.969
0.008,-0.559,0.949
0.023,-0.551,0.91
0.035,-0.547,0.867
0.043,-0.539,0.832
0.043,-0.523,0.797
0.039,-0.516,0.77
0.02,-0.52,0.738
0.004,-0.543,0.723
-0.02,-0.574,0.703
-0.031,-0.602,0.688
-0.047,-0.621,0.676
-0.055,-0.641,0.664
-0.059,-0.648,0.656
-0.063,-0.66,0.66
-0.07,-0.676,0.664
-0.082,-0.699,0.672
-0.098,-0.727,0.688
-0.105,-0.742,0.703
-0.117,-0.758,0.715
-0.141,-0.777,0.723
-0.164,-0.809,0.715
-0.176,-0.863,0.691
-0.176,-0.926,0.664
-0.172,-0.953,0.645
-0.168,-0.941,0.637
-0.145,-0.914,0.641
-0.098,-0.887,0.625
-0.023,-0.871,0.621
0.09,-0.84,0.66
0.203,-0.762,0.723
0.273,-0.676,0.785
0.301,-0.609,0.855
0.27,-0.613,0.875
0.203,-0.668,0.871
0.152,-0.758,0.867
0.133,-0.801,0.883
0.121,-0.773,0.895
0.09,-0.719,0.922
0.055,-0.684,0.945
0.012,-0.684,0.949
-0.02,-0.684,0.938
-0.016,-0.668,0.938
0.0,-0.645,0.93
0.016,-0.617,0.906
0.023,-0.609,0.879
0.016,-0.594,0.836
0.004,-0.59,0.793
-0.008,-0.59,0.754
-0.02,-0.598,0.727
-0.035,-0.613,0.703
-0.039,-0.633,0.688
-0.039,-0.645,0.676
-0.023,-0.652,0.676
0.004,-0.648,0.672
0.023,-0.641,0.672
0.039,-0.641,0.672
0.047,-0.625,0.668
0.055,-0.605,0.672
0.055,-0.574,0.668
0.055,-0.547,0.672
0.074,-0.531,0.68
0.098,-0.555,0.68
0.137,-0.605,0.66
0.164,-0.66,0.621
0.18,-0.695,0.59
0.172,-0.719,0.574
0.105,-0.789,0.566
-0.031,-0.949,0.563
-0.227,-1.059,0.578
-0.332,-1.004,0.637
-0.344,-0.879,0.73
-0.309,-0.781,0.797
-0.273,-0.758,0.82
