x_acc,y_acc,z_acc
0.148,-0.961,0.781
0.152,-1.035,0.801
0.129,-1.102,0.766
0.098,-1.141,0.754
0.063,-1.176,0.777
0.059,-1.176,0.805
0.059,-1.133,0.82
0.059,-1.035,0.836
0.066,-0.906,0.852
0.07,-0.75,0.871
0.047,-0.609,0.887
0.031,-0.512,0.902
0.02,-0.461,0.91
0.016,-0.461,0.895
0.02,-0.48,0.863
0.023,-0.527,0.82
0.039,-0.574,0.781
0.051,-0.621,0.758
0.066,-0.664,0.742
0.078,-0.699,0.746
0.078,-0.73,0.75
0.074,-0.746,0.742
0.074,-0.746,0.727
0.066,-0.727,0.695
0.059,-0.695,0.672
0.055,-0.676,0.676
0.047,-0.676,0.695
0.039,-0.68,0.707
0.039,-0.695,0.707
0.035,-0.703,0.688
0.035,-0.711,0.664
0.035,-0.707,0.645
0.035,-0.691,0.637
0.039,-0.668,0.633
0.043,-0.641,0.637
0.047,-0.613,0.641
0.051,-0.605,0.641
0.039,-0.609,0.641
0.027,-0.625,0.637
0.016,-0.648,0.633
0.0,-0.676,0.633
-0.004,-0.691,0.633
-0.008,-0.715,0.621
-0.008,-0.738,0.613
-0.008,-0.766,0.613
-0.012,-0.793,0.617
-0.012,-0.82,0.617
-0.012,-0.84,0.629
-0.012,-0.859,0.652
-0.012,-0.891,0.68
-0.02,-0.938,0.688
-0.023,-0.984,0.688
-0.027,-1.016,0.691
-0.035,-1.023,0.691
-0.035,-1.012,0.695
-0.008,-1.0,0.719
0.012,-0.988,0.742
0.031,-0.984,0.746
0.043,-0.957,0.723
0.039,-0.906,0.715
0.031,-0.855,0.742
0.031,-0.82,0.785
0.031,-0.801,0.809
0.043,-0.793,0.813
0.074,-0.758,0.789
0.102,-0.707,0.777
0.125,-0.656,0.793
0.156,-0.621,0.82
0.191,-0.617,0.848
0.227,-0.648,0.875
0.258,-0.695,0.883
0.273,-0.727,0.848
0.254,-0.703,0.797
0.199,-0.66,0.762
0.145,-0.625,0.77
0.082,-0.621,0.801
0.031,-0.637,0.816
0.0,-0.668,0.805
0.0,-0.691,0.773
0.02,-0.699,0.738
0.059,-0.699,0.703
0.098,-0.691,0.68
0.129,-0.68,0.672
0.148,-0.664,0.668
0.148,-0.656,0.652
0.137,-0.641,0.641
0.121,-0.621,0.625
0.102,-0.621,0.617
0.098,-0.629,0.621
0.098,-0.645,0.629
0.105,-0.66,0.637
0.113,-0.684,0.637
0.137,-0.695,0.637
0.148,-0.699,0.629
0.148,-0.695,0.621
0.152,-0.684,0.613
0.152,-0.676,0.602
0.156,-0.672,0.586
0.152,-0.672,0.578
0.152,-0.672,0.582
0.156,-0.688,0.59
0.152,-0.719,0.59
0.152,-0.77,0.59
0.152,-0.809,0.582
0.145,-0.848,0.578
0.16,-0.867,0.574
0.16,-0.863,0.566
0.156,-0.859,0.578
0.148,-0.852,0.602
0.145,-0.855,0.629
0.148,-0.871,0.641
0.148,-0.887,0.652
0.148,-0.906,0.672
0.156,-0.938,0.703
0.152,-0.977,0.715
0.133,-1.016,0.719
0.102,-1.055,0.742
0.074,-1.074,0.762
0.055,-1.039,0.77
0.043,-0.949,0.797
0.055,-0.824,0.84
0.059,-0.703,0.891
0.051,-0.605,0.93
0.039,-0.551,0.949
0.023,-0.539,0.953
0.02,-0.582,0.938
0.02,-0.648,0.906
0.027,-0.707,0.883
0.039,-0.75,0.852
0.055,-0.766,0.82
0.078,-0.754,0.793
0.086,-0.738,0.777
0.09,-0.711,0.77
0.094,-0.695,0.762
0.094,-0.688,0.75
0.094,-0.691,0.734
0.086,-0.707,0.715
0.078,-0.719,0.691
0.074,-0.727,0.668
0.066,-0.719,0.648
0.051,-0.715,0.637
0.035,-0.707,0.637
0.027,-0.691,0.637
0.023,-0.672,0.633
0.027,-0.652,0.629
0.027,-0.641,0.621
0.035,-0.637,0.617
0.031,-0.629,0.609
0.039,-0.625,0.613
0.031,-0.629,0.609
0.027,-0.645,0.609
0.02,-0.664,0.617
0.008,-0.684,0.617
-0.004,-0.695,0.621
-0.016,-0.707,0.625
-0.016,-0.723,0.633
-0.004,-0.738,0.633
0.012,-0.746,0.648
0.027,-0.754,0.668
0.035,-0.766,0.676
0.039,-0.773,0.68
0.031,-0.789,0.68
0.008,-0.809,0.672
-0.027,-0.84,0.676
-0.055,-0.859,0.691
-0.074,-0.891,0.711
-0.082,-0.91,0.727
-0.078,-0.93,0.73
-0.055,-0.938,0.723
-0.027,-0.949,0.734
0.008,-0.965,0.77
0.035,-0.969,0.789
0.059,-0.965,0.785
0.051,-0.945,0.801
0.035,-0.914,0.82
0.027,-0.883,0.824
0.039,-0.836,0.813
0.051,-0.789,0.797
0.082,-0.734,0.785
0.109,-0.676,0.785
0.145,-0.645,0.793
0.18,-0.633,0.813
0.199,-0.664,0.84
0.207,-0.707,0.836
0.199,-0.75,0.809
0.184,-0.77,0.777
0.152,-0.762,0.746
0.121,-0.742,0.738
0.09,-0.715,0.742
0.082,-0.695,0.754
0.074,-0.688,0.75
0.063,-0.699,0.73
0.059,-0.715,0.703
0.063,-0.723,0.68
0.07,-0.715,0.656
0.086,-0.703,0.652
0.105,-0.688,0.652
0.113,-0.676,0.652
0.121,-0.652,0.656
0.125,-0.641,0.652
0.121,-0.633,0.648
0.109,-0.621,0.645
0.102,-0.609,0.641
0.09,-0.605,0.645
0.074,-0.605,0.648
0.09,-0.617,0.656
0.094,-0.637,0.656
0.105,-0.641,0.652
0.117,-0.656,0.645
0.129,-0.668,0.645
0.137,-0.676,0.641
0.137,-0.691,0.633
0.125,-0.699,0.633
0.113,-0.711,0.625
0.105,-0.715,0.617
0.094,-0.723,0.605
0.094,-0.73,0.605
0.09,-0.738,0.602
0.098,-0.754,0.613
0.105,-0.789,0.629
0.121,-0.844,0.637
0.133,-0.902,0.629
0.133,-0.957,0.617
0.129,-1.02,0.641
0.102,-1.117,0.68
0.055,-1.223,0.688
-0.008,-1.305,0.68
-0.051,-1.328,0.688
-0.047,-1.262,0.703
-0.008,-1.133,0.711
0.051,-1.023,0.762
0.102,-0.902,0.832
0.117,-0.742,0.902
0.102,-0.566,0.973
0.082,-0.402,1.023
0.055,-0.297,1.023
0.031,-0.289,0.977
0.012,-0.352,0.93
0.016,-0.434,0.898
0.031,-0.523,0.906
0.055,-0.605,0.922
0.074,-0.66,0.91
0.063,-0.688,0.879
0.043,-0.68,0.848
0.023,-0.648,0.832
0.004,-0.617,0.824
0.004,-0.598,0.805
0.012,-0.586,0.797
0.023,-0.59,0.785
0.043,-0.605,0.777
0.055,-0.621,0.766
0.063,-0.637,0.758
0.063,-0.641,0.746
0.059,-0.641,0.734
0.039,-0.633,0.727
0.039,-0.621,0.723
0.039,-0.609,0.711
0.047,-0.602,0.703
0.043,-0.594,0.688
0.047,-0.59,0.68
0.039,-0.582,0.68
0.02,-0.594,0.688
-0.004,-0.598,0.684
-0.02,-0.621,0.68
-0.031,-0.652,0.66
-0.031,-0.68,0.652
-0.023,-0.707,0.637
-0.008,-0.711,0.625
0.016,-0.707,0.621
0.031,-0.691,0.637
0.039,-0.688,0.664
0.039,-0.707,0.691
0.027,-0.754,0.715
0.012,-0.816,0.727
0.0,-0.887,0.727
0.0,-0.938,0.715
0.012,-0.984,0.707
0.027,-1.012,0.707
0.055,-1.043,0.715
0.086,-1.055,0.73
0.109,-1.066,0.746
0.121,-1.063,0.754
0.117,-1.051,0.785
0.109,-1.055,0.816
0.113,-1.051,0.809
0.113,-1.02,0.789
0.113,-0.961,0.789
0.109,-0.863,0.809
0.102,-0.75,0.816
0.086,-0.629,0.82
0.074,-0.523,0.832
0.074,-0.473,0.84
0.078,-0.465,0.828
0.098,-0.508,0.797
0.117,-0.578,0.773
0.137,-0.648,0.762
0.164,-0.711,0.75
0.18,-0.738,0.719
0.191,-0.727,0.691
0.18,-0.684,0.684
0.164,-0.648,0.703
0.141,-0.641,0.73
0.129,-0.656,0.746
0.121,-0.68,0.746
0.113,-0.711,0.734
0.125,-0.734,0.715
0.133,-0.738,0.68
0.121,-0.727,0.664
0.129,-0.707,0.66
0.133,-0.688,0.664
0.141,-0.66,0.672
0.145,-0.641,0.672
0.148,-0.617,0.676
0.148,-0.605,0.68
0.145,-0.605,0.68
0.137,-0.609,0.68
0.125,-0.617,0.68
0.109,-0.629,0.664
0.105,-0.629,0.652
0.113,-0.633,0.648
0.125,-0.633,0.648
0.145,-0.645,0.648
0.164,-0.66,0.648
0.172,-0.672,0.645
0.18,-0.688,0.633
0.18,-0.699,0.625
0.176,-0.707,0.629
0.16,-0.723,0.637
0.152,-0.734,0.645
0.148,-0.754,0.648
0.148,-0.781,0.637
0.133,-0.809,0.625
0.121,-0.832,0.617
0.113,-0.836,0.613
0.121,-0.852,0.641
0.129,-0.871,0.688
0.145,-0.906,0.746
0.156,-0.992,0.805
0.148,-1.078,0.809
0.113,-1.137,0.785
0.098,-1.137,0.777
0.094,-1.074,0.789
0.102,-0.949,0.844
0.105,-0.805,0.914
0.094,-0.66,0.969
0.066,-0.527,0.988
0.035,-0.438,0.969
-0.012,-0.422,0.93
-0.047,-0.457,0.883
-0.059,-0.535,0.848
-0.055,-0.633,0.828
-0.016,-0.727,0.816
0.039,-0.789,0.801
0.102,-0.801,0.773
