x_acc,y_acc,z_acc
0.305,-0.047,0.914
0.406,-0.098,0.965
0.461,-0.125,1.098
0.445,-0.09,1.262
0.422,0.047,1.379
0.391,0.258,1.406
0.355,0.352,1.395
0.301,0.242,1.344
0.246,0.07,1.277
0.195,-0.023,1.219
0.168,-0.031,1.203
0.176,0.016,1.207
0.195,0.039,1.211
0.188,0.035,1.207
0.152,0.055,1.207
0.109,0.105,1.191
0.094,0.172,1.188
0.074,0.219,1.176
0.07,0.234,1.152
0.074,0.227,1.141
0.07,0.211,1.113
0.066,0.199,1.082
0.07,0.188,1.055
0.066,0.172,1.023
0.066,0.145,0.992
0.063,0.109,0.969
0.063,0.082,0.941
0.066,0.063,0.91
0.074,0.059,0.891
0.078,0.055,0.879
0.09,0.051,0.871
0.105,0.039,0.863
0.129,0.035,0.863
0.156,0.027,0.867
0.184,0.008,0.863
0.195,-0.004,0.863
0.203,-0.016,0.859
0.211,-0.02,0.855
0.215,-0.031,0.855
0.211,-0.039,0.852
0.203,-0.047,0.848
0.203,-0.059,0.855
0.207,-0.063,0.879
0.219,-0.066,0.902
0.246,-0.082,0.941
0.277,-0.098,0.977
0.293,-0.102,1.004
0.285,-0.109,1.039
0.266,-0.125,1.063
0.242,-0.133,1.066
0.23,-0.152,1.059
0.215,-0.199,1.051
0.195,-0.273,1.023
0.156,-0.348,0.988
0.129,-0.398,0.988
0.113,-0.406,1.012
0.074,-0.383,1.063
0.0,-0.25,1.172
-0.078,-0.012,1.297
-0.129,0.223,1.359
-0.145,0.301,1.332
-0.125,0.211,1.25
-0.086,0.051,1.145
-0.047,-0.102,1.039
-0.023,-0.203,1.004
-0.02,-0.227,1.012
-0.031,-0.145,1.055
-0.066,-0.02,1.074
-0.105,0.09,1.086
-0.129,0.148,1.086
-0.109,0.16,1.082
-0.059,0.148,1.074
0.012,0.152,1.07
0.07,0.172,1.066
0.105,0.191,1.063
0.125,0.203,1.051
0.141,0.203,1.039
0.148,0.195,1.031
0.148,0.184,1.031
0.141,0.18,1.035
0.133,0.172,1.027
0.129,0.152,1.027
0.129,0.137,1.027
0.137,0.121,1.023
0.164,0.109,1.027
0.191,0.098,1.039
0.223,0.094,1.051
0.246,0.082,1.051
0.27,0.07,1.055
0.277,0.066,1.055
0.285,0.047,1.055
0.285,0.035,1.066
0.281,0.02,1.07
0.266,0.004,1.07
0.238,-0.016,1.07
0.203,-0.043,1.055
0.152,-0.07,1.035
0.098,-0.098,1.027
0.055,-0.125,1.012
0.02,-0.137,1.0
0.016,-0.125,0.977
0.035,-0.102,0.973
0.074,-0.082,0.957
0.125,-0.074,0.938
0.184,-0.07,0.934
0.25,-0.098,0.949
0.352,-0.156,0.949
0.465,-0.223,0.957
0.531,-0.242,1.008
0.512,-0.203,1.09
0.453,-0.102,1.156
0.418,0.047,1.191
0.406,0.098,1.203
0.359,0.02,1.203
0.289,-0.059,1.203
0.207,-0.055,1.203
0.18,-0.004,1.215
0.172,0.07,1.219
0.168,0.117,1.211
0.164,0.137,1.199
0.156,0.141,1.188
0.152,0.156,1.176
0.148,0.168,1.156
0.133,0.18,1.141
0.117,0.191,1.125
0.102,0.199,1.102
0.102,0.219,1.082
0.098,0.223,1.055
0.098,0.215,1.039
0.086,0.207,1.027
0.066,0.188,1.008
0.051,0.172,0.992
0.043,0.156,0.973
0.047,0.141,0.949
0.063,0.121,0.93
0.09,0.094,0.906
0.105,0.063,0.875
0.117,0.039,0.859
0.133,0.008,0.848
0.141,-0.016,0.844
0.152,-0.047,0.852
0.176,-0.074,0.875
0.203,-0.086,0.898
0.211,-0.078,0.922
0.215,-0.063,0.941
0.215,-0.051,0.957
0.215,-0.047,0.961
0.211,-0.043,0.973
0.211,-0.031,0.988
0.211,-0.031,0.992
0.207,-0.027,0.98
0.211,-0.023,0.977
0.215,-0.027,0.973
0.219,-0.035,0.977
0.23,-0.035,0.984
0.254,-0.039,1.0
0.27,-0.051,1.012
0.277,-0.07,1.016
0.273,-0.086,1.012
0.25,-0.098,1.016
0.215,-0.133,1.027
0.176,-0.172,1.02
0.145,-0.25,1.02
0.121,-0.324,1.027
0.074,-0.328,1.063
-0.012,-0.227,1.125
-0.066,-0.023,1.215
-0.109,0.18,1.27
-0.113,0.27,1.285
-0.086,0.227,1.25
-0.059,0.102,1.191
-0.055,-0.031,1.109
-0.07,-0.141,1.051
-0.094,-0.191,1.043
-0.109,-0.172,1.059
-0.129,-0.109,1.094
-0.141,-0.051,1.125
-0.16,-0.008,1.141
-0.152,0.027,1.141
-0.102,0.031,1.133
-0.039,0.02,1.117
0.027,0.027,1.105
0.078,0.063,1.086
0.121,0.113,1.07
0.164,0.148,1.043
0.188,0.152,1.023
0.203,0.145,1.012
0.203,0.141,0.996
0.191,0.141,0.984
0.18,0.141,0.977
0.164,0.141,0.973
0.148,0.141,0.973
0.141,0.137,0.98
0.141,0.141,0.988
0.145,0.121,0.996
0.145,0.105,0.996
0.145,0.082,0.992
0.148,0.066,0.996
0.152,0.066,1.0
0.152,0.063,1.0
0.141,0.051,1.004
0.125,0.039,1.0
0.105,0.031,0.996
0.078,0.012,1.0
0.051,-0.008,1.012
0.031,-0.031,1.035
0.027,-0.07,1.063
0.031,-0.113,1.086
0.059,-0.148,1.098
0.098,-0.168,1.098
0.141,-0.184,1.082
0.184,-0.203,1.074
0.234,-0.23,1.07
0.301,-0.277,1.039
0.383,-0.316,0.984
0.43,-0.293,0.977
0.453,-0.219,1.047
0.449,-0.094,1.121
0.453,0.055,1.152
0.457,0.137,1.164
0.426,0.09,1.168
0.359,0.027,1.156
0.289,0.035,1.141
0.246,0.094,1.141
0.234,0.148,1.141
0.238,0.168,1.137
0.25,0.18,1.141
0.258,0.195,1.141
0.262,0.219,1.137
0.258,0.234,1.133
0.242,0.23,1.121
0.215,0.215,1.113
0.188,0.215,1.098
0.168,0.23,1.078
0.148,0.234,1.055
0.133,0.223,1.047
0.117,0.207,1.031
0.109,0.172,1.02
0.109,0.152,1.012
0.117,0.148,1.0
0.121,0.141,0.984
0.121,0.121,0.973
0.117,0.094,0.965
0.117,0.059,0.953
0.125,0.043,0.941
0.141,0.035,0.938
0.16,0.031,0.93
0.176,0.012,0.922
0.195,-0.012,0.91
0.207,-0.031,0.906
0.211,-0.035,0.898
0.211,-0.035,0.898
0.211,-0.035,0.895
0.219,-0.031,0.883
0.234,-0.027,0.887
0.262,-0.023,0.887
0.285,-0.023,0.898
0.305,-0.031,0.898
0.316,-0.043,0.898
0.332,-0.051,0.902
0.32,-0.055,0.914
0.305,-0.051,0.941
0.285,-0.066,0.965
0.27,-0.078,0.988
0.246,-0.094,1.012
0.219,-0.105,1.035
0.219,-0.121,1.066
0.211,-0.121,1.082
0.188,-0.125,1.09
0.164,-0.156,1.094
0.141,-0.207,1.098
0.113,-0.293,1.066
0.074,-0.379,1.031
0.008,-0.355,1.043
-0.055,-0.137,1.117
-0.086,0.148,1.195
-0.07,0.352,1.23
-0.043,0.375,1.23
-0.008,0.258,1.203
0.023,0.117,1.148
0.031,0.043,1.094
0.016,0.023,1.051
-0.027,0.027,1.031
-0.055,0.051,1.035
-0.082,0.082,1.047
-0.098,0.102,1.055
-0.117,0.105,1.055
-0.109,0.105,1.043
-0.086,0.105,1.043
-0.047,0.121,1.043
0.012,0.137,1.051
0.074,0.16,1.059
0.125,0.164,1.066
0.152,0.176,1.063
0.168,0.188,1.063
0.168,0.191,1.059
0.176,0.199,1.055
0.188,0.203,1.051
0.207,0.191,1.047
0.219,0.184,1.039
0.223,0.176,1.027
0.23,0.168,1.016
0.234,0.152,1.008
0.23,0.133,1.012
0.219,0.102,1.008
0.215,0.07,1.004
0.199,0.051,1.0
0.184,0.039,1.0
0.168,0.043,0.996
0.156,0.063,1.004
0.152,0.074,1.016
0.152,0.074,1.027
0.156,0.07,1.043
0.152,0.051,1.051
0.141,0.031,1.059
0.117,-0.004,1.047
0.102,-0.043,1.039
0.082,-0.074,1.016
0.09,-0.094,0.988
0.141,-0.105,0.98
0.211,-0.117,0.984
0.305,-0.152,0.965
0.391,-0.18,0.984
0.441,-0.176,1.07
0.434,-0.105,1.172
0.41,0.063,1.223
0.375,0.211,1.227
0.309,0.184,1.203
0.242,0.078,1.184
0.207,0.016,1.168
0.215,0.031,1.172
0.25,0.074,1.18
0.289,0.113,1.184
0.301,0.113,1.184
0.289,0.121,1.168
0.266,0.164,1.156
0.246,0.188,1.148
0.215,0.199,1.125
0.191,0.199,1.113
0.176,0.203,1.094
0.168,0.223,1.078
0.168,0.242,1.063
0.164,0.254,1.047
0.148,0.25,1.027
0.133,0.234,1.008
0.117,0.211,0.992
0.098,0.188,0.98
0.086,0.18,0.98
0.078,0.176,0.977
0.082,0.176,0.969
0.098,0.16,0.961
0.105,0.141,0.945
0.113,0.113,0.934
0.137,0.094,0.926
0.16,0.07,0.922
0.191,0.047,0.922
0.227,0.027,0.922
0.254,0.016,0.93
0.277,0.023,0.93
0.289,0.027,0.93
0.301,0.039,0.938
0.313,0.043,0.938
0.313,0.031,0.926
0.301,0.008,0.918
0.297,0.0,0.918
0.281,0.0,0.922
0.289,-0.008,0.93
0.285,-0.016,0.938
0.285,-0.035,0.953
0.281,-0.059,0.973
0.27,-0.082,0.988
0.254,-0.105,0.996
0.227,-0.125,1.008
0.203,-0.156,1.016
0.18,-0.211,1.008
0.145,-0.281,1.016
0.109,-0.332,1.023
0.063,-0.348,1.047
0.004,-0.27,1.105
-0.063,-0.086,1.18
-0.105,0.113,1.242
-0.105,0.238,1.27
-0.078,0.23,1.254
-0.031,0.129,1.211
0.004,0.004,1.141
0.012,-0.063,1.082
-0.02,-0.07,1.047
-0.047,-0.066,1.043
-0.074,-0.047,1.039
-0.102,-0.035,1.035
-0.125,-0.016,1.039
-0.133,0.016,1.039
-0.113,0.043,1.035
-0.063,0.07,1.039
-0.008,0.09,1.039
0.051,0.117,1.039
0.105,0.148,1.039
0.145,0.168,1.039
0.176,0.164,1.043
0.199,0.152,1.051
0.207,0.141,1.047
0.207,0.125,1.043
0.195,0.121,1.035
0.176,0.102,1.031
0.164,0.078,1.031
0.164,0.063,1.031
0.18,0.051,1.035
0.191,0.035,1.035
0.207,0.02,1.035
0.227,0.004,1.039
0.242,-0.004,1.031
0.246,-0.016,1.02
0.242,-0.016,1.004
0.223,-0.012,0.984
0.211,-0.004,0.973
0.184,0.0,0.965
0.168,0.004,0.969
0.141,0.008,0.977
0.125,0.0,0.988
0.125,-0.02,1.008
0.129,-0.051,1.008
0.148,-0.078,1.008
0.18,-0.098,1.004
0.211,-0.121,1.0
0.238,-0.137,1.004
0.258,-0.148,1.02
0.273,-0.188,1.012
0.305,-0.223,0.98
0.328,-0.215,1.023
0.324,-0.137,1.168
0.316,0.047,1.293
0.32,0.27,1.34
0.313,0.336,1.324
0.262,0.207,1.289
0.215,0.055,1.246
0.199,-0.004,1.227
0.223,0.02,1.227
0.262,0.047,1.23
0.289,0.023,1.23
0.27,0.031,1.223
0.23,0.07,1.211
0.203,0.109,1.203
0.195,0.141,1.195
0.18,0.164,1.176
0.168,0.199,1.148
0.145,0.223,1.109
0.117,0.23,1.074
0.098,0.219,1.047
0.078,0.203,1.02
0.059,0.176,0.992
0.051,0.148,0.961
0.047,0.121,0.941
0.055,0.109,0.918
0.055,0.094,0.902
0.059,0.078,0.895
0.066,0.074,0.883
0.082,0.082,0.867
0.094,0.086,0.863
0.109,0.086,0.844
0.129,0.082,0.84
0.148,0.063,0.828
0.164,0.047,0.816
0.172,0.031,0.813
0.184,0.031,0.809
0.195,0.039,0.813
0.191,0.035,0.816
0.207,0.008,0.816
0.223,-0.016,0.813
0.242,-0.055,0.824
0.262,-0.094,0.855
0.273,-0.133,0.895
0.277,-0.168,0.953
0.25,-0.234,1.023
0.199,-0.336,1.047
0.109,-0.461,1.086
0.008,-0.48,1.184
-0.09,-0.309,1.301
-0.152,-0.063,1.371
-0.168,0.094,1.398
-0.121,0.109,1.371
-0.047,-0.004,1.316
0.031,-0.191,1.25
0.066,-0.324,1.199
0.047,-0.348,1.176
-0.004,-0.258,1.176
-0.035,-0.156,1.18
-0.059,-0.094,1.18
-0.078,-0.043,1.176
-0.074,0.004,1.172
-0.063,0.035,1.156
-0.039,0.059,1.129
-0.008,0.066,1.102
0.02,0.07,1.063
0.051,0.07,1.012
0.082,0.07,0.961
0.117,0.074,0.926
0.148,0.066,0.891
0.164,0.055,0.875
0.16,0.051,0.871
0.145,0.063,0.875
0.125,0.07,0.891
0.102,0.082,0.906
0.082,0.078,0.922
0.063,0.07,0.941
0.051,0.059,0.957
0.035,0.043,0.973
0.035,0.023,0.988
0.043,-0.004,0.996
0.063,-0.023,1.004
0.086,-0.043,1.012
0.094,-0.066,1.016
0.105,-0.086,1.02
0.109,-0.094,1.023
0.113,-0.09,1.027
0.113,-0.078,1.031
0.086,-0.066,1.035
0.09,-0.051,1.039
0.094,-0.035,1.051
0.102,-0.02,1.043
0.102,-0.035,1.043
0.121,-0.066,1.059
0.16,-0.09,1.07
0.199,-0.117,1.09
0.234,-0.156,1.109
0.277,-0.207,1.117
0.344,-0.258,1.109
0.41,-0.266,1.133
0.441,-0.219,1.195
0.43,-0.113,1.238
0.422,0.051,1.246
0.414,0.141,1.227
0.387,0.094,1.191
0.332,-0.004,1.16
0.277,-0.051,1.148
0.234,-0.023,1.145
0.211,0.043,1.148
0.207,0.098,1.148
0.211,0.133,1.152
0.207,0.156,1.152
0.203,0.172,1.148
0.203,0.184,1.141
0.191,0.195,1.125
0.172,0.203,1.113
0.145,0.195,1.102
0.125,0.172,1.086
0.113,0.152,1.07
0.109,0.145,1.039
0.117,0.137,1.02
0.125,0.121,1.004
0.117,0.094,0.988
0.105,0.082,0.977
0.082,0.078,0.977
0.059,0.082,0.973
0.039,0.082,0.969
0.027,0.074,0.969
0.031,0.059,0.965
0.047,0.043,0.953
0.074,0.035,0.941
0.105,0.027,0.93
0.125,0.016,0.918
0.141,0.023,0.914
0.152,0.027,0.906
0.164,0.02,0.898
0.18,0.012,0.887
0.195,0.012,0.879
0.199,0.02,0.883
0.227,0.023,0.895
0.246,0.027,0.902
0.262,0.016,0.922
0.281,0.0,0.945
0.297,-0.004,0.969
0.305,-0.004,0.988
0.313,-0.004,1.004
0.313,-0.016,1.012
0.313,-0.043,1.012
0.289,-0.078,0.996
0.254,-0.121,0.977
0.215,-0.18,0.969
0.164,-0.266,0.957
0.105,-0.363,0.945
0.043,-0.434,0.98
-0.016,-0.402,1.074
-0.07,-0.195,1.18
-0.117,0.055,1.266
-0.137,0.199,1.289
-0.137,0.16,1.246
-0.117,-0.023,1.176
-0.09,-0.215,1.098
-0.066,-0.324,1.031
-0.051,-0.344,1.012
-0.035,-0.293,1.031
-0.031,-0.227,1.074
-0.055,-0.168,1.121
-0.094,-0.109,1.145
