x_acc,y_acc,z_acc
-0.047,-0.605,0.828
-0.055,-0.602,0.828
-0.063,-0.598,0.832
-0.063,-0.598,0.84
-0.066,-0.605,0.844
-0.063,-0.621,0.84
-0.059,-0.613,0.836
-0.059,-0.609,0.848
-0.063,-0.598,0.844
-0.078,-0.598,0.848
-0.074,-0.605,0.848
-0.074,-0.609,0.848
-0.074,-0.605,0.848
-0.078,-0.594,0.855
-0.082,-0.59,0.855
-0.082,-0.59,0.859
-0.082,-0.594,0.859
-0.09,-0.594,0.863
-0.09,-0.594,0.867
-0.09,-0.602,0.871
-0.102,-0.609,0.883
-0.102,-0.613,0.887
-0.102,-0.609,0.891
-0.105,-0.602,0.895
-0.105,-0.602,0.891
-0.109,-0.605,0.891
-0.109,-0.602,0.891
-0.109,-0.602,0.883
-0.098,-0.602,0.887
-0.094,-0.598,0.891
-0.094,-0.59,0.887
-0.082,-0.594,0.883
-0.074,-0.59,0.871
-0.063,-0.586,0.859
-0.051,-0.578,0.84
-0.047,-0.578,0.82
-0.039,-0.582,0.797
-0.023,-0.594,0.777
-0.008,-0.598,0.762
0.012,-0.617,0.742
0.023,-0.637,0.73
0.039,-0.656,0.719
0.051,-0.668,0.715
0.047,-0.672,0.719
0.047,-0.68,0.738
0.051,-0.684,0.754
0.051,-0.688,0.766
0.055,-0.699,0.781
0.051,-0.699,0.793
0.043,-0.695,0.809
0.039,-0.695,0.816
0.043,-0.699,0.816
0.039,-0.711,0.809
0.031,-0.723,0.809
0.02,-0.715,0.805
0.012,-0.703,0.797
0.012,-0.688,0.797
0.016,-0.68,0.801
0.02,-0.676,0.801
0.023,-0.672,0.793
0.039,-0.68,0.793
0.051,-0.672,0.785
0.055,-0.672,0.777
0.055,-0.68,0.773
0.055,-0.695,0.777
0.063,-0.703,0.793
0.063,-0.703,0.801
0.059,-0.707,0.809
0.059,-0.703,0.816
0.055,-0.691,0.82
0.047,-0.668,0.832
0.039,-0.648,0.836
0.031,-0.641,0.844
0.027,-0.625,0.848
0.031,-0.609,0.84
0.039,-0.598,0.832
0.047,-0.59,0.813
0.051,-0.578,0.785
0.074,-0.574,0.742
0.098,-0.613,0.707
0.078,-0.73,0.691
-0.016,-0.871,0.688
-0.09,-0.91,0.719
-0.102,-0.855,0.789
-0.102,-0.77,0.848
-0.109,-0.703,0.871
-0.129,-0.66,0.867
-0.148,-0.641,0.855
-0.164,-0.645,0.848
-0.18,-0.66,0.84
-0.188,-0.703,0.832
-0.188,-0.75,0.824
-0.168,-0.777,0.813
-0.141,-0.766,0.816
-0.102,-0.719,0.832
-0.063,-0.676,0.848
-0.035,-0.664,0.855
-0.02,-0.664,0.859
-0.016,-0.652,0.859
-0.016,-0.629,0.859
-0.02,-0.594,0.867
-0.023,-0.57,0.863
-0.023,-0.555,0.852
-0.027,-0.563,0.84
-0.035,-0.578,0.816
-0.039,-0.594,0.801
-0.059,-0.602,0.789
-0.063,-0.605,0.777
-0.063,-0.609,0.77
-0.082,-0.609,0.758
-0.078,-0.621,0.754
-0.082,-0.621,0.754
-0.078,-0.621,0.754
-0.074,-0.617,0.758
-0.063,-0.629,0.758
-0.055,-0.637,0.762
-0.051,-0.648,0.77
-0.051,-0.66,0.773
-0.059,-0.668,0.773
-0.063,-0.684,0.781
-0.07,-0.711,0.785
-0.078,-0.73,0.789
-0.082,-0.738,0.793
-0.09,-0.746,0.797
-0.105,-0.758,0.793
-0.117,-0.77,0.785
-0.133,-0.785,0.77
-0.156,-0.805,0.758
-0.188,-0.84,0.734
-0.199,-0.891,0.715
-0.148,-0.941,0.699
-0.055,-0.941,0.699
0.02,-0.859,0.734
0.063,-0.723,0.801
0.094,-0.598,0.863
0.121,-0.504,0.887
0.137,-0.461,0.887
0.152,-0.469,0.883
0.164,-0.535,0.883
0.16,-0.621,0.875
0.156,-0.715,0.863
0.156,-0.789,0.863
0.137,-0.793,0.855
0.094,-0.754,0.859
0.055,-0.703,0.875
0.027,-0.672,0.883
0.004,-0.668,0.875
-0.012,-0.664,0.863
-0.016,-0.645,0.855
-0.016,-0.609,0.844
-0.012,-0.582,0.82
-0.008,-0.57,0.785
0.0,-0.574,0.75
0.012,-0.578,0.719
0.027,-0.582,0.699
0.039,-0.598,0.68
0.043,-0.613,0.668
0.035,-0.629,0.656
0.027,-0.637,0.648
0.012,-0.648,0.648
0.016,-0.652,0.648
0.02,-0.645,0.648
0.039,-0.641,0.648
0.051,-0.645,0.66
0.074,-0.652,0.676
0.082,-0.668,0.699
0.094,-0.688,0.723
0.094,-0.699,0.742
0.098,-0.711,0.754
0.109,-0.719,0.746
0.117,-0.734,0.715
0.129,-0.75,0.684
0.145,-0.762,0.672
0.156,-0.766,0.656
0.16,-0.777,0.633
0.156,-0.809,0.598
0.121,-0.891,0.566
0.023,-1.0,0.543
-0.098,-1.043,0.559
-0.18,-0.992,0.633
-0.223,-0.871,0.719
-0.246,-0.762,0.781
-0.246,-0.703,0.824
-0.223,-0.723,0.844
-0.191,-0.785,0.844
-0.16,-0.84,0.844
-0.102,-0.844,0.867
-0.031,-0.801,0.898
0.023,-0.758,0.918
0.066,-0.707,0.926
0.078,-0.648,0.926
0.07,-0.594,0.91
0.047,-0.57,0.879
0.012,-0.57,0.844
-0.008,-0.602,0.805
-0.02,-0.633,0.77
-0.023,-0.66,0.742
-0.02,-0.672,0.734
-0.012,-0.664,0.727
0.012,-0.652,0.723
0.027,-0.633,0.723
0.031,-0.621,0.73
0.031,-0.613,0.73
0.031,-0.609,0.73
0.031,-0.617,0.727
0.02,-0.641,0.723
0.0,-0.684,0.715
-0.02,-0.734,0.719
-0.035,-0.77,0.727
-0.055,-0.797,0.742
-0.059,-0.785,0.781
-0.07,-0.762,0.797
-0.086,-0.734,0.813
-0.086,-0.715,0.816
-0.078,-0.723,0.809
-0.074,-0.758,0.777
-0.086,-0.785,0.742
-0.105,-0.777,0.711
-0.129,-0.734,0.688
-0.137,-0.684,0.66
-0.117,-0.648,0.629
-0.047,-0.66,0.637
0.055,-0.703,0.668
0.121,-0.77,0.676
0.152,-0.82,0.711
0.176,-0.855,0.77
0.188,-0.863,0.813
0.176,-0.867,0.84
0.156,-0.852,0.883
0.133,-0.824,0.91
0.113,-0.789,0.922
0.105,-0.758,0.922
0.082,-0.742,0.906
0.047,-0.734,0.875
0.016,-0.719,0.836
0.0,-0.695,0.797
0.008,-0.68,0.777
0.023,-0.676,0.75
0.027,-0.68,0.723
0.016,-0.672,0.699
0.004,-0.645,0.688
-0.012,-0.613,0.676
-0.012,-0.59,0.668
0.0,-0.574,0.668
0.02,-0.57,0.664
