x_acc,y_acc,z_acc
-0.262,-0.961,0.652
-0.273,-0.934,0.609
-0.281,-0.906,0.578
-0.262,-0.898,0.582
-0.199,-0.965,0.609
-0.105,-1.113,0.633
-0.008,-1.203,0.68
0.016,-1.129,0.746
-0.023,-0.945,0.824
-0.07,-0.738,0.883
-0.086,-0.605,0.91
-0.086,-0.566,0.902
-0.098,-0.59,0.887
-0.109,-0.621,0.859
-0.113,-0.629,0.816
-0.109,-0.609,0.766
-0.109,-0.582,0.73
-0.105,-0.57,0.703
-0.109,-0.574,0.703
-0.129,-0.586,0.707
-0.156,-0.578,0.719
-0.172,-0.539,0.719
-0.172,-0.512,0.715
-0.137,-0.52,0.719
-0.094,-0.543,0.715
-0.051,-0.566,0.711
-0.012,-0.578,0.699
0.004,-0.586,0.688
-0.008,-0.594,0.695
-0.043,-0.594,0.711
-0.082,-0.586,0.73
-0.117,-0.57,0.75
-0.129,-0.574,0.77
-0.102,-0.586,0.773
-0.051,-0.613,0.77
-0.008,-0.629,0.758
0.012,-0.641,0.746
0.02,-0.656,0.73
0.016,-0.68,0.723
-0.012,-0.695,0.719
-0.063,-0.695,0.707
-0.125,-0.684,0.691
-0.18,-0.688,0.652
-0.211,-0.699,0.629
-0.227,-0.727,0.629
-0.227,-0.742,0.637
-0.223,-0.762,0.652
-0.211,-0.77,0.691
-0.199,-0.789,0.742
-0.18,-0.809,0.809
-0.148,-0.816,0.863
-0.105,-0.82,0.91
-0.051,-0.82,0.93
-0.008,-0.844,0.922
-0.02,-0.945,0.879
-0.102,-1.07,0.793
-0.199,-1.133,0.73
-0.238,-1.113,0.723
-0.277,-1.063,0.723
-0.324,-0.941,0.742
-0.348,-0.773,0.805
-0.34,-0.637,0.879
-0.328,-0.57,0.914
-0.332,-0.578,0.914
-0.34,-0.633,0.883
-0.324,-0.66,0.844
-0.297,-0.656,0.805
-0.254,-0.637,0.789
-0.223,-0.609,0.773
-0.203,-0.598,0.77
-0.195,-0.594,0.777
-0.191,-0.582,0.77
-0.223,-0.559,0.754
-0.242,-0.574,0.75
-0.246,-0.594,0.734
-0.227,-0.625,0.73
-0.207,-0.652,0.727
-0.188,-0.66,0.715
-0.172,-0.648,0.711
-0.172,-0.617,0.691
-0.18,-0.598,0.684
-0.191,-0.586,0.688
-0.203,-0.574,0.711
-0.207,-0.582,0.715
-0.223,-0.594,0.695
-0.246,-0.598,0.676
-0.27,-0.605,0.656
-0.27,-0.609,0.645
-0.246,-0.621,0.637
-0.223,-0.633,0.629
-0.195,-0.641,0.613
-0.195,-0.664,0.609
-0.211,-0.68,0.594
-0.234,-0.68,0.598
-0.258,-0.688,0.613
-0.281,-0.711,0.641
-0.293,-0.73,0.668
-0.297,-0.758,0.695
-0.293,-0.797,0.711
-0.277,-0.828,0.719
-0.254,-0.852,0.699
-0.246,-0.863,0.676
-0.238,-0.883,0.66
-0.238,-0.922,0.664
-0.238,-0.969,0.68
-0.234,-0.992,0.699
-0.242,-0.992,0.711
-0.238,-0.973,0.742
-0.234,-0.953,0.766
-0.227,-0.926,0.777
-0.227,-0.891,0.77
-0.25,-0.852,0.746
-0.289,-0.82,0.711
-0.328,-0.801,0.664
-0.355,-0.77,0.617
-0.379,-0.738,0.566
-0.379,-0.73,0.508
-0.34,-0.734,0.449
-0.266,-0.797,0.457
-0.164,-0.961,0.504
-0.051,-1.188,0.594
0.039,-1.293,0.703
0.035,-1.195,0.801
-0.016,-0.945,0.895
-0.066,-0.703,0.957
-0.09,-0.582,0.953
-0.098,-0.563,0.91
-0.086,-0.605,0.859
-0.078,-0.664,0.809
-0.082,-0.723,0.758
-0.105,-0.754,0.711
-0.125,-0.754,0.664
-0.137,-0.727,0.66
-0.145,-0.703,0.668
-0.141,-0.691,0.676
-0.148,-0.672,0.68
-0.16,-0.637,0.684
-0.18,-0.613,0.691
-0.195,-0.609,0.703
-0.207,-0.617,0.715
-0.207,-0.613,0.719
-0.199,-0.602,0.719
-0.184,-0.609,0.715
-0.16,-0.625,0.711
-0.141,-0.645,0.707
-0.125,-0.672,0.695
-0.117,-0.688,0.676
-0.117,-0.688,0.645
-0.125,-0.691,0.629
-0.125,-0.688,0.609
-0.117,-0.68,0.609
-0.113,-0.66,0.609
-0.129,-0.637,0.605
-0.137,-0.633,0.602
-0.145,-0.652,0.598
-0.145,-0.668,0.594
-0.141,-0.684,0.59
-0.145,-0.707,0.594
-0.152,-0.73,0.617
-0.156,-0.762,0.637
-0.16,-0.797,0.652
-0.148,-0.824,0.66
-0.125,-0.836,0.648
-0.105,-0.859,0.633
-0.117,-0.883,0.625
-0.145,-0.883,0.641
