x_acc,y_acc,z_acc
-0.203,-0.246,1.152
-0.188,-0.25,1.145
-0.172,-0.207,1.125
-0.148,-0.145,1.098
-0.125,-0.094,1.063
-0.109,-0.07,1.031
-0.105,-0.082,0.996
-0.129,-0.094,0.977
-0.164,-0.098,0.969
-0.191,-0.09,0.965
-0.203,-0.082,0.961
-0.207,-0.07,0.949
-0.199,-0.074,0.93
-0.207,-0.086,0.895
-0.199,-0.105,0.875
-0.188,-0.125,0.848
-0.184,-0.141,0.832
-0.195,-0.16,0.832
-0.207,-0.18,0.844
-0.207,-0.199,0.863
-0.199,-0.215,0.895
-0.188,-0.23,0.938
-0.176,-0.223,0.977
-0.168,-0.203,1.0
-0.168,-0.168,1.008
-0.184,-0.145,1.004
-0.199,-0.16,0.992
-0.207,-0.18,0.961
-0.191,-0.191,0.902
-0.176,-0.184,0.824
-0.129,-0.18,0.813
-0.043,-0.168,0.859
0.07,-0.137,0.965
0.184,-0.055,1.094
0.293,0.07,1.234
0.371,0.168,1.316
0.371,0.16,1.324
0.27,0.055,1.293
0.109,-0.039,1.258
-0.035,-0.078,1.223
-0.133,-0.105,1.219
-0.164,-0.137,1.211
-0.125,-0.148,1.199
-0.066,-0.133,1.191
-0.043,-0.098,1.18
-0.043,-0.051,1.164
-0.031,-0.02,1.145
-0.016,-0.027,1.113
-0.004,-0.051,1.074
-0.004,-0.082,1.047
-0.008,-0.098,1.02
-0.016,-0.109,1.0
-0.02,-0.121,0.973
-0.004,-0.141,0.938
0.016,-0.172,0.906
0.02,-0.207,0.898
0.031,-0.223,0.918
0.043,-0.215,0.941
0.055,-0.195,0.965
0.051,-0.168,0.984
0.031,-0.117,1.004
0.02,-0.059,1.039
0.023,-0.016,1.09
0.012,0.008,1.121
-0.008,-0.008,1.125
-0.035,-0.035,1.098
-0.07,-0.074,1.035
-0.113,-0.129,1.008
-0.184,-0.219,1.063
-0.293,-0.27,1.172
-0.438,-0.246,1.285
-0.551,-0.191,1.32
-0.602,-0.188,1.227
-0.543,-0.199,1.145
-0.441,-0.172,1.117
-0.316,-0.125,1.117
-0.227,-0.121,1.117
-0.215,-0.184,1.117
-0.254,-0.27,1.102
-0.293,-0.316,1.094
-0.32,-0.281,1.09
-0.328,-0.203,1.074
-0.309,-0.141,1.047
-0.281,-0.109,1.02
-0.238,-0.117,0.988
-0.191,-0.129,0.961
-0.156,-0.125,0.941
-0.141,-0.117,0.926
-0.129,-0.109,0.914
-0.125,-0.117,0.906
-0.117,-0.133,0.898
-0.113,-0.16,0.887
-0.125,-0.18,0.879
-0.141,-0.203,0.871
-0.156,-0.23,0.863
-0.172,-0.273,0.859
-0.184,-0.309,0.859
-0.188,-0.336,0.855
-0.188,-0.352,0.867
-0.195,-0.352,0.887
-0.199,-0.313,0.914
-0.191,-0.262,0.934
-0.168,-0.215,0.926
-0.16,-0.203,0.906
-0.16,-0.215,0.898
-0.172,-0.223,0.895
-0.145,-0.211,0.898
-0.078,-0.199,0.883
0.016,-0.188,0.895
0.105,-0.18,0.953
0.176,-0.145,1.012
0.215,-0.078,1.094
0.246,0.039,1.199
0.285,0.113,1.289
0.336,0.066,1.32
0.301,-0.055,1.305
0.203,-0.16,1.293
0.086,-0.191,1.305
-0.012,-0.18,1.316
-0.07,-0.168,1.305
-0.102,-0.152,1.273
-0.117,-0.137,1.223
-0.137,-0.125,1.164
-0.156,-0.109,1.113
-0.16,-0.09,1.074
-0.125,-0.074,1.047
-0.078,-0.051,1.027
-0.035,-0.039,1.012
0.0,-0.035,0.988
0.016,-0.043,0.957
0.008,-0.063,0.93
0.0,-0.082,0.883
-0.023,-0.09,0.852
-0.039,-0.086,0.844
-0.066,-0.078,0.863
-0.094,-0.082,0.895
-0.121,-0.082,0.926
-0.117,-0.07,0.941
-0.094,-0.039,0.969
-0.051,0.004,1.012
-0.027,0.035,1.051
