x_acc,y_acc,z_acc
0.297,-0.184,1.023
0.289,-0.27,1.047
0.262,-0.434,1.039
0.172,-0.613,1.047
0.02,-0.676,1.137
-0.117,-0.516,1.262
-0.176,-0.211,1.348
-0.125,0.059,1.363
-0.023,0.141,1.316
0.051,0.031,1.242
0.105,-0.188,1.18
0.137,-0.41,1.117
0.137,-0.555,1.059
0.086,-0.551,1.039
0.012,-0.414,1.031
-0.023,-0.246,1.027
-0.012,-0.145,1.031
0.027,-0.117,1.023
0.09,-0.113,1.0
0.133,-0.098,0.965
0.168,-0.082,0.93
0.188,-0.074,0.898
0.195,-0.098,0.879
0.191,-0.141,0.867
0.188,-0.168,0.852
0.176,-0.191,0.848
0.156,-0.195,0.848
0.121,-0.188,0.84
0.094,-0.191,0.848
0.074,-0.207,0.859
0.063,-0.234,0.871
0.051,-0.262,0.883
0.047,-0.277,0.898
0.043,-0.281,0.902
0.051,-0.281,0.91
0.07,-0.281,0.914
0.086,-0.285,0.93
0.086,-0.301,0.941
0.09,-0.32,0.953
0.09,-0.34,0.973
0.098,-0.348,0.984
0.098,-0.352,0.996
0.102,-0.355,1.004
0.102,-0.355,1.02
0.117,-0.344,1.047
0.141,-0.32,1.066
0.176,-0.289,1.07
0.199,-0.246,1.063
0.215,-0.207,1.066
0.223,-0.188,1.063
0.215,-0.195,1.039
0.199,-0.238,0.996
0.207,-0.313,0.961
0.27,-0.398,0.949
0.395,-0.469,0.98
0.547,-0.48,1.051
0.66,-0.406,1.156
0.699,-0.254,1.266
0.66,-0.066,1.324
0.555,0.09,1.316
0.461,0.121,1.297
0.379,0.051,1.27
0.301,-0.082,1.23
0.203,-0.23,1.188
0.129,-0.309,1.168
0.129,-0.309,1.164
0.195,-0.262,1.164
0.266,-0.207,1.152
0.305,-0.16,1.129
0.305,-0.121,1.113
0.27,-0.094,1.098
0.215,-0.082,1.07
0.16,-0.078,1.043
0.121,-0.074,1.008
0.098,-0.066,0.973
0.094,-0.078,0.941
0.109,-0.094,0.91
0.129,-0.102,0.883
0.148,-0.098,0.863
0.168,-0.098,0.844
0.184,-0.105,0.828
0.207,-0.121,0.816
0.219,-0.148,0.797
0.223,-0.172,0.801
0.219,-0.184,0.809
0.215,-0.184,0.805
0.223,-0.18,0.813
0.242,-0.191,0.82
0.266,-0.234,0.832
0.281,-0.281,0.84
0.289,-0.328,0.852
0.297,-0.363,0.855
0.309,-0.383,0.867
0.316,-0.398,0.883
0.324,-0.422,0.906
0.328,-0.438,0.93
0.324,-0.449,0.945
0.309,-0.449,0.957
0.293,-0.43,0.957
0.273,-0.395,0.941
0.266,-0.367,0.934
0.27,-0.383,0.957
0.277,-0.461,0.996
0.254,-0.605,1.0
0.176,-0.723,1.066
0.055,-0.699,1.203
-0.031,-0.504,1.301
-0.074,-0.227,1.332
-0.066,0.0,1.285
-0.047,0.074,1.176
-0.035,-0.016,1.066
-0.031,-0.152,1.004
0.004,-0.281,1.0
0.066,-0.375,1.039
0.121,-0.363,1.082
0.145,-0.227,1.105
0.145,-0.039,1.105
0.125,0.082,1.082
0.102,0.09,1.039
0.102,0.02,0.996
0.121,-0.059,0.957
0.152,-0.105,0.945
0.191,-0.09,0.938
0.23,-0.059,0.93
0.266,-0.031,0.93
0.273,-0.027,0.934
0.254,-0.035,0.938
0.219,-0.063,0.938
0.18,-0.086,0.945
0.137,-0.113,0.953
0.098,-0.133,0.949
0.07,-0.152,0.957
0.055,-0.172,0.961
0.07,-0.184,0.969
0.094,-0.199,0.984
0.117,-0.223,0.98
