x_acc,y_acc,z_acc
0.133,-0.336,0.969
0.121,-0.344,0.969
0.105,-0.348,0.969
0.105,-0.367,0.973
0.105,-0.379,0.969
0.109,-0.395,0.965
0.105,-0.395,0.965
0.09,-0.379,0.977
0.07,-0.363,0.984
0.063,-0.355,0.984
0.059,-0.355,0.988
0.059,-0.355,0.988
0.059,-0.359,0.988
0.059,-0.363,0.988
0.066,-0.367,0.992
0.086,-0.379,0.992
0.098,-0.379,1.0
0.098,-0.367,1.004
0.102,-0.359,1.004
0.105,-0.367,1.0
0.102,-0.359,0.996
0.094,-0.355,0.996
0.078,-0.363,0.98
0.074,-0.359,0.977
0.07,-0.355,0.973
0.059,-0.352,0.973
0.051,-0.348,0.973
0.051,-0.336,0.977
0.055,-0.324,0.973
0.063,-0.32,0.977
0.074,-0.316,0.977
0.09,-0.316,0.984
0.09,-0.316,0.988
0.094,-0.316,1.0
0.094,-0.313,1.004
0.09,-0.309,1.008
0.082,-0.301,1.02
0.07,-0.305,1.02
0.07,-0.305,1.031
0.07,-0.297,1.035
0.07,-0.305,1.031
0.07,-0.301,1.031
0.07,-0.305,1.035
0.074,-0.301,1.035
0.078,-0.297,1.031
0.082,-0.293,1.035
0.078,-0.301,1.039
0.082,-0.305,1.047
0.074,-0.313,1.055
0.059,-0.316,1.055
0.043,-0.328,1.051
0.031,-0.328,1.043
0.016,-0.328,1.02
0.023,-0.336,1.004
0.023,-0.328,0.98
0.039,-0.313,0.965
0.059,-0.293,0.953
0.078,-0.285,0.957
0.086,-0.285,0.953
0.098,-0.285,0.957
0.109,-0.301,0.957
0.113,-0.309,0.953
0.125,-0.328,0.945
0.125,-0.344,0.945
0.137,-0.348,0.957
0.145,-0.344,0.977
0.145,-0.336,0.988
0.148,-0.336,1.0
0.152,-0.332,1.012
0.152,-0.344,1.031
0.145,-0.363,1.035
0.137,-0.375,1.016
0.133,-0.379,1.012
0.133,-0.371,1.004
0.145,-0.371,0.992
0.152,-0.367,0.977
0.16,-0.359,0.973
0.164,-0.355,0.969
0.168,-0.355,0.961
0.176,-0.355,0.957
0.176,-0.355,0.953
0.168,-0.355,0.957
0.164,-0.359,0.945
0.16,-0.375,0.945
0.156,-0.383,0.938
0.152,-0.395,0.934
0.145,-0.395,0.934
0.137,-0.383,0.934
0.141,-0.383,0.93
0.133,-0.387,0.93
0.125,-0.395,0.934
0.117,-0.402,0.934
0.113,-0.395,0.938
0.117,-0.402,0.953
0.121,-0.398,0.965
0.129,-0.398,0.969
0.133,-0.406,0.98
0.137,-0.414,0.992
0.137,-0.422,1.004
0.133,-0.426,1.012
0.137,-0.414,1.012
0.125,-0.406,1.02
0.113,-0.41,1.023
0.117,-0.422,1.02
0.121,-0.422,1.008
0.121,-0.438,0.992
0.129,-0.438,0.984
0.125,-0.441,0.992
0.133,-0.438,1.0
0.137,-0.43,1.02
0.145,-0.418,1.043
0.148,-0.41,1.063
0.148,-0.391,1.078
0.148,-0.367,1.09
0.141,-0.359,1.098
0.141,-0.367,1.113
0.133,-0.402,1.125
0.105,-0.453,1.121
0.063,-0.488,1.117
0.02,-0.492,1.117
-0.016,-0.473,1.102
-0.047,-0.422,1.07
-0.055,-0.348,1.027
-0.039,-0.254,0.988
