x_acc,y_acc,z_acc
0.098,-0.68,0.758
0.086,-0.68,0.754
0.086,-0.684,0.75
0.082,-0.691,0.746
0.082,-0.688,0.742
0.082,-0.688,0.742
0.078,-0.695,0.746
0.078,-0.691,0.746
0.078,-0.684,0.75
0.078,-0.68,0.754
0.066,-0.676,0.754
0.07,-0.676,0.754
0.063,-0.68,0.758
0.066,-0.676,0.758
0.063,-0.672,0.766
0.059,-0.66,0.777
0.059,-0.66,0.781
0.063,-0.656,0.781
0.059,-0.664,0.781
0.066,-0.664,0.781
0.07,-0.66,0.785
0.082,-0.652,0.785
0.09,-0.645,0.797
0.098,-0.652,0.809
0.113,-0.656,0.809
0.121,-0.648,0.813
0.129,-0.641,0.813
0.129,-0.641,0.816
0.133,-0.625,0.816
0.129,-0.613,0.813
0.145,-0.621,0.793
0.148,-0.613,0.773
0.164,-0.602,0.758
0.168,-0.594,0.742
0.176,-0.602,0.742
0.188,-0.613,0.719
0.203,-0.609,0.703
0.223,-0.633,0.707
0.234,-0.656,0.711
0.234,-0.668,0.727
0.223,-0.664,0.754
0.195,-0.645,0.781
0.176,-0.625,0.805
0.164,-0.613,0.824
0.16,-0.621,0.824
0.168,-0.641,0.82
0.168,-0.664,0.816
0.168,-0.688,0.805
0.172,-0.711,0.805
0.184,-0.746,0.789
0.195,-0.766,0.762
0.207,-0.777,0.738
0.211,-0.762,0.723
0.215,-0.734,0.715
0.215,-0.715,0.711
0.215,-0.703,0.703
0.215,-0.707,0.691
0.211,-0.703,0.68
0.207,-0.707,0.668
0.203,-0.703,0.668
0.195,-0.688,0.664
0.191,-0.676,0.66
0.195,-0.664,0.652
0.199,-0.664,0.656
0.207,-0.664,0.656
0.215,-0.68,0.656
0.223,-0.691,0.656
0.23,-0.691,0.652
0.227,-0.691,0.652
0.227,-0.691,0.652
0.23,-0.684,0.648
0.23,-0.691,0.648
0.23,-0.695,0.648
0.223,-0.695,0.641
0.223,-0.699,0.633
0.219,-0.699,0.637
0.223,-0.715,0.641
0.227,-0.719,0.645
0.23,-0.73,0.648
0.23,-0.734,0.652
0.242,-0.746,0.668
0.25,-0.75,0.664
0.262,-0.762,0.668
0.273,-0.785,0.676
0.285,-0.813,0.676
0.289,-0.836,0.672
0.285,-0.844,0.672
0.281,-0.836,0.68
0.281,-0.805,0.699
0.285,-0.809,0.738
0.309,-0.84,0.797
0.328,-0.922,0.828
0.316,-1.016,0.852
0.254,-1.031,0.906
0.168,-0.969,0.996
0.078,-0.848,1.102
0.023,-0.742,1.188
0.016,-0.676,1.211
0.02,-0.637,1.191
0.023,-0.582,1.148
0.027,-0.516,1.098
0.031,-0.473,1.027
0.016,-0.473,0.973
0.0,-0.488,0.934
-0.012,-0.523,0.91
-0.027,-0.578,0.91
-0.031,-0.637,0.918
-0.043,-0.672,0.93
-0.043,-0.688,0.961
-0.027,-0.676,0.988
0.016,-0.637,0.98
0.063,-0.594,0.965
0.078,-0.57,0.945
0.078,-0.559,0.91
0.082,-0.547,0.867
0.074,-0.543,0.813
0.063,-0.547,0.75
0.066,-0.555,0.699
0.07,-0.555,0.648
0.078,-0.547,0.605
0.074,-0.535,0.57
0.078,-0.52,0.543
0.086,-0.504,0.527
0.094,-0.5,0.516
0.105,-0.504,0.512
0.121,-0.504,0.52
0.125,-0.516,0.527
0.133,-0.531,0.555
0.117,-0.551,0.57
0.082,-0.57,0.594
0.055,-0.594,0.605
0.035,-0.617,0.605
0.023,-0.641,0.598
0.02,-0.664,0.605
0.035,-0.691,0.609
0.051,-0.734,0.609
0.063,-0.758,0.602
0.066,-0.766,0.59
0.063,-0.754,0.59
0.059,-0.746,0.605
0.055,-0.746,0.613
0.059,-0.75,0.625
0.059,-0.766,0.652
