ID,group,x_acc__max,x_acc__min,x_acc__mean,x_acc__median,x_acc__std,x_acc__var,x_acc__sum,y_acc__max,y_acc__min,y_acc__mean,y_acc__median,y_acc__std,y_acc__var,y_acc__sum,z_acc__max,z_acc__min,z_acc__mean,z_acc__median,z_acc__std,z_acc__var,z_acc__sum,x_acc__freezing_index,x_acc__central_frequency,x_acc__dominant_frequency,x_acc__amplitude,x_acc__relative_amplitude,x_acc__percentile25,x_acc__percentile50,x_acc__percentile75,y_acc__freezing_index,y_acc__central_frequency,y_acc__dominant_frequency,y_acc__amplitude,y_acc__relative_amplitude,y_acc__percentile25,y_acc__percentile50,y_acc__percentile75,z_acc__freezing_index,z_acc__central_frequency,z_acc__dominant_frequency,z_acc__amplitude,z_acc__relative_amplitude,z_acc__percentile25,z_acc__percentile50,z_acc__percentile75
tone091_neck1_clipout_back,0,0.633,-0.367,0.08859280205655526,0.102,0.1658903765332765,0.02751961702635226,172.313,-0.238,-1.41,-0.521972236503856,-0.492,0.14138461483165804,0.0199896093110963,-1015.236,1.254,0.699,0.8831393316195374,0.875,0.08901381048675518,0.007923458457371966,1717.7060000000001,0.24961032017837842,2.9927537752705016,0.9765625,0.03880040862543419,0.2512948812028116,-0.055,0.102,0.227,1.4702518365679436,6.601471837411773,1.953125,0.013420561058446244,0.12154944588931686,-0.535,-0.492,-0.449,0.4684251197979557,3.579132686884675,1.953125,0.011816046792604042,0.28401044670024106,0.82,0.875,0.934
tone052_neck1_clipout_go,0,0.441,-0.23,0.13886890064667842,0.168,0.1250229667485708,0.01563074221461424,236.216,-0.539,-1.508,-0.7739512051734274,-0.746,0.12186726856328617,0.014851631147076116,-1316.491,0.988,0.434,0.6531687242798354,0.656,0.09125140635864416,0.008326819162430403,1111.04,0.28089196577166925,2.973731979402404,0.9765625,0.02709777901234444,0.37764596903188713,0.031,0.168,0.234,0.7002573429578964,4.888052381928153,1.953125,0.014473953974416198,0.18916071818652985,-0.816,-0.746,-0.703,0.23810670902931386,2.8360377220267643,1.953125,0.014541871043469495,0.3535478784527715,0.59,0.656,0.707
tone046_neck2_clipout_back,0,0.582,-0.75,-0.08800355029585799,-0.082,0.18102774154319184,0.03277104320822867,-148.726,0.32,-0.227,0.04438579881656804,0.043,0.09058172781176059,0.008205049413363882,75.01199999999999,1.262,0.793,1.0314165680473373,1.023,0.06843697206271111,0.004683619145112301,1743.094,0.5220946459894877,3.97203696308285,1.3671875,0.03931526513266577,0.2672789568834448,-0.18,-0.082,0.0,0.736693429969628,4.72971919524156,2.9296875,0.0052010701544431106,0.18254967931232097,-0.023,0.043,0.109,0.7923282034971217,4.525681355087362,2.734375,0.0028761090800034166,0.11549266761373908,0.98,1.023,1.074
tone050_neck1_clipout_back,0,0.516,-0.23,0.0744121052631579,0.068,0.09416723586507206,0.008867468310468113,141.383,-0.574,-1.484,-0.7527478947368421,-0.734,0.12306409757711291,0.015144772112469167,-1430.221,1.141,0.379,0.6917231578947368,0.664,0.11256346260096393,0.012670533112718606,1314.274,0.6632462105263808,4.047208516841943,2.734375,0.004778811122351921,0.11803606550175577,0.004,0.068,0.141,0.8444169834787956,6.7759635783230845,1.7578125,0.011874750726676729,0.1596804969134682,-0.793,-0.734,-0.668,1.0357660824065933,3.849126446780145,1.7578125,0.011937046101226976,0.21322208781367613,0.609,0.664,0.762
tone025_neck2_clipout_go,0,0.141,-0.445,-0.10781142410015648,-0.102,0.10812511080908545,0.011691039587477007,-137.783,-0.523,-1.457,-0.8506995305164319,-0.844,0.1498080908089522,0.022442464071823265,-1087.194,0.941,0.332,0.5605657276995305,0.539,0.10766645606978002,0.01159206576262587,716.403,0.15977970979988407,3.0697843471249238,0.9765625,0.012913814017021625,0.23660163654344238,-0.18,-0.102,-0.023,0.25252755819615663,4.6014388921901705,1.953125,0.03811597804837755,0.3278722429500806,-0.934,-0.844,-0.746,1.531281856480648,3.755475892520381,1.953125,0.008449616404140473,0.16686209137636074,0.496,0.539,0.608
tone039_neck2_clipout_back,0,0.453,-0.301,-0.00927609756097561,-0.012,0.11798363260588775,0.013920137562881098,-9.508000000000001,0.449,-0.43,0.05588780487804878,0.078,0.1409793732750447,0.01987518368902439,57.285,1.395,0.773,1.0425639024390245,1.02,0.15049078584877248,0.022647476625381097,1068.6280000000002,0.8556829861401904,4.399029736663431,3.125,0.014490813341946449,0.1896025850975528,-0.09,-0.012,0.059,0.2759653962099223,3.2318016017077773,1.953125,0.030690299954682573,0.3060467703166888,-0.039,0.078,0.16,0.14646565176340348,2.6277147440579482,1.953125,0.052053280625277136,0.37115872257161603,0.91,1.02,1.168
tone013_neck1_clipout_go,0,0.277,-0.391,-0.033822689706987236,-0.031,0.11781517370000795,0.013880415153963046,-45.01800000000001,-0.34,-1.016,-0.5816235912847484,-0.57,0.1123640713294939,0.012625684525739594,-774.1410000000001,1.18,0.578,0.8486010518407213,0.844,0.11406483171196662,0.013010785833479265,1129.488,0.8649476054075456,3.4690916901427253,3.125,0.017796486780514924,0.25658244606457603,-0.105,-0.031,0.043,0.6669907553075506,4.410459600757256,1.953125,0.011184521793571026,0.1858302758851089,-0.637,-0.57,-0.508,0.37132015014524805,3.0214390279424843,1.953125,0.02084826680929867,0.269811937388708,0.758,0.844,0.926
tone099_neck1_clipout_go,0,0.457,-0.129,0.11750624687656172,0.121,0.07099112681143342,0.005039740085957021,235.13,0.191,-0.301,-0.0387336331834083,-0.027,0.0738488017048576,0.005453645513243378,-77.506,1.414,0.883,1.0447186406796602,1.035,0.06554342299080301,0.004295940297351325,2090.482,0.1689305849238495,2.540265615122433,0.9765625,0.005067593121849786,0.2263290565838477,0.063,0.121,0.172,0.3315728704333944,3.0060958214720195,1.7578125,0.008758322116774252,0.3490753517873651,-0.082,-0.027,0.012,0.44219568484030175,2.911586185174458,1.7578125,0.007681910504821975,0.35732217625764334,1.004,1.035,1.07
tone057_neck1_clipout_go,0,0.359,-0.262,0.08186530223702998,0.063,0.11600517821064033,0.01345720137168242,171.999,0.301,-0.117,0.07115849595430747,0.063,0.06982994384607719,0.004876221057546293,149.504,1.457,0.75,1.0510799619228939,1.039,0.10599130370077077,0.011234156460189024,2208.319,0.5111329942492213,2.70249639952816,1.171875,0.023464448625535973,0.3245550184638258,-0.008,0.063,0.176,1.0012066457916924,4.859910508200974,3.515625,0.0020476695492887428,0.11311759152109888,0.023,0.063,0.117,0.21385560930925132,4.076772589890061,2.34375,0.022664891508861668,0.3688169615902533,0.98,1.039,1.105
tone061_neck2_clipout_go,0,0.434,-0.363,-0.00044503664223850717,-0.039,0.14821263714794583,0.021966985810348654,-0.6679999999999993,0.066,-0.434,-0.17909327115256493,-0.184,0.10402548066712194,0.01082130062802576,-268.81899999999996,1.383,0.848,1.0440073284477016,1.027,0.11174322028468386,0.012486547279591382,1567.055,1.0799732464935765,3.2333891104538033,1.171875,0.021086584234417997,0.20093623318666273,-0.102,-0.039,0.105,0.7472938451759543,4.28189273449987,2.1484375,0.007308991997570977,0.15936184639558051,-0.258,-0.184,-0.094,0.18500729879425348,2.7725602175662045,2.1484375,0.021373384703341786,0.31563170779075417,0.957,1.027,1.113
tone092_neck2_clipout_go,0,0.328,-0.375,-0.08455653128430297,-0.078,0.11812584478976415,0.01395371520729545,-77.031,1.262,0.352,0.7259802414928649,0.707,0.20233934515606047,0.04094121059818337,661.3679999999999,1.355,0.211,0.717568605927552,0.723,0.23267664083262274,0.054138419189153325,653.7049999999999,0.8644202358830153,4.571153474860572,2.857142857142857,0.01864555716779872,0.30715660244619153,-0.16,-0.078,-0.016,0.18813791996861087,3.070050611247365,1.978021978021978,0.07491967995710434,0.40692925136789954,0.551,0.707,0.891,0.3608870643408224,2.6161779505649405,1.978021978021978,0.10657084929441872,0.40994281922588727,0.535,0.723,0.848
tone101_neck2_clipout_go,0,0.379,-0.152,0.12585635359116024,0.125,0.09247272752679737,0.008551205336245309,182.24,0.18,-0.309,-0.020997237569060773,-0.012,0.08558602404229641,0.0073249675113685395,-30.404,1.316,0.867,1.0475352209944753,1.043,0.08512465839165106,0.00724620746629529,1516.8310000000001,2.511361228131857,3.8402846973964726,3.125,0.011358350107368943,0.2372470425540826,0.063,0.125,0.191,0.24448786959823013,4.1317795276152385,2.1484375,0.012317302485029533,0.3090163013876774,-0.07,-0.012,0.035,0.27337833824030944,3.098522868645524,2.1484375,0.018048048189127933,0.39628238619617784,0.984,1.043,1.098
tone016_neck1_clipout_go,0,1.02,-0.293,0.25322141440845997,0.254,0.12884413091103664,0.016600810070220347,383.12399999999997,0.621,-0.078,0.23711368142762723,0.234,0.12613069680474834,0.015908952676451354,358.753,1.363,0.707,0.9556345009914078,0.938,0.09011790806420159,0.00812123735386789,1445.875,0.3747649674566301,4.778637707395154,0.9765625,0.01575525814476868,0.17384457845356327,0.172,0.254,0.324,0.3401065311795041,3.9852567266391214,1.953125,0.011411637785708093,0.1781366119654703,0.148,0.234,0.316,0.5580804064842044,4.979619661909347,1.7578125,0.00876681422861512,0.2187579649032063,0.895,0.938,1.012
tone077_neck2_clipout_back,0,0.305,-0.438,-0.03711546961325967,-0.039,0.10808359495052881,0.011682063497429977,-67.179,-0.262,-1.152,-0.6184563535911602,-0.609,0.1370313603774125,0.0187775937268843,-1119.406,1.055,0.66,0.8149127071823205,0.793,0.0826967266260108,0.006838748594657163,1474.992,0.6339752858261783,3.410421180585299,0.9765625,0.012821297329178952,0.2190598352204165,-0.109,-0.039,0.035,1.2083975341239828,4.2425906911251525,1.953125,0.01328986158889838,0.17904310258835615,-0.672,-0.609,-0.547,1.3119223064614203,3.585995320072686,1.953125,0.002975286614592134,0.1340973523618991,0.75,0.793,0.883
tone061_neck1_clipout_back,0,0.496,-0.371,-0.03054,-0.055,0.15194551836215495,0.023087440550343966,-48.864000000000004,0.098,-0.484,-0.172943125,-0.168,0.10767014060184066,0.011592859177220137,-276.709,1.391,0.793,1.04183125,1.035,0.11133986539849214,0.012396565626954346,1666.9299999999998,1.0126023566174427,2.964333428447457,1.171875,0.028769062664381364,0.23435528170785486,-0.148,-0.055,0.082,0.6830968221846067,4.930433321293453,2.1484375,0.0073307072014442585,0.1599115446961228,-0.254,-0.168,-0.102,0.14192211053205706,2.6810522599455626,2.34375,0.02586869431102007,0.34003918388510695,0.957,1.035,1.109
tone014_neck1_clipout_back,0,0.328,-0.137,0.08968201110022853,0.086,0.07691657894876833,0.0059161601171821105,274.69599999999997,-0.008,-0.598,-0.24913940581129612,-0.242,0.08569977343680125,0.007344451167119066,-763.114,1.23,0.809,0.9808390466862553,0.977,0.059913604383377006,0.0035896399902078124,3004.31,0.15112594119976308,2.06229887075275,0.5859375,0.0099487221230929,0.34502676121334025,0.023,0.086,0.16,0.2768667405477872,2.6672370169531465,1.3671875,0.0037305729775641205,0.15707994097815806,-0.301,-0.242,-0.191,0.8832805126484723,3.4620132979081446,2.5390625,0.0023656213543481316,0.13386121941693507,0.938,0.977,1.004
tone059_neck2_clipout_go,0,0.379,-0.758,-0.06850932684509327,-0.063,0.16409276395014039,0.026926435180796494,-84.472,0.324,-0.695,-0.16017680454176803,-0.176,0.13848668842392367,0.019178562870624916,-197.498,1.633,0.664,1.0351216545012165,1.012,0.1839153570662137,0.03382485856479288,1276.305,0.7532851544833277,3.542067627792247,1.171875,0.031419836882041405,0.21149874594473422,-0.152,-0.063,0.043,4.273365472256274,5.761670257325371,3.7109375,0.010722965103939937,0.18285761615797913,-0.254,-0.176,-0.094,0.07248895238550362,3.2238737695381223,2.5390625,0.09381623811085582,0.4630096755102615,0.898,1.012,1.164
tone048_neck1_clipout_back,0,0.293,-0.246,0.023203663323157434,0.027,0.1012906973112159,0.010259805361792359,53.205999999999996,-0.367,-1.141,-0.7342847797645006,-0.742,0.11584243194797865,0.013419469039622066,-1683.715,0.988,0.414,0.7090187527256869,0.691,0.10338379290761895,0.010688208635965445,1625.7800000000002,0.8224271903997337,2.743511916359796,1.171875,0.007109954565073917,0.1521790648677257,-0.051,0.027,0.098,0.5891638370879883,2.995837069108165,0.1953125,0.007916572221524336,0.21070989763970793,-0.797,-0.742,-0.672,0.795981908805932,3.243951591202917,0.1953125,0.005776468791553215,0.2296090153501441,0.637,0.691,0.777
tone089_neck1_clipout_back,0,0.113,-0.359,-0.07767323431342832,-0.086,0.07830467107398005,0.006131621512004208,-256.244,-0.324,-1.219,-0.8162994846923309,-0.844,0.12751306917539393,0.0162595828105288,-2692.9719999999998,1.02,0.402,0.6016614125492574,0.566,0.1188245630042061,0.014119276773140545,1984.881,0.10897538762585424,1.4940138537284642,0.78125,0.006133041602014852,0.21704865091818998,-0.121,-0.086,-0.012,0.46231644533223215,2.54328760609124,0.1953125,0.004636324911579751,0.17769578670816566,-0.871,-0.844,-0.793,0.173793711024551,1.4298396473763217,0.1953125,0.0033296941853805883,0.19384496266754608,0.523,0.566,0.633
tone054_neck1_clipout_go,0,0.328,-0.289,0.05632711525649567,0.063,0.10723556744043791,0.011499466924272707,84.547,-0.031,-0.855,-0.39943037974683543,-0.395,0.1257900313344518,0.015823131983122362,-599.545,1.277,0.711,0.9695409726848768,0.969,0.11346012729935828,0.012873200486786586,1455.2810000000002,0.45033837099687607,3.1229148889026237,0.78125,0.01365973954545892,0.2359775894222853,-0.023,0.063,0.141,0.5736780325733151,5.709186622726418,1.7578125,0.013308209571272529,0.19468289019541898,-0.473,-0.395,-0.324,0.19795661897891623,2.786568024120887,1.7578125,0.02946721487809771,0.4330595241424169,0.879,0.969,1.055
tone062_neck2_clipout_go,0,0.543,-0.074,0.19268950749464667,0.195,0.11072185851996166,0.012259329954114407,269.95799999999997,-0.5,-1.238,-0.8757587437544612,-0.883,0.13523548365559823,0.018288636039563575,-1226.938,0.961,0.059,0.44009564596716627,0.414,0.18443792448455854,0.034017347988171714,616.574,0.4639055849350581,3.1787419853814787,2.734375,0.012572238053090344,0.25065870743907964,0.133,0.195,0.25,0.7276956016545585,3.159522775923193,1.7578125,0.005622900773091822,0.1598176564921556,-0.961,-0.883,-0.805,0.6215986380497301,3.360925859734719,1.7578125,0.014453038595623878,0.23398628069183777,0.309,0.414,0.547
tone091_neck2_clipout_go,0,0.672,-0.305,0.0965010395010395,0.086,0.17194766796624386,0.029566000519029648,139.251,-0.262,-1.473,-0.5465918225918226,-0.504,0.16872259439146745,0.02846731385818764,-788.732,1.273,0.664,0.8683749133749135,0.855,0.10441830873099531,0.010903183198241451,1253.065,0.1661038598523079,3.0959788882034758,0.9765625,0.043289425898906345,0.2814174449997617,-0.059,0.086,0.246,1.038036452487994,6.587378398439901,1.953125,0.022862778395626625,0.14480850797580994,-0.563,-0.504,-0.457,0.2911982246487107,3.564356159402997,1.953125,0.01937741006213746,0.3302474593507696,0.797,0.855,0.914
tone102_neck2_clipout_go,0,0.266,-0.137,0.07971840094062316,0.078,0.06715878512919765,0.00451030242002974,135.601,-0.48,-1.156,-0.7579141681363903,-0.73,0.11477160303773627,0.013172520863851712,-1289.212,0.996,0.512,0.6973292181069959,0.691,0.08805341840530027,0.007753404492858873,1186.157,0.3097163835069368,2.992108987142853,0.9765625,0.003856664324080317,0.17868489253907863,0.027,0.078,0.125,0.7400119373540727,3.5085477867250843,1.7578125,0.021812342234517473,0.27552816540894914,-0.816,-0.73,-0.676,0.10113615523887703,2.543273784144413,1.7578125,0.01667192327418906,0.3877565750028853,0.625,0.691,0.758
tone037_neck1_clipout_back,0,0.723,-0.012,0.30722314814814816,0.32,0.10711223021757962,0.011473029862183778,331.80100000000004,-0.484,-1.117,-0.8496888888888888,-0.852,0.10668177179115103,0.011381000432499228,-917.664,0.906,0.051,0.417337962962963,0.398,0.16604191115213443,0.027569916259053306,450.725,0.6783931340014496,3.4329483739059676,2.9296875,0.010756961656504815,0.20113592673857386,0.246,0.32,0.367,0.39310724189081914,2.357269807815501,0.9765625,0.007579372142617402,0.19484436397837662,-0.93,-0.852,-0.777,0.6570115526003161,2.9035427164671717,0.1953125,0.015629661791621948,0.20166924912550277,0.309,0.398,0.5
tone015_neck1_clipout_go,0,0.18,-0.266,-0.00740139335476956,0.0,0.08548202500288417,0.007307176598593714,-13.811,-0.305,-0.816,-0.5138456591639872,-0.512,0.075354993820898,0.005678375093747575,-958.836,1.098,0.727,0.8760568060021436,0.879,0.07145376644499773,0.005105640739176285,1634.722,0.15306627584893615,2.0549849078817775,0.9765625,0.014326348487297283,0.3978265926657418,-0.074,0.0,0.063,1.3093042237844283,4.191830215553068,1.953125,0.0026816843095107045,0.10500470120311953,-0.543,-0.512,-0.473,0.7929856221666741,3.4557897509851867,1.953125,0.0066233334786105595,0.23611282704325445,0.82,0.879,0.926
tone042_neck1_clipout_back,0,0.203,-0.777,-0.2634873720136519,-0.262,0.14044851558601731,0.019725785530315745,-386.009,-0.238,-1.473,-0.7350832764505119,-0.719,0.20362384934492428,0.04146267202204442,-1076.897,1.246,0.285,0.6532211604095562,0.637,0.18555423982774263,0.03443037591805143,956.9689999999999,0.41350484217074157,3.3103179590068614,0.9765625,0.019380236504610578,0.16809649278304403,-0.344,-0.262,-0.176,0.1700881590989226,5.3112075110801955,1.953125,0.028690067878023535,0.201123538864418,-0.844,-0.719,-0.621,0.19689668379446515,2.636637199907868,1.953125,0.03491578696004768,0.2654764063362413,0.508,0.637,0.777
tone054_neck2_clipout_back,0,0.324,-0.332,0.080665,0.086,0.10078520846421425,0.010157658245175125,112.931,-0.039,-0.953,-0.42425571428571435,-0.418,0.1200847819820569,0.014420354863678137,-593.9580000000001,1.34,0.695,0.957425,0.949,0.1127543843816451,0.012713551197283774,1340.395,0.573746578673038,3.4864631172899045,0.78125,0.010342661561965267,0.1914074407750035,0.012,0.086,0.156,0.6219991871901613,5.936372801176869,1.7578125,0.011041084072693746,0.1710129834211386,-0.492,-0.418,-0.348,0.20729434415771977,2.7120916941845565,1.7578125,0.022104354363154128,0.4062387026843638,0.875,0.949,1.039
tone023_neck2_clipout_go,0,0.352,-0.273,0.017298068849706128,0.023,0.11461048093785027,0.013135562340805339,20.602,-0.551,-1.355,-0.8119706129303107,-0.781,0.1393943863073178,0.019430794933993745,-967.057,0.883,0.398,0.626952980688497,0.629,0.09427706961161557,0.008888165854553409,746.701,3.7552746181851724,3.758109568948723,3.125,0.03128178385691088,0.44931727227826734,-0.066,0.023,0.086,0.48112124429242037,4.715779259157552,2.1484375,0.026602515398477588,0.254406663648955,-0.875,-0.781,-0.719,0.2617846603732548,2.974650891500818,2.1484375,0.013655352005110559,0.34738903308722846,0.559,0.629,0.695
tone083_neck1_clipout_back,0,0.531,-0.316,0.09051601423487546,0.109,0.12944719437767088,0.01675657613225051,127.17500000000001,-0.133,-0.977,-0.5078427046263345,-0.5,0.11038208775667858,0.012184205297523091,-713.519,1.379,0.602,0.8900128113879004,0.867,0.13470421265489993,0.018145224906976506,1250.468,3.3108156935633137,4.63786852169472,3.125,0.02289209109003812,0.2635786124258317,0.012,0.109,0.164,1.1999556454843818,5.417695869733531,2.1484375,0.007865170538207863,0.16811413995260405,-0.574,-0.5,-0.438,0.49696882838933676,3.6854595268950896,2.1484375,0.02918981913241065,0.31459885470623455,0.793,0.867,0.961
tone095_neck2_clipout_back,0,0.57,-0.352,0.15046784140969163,0.137,0.1382014689168262,0.019099646010768478,170.781,-0.516,-1.73,-0.8346185022026431,-0.813,0.17538342428161735,0.030759345512745805,-947.2919999999999,0.832,0.309,0.5690942731277533,0.582,0.11011511097749806,0.012125337665586712,645.922,3.0956230452509694,4.638265790824766,3.3203125,0.02366484510377896,0.2488565459305077,0.059,0.137,0.25,0.30533710046942597,4.573636701879272,2.1484375,0.06648215151377518,0.4099281539973166,-0.934,-0.813,-0.699,0.13196521237745987,2.713402960860954,2.1484375,0.031457230684146534,0.5146052588772776,0.492,0.582,0.656
