0.109,-0.047,1.051
0.113,-0.047,1.055
0.113,-0.043,1.055
0.113,-0.047,1.055
0.117,-0.047,1.051
0.113,-0.043,1.047
0.113,-0.043,1.047
0.117,-0.043,1.047
0.113,-0.047,1.051
0.109,-0.043,1.051
0.109,-0.039,1.055
0.105,-0.043,1.055
0.109,-0.047,1.047
0.105,-0.047,1.047
0.109,-0.047,1.047
0.113,-0.043,1.043
0.117,-0.043,1.047
0.117,-0.047,1.043
0.117,-0.043,1.047
0.117,-0.039,1.051
0.117,-0.039,1.043
0.117,-0.039,1.043
0.109,-0.039,1.047
0.113,-0.047,1.059
0.113,-0.043,1.051
0.105,-0.047,1.051
0.109,-0.043,1.051
0.113,-0.039,1.047
0.113,-0.035,1.055
0.109,-0.039,1.055
0.109,-0.039,1.055
0.113,-0.035,1.059
0.113,-0.039,1.055
0.117,-0.039,1.059
0.113,-0.035,1.055
0.113,-0.035,1.059
0.117,-0.039,1.055
0.113,-0.035,1.051
0.113,-0.035,1.055
0.113,-0.035,1.055
0.113,-0.035,1.055
0.113,-0.035,1.055
0.113,-0.035,1.051
0.113,-0.035,1.051
0.109,-0.035,1.055
0.109,-0.035,1.047
0.105,-0.035,1.055
0.113,-0.035,1.055
0.109,-0.035,1.051
0.113,-0.031,1.055
0.109,-0.035,1.055
0.105,-0.035,1.051
0.109,-0.035,1.055
0.113,-0.035,1.051
0.117,-0.035,1.051
0.117,-0.035,1.055
0.117,-0.035,1.059
0.117,-0.035,1.055
0.117,-0.035,1.047
0.117,-0.035,1.051
0.113,-0.035,1.051
0.113,-0.031,1.051
0.113,-0.027,1.055
0.109,-0.031,1.051
0.113,-0.031,1.051
0.105,-0.031,1.051
0.105,-0.035,1.055
0.109,-0.035,1.055
0.113,-0.031,1.051
0.109,-0.031,1.047
0.113,-0.031,1.047
0.113,-0.031,1.055
0.109,-0.035,1.055
0.113,-0.039,1.059
0.105,-0.035,1.055
0.109,-0.035,1.055
0.113,-0.039,1.055
0.117,-0.043,1.055
0.117,-0.035,1.055
0.109,-0.035,1.059
0.105,-0.031,1.059
0.113,-0.035,1.059
0.113,-0.035,1.059
0.113,-0.031,1.051
0.113,-0.031,1.055
0.105,-0.035,1.055
0.109,-0.035,1.055
0.113,-0.031,1.059
0.109,-0.035,1.059
0.109,-0.035,1.055
0.109,-0.035,1.051
0.113,-0.035,1.055
0.117,-0.031,1.055
0.113,-0.031,1.055
0.109,-0.035,1.055
0.105,-0.035,1.055
0.105,-0.035,1.055
0.113,-0.035,1.055
0.109,-0.027,1.055
0.109,-0.027,1.047
0.105,-0.027,1.051
0.113,-0.02,1.051
0.113,-0.027,1.059
0.117,-0.027,1.059
0.113,-0.031,1.055
0.113,-0.031,1.047
0.113,-0.031,1.043
0.117,-0.023,1.047
0.113,-0.02,1.051
0.113,-0.023,1.055
0.113,-0.027,1.047
0.105,-0.031,1.047
0.105,-0.031,1.047
0.105,-0.027,1.051
0.109,-0.031,1.055
0.105,-0.027,1.059
0.105,-0.027,1.055
0.102,-0.031,1.055
0.102,-0.031,1.055
0.105,-0.023,1.059
0.105,-0.02,1.059
0.105,-0.016,1.059
0.09,-0.02,1.059
0.098,-0.027,1.066
0.098,-0.02,1.059
0.098,-0.023,1.059
0.102,-0.023,1.051
0.098,-0.023,1.055
0.105,-0.023,1.055
0.105,-0.016,1.051
0.109,-0.016,1.051
0.105,-0.02,1.047
0.105,-0.023,1.051
0.102,-0.023,1.047
0.098,-0.023,1.047
0.102,-0.02,1.051
0.102,-0.02,1.051
0.102,-0.02,1.047
0.105,-0.016,1.055
0.102,-0.02,1.055
0.102,-0.023,1.055
0.102,-0.02,1.051
0.109,-0.023,1.051
0.102,-0.023,1.055
0.102,-0.02,1.059
0.102,-0.02,1.059
0.102,-0.027,1.059
0.098,-0.027,1.055
0.098,-0.023,1.059
0.098,-0.023,1.059
0.098,-0.023,1.059
0.098,-0.027,1.055
0.098,-0.027,1.051
0.094,-0.027,1.051
0.102,-0.031,1.047
0.102,-0.027,1.043
0.105,-0.027,1.047
0.102,-0.023,1.047
0.098,-0.027,1.051
0.098,-0.031,1.043
0.094,-0.027,1.043
0.094,-0.023,1.047
0.09,-0.023,1.055
0.098,-0.027,1.059
0.102,-0.02,1.051
0.09,-0.02,1.039
0.094,-0.02,1.043
0.098,-0.02,1.051
0.098,-0.02,1.055
0.098,-0.02,1.059
0.102,-0.012,1.059
0.098,-0.016,1.063
0.082,-0.016,1.063
0.094,-0.02,1.066
0.086,-0.016,1.055
0.09,-0.008,1.063
0.086,-0.004,1.066
0.086,-0.004,1.059
0.094,0,1.059
