x_acc,y_acc,z_acc
0.203,-0.785,0.602
0.203,-0.789,0.598
0.211,-0.793,0.602
0.215,-0.801,0.602
0.211,-0.809,0.594
0.215,-0.805,0.594
0.215,-0.801,0.59
0.219,-0.797,0.586
0.223,-0.797,0.59
0.227,-0.801,0.586
0.227,-0.801,0.59
0.223,-0.809,0.59
0.219,-0.805,0.602
0.219,-0.793,0.609
0.215,-0.785,0.617
0.215,-0.777,0.621
0.215,-0.773,0.625
0.219,-0.766,0.625
0.211,-0.762,0.625
0.215,-0.766,0.621
0.215,-0.766,0.621
0.211,-0.762,0.621
0.207,-0.754,0.625
0.207,-0.754,0.629
0.211,-0.754,0.637
0.207,-0.754,0.637
0.207,-0.754,0.637
0.211,-0.754,0.645
0.211,-0.754,0.645
0.211,-0.758,0.645
0.211,-0.766,0.645
0.207,-0.77,0.637
0.207,-0.766,0.633
0.203,-0.766,0.633
0.195,-0.773,0.633
0.199,-0.77,0.633
0.203,-0.762,0.633
0.203,-0.762,0.637
0.203,-0.754,0.645
0.203,-0.746,0.645
0.199,-0.746,0.645
0.203,-0.742,0.645
0.195,-0.742,0.652
0.191,-0.742,0.648
0.188,-0.742,0.656
0.184,-0.746,0.656
0.176,-0.75,0.66
0.168,-0.754,0.66
0.148,-0.758,0.66
0.152,-0.77,0.668
0.152,-0.766,0.668
0.148,-0.766,0.664
0.148,-0.766,0.668
0.148,-0.758,0.664
0.145,-0.758,0.66
0.141,-0.758,0.652
0.141,-0.766,0.648
0.137,-0.773,0.645
0.137,-0.777,0.641
0.129,-0.777,0.641
0.125,-0.777,0.637
0.121,-0.777,0.641
0.113,-0.781,0.645
0.117,-0.789,0.645
0.113,-0.797,0.641
0.113,-0.809,0.645
0.117,-0.816,0.645
0.113,-0.832,0.641
0.113,-0.844,0.637
0.113,-0.852,0.633
0.113,-0.852,0.625
0.113,-0.852,0.617
0.113,-0.848,0.617
0.109,-0.852,0.613
0.109,-0.852,0.605
0.105,-0.848,0.605
0.105,-0.848,0.605
0.102,-0.836,0.609
0.102,-0.832,0.605
0.098,-0.828,0.602
0.09,-0.828,0.609
0.09,-0.828,0.609
0.082,-0.824,0.605
