x_acc,y_acc,z_acc
0.281,-0.75,0.602
0.285,-0.734,0.574
0.273,-0.715,0.543
0.27,-0.699,0.516
0.266,-0.691,0.508
0.262,-0.684,0.508
0.254,-0.676,0.5
0.242,-0.668,0.5
0.234,-0.652,0.5
0.215,-0.625,0.5
0.211,-0.605,0.508
0.195,-0.566,0.496
0.203,-0.535,0.504
0.211,-0.52,0.523
0.227,-0.52,0.539
0.242,-0.543,0.555
0.246,-0.57,0.57
0.258,-0.59,0.594
0.262,-0.59,0.605
0.258,-0.57,0.621
0.246,-0.555,0.625
0.23,-0.543,0.617
0.203,-0.551,0.617
0.172,-0.563,0.633
0.141,-0.605,0.672
0.129,-0.684,0.719
0.156,-0.82,0.801
0.219,-0.98,0.844
0.367,-1.051,0.824
0.551,-0.98,0.832
0.664,-0.859,0.895
0.652,-0.758,0.961
0.551,-0.75,0.988
0.445,-0.805,0.988
0.363,-0.816,0.984
0.316,-0.773,0.973
0.273,-0.738,0.945
0.258,-0.727,0.91
0.242,-0.73,0.879
0.23,-0.727,0.84
0.238,-0.715,0.805
0.25,-0.699,0.77
0.281,-0.691,0.738
0.316,-0.691,0.703
0.34,-0.699,0.672
0.355,-0.699,0.66
0.352,-0.68,0.652
0.344,-0.66,0.637
0.328,-0.641,0.629
0.313,-0.633,0.621
0.301,-0.629,0.617
0.293,-0.625,0.613
0.293,-0.613,0.613
0.309,-0.594,0.609
0.32,-0.566,0.602
0.336,-0.555,0.59
0.34,-0.551,0.594
0.344,-0.559,0.602
0.344,-0.563,0.625
0.328,-0.574,0.645
0.328,-0.582,0.676
0.316,-0.578,0.699
0.316,-0.582,0.727
0.316,-0.582,0.754
0.316,-0.582,0.797
0.309,-0.586,0.84
0.293,-0.605,0.863
0.262,-0.645,0.863
0.234,-0.684,0.855
0.203,-0.723,0.82
0.172,-0.777,0.785
0.145,-0.828,0.762
0.125,-0.879,0.75
0.113,-0.914,0.754
0.109,-0.957,0.785
0.082,-1.02,0.816
