x_acc,y_acc,z_acc
-0.023,-0.723,0.469
-0.02,-0.727,0.484
-0.016,-0.734,0.5
-0.016,-0.75,0.52
-0.016,-0.758,0.523
-0.008,-0.766,0.527
0.0,-0.77,0.527
0.016,-0.777,0.523
0.023,-0.785,0.516
0.023,-0.797,0.508
0.027,-0.801,0.488
0.031,-0.797,0.484
0.047,-0.797,0.48
0.055,-0.801,0.473
0.055,-0.801,0.469
0.055,-0.797,0.473
0.055,-0.789,0.477
0.047,-0.781,0.473
0.035,-0.781,0.473
0.027,-0.781,0.473
0.023,-0.781,0.477
0.012,-0.781,0.48
-0.004,-0.785,0.484
-0.004,-0.801,0.492
-0.016,-0.813,0.504
-0.023,-0.84,0.512
-0.039,-0.867,0.516
-0.055,-0.891,0.52
-0.074,-0.926,0.523
-0.082,-0.965,0.527
-0.082,-0.996,0.527
-0.078,-1.02,0.523
-0.07,-1.039,0.52
-0.047,-1.047,0.516
-0.023,-1.043,0.516
0.0,-1.043,0.523
0.043,-1.039,0.551
0.078,-1.031,0.574
0.094,-1.023,0.594
0.098,-1.035,0.605
0.109,-1.082,0.625
0.133,-1.113,0.641
0.16,-1.059,0.625
0.18,-0.926,0.594
0.18,-0.805,0.551
0.172,-0.754,0.52
0.172,-0.766,0.516
0.16,-0.793,0.52
0.145,-0.801,0.527
0.125,-0.793,0.551
0.117,-0.789,0.574
0.102,-0.797,0.59
0.082,-0.82,0.609
0.066,-0.852,0.621
0.055,-0.867,0.629
0.051,-0.883,0.625
0.031,-0.898,0.617
0.016,-0.902,0.598
0.0,-0.898,0.574
-0.004,-0.895,0.547
-0.012,-0.891,0.52
-0.023,-0.895,0.496
-0.027,-0.891,0.48
-0.031,-0.883,0.469
-0.031,-0.883,0.453
-0.039,-0.891,0.441
-0.043,-0.887,0.434
-0.047,-0.887,0.434
-0.043,-0.883,0.426
-0.039,-0.871,0.418
-0.035,-0.867,0.414
-0.031,-0.859,0.406
-0.031,-0.859,0.402
-0.023,-0.859,0.402
-0.012,-0.859,0.402
0.004,-0.852,0.406
0.02,-0.852,0.406
0.043,-0.852,0.402
0.051,-0.859,0.406
0.051,-0.863,0.41
0.059,-0.867,0.414
