x_acc,y_acc,z_acc
0.188,-0.734,0.656
0.191,-0.73,0.652
0.191,-0.73,0.652
0.191,-0.738,0.66
0.195,-0.742,0.66
0.188,-0.746,0.656
0.188,-0.746,0.66
0.184,-0.75,0.66
0.184,-0.754,0.656
0.184,-0.758,0.664
0.184,-0.766,0.656
0.184,-0.766,0.652
0.18,-0.758,0.648
0.18,-0.746,0.645
0.18,-0.75,0.641
0.18,-0.75,0.637
0.18,-0.754,0.641
0.18,-0.762,0.648
0.18,-0.773,0.652
0.184,-0.777,0.66
0.184,-0.785,0.656
0.18,-0.777,0.652
0.176,-0.762,0.652
0.172,-0.754,0.652
0.164,-0.75,0.652
0.164,-0.75,0.648
0.164,-0.754,0.648
0.168,-0.754,0.652
0.164,-0.754,0.652
0.16,-0.762,0.652
0.16,-0.762,0.648
0.164,-0.762,0.645
0.164,-0.77,0.648
0.172,-0.766,0.648
0.176,-0.77,0.652
0.184,-0.77,0.656
0.172,-0.77,0.652
0.176,-0.754,0.66
0.176,-0.742,0.664
0.176,-0.73,0.66
0.176,-0.723,0.664
0.172,-0.711,0.668
0.172,-0.711,0.668
0.172,-0.707,0.676
0.18,-0.695,0.688
0.176,-0.688,0.691
0.176,-0.676,0.699
0.172,-0.668,0.707
0.176,-0.656,0.711
0.18,-0.645,0.711
0.18,-0.641,0.707
0.176,-0.637,0.707
0.168,-0.637,0.711
0.172,-0.633,0.711
0.172,-0.633,0.719
0.176,-0.637,0.734
0.18,-0.637,0.746
0.18,-0.641,0.746
0.18,-0.633,0.738
0.18,-0.613,0.734
0.18,-0.598,0.723
0.18,-0.586,0.715
0.184,-0.578,0.707
0.188,-0.582,0.699
0.203,-0.598,0.707
0.223,-0.613,0.715
0.242,-0.641,0.734
0.262,-0.672,0.754
0.277,-0.691,0.758
0.289,-0.691,0.77
0.293,-0.68,0.785
0.289,-0.672,0.801
0.289,-0.668,0.809
0.297,-0.664,0.809
0.297,-0.66,0.816
0.293,-0.648,0.813
0.285,-0.625,0.809
0.281,-0.602,0.801
0.289,-0.586,0.797
0.281,-0.578,0.777
0.277,-0.57,0.762
0.273,-0.57,0.742
0.27,-0.566,0.723
0.262,-0.566,0.703
0.258,-0.563,0.691
0.262,-0.566,0.691
0.258,-0.566,0.684
0.266,-0.57,0.684
0.273,-0.578,0.684
0.277,-0.586,0.691
0.281,-0.594,0.703
0.281,-0.594,0.703
0.289,-0.598,0.711
0.293,-0.602,0.73
0.293,-0.602,0.73
0.293,-0.609,0.738
0.293,-0.602,0.742
0.289,-0.602,0.738
0.289,-0.602,0.73
0.289,-0.605,0.73
0.293,-0.613,0.723
0.289,-0.625,0.719
0.293,-0.633,0.707
0.289,-0.637,0.707
0.285,-0.645,0.703
0.281,-0.652,0.703
0.273,-0.652,0.707
0.273,-0.664,0.711
0.273,-0.668,0.715
0.277,-0.668,0.723
0.277,-0.652,0.727
0.273,-0.637,0.727
0.273,-0.617,0.738
0.273,-0.598,0.754
0.273,-0.586,0.758
0.273,-0.574,0.762
0.273,-0.566,0.762
0.273,-0.559,0.77
0.27,-0.555,0.781
0.277,-0.566,0.801
0.285,-0.582,0.809
0.289,-0.613,0.82
0.285,-0.645,0.836
0.273,-0.672,0.852
0.25,-0.707,0.875
0.234,-0.75,0.91
0.211,-0.813,0.93
0.184,-0.863,0.93
0.152,-0.871,0.918
0.129,-0.836,0.898
0.109,-0.777,0.891
0.113,-0.734,0.875
0.133,-0.711,0.859
0.152,-0.699,0.828
0.152,-0.684,0.785
0.145,-0.664,0.734
0.109,-0.629,0.691
0.082,-0.602,0.672
0.059,-0.582,0.668
0.035,-0.586,0.676
0.02,-0.617,0.695
0.012,-0.66,0.715
0.012,-0.699,0.738
0.016,-0.723,0.754
0.02,-0.727,0.77
0.027,-0.719,0.785
0.039,-0.711,0.793
0.055,-0.699,0.793
0.051,-0.691,0.785
0.051,-0.672,0.773
0.059,-0.648,0.758
0.059,-0.629,0.738
0.066,-0.629,0.723
0.066,-0.645,0.703
0.074,-0.66,0.676
0.074,-0.672,0.66
0.074,-0.672,0.641
0.078,-0.672,0.633
0.078,-0.672,0.629
0.082,-0.668,0.617
0.082,-0.664,0.617
0.086,-0.664,0.609
0.09,-0.656,0.609
0.09,-0.656,0.613
0.09,-0.66,0.613
0.09,-0.66,0.613
0.09,-0.668,0.625
0.086,-0.672,0.625
0.086,-0.691,0.629
0.086,-0.699,0.629
0.09,-0.703,0.629
0.09,-0.707,0.629
0.09,-0.703,0.629
0.09,-0.695,0.629
0.086,-0.695,0.629
0.086,-0.695,0.629
0.086,-0.691,0.629
0.086,-0.684,0.629
0.09,-0.676,0.625
0.09,-0.68,0.625
0.094,-0.691,0.629
0.102,-0.688,0.629
0.105,-0.699,0.645
0.105,-0.703,0.645
0.105,-0.707,0.641
0.102,-0.711,0.641
0.086,-0.711,0.648
0.09,-0.727,0.664
0.094,-0.754,0.684
0.105,-0.801,0.707
0.113,-0.84,0.723
0.117,-0.852,0.742
0.105,-0.832,0.766
0.109,-0.797,0.789
0.121,-0.781,0.824
0.145,-0.789,0.875
0.184,-0.828,0.934
0.234,-0.906,0.973
0.289,-0.977,1.0
0.332,-1.004,1.016
0.348,-0.992,1.008
0.348,-0.938,0.973
0.344,-0.859,0.934
0.328,-0.773,0.898
0.305,-0.699,0.863
0.277,-0.648,0.82
0.246,-0.629,0.781
0.223,-0.629,0.746
0.211,-0.652,0.73
0.227,-0.68,0.723
0.25,-0.703,0.719
0.266,-0.703,0.703
0.27,-0.672,0.699
0.273,-0.621,0.691
0.277,-0.57,0.695
0.27,-0.539,0.707
0.266,-0.527,0.711
0.27,-0.531,0.707
0.273,-0.543,0.703
0.281,-0.555,0.691
0.285,-0.555,0.68
0.289,-0.547,0.664
0.293,-0.543,0.652
0.305,-0.543,0.637
0.32,-0.555,0.621
0.336,-0.57,0.605
0.348,-0.586,0.594
0.348,-0.594,0.586
0.348,-0.602,0.578
0.34,-0.602,0.582
0.332,-0.602,0.586
0.328,-0.605,0.59
0.328,-0.605,0.586
0.324,-0.602,0.582
0.32,-0.59,0.582
0.313,-0.578,0.582
0.301,-0.566,0.582
0.305,-0.563,0.586
0.305,-0.574,0.578
0.309,-0.594,0.578
0.313,-0.602,0.574
0.316,-0.605,0.566
0.32,-0.602,0.559
0.328,-0.59,0.551
0.328,-0.594,0.559
0.332,-0.598,0.563
0.336,-0.609,0.57
0.336,-0.637,0.59
0.328,-0.66,0.613
0.324,-0.684,0.641
0.316,-0.695,0.664
0.313,-0.695,0.684
0.305,-0.691,0.711
0.309,-0.684,0.727
0.309,-0.684,0.754
0.324,-0.688,0.781
0.336,-0.707,0.805
0.348,-0.723,0.832
0.355,-0.766,0.883
0.359,-0.844,0.922
0.34,-0.926,0.938
0.316,-0.988,0.961
0.281,-1.0,0.98
0.25,-0.988,0.965
0.215,-0.961,0.926
0.18,-0.906,0.852
0.148,-0.828,0.77
0.121,-0.738,0.703
0.105,-0.668,0.668
0.113,-0.625,0.664
0.125,-0.633,0.672
0.141,-0.695,0.68
0.145,-0.785,0.691
0.125,-0.852,0.695
0.086,-0.867,0.723
0.051,-0.848,0.746
0.02,-0.813,0.762
