x_acc,y_acc,z_acc
-0.012,-0.707,0.746
-0.008,-0.711,0.738
-0.008,-0.711,0.73
-0.004,-0.719,0.734
0.0,-0.715,0.734
-0.004,-0.703,0.742
0.004,-0.688,0.75
0.008,-0.676,0.758
0.012,-0.668,0.773
0.016,-0.664,0.777
0.012,-0.652,0.781
0.008,-0.645,0.781
-0.004,-0.641,0.781
-0.004,-0.645,0.773
0.0,-0.641,0.762
0.004,-0.648,0.754
-0.004,-0.652,0.746
0.004,-0.652,0.75
0.004,-0.648,0.746
0.0,-0.648,0.734
-0.008,-0.648,0.727
-0.02,-0.652,0.727
-0.023,-0.656,0.73
-0.035,-0.66,0.73
-0.043,-0.664,0.742
-0.051,-0.684,0.762
-0.059,-0.727,0.766
-0.066,-0.754,0.766
-0.063,-0.754,0.766
-0.066,-0.734,0.762
-0.066,-0.719,0.766
-0.055,-0.707,0.766
-0.047,-0.707,0.754
-0.043,-0.703,0.754
-0.047,-0.703,0.754
-0.047,-0.711,0.758
-0.055,-0.738,0.762
-0.059,-0.77,0.766
-0.055,-0.781,0.758
-0.051,-0.773,0.746
-0.051,-0.75,0.742
-0.051,-0.734,0.734
-0.047,-0.734,0.73
-0.043,-0.73,0.73
-0.043,-0.719,0.727
-0.043,-0.707,0.723
-0.051,-0.703,0.723
-0.051,-0.699,0.723
-0.051,-0.691,0.719
-0.051,-0.691,0.727
-0.055,-0.688,0.734
-0.063,-0.676,0.75
-0.07,-0.668,0.762
-0.074,-0.668,0.77
-0.086,-0.668,0.777
-0.098,-0.66,0.777
-0.102,-0.66,0.781
-0.109,-0.656,0.777
-0.109,-0.664,0.77
-0.113,-0.664,0.77
-0.125,-0.672,0.762
-0.129,-0.676,0.758
-0.125,-0.688,0.758
-0.117,-0.699,0.758
-0.117,-0.703,0.758
-0.117,-0.707,0.758
-0.141,-0.715,0.77
-0.141,-0.727,0.785
-0.16,-0.746,0.793
-0.168,-0.766,0.809
-0.172,-0.781,0.813
-0.172,-0.785,0.813
-0.156,-0.773,0.805
-0.148,-0.754,0.805
-0.145,-0.738,0.801
-0.129,-0.707,0.793
-0.113,-0.68,0.785
-0.098,-0.656,0.793
-0.094,-0.727,0.938
-0.051,-0.863,0.945
0.07,-0.91,0.867
0.141,-0.887,0.852
0.141,-0.762,0.836
0.117,-0.637,0.844
0.102,-0.57,0.871
0.105,-0.566,0.867
0.133,-0.563,0.84
0.16,-0.539,0.836
0.168,-0.508,0.859
0.168,-0.484,0.902
0.18,-0.48,0.918
0.188,-0.492,0.922
0.188,-0.512,0.922
0.195,-0.523,0.938
0.195,-0.539,0.953
0.188,-0.566,0.961
0.172,-0.605,0.945
0.156,-0.613,0.93
0.145,-0.594,0.906
0.125,-0.57,0.883
0.102,-0.563,0.859
0.094,-0.563,0.836
0.09,-0.578,0.801
0.086,-0.594,0.773
0.082,-0.598,0.746
0.074,-0.59,0.727
0.066,-0.586,0.711
0.063,-0.586,0.703
0.059,-0.586,0.688
0.059,-0.594,0.684
0.059,-0.594,0.68
0.059,-0.586,0.672
0.059,-0.594,0.66
0.059,-0.598,0.66
0.055,-0.598,0.664
0.055,-0.59,0.672
0.047,-0.582,0.684
0.051,-0.586,0.699
0.051,-0.586,0.691
0.051,-0.582,0.684
0.055,-0.578,0.672
0.055,-0.57,0.664
0.063,-0.578,0.664
0.066,-0.602,0.672
0.074,-0.633,0.676
0.07,-0.664,0.688
0.07,-0.688,0.711
0.066,-0.684,0.746
0.078,-0.664,0.789
0.09,-0.648,0.824
0.105,-0.652,0.863
0.117,-0.672,0.879
0.125,-0.688,0.891
0.137,-0.699,0.902
0.141,-0.707,0.918
0.133,-0.758,1.008
0.125,-0.906,1.098
0.07,-1.016,1.066
0.0,-1.016,1.07
-0.043,-0.918,1.102
-0.043,-0.758,1.121
-0.027,-0.637,1.129
-0.008,-0.559,1.105
0.004,-0.492,1.059
-0.004,-0.438,0.992
-0.023,-0.406,0.914
-0.047,-0.414,0.852
-0.07,-0.449,0.813
-0.094,-0.504,0.785
-0.105,-0.559,0.773
-0.113,-0.598,0.777
-0.113,-0.621,0.781
-0.105,-0.613,0.793
-0.094,-0.582,0.809
-0.09,-0.551,0.816
-0.09,-0.52,0.82
-0.078,-0.5,0.824
-0.063,-0.496,0.828
-0.043,-0.496,0.832
-0.031,-0.512,0.82
-0.031,-0.52,0.801
-0.039,-0.527,0.785
-0.043,-0.539,0.766
-0.043,-0.559,0.746
-0.043,-0.578,0.719
-0.051,-0.594,0.691
-0.063,-0.602,0.668
-0.063,-0.598,0.652
-0.059,-0.586,0.633
-0.066,-0.57,0.633
-0.066,-0.566,0.637
-0.063,-0.566,0.648
-0.055,-0.57,0.668
-0.055,-0.559,0.684
-0.063,-0.559,0.723
-0.07,-0.563,0.762
-0.086,-0.574,0.797
-0.094,-0.59,0.844
-0.086,-0.617,0.879
-0.078,-0.641,0.906
-0.07,-0.66,0.926
-0.063,-0.676,0.945
-0.055,-0.688,0.953
-0.066,-0.707,0.949
-0.074,-0.73,0.949
-0.078,-0.746,0.938
-0.082,-0.758,0.945
-0.098,-0.855,1.078
-0.074,-1.031,1.094
0.02,-1.082,1.051
0.102,-1.02,1.023
0.125,-0.848,1.02
0.113,-0.676,1.023
0.086,-0.555,0.988
0.094,-0.492,0.93
0.109,-0.48,0.895
0.129,-0.477,0.906
0.141,-0.477,0.914
0.137,-0.484,0.91
0.141,-0.492,0.898
0.145,-0.496,0.902
0.145,-0.496,0.922
0.121,-0.496,0.945
0.098,-0.492,0.941
0.07,-0.473,0.93
0.063,-0.441,0.914
0.047,-0.418,0.895
0.035,-0.414,0.875
0.027,-0.434,0.84
0.031,-0.465,0.809
0.039,-0.492,0.766
0.051,-0.512,0.742
0.059,-0.52,0.727
0.082,-0.523,0.719
0.086,-0.523,0.699
0.078,-0.527,0.688
0.059,-0.527,0.68
0.055,-0.527,0.68
0.055,-0.52,0.672
0.055,-0.512,0.664
0.055,-0.508,0.672
0.047,-0.516,0.684
0.055,-0.52,0.691
