x_acc,y_acc,z_acc
-0.094,-0.754,0.672
-0.09,-0.746,0.676
-0.086,-0.738,0.68
-0.078,-0.738,0.68
-0.074,-0.742,0.668
-0.074,-0.75,0.66
-0.074,-0.773,0.645
-0.074,-0.789,0.641
-0.074,-0.813,0.637
-0.074,-0.82,0.629
-0.082,-0.828,0.621
-0.086,-0.828,0.617
-0.094,-0.82,0.621
-0.09,-0.816,0.625
-0.082,-0.809,0.617
-0.082,-0.82,0.617
-0.094,-0.824,0.629
-0.094,-0.832,0.637
-0.094,-0.82,0.645
-0.094,-0.813,0.648
-0.086,-0.805,0.648
-0.078,-0.805,0.648
-0.074,-0.805,0.648
-0.074,-0.809,0.648
-0.078,-0.816,0.648
-0.078,-0.805,0.652
-0.082,-0.797,0.656
-0.09,-0.785,0.668
-0.09,-0.773,0.676
-0.098,-0.766,0.691
-0.102,-0.754,0.699
-0.105,-0.746,0.707
-0.109,-0.734,0.711
-0.117,-0.723,0.719
-0.121,-0.719,0.715
-0.121,-0.715,0.719
-0.129,-0.707,0.715
-0.121,-0.699,0.723
-0.129,-0.699,0.723
-0.137,-0.699,0.727
-0.129,-0.688,0.73
-0.121,-0.68,0.734
-0.121,-0.676,0.738
-0.121,-0.676,0.742
-0.121,-0.684,0.738
-0.117,-0.688,0.734
-0.113,-0.695,0.727
-0.113,-0.695,0.727
-0.109,-0.699,0.723
-0.113,-0.703,0.715
-0.125,-0.703,0.711
-0.133,-0.711,0.711
-0.137,-0.715,0.707
-0.145,-0.715,0.707
-0.152,-0.719,0.711
-0.16,-0.719,0.715
-0.172,-0.719,0.715
-0.18,-0.711,0.719
-0.184,-0.711,0.719
-0.191,-0.719,0.723
-0.195,-0.727,0.727
-0.195,-0.727,0.73
-0.199,-0.734,0.727
-0.195,-0.738,0.723
-0.188,-0.742,0.719
-0.184,-0.746,0.695
-0.18,-0.746,0.684
-0.176,-0.746,0.672
-0.176,-0.746,0.664
-0.18,-0.746,0.664
-0.18,-0.742,0.652
-0.176,-0.738,0.652
-0.172,-0.734,0.648
-0.172,-0.738,0.652
-0.172,-0.742,0.66
-0.172,-0.742,0.656
-0.168,-0.746,0.66
-0.164,-0.75,0.664
-0.16,-0.758,0.672
-0.164,-0.758,0.664
-0.168,-0.766,0.664
-0.168,-0.77,0.66
-0.172,-0.766,0.656
