x_acc,y_acc,z_acc
-0.07,-0.656,0.82
-0.07,-0.688,0.805
-0.063,-0.707,0.785
-0.063,-0.707,0.762
-0.059,-0.699,0.742
-0.055,-0.691,0.723
-0.055,-0.691,0.707
-0.051,-0.691,0.703
-0.051,-0.688,0.699
-0.051,-0.676,0.691
-0.051,-0.668,0.691
-0.051,-0.664,0.688
-0.059,-0.672,0.684
-0.063,-0.68,0.68
-0.066,-0.676,0.684
-0.063,-0.672,0.688
-0.059,-0.668,0.688
-0.059,-0.668,0.684
-0.059,-0.668,0.672
-0.063,-0.668,0.672
-0.063,-0.668,0.68
-0.066,-0.68,0.691
-0.074,-0.699,0.699
-0.094,-0.727,0.719
-0.113,-0.738,0.734
-0.133,-0.738,0.73
-0.148,-0.707,0.742
-0.152,-0.684,0.746
-0.145,-0.672,0.75
-0.133,-0.688,0.746
-0.133,-0.699,0.73
-0.148,-0.703,0.715
-0.184,-0.703,0.703
-0.207,-0.707,0.699
-0.23,-0.715,0.691
-0.254,-0.715,0.684
-0.277,-0.715,0.68
-0.293,-0.707,0.672
-0.309,-0.703,0.676
-0.32,-0.711,0.676
-0.332,-0.711,0.676
-0.328,-0.723,0.688
-0.332,-0.727,0.695
-0.336,-0.727,0.711
-0.34,-0.727,0.719
-0.34,-0.727,0.723
-0.332,-0.715,0.734
-0.328,-0.703,0.738
-0.324,-0.684,0.738
-0.32,-0.672,0.73
-0.305,-0.684,0.715
-0.289,-0.699,0.707
-0.27,-0.719,0.703
-0.258,-0.727,0.699
-0.246,-0.727,0.688
-0.234,-0.723,0.676
-0.227,-0.719,0.672
-0.215,-0.723,0.668
-0.203,-0.73,0.664
-0.191,-0.734,0.664
-0.184,-0.734,0.664
-0.18,-0.738,0.66
-0.18,-0.738,0.664
-0.184,-0.738,0.668
-0.195,-0.723,0.668
-0.199,-0.719,0.66
-0.203,-0.727,0.652
-0.207,-0.73,0.652
-0.207,-0.727,0.656
-0.211,-0.715,0.66
-0.219,-0.699,0.664
-0.23,-0.699,0.664
-0.234,-0.711,0.668
-0.234,-0.742,0.676
-0.234,-0.785,0.695
-0.227,-0.809,0.719
-0.219,-0.816,0.738
-0.199,-0.809,0.754
-0.172,-0.785,0.75
-0.133,-0.75,0.738
-0.113,-0.715,0.723
-0.105,-0.688,0.711
-0.105,-0.695,0.707
-0.105,-0.715,0.707
-0.109,-0.734,0.707
