x_acc,y_acc,z_acc
0.227,-0.828,0.344
0.234,-0.824,0.344
0.242,-0.828,0.348
0.246,-0.816,0.359
0.254,-0.816,0.371
0.266,-0.813,0.383
0.27,-0.813,0.398
0.266,-0.816,0.418
0.262,-0.824,0.438
0.262,-0.824,0.453
0.262,-0.828,0.477
0.25,-0.828,0.492
0.219,-0.824,0.512
0.164,-0.816,0.539
0.109,-0.816,0.551
0.063,-0.82,0.551
0.027,-0.828,0.535
0.0,-0.859,0.512
0.02,-0.914,0.504
0.094,-0.957,0.477
0.145,-0.984,0.453
0.191,-1.004,0.473
0.266,-1.016,0.469
0.328,-1.016,0.469
0.355,-0.98,0.48
0.348,-0.938,0.477
0.344,-0.914,0.457
0.344,-0.902,0.418
0.348,-0.895,0.383
0.355,-0.891,0.367
0.363,-0.898,0.359
0.359,-0.902,0.371
0.352,-0.898,0.395
0.328,-0.898,0.418
0.316,-0.914,0.438
0.313,-0.922,0.441
0.313,-0.93,0.434
0.305,-0.918,0.434
0.293,-0.883,0.426
0.285,-0.852,0.422
0.285,-0.828,0.402
0.277,-0.816,0.375
0.277,-0.816,0.359
0.277,-0.805,0.344
0.273,-0.801,0.332
0.27,-0.793,0.328
0.27,-0.789,0.328
0.262,-0.793,0.324
0.266,-0.793,0.328
0.258,-0.801,0.324
0.254,-0.813,0.316
0.254,-0.816,0.32
0.266,-0.824,0.324
0.27,-0.832,0.332
0.273,-0.84,0.344
0.273,-0.84,0.348
0.27,-0.848,0.352
0.262,-0.855,0.359
0.266,-0.863,0.359
0.262,-0.863,0.363
0.27,-0.859,0.367
0.273,-0.859,0.371
0.277,-0.863,0.367
0.289,-0.867,0.367
0.301,-0.883,0.363
0.309,-0.906,0.359
0.316,-0.922,0.348
0.324,-0.934,0.336
0.32,-0.945,0.328
0.32,-0.957,0.313
0.32,-0.965,0.305
0.316,-0.969,0.289
0.324,-0.977,0.277
0.332,-0.977,0.27
0.336,-0.98,0.266
0.352,-0.988,0.266
0.367,-1.004,0.273
0.363,-1.027,0.289
0.352,-1.051,0.289
0.328,-1.07,0.297
0.297,-1.086,0.301
0.27,-1.098,0.305
0.238,-1.129,0.309
0.211,-1.145,0.309
0.203,-1.137,0.32
0.195,-1.117,0.344
0.191,-1.098,0.355
0.191,-1.078,0.355
0.18,-1.051,0.359
0.16,-1.012,0.363
0.129,-0.953,0.367
0.082,-0.891,0.363
0.055,-0.848,0.352
0.027,-0.813,0.332
0.023,-0.793,0.313
0.039,-0.789,0.305
0.063,-0.809,0.301
0.102,-0.848,0.297
0.137,-0.891,0.301
0.16,-0.93,0.316
0.172,-0.949,0.336
0.168,-0.957,0.355
0.141,-0.945,0.363
0.113,-0.934,0.363
0.09,-0.922,0.34
0.082,-0.914,0.301
0.074,-0.906,0.27
0.07,-0.906,0.238
0.074,-0.902,0.215
0.082,-0.891,0.207
0.086,-0.883,0.195
0.098,-0.875,0.195
0.105,-0.879,0.191
0.109,-0.871,0.191
0.105,-0.871,0.191
0.102,-0.867,0.191
0.094,-0.867,0.195
0.086,-0.871,0.195
0.074,-0.883,0.191
0.074,-0.891,0.191
0.07,-0.895,0.191
0.07,-0.895,0.188
0.074,-0.898,0.184
0.074,-0.898,0.18
0.066,-0.91,0.172
0.063,-0.914,0.164
0.055,-0.922,0.168
0.043,-0.938,0.168
0.039,-0.953,0.176
0.039,-0.961,0.191
0.035,-0.977,0.215
0.027,-0.992,0.246
0.027,-1.004,0.273
0.02,-1.027,0.305
0.008,-1.063,0.328
0.016,-1.102,0.332
0.02,-1.137,0.34
0.031,-1.152,0.344
0.031,-1.164,0.336
0.031,-1.176,0.313
0.031,-1.188,0.273
0.016,-1.184,0.227
0.02,-1.176,0.191
0.016,-1.168,0.148
0.02,-1.172,0.113
0.031,-1.219,0.086
0.063,-1.309,0.074
0.121,-1.332,0.105
0.137,-1.254,0.195
0.098,-1.148,0.316
0.086,-1.066,0.371
0.109,-1.031,0.375
0.16,-1.035,0.367
0.215,-1.027,0.363
0.27,-1.008,0.363
0.324,-0.984,0.355
0.344,-0.969,0.336
0.34,-0.949,0.32
0.316,-0.938,0.313
0.285,-0.949,0.309
0.242,-0.98,0.305
0.191,-1.02,0.305
0.148,-1.031,0.316
0.125,-1.004,0.328
0.109,-0.957,0.332
0.117,-0.895,0.316
0.129,-0.84,0.285
0.145,-0.793,0.246
0.156,-0.754,0.219
0.156,-0.727,0.195
0.156,-0.707,0.18
0.152,-0.691,0.172
0.145,-0.684,0.172
0.137,-0.691,0.184
0.141,-0.695,0.191
0.148,-0.695,0.188
0.148,-0.703,0.191
0.152,-0.711,0.195
0.164,-0.73,0.188
0.172,-0.754,0.176
0.18,-0.793,0.176
0.184,-0.832,0.18
0.188,-0.859,0.191
0.191,-0.883,0.199
0.203,-0.891,0.215
0.215,-0.895,0.227
0.223,-0.91,0.23
0.23,-0.918,0.23
0.234,-0.926,0.234
0.227,-0.945,0.25
0.219,-0.977,0.262
0.207,-1.008,0.273
0.211,-1.051,0.293
0.211,-1.09,0.297
0.211,-1.125,0.301
0.211,-1.156,0.301
0.207,-1.152,0.285
0.203,-1.125,0.27
0.211,-1.082,0.242
0.219,-1.047,0.195
0.223,-1.031,0.141
0.223,-1.047,0.078
0.203,-1.125,0.012
0.137,-1.234,-0.012
0.055,-1.277,0.031
0.027,-1.223,0.125
0.043,-1.133,0.234
0.047,-1.063,0.316
0.039,-1.035,0.383
0.031,-1.051,0.426
0.016,-1.09,0.461
0.008,-1.137,0.488
0.012,-1.164,0.508
0.004,-1.168,0.508
0.0,-1.156,0.508
0.004,-1.137,0.488
0.012,-1.125,0.449
0.043,-1.102,0.406
0.078,-1.066,0.363
0.102,-1.02,0.328
0.121,-0.961,0.301
0.129,-0.902,0.27
0.121,-0.852,0.234
0.098,-0.805,0.211
0.07,-0.766,0.191
0.051,-0.73,0.176
0.039,-0.703,0.16
0.023,-0.684,0.148
0.008,-0.668,0.141
0.004,-0.656,0.133
0.0,-0.66,0.129
-0.004,-0.668,0.129
-0.004,-0.672,0.133
0.0,-0.68,0.133
-0.004,-0.703,0.133
0.0,-0.727,0.137
-0.004,-0.75,0.141
-0.012,-0.785,0.148
-0.016,-0.824,0.156
-0.023,-0.855,0.172
-0.035,-0.895,0.188
-0.059,-0.93,0.207
-0.059,-0.961,0.23
-0.059,-0.988,0.254
-0.051,-1.02,0.281
-0.035,-1.047,0.305
-0.02,-1.09,0.316
-0.008,-1.129,0.324
-0.008,-1.164,0.328
0.0,-1.195,0.324
0.012,-1.219,0.305
0.012,-1.238,0.281
0.012,-1.242,0.258
-0.004,-1.234,0.227
-0.02,-1.219,0.191
-0.027,-1.203,0.176
-0.023,-1.203,0.152
-0.004,-1.242,0.121
0.039,-1.332,0.113
0.09,-1.387,0.152
0.137,-1.309,0.238
0.16,-1.16,0.344
0.184,-1.023,0.402
0.227,-0.973,0.406
0.281,-1.004,0.387
0.32,-1.059,0.359
0.328,-1.094,0.348
0.309,-1.102,0.363
0.301,-1.082,0.363
0.297,-1.059,0.348
0.254,-1.055,0.34
0.188,-1.055,0.34
0.129,-1.047,0.328
0.09,-1.016,0.324
0.066,-0.965,0.316
0.055,-0.895,0.301
0.051,-0.816,0.273
0.055,-0.75,0.242
0.059,-0.703,0.203
0.063,-0.672,0.176
0.07,-0.648,0.16
0.082,-0.641,0.152
0.086,-0.633,0.156
0.086,-0.625,0.168
0.09,-0.629,0.188
0.094,-0.637,0.207
0.102,-0.652,0.223
0.113,-0.672,0.234
0.117,-0.707,0.254
0.121,-0.734,0.262
0.137,-0.766,0.27
0.137,-0.793,0.277
0.152,-0.824,0.285
0.172,-0.863,0.289
0.188,-0.887,0.285
0.203,-0.906,0.289
0.227,-0.906,0.305
0.238,-0.902,0.316
0.242,-0.926,0.324
0.242,-0.973,0.32
0.234,-1.023,0.32
0.219,-1.078,0.328
0.207,-1.121,0.332
0.203,-1.152,0.332
0.199,-1.168,0.332
0.184,-1.176,0.316
0.16,-1.184,0.281
0.121,-1.23,0.234
0.035,-1.324,0.211
-0.07,-1.367,0.242
-0.141,-1.348,0.34
-0.176,-1.281,0.445
-0.176,-1.219,0.52
-0.168,-1.195,0.551
-0.145,-1.203,0.559
-0.094,-1.207,0.547
-0.035,-1.219,0.516
0.02,-1.219,0.477
0.051,-1.211,0.434
0.07,-1.18,0.406
0.078,-1.133,0.375
0.082,-1.066,0.348
0.09,-0.988,0.313
0.094,-0.902,0.285
0.09,-0.82,0.262
0.074,-0.75,0.23
0.059,-0.695,0.207
0.039,-0.648,0.188
0.023,-0.605,0.176
0.012,-0.574,0.168
0.0,-0.563,0.152
-0.016,-0.57,0.148
-0.031,-0.594,0.145
-0.051,-0.637,0.145
-0.07,-0.676,0.16
-0.078,-0.711,0.18
-0.082,-0.75,0.207
-0.074,-0.789,0.227
-0.059,-0.82,0.238
-0.039,-0.844,0.258
-0.027,-0.871,0.273
-0.016,-0.891,0.281
-0.004,-0.914,0.273
0.012,-0.938,0.258
0.008,-0.957,0.23
0.004,-0.977,0.207
0.0,-0.988,0.188
-0.004,-0.996,0.172
-0.02,-1.0,0.152
-0.027,-1.016,0.148
-0.027,-1.035,0.141
-0.031,-1.055,0.148
-0.031,-1.074,0.176
-0.008,-1.086,0.207
0.02,-1.098,0.234
0.043,-1.129,0.254
0.055,-1.152,0.266
0.066,-1.164,0.27
0.07,-1.16,0.266
0.055,-1.148,0.254
0.031,-1.129,0.23
0.012,-1.117,0.195
-0.004,-1.105,0.164
-0.016,-1.102,0.125
-0.02,-1.141,0.07
0.02,-1.258,0.031
0.102,-1.301,0.051
0.172,-1.176,0.16
0.191,-1.0,0.293
0.18,-0.898,0.379
0.188,-0.922,0.387
0.215,-1.074,0.375
0.242,-1.23,0.375
0.258,-1.293,0.414
0.285,-1.254,0.461
0.297,-1.195,0.477
0.277,-1.16,0.461
0.238,-1.164,0.41
0.199,-1.168,0.355
0.16,-1.121,0.328
0.121,-1.047,0.32
0.086,-0.965,0.309
0.063,-0.891,0.281
0.055,-0.828,0.254
0.047,-0.773,0.23
0.035,-0.727,0.207
0.023,-0.691,0.184
0.02,-0.66,0.168
0.023,-0.641,0.16
0.031,-0.629,0.164
0.039,-0.625,0.172
0.047,-0.633,0.168
0.066,-0.637,0.184
0.078,-0.645,0.191
0.098,-0.656,0.203
0.121,-0.664,0.211
0.152,-0.695,0.223
0.164,-0.73,0.23
0.176,-0.777,0.23
0.176,-0.828,0.23
0.172,-0.863,0.23
0.176,-0.887,0.234
0.195,-0.891,0.25
0.211,-0.883,0.262
0.219,-0.891,0.273
0.223,-0.922,0.277
0.23,-0.977,0.273
0.227,-1.039,0.27
0.215,-1.094,0.285
0.195,-1.145,0.297
0.191,-1.176,0.301
0.176,-1.203,0.297
0.156,-1.211,0.289
0.145,-1.203,0.273
0.148,-1.176,0.254
0.148,-1.148,0.219
0.129,-1.168,0.168
0.086,-1.266,0.121
-0.004,-1.328,0.141
-0.082,-1.281,0.242
-0.102,-1.168,0.363
-0.109,-1.066,0.457
-0.125,-1.043,0.492
-0.125,-1.094,0.5
-0.09,-1.156,0.504
-0.047,-1.203,0.504
-0.004,-1.223,0.52
0.051,-1.215,0.527
0.098,-1.188,0.523
0.121,-1.168,0.512
0.129,-1.125,0.477
0.129,-1.07,0.441
0.121,-0.988,0.387
0.113,-0.918,0.32
0.109,-0.848,0.254
0.09,-0.781,0.199
0.07,-0.73,0.156
0.047,-0.695,0.125
0.023,-0.664,0.094
0.004,-0.641,0.082
-0.016,-0.625,0.082
-0.031,-0.629,0.09
-0.027,-0.645,0.098
-0.02,-0.672,0.109
-0.012,-0.699,0.121
-0.016,-0.723,0.148
-0.016,-0.746,0.176
-0.008,-0.754,0.199
0.004,-0.766,0.227
0.012,-0.797,0.242
0.016,-0.82,0.254
0.008,-0.844,0.266
0.004,-0.867,0.266
0.008,-0.883,0.266
0.004,-0.91,0.266
0.004,-0.941,0.262
0.0,-0.969,0.262
-0.004,-0.988,0.27
-0.008,-1.0,0.266
-0.012,-1.023,0.266
-0.023,-1.051,0.262
-0.027,-1.078,0.258
-0.02,-1.098,0.254
-0.012,-1.113,0.25
-0.016,-1.125,0.25
-0.023,-1.141,0.246
-0.035,-1.152,0.238
-0.043,-1.16,0.227
-0.055,-1.18,0.215
-0.047,-1.215,0.191
-0.02,-1.293,0.168
0.031,-1.41,0.172
0.102,-1.438,0.242
0.16,-1.332,0.371
0.195,-1.195,0.484
0.211,-1.09,0.543
0.246,-1.063,0.535
0.285,-1.086,0.496
0.32,-1.113,0.465
0.332,-1.109,0.438
0.32,-1.082,0.434
0.285,-1.051,0.43
0.258,-1.035,0.414
0.219,-1.031,0.379
0.164,-1.027,0.359
0.105,-1.004,0.348
0.066,-0.961,0.344
0.043,-0.906,0.336
0.031,-0.852,0.316
0.035,-0.801,0.293
0.051,-0.754,0.266
0.043,-0.711,0.238
0.051,-0.68,0.223
0.047,-0.656,0.207
0.035,-0.645,0.203
0.027,-0.645,0.199
0.027,-0.656,0.199
0.02,-0.664,0.195
0.008,-0.688,0.199
0.008,-0.715,0.188
0.008,-0.734,0.176
0.027,-0.75,0.172
0.043,-0.77,0.168
0.07,-0.793,0.168
0.09,-0.824,0.164
0.109,-0.859,0.156
0.121,-0.906,0.148
0.113,-0.949,0.141
0.105,-0.977,0.148
0.098,-0.988,0.16
0.094,-0.992,0.164
0.094,-0.988,0.168
0.098,-0.992,0.172
0.109,-1.012,0.176
0.121,-1.051,0.176
0.133,-1.117,0.188
0.145,-1.18,0.199
0.16,-1.234,0.223
0.16,-1.266,0.254
0.145,-1.266,0.273
0.133,-1.23,0.285
0.137,-1.176,0.281
0.148,-1.109,0.262
0.148,-1.043,0.234
0.141,-1.016,0.18
0.102,-1.043,0.098
0.031,-1.133,0.047
-0.059,-1.195,0.063
-0.098,-1.16,0.129
-0.074,-1.086,0.238
-0.035,-1.0,0.355
0.02,-0.941,0.438
0.066,-0.961,0.488
0.082,-1.059,0.516
0.07,-1.18,0.516
0.031,-1.258,0.52
0.004,-1.266,0.543
0.02,-1.223,0.559
0.051,-1.168,0.535
0.086,-1.129,0.484
0.109,-1.086,0.418
0.109,-1.035,0.344
0.129,-0.98,0.285
0.129,-0.926,0.227
0.113,-0.871,0.18
0.094,-0.813,0.152
0.082,-0.762,0.137
0.07,-0.723,0.117
0.055,-0.699,0.109
0.035,-0.688,0.109
0.023,-0.676,0.117
0.012,-0.672,0.133
0.004,-0.68,0.152
0.004,-0.688,0.168
0.0,-0.691,0.195
0.004,-0.695,0.215
0.004,-0.707,0.23
0.004,-0.719,0.238
0.0,-0.734,0.246
0.004,-0.766,0.242
0.004,-0.785,0.238
0.012,-0.805,0.242
0.012,-0.82,0.242
0.008,-0.84,0.242
0.0,-0.855,0.246
-0.004,-0.879,0.238
-0.008,-0.906,0.234
-0.02,-0.949,0.23
-0.023,-0.996,0.23
-0.016,-1.059,0.23
-0.02,-1.121,0.23
-0.016,-1.168,0.242
-0.008,-1.207,0.254
0.008,-1.234,0.262
0.039,-1.25,0.266
0.055,-1.258,0.266
0.047,-1.258,0.25
0.039,-1.262,0.238
0.047,-1.281,0.211
0.07,-1.328,0.18
0.098,-1.406,0.168
0.133,-1.414,0.199
0.16,-1.324,0.277
0.152,-1.223,0.367
0.141,-1.141,0.426
0.164,-1.121,0.449
0.223,-1.125,0.445
0.281,-1.137,0.445
0.305,-1.113,0.465
0.309,-1.074,0.48
0.301,-1.031,0.488
0.277,-0.984,0.473
0.25,-0.957,0.441
0.203,-0.949,0.402
0.137,-0.949,0.375
0.086,-0.941,0.359
0.055,-0.914,0.352
0.031,-0.875,0.34
0.035,-0.82,0.324
0.047,-0.754,0.301
0.059,-0.699,0.277
0.074,-0.656,0.25
0.086,-0.637,0.23
0.09,-0.637,0.211
0.094,-0.637,0.203
0.102,-0.637,0.215
0.105,-0.641,0.227
0.105,-0.652,0.242
0.105,-0.668,0.262
0.113,-0.68,0.281
0.121,-0.699,0.285
0.133,-0.719,0.281
0.148,-0.734,0.281
0.16,-0.77,0.27
0.172,-0.813,0.25
0.18,-0.852,0.234
0.18,-0.891,0.215
0.18,-0.914,0.203
0.191,-0.918,0.199
0.199,-0.918,0.199
0.207,-0.918,0.203
0.199,-0.934,0.211
0.184,-0.961,0.207
0.18,-1.004,0.211
0.191,-1.055,0.227
0.207,-1.105,0.25
0.211,-1.148,0.273
0.195,-1.195,0.289
0.172,-1.23,0.297
0.156,-1.238,0.309
0.168,-1.207,0.309
0.195,-1.164,0.289
0.207,-1.129,0.25
0.199,-1.148,0.203
0.16,-1.203,0.188
0.074,-1.219,0.23
0.0,-1.176,0.313
-0.039,-1.109,0.406
-0.078,-1.059,0.469
-0.109,-1.039,0.516
-0.098,-1.055,0.551
-0.066,-1.086,0.566
-0.016,-1.113,0.582
0.012,-1.16,0.57
0.031,-1.195,0.559
0.063,-1.188,0.547
0.098,-1.145,0.535
0.121,-1.094,0.512
0.141,-1.031,0.469
0.141,-0.977,0.395
0.133,-0.926,0.324
0.113,-0.867,0.258
0.094,-0.813,0.207
0.074,-0.766,0.164
0.059,-0.723,0.137
0.047,-0.691,0.117
0.031,-0.672,0.105
0.016,-0.668,0.098
0.008,-0.672,0.098
-0.004,-0.68,0.117
-0.012,-0.691,0.129
-0.02,-0.715,0.145
-0.012,-0.734,0.172
0.004,-0.734,0.211
0.02,-0.734,0.246
0.031,-0.75,0.27
0.031,-0.766,0.297
0.031,-0.797,0.316
0.031,-0.82,0.328
0.027,-0.84,0.328
0.027,-0.855,0.332
0.02,-0.883,0.328
0.004,-0.91,0.313
-0.02,-0.934,0.297
-0.027,-0.957,0.285
-0.035,-0.973,0.27
-0.023,-0.984,0.266
-0.016,-1.004,0.262
-0.016,-1.031,0.266
-0.02,-1.063,0.273
-0.016,-1.102,0.289
-0.008,-1.133,0.301
-0.012,-1.164,0.309
-0.023,-1.184,0.313
-0.031,-1.195,0.32
-0.047,-1.195,0.305
-0.059,-1.184,0.301
-0.055,-1.176,0.277
-0.043,-1.199,0.246
-0.008,-1.281,0.199
0.039,-1.379,0.18
0.09,-1.34,0.242
0.16,-1.195,0.344
0.211,-1.043,0.414
0.23,-0.934,0.445
0.238,-0.883,0.445
0.258,-0.918,0.418
0.285,-1.008,0.387
0.305,-1.082,0.371
0.297,-1.105,0.395
0.285,-1.059,0.434
0.277,-1.004,0.461
0.25,-1.008,0.449
0.195,-1.039,0.414
0.141,-1.055,0.398
0.098,-1.035,0.387
0.07,-0.977,0.375
0.063,-0.914,0.355
0.063,-0.848,0.332
0.07,-0.793,0.293
0.074,-0.746,0.266
0.074,-0.715,0.242
0.074,-0.695,0.223
0.07,-0.688,0.203
0.066,-0.676,0.199
0.063,-0.684,0.207
0.055,-0.691,0.219
0.063,-0.688,0.227
0.074,-0.688,0.23
0.082,-0.695,0.23
0.098,-0.707,0.234
0.113,-0.727,0.234
0.129,-0.758,0.227
0.133,-0.797,0.227
0.121,-0.84,0.219
0.113,-0.883,0.227
0.117,-0.895,0.25
0.137,-0.914,0.273
0.152,-0.906,0.289
0.148,-0.906,0.297
0.137,-0.918,0.305
0.121,-0.941,0.305
0.113,-0.977,0.301
0.129,-1.008,0.301
0.141,-1.051,0.305
0.168,-1.105,0.309
0.191,-1.152,0.316
0.215,-1.188,0.324
0.223,-1.207,0.332
0.227,-1.199,0.34
0.219,-1.188,0.34
0.195,-1.203,0.309
0.148,-1.266,0.277
0.051,-1.324,0.266
-0.063,-1.281,0.316
-0.121,-1.195,0.379
-0.141,-1.09,0.43
-0.145,-1.012,0.465
-0.133,-0.969,0.484
-0.113,-0.984,0.484
-0.074,-1.031,0.484
-0.035,-1.098,0.48
-0.012,-1.148,0.48
-0.004,-1.156,0.496
0.012,-1.137,0.512
0.043,-1.105,0.512
0.063,-1.074,0.496
0.082,-1.027,0.473
0.09,-0.98,0.43
0.094,-0.93,0.379
0.094,-0.887,0.32
0.082,-0.836,0.266
0.066,-0.785,0.223
0.055,-0.734,0.18
0.039,-0.699,0.152
0.031,-0.676,0.141
0.02,-0.668,0.125
0.008,-0.672,0.109
0.0,-0.691,0.117
-0.012,-0.703,0.129
-0.02,-0.719,0.152
-0.02,-0.73,0.18
-0.016,-0.734,0.207
-0.023,-0.746,0.238
-0.023,-0.758,0.258
-0.023,-0.762,0.277
-0.008,-0.773,0.289
0.016,-0.789,0.293
0.043,-0.809,0.293
0.051,-0.824,0.289
0.051,-0.844,0.277
0.039,-0.855,0.277
0.027,-0.875,0.273
0.02,-0.898,0.273
0.016,-0.918,0.27
0.012,-0.945,0.266
0.0,-0.973,0.27
-0.008,-1.008,0.273
-0.008,-1.051,0.289
-0.004,-1.098,0.297
0.0,-1.152,0.313
-0.012,-1.195,0.324
-0.004,-1.223,0.352
0.012,-1.227,0.363
0.023,-1.223,0.367
0.027,-1.211,0.359
0.031,-1.203,0.34
0.023,-1.199,0.313
0.023,-1.199,0.273
0.039,-1.25,0.223
0.07,-1.359,0.184
0.133,-1.383,0.195
0.176,-1.254,0.285
0.188,-1.063,0.387
0.191,-0.906,0.445
0.219,-0.855,0.461
0.258,-0.914,0.445
0.293,-1.023,0.418
0.289,-1.105,0.426
0.266,-1.117,0.465
0.262,-1.078,0.5
0.254,-1.047,0.52
0.215,-1.047,0.52
0.156,-1.059,0.496
0.121,-1.063,0.465
0.098,-1.023,0.438
0.082,-0.957,0.41
0.074,-0.879,0.375
0.074,-0.805,0.34
0.07,-0.746,0.297
0.082,-0.703,0.254
0.086,-0.68,0.219
0.09,-0.668,0.195
0.082,-0.66,0.188
0.086,-0.66,0.18
0.078,-0.664,0.188
0.07,-0.664,0.203
0.078,-0.672,0.23
0.094,-0.68,0.25
0.113,-0.703,0.258
0.125,-0.734,0.258
0.137,-0.77,0.258
0.145,-0.801,0.254
0.152,-0.824,0.246
0.152,-0.855,0.242
0.156,-0.883,0.234
0.164,-0.895,0.227
0.172,-0.91,0.219
0.176,-0.922,0.219
0.172,-0.922,0.219
0.172,-0.914,0.219
0.168,-0.918,0.219
0.184,-0.934,0.215
0.184,-0.98,0.203
0.188,-1.023,0.203
0.188,-1.059,0.219
0.195,-1.094,0.234
0.211,-1.121,0.25
0.23,-1.152,0.27
0.25,-1.168,0.289
0.27,-1.176,0.305
0.277,-1.172,0.313
0.301,-1.145,0.305
0.305,-1.121,0.289
0.293,-1.105,0.27
0.262,-1.133,0.227
0.199,-1.191,0.207
0.098,-1.207,0.227
0.0,-1.164,0.293
-0.082,-1.086,0.367
-0.148,-1.012,0.434
-0.191,-0.957,0.492
-0.176,-0.945,0.539
-0.121,-0.965,0.578
-0.047,-1.027,0.598
0.012,-1.098,0.598
0.043,-1.164,0.598
0.07,-1.168,0.594
0.113,-1.129,0.594
0.148,-1.07,0.563
0.164,-1.027,0.516
0.16,-0.988,0.449
0.152,-0.941,0.379
0.152,-0.887,0.32
0.129,-0.84,0.27
0.102,-0.797,0.227
0.063,-0.762,0.191
0.039,-0.727,0.16
0.023,-0.719,0.148
0.023,-0.711,0.148
0.035,-0.703,0.148
0.043,-0.699,0.156
0.039,-0.711,0.172
0.035,-0.723,0.195
0.043,-0.73,0.227
0.047,-0.738,0.258
0.055,-0.738,0.289
0.078,-0.742,0.313
0.082,-0.754,0.332
0.078,-0.785,0.352
0.066,-0.809,0.363
0.043,-0.832,0.363
0.035,-0.855,0.359
0.023,-0.871,0.348
0.012,-0.883,0.336
0.004,-0.898,0.328
0.0,-0.906,0.32
0.0,-0.918,0.305
0.0,-0.926,0.297
0.0,-0.945,0.293
-0.004,-0.973,0.297
0.0,-1.012,0.309
0.008,-1.047,0.328
0.008,-1.086,0.348
0.008,-1.109,0.375
0.004,-1.121,0.395
0.004,-1.129,0.402
0.0,-1.141,0.398
-0.004,-1.141,0.383
-0.008,-1.148,0.363
0.0,-1.176,0.344
0.023,-1.246,0.316
0.063,-1.348,0.301
0.113,-1.363,0.332
0.16,-1.262,0.398
0.188,-1.141,0.453
0.188,-1.02,0.496
0.168,-0.934,0.527
