x_acc,y_acc,z_acc
-0.043,-0.48,0.648
-0.047,-0.48,0.652
-0.063,-0.477,0.648
-0.074,-0.488,0.652
-0.09,-0.508,0.66
-0.102,-0.531,0.676
-0.098,-0.543,0.688
-0.094,-0.559,0.707
-0.102,-0.582,0.727
-0.109,-0.605,0.734
-0.113,-0.633,0.758
-0.117,-0.66,0.773
-0.121,-0.684,0.805
-0.117,-0.695,0.836
-0.117,-0.699,0.852
-0.121,-0.703,0.871
-0.121,-0.711,0.875
-0.117,-0.715,0.867
-0.109,-0.707,0.859
-0.094,-0.703,0.844
-0.078,-0.695,0.824
-0.066,-0.695,0.871
-0.066,-0.887,1.066
-0.016,-1.074,0.969
0.094,-1.129,0.969
0.164,-1.008,0.984
0.184,-0.801,1.039
0.16,-0.66,1.047
0.137,-0.563,1.02
0.109,-0.52,1.027
0.086,-0.516,1.035
0.063,-0.539,1.059
0.059,-0.555,1.063
0.066,-0.566,1.035
0.086,-0.574,1.023
0.105,-0.555,1.023
0.109,-0.527,1.016
0.086,-0.5,1.004
0.07,-0.496,0.984
0.063,-0.508,0.949
0.059,-0.516,0.902
0.043,-0.52,0.855
0.027,-0.504,0.809
0.012,-0.492,0.77
0.004,-0.484,0.746
-0.008,-0.496,0.719
0.004,-0.508,0.703
0.012,-0.52,0.676
0.023,-0.523,0.66
0.031,-0.512,0.652
0.027,-0.508,0.648
0.031,-0.508,0.633
0.027,-0.512,0.625
0.02,-0.523,0.621
0.012,-0.527,0.625
0.016,-0.535,0.621
0.008,-0.535,0.625
0.016,-0.535,0.633
0.02,-0.535,0.637
0.027,-0.531,0.645
0.035,-0.547,0.664
0.055,-0.555,0.66
0.07,-0.574,0.668
0.086,-0.609,0.676
0.102,-0.641,0.695
0.113,-0.668,0.723
0.113,-0.695,0.77
0.113,-0.711,0.816
0.113,-0.727,0.84
0.121,-0.723,0.855
0.129,-0.711,0.867
0.125,-0.707,0.867
0.105,-0.703,0.855
0.078,-0.703,0.883
0.078,-0.855,1.102
0.027,-1.086,1.02
-0.148,-1.125,1.0
-0.234,-1.0,1.059
-0.246,-0.836,1.102
-0.234,-0.711,1.109
-0.203,-0.605,1.117
-0.184,-0.512,1.105
-0.156,-0.457,1.109
-0.117,-0.445,1.109
-0.07,-0.473,1.094
-0.055,-0.52,1.059
-0.055,-0.551,1.027
-0.059,-0.555,0.996
-0.051,-0.543,0.984
-0.043,-0.539,0.969
-0.039,-0.555,0.926
-0.047,-0.574,0.875
-0.059,-0.574,0.82
-0.063,-0.563,0.777
-0.051,-0.543,0.742
-0.055,-0.531,0.715
-0.027,-0.516,0.695
-0.016,-0.504,0.672
-0.012,-0.508,0.656
-0.02,-0.52,0.645
-0.027,-0.52,0.641
-0.035,-0.508,0.637
-0.039,-0.512,0.633
-0.043,-0.512,0.633
-0.043,-0.512,0.633
-0.047,-0.516,0.633
-0.059,-0.508,0.629
-0.074,-0.512,0.637
-0.09,-0.523,0.652
-0.109,-0.543,0.66
-0.121,-0.559,0.668
-0.133,-0.574,0.688
-0.145,-0.594,0.711
-0.156,-0.617,0.734
-0.152,-0.637,0.746
-0.145,-0.648,0.754
-0.137,-0.652,0.777
-0.137,-0.664,0.801
-0.133,-0.68,0.816
-0.125,-0.707,0.82
-0.121,-0.73,0.824
-0.117,-0.746,0.828
-0.105,-0.75,0.828
-0.098,-0.746,0.809
-0.09,-0.746,0.797
-0.082,-0.738,0.789
-0.094,-0.844,1.027
-0.063,-1.125,1.055
0.059,-1.207,0.965
0.152,-1.109,0.98
0.176,-0.848,1.043
0.176,-0.625,1.117
0.164,-0.512,1.109
0.148,-0.453,1.09
0.148,-0.453,1.082
0.145,-0.488,1.094
0.148,-0.523,1.102
0.156,-0.551,1.078
0.168,-0.578,1.039
0.18,-0.59,1.012
0.172,-0.586,1.012
0.148,-0.555,1.004
0.105,-0.527,0.984
0.07,-0.508,0.957
0.047,-0.5,0.926
0.02,-0.5,0.891
0.016,-0.496,0.863
0.008,-0.484,0.82
-0.004,-0.477,0.781
-0.008,-0.477,0.75
-0.004,-0.488,0.727
0.004,-0.492,0.703
0.016,-0.508,0.676
0.027,-0.512,0.656
0.039,-0.52,0.66
0.051,-0.516,0.66
0.055,-0.508,0.652
0.059,-0.508,0.645
0.063,-0.5,0.629
0.066,-0.496,0.629
0.066,-0.492,0.637
0.055,-0.492,0.637
0.047,-0.492,0.648
0.047,-0.5,0.664
0.055,-0.504,0.676
0.074,-0.508,0.684
0.094,-0.523,0.691
0.105,-0.547,0.699
0.117,-0.574,0.711
0.125,-0.602,0.73
0.125,-0.645,0.762
0.121,-0.68,0.793
0.117,-0.691,0.824
0.098,-0.695,0.852
0.078,-0.695,0.859
0.059,-0.695,0.855
0.055,-0.699,0.84
0.055,-0.703,0.82
0.063,-0.703,0.816
0.082,-0.777,1.039
0.07,-1.051,1.086
-0.113,-1.23,1.008
-0.262,-1.168,1.004
-0.328,-0.91,1.023
-0.34,-0.668,1.094
-0.305,-0.516,1.113
-0.273,-0.457,1.117
-0.254,-0.469,1.102
-0.223,-0.496,1.098
-0.195,-0.508,1.078
-0.184,-0.512,1.047
-0.18,-0.527,1.023
