x_acc,y_acc,z_acc
-0.07,-0.77,0.574
-0.066,-0.781,0.555
-0.07,-0.793,0.535
-0.078,-0.801,0.527
-0.094,-0.82,0.52
-0.102,-0.84,0.516
-0.102,-0.852,0.512
-0.105,-0.852,0.508
-0.121,-0.867,0.512
-0.141,-0.875,0.516
-0.145,-0.887,0.52
-0.152,-0.883,0.52
-0.16,-0.879,0.512
-0.176,-0.875,0.512
-0.195,-0.883,0.512
-0.219,-0.875,0.504
-0.234,-0.859,0.512
-0.23,-0.848,0.508
-0.238,-0.832,0.496
-0.23,-0.844,0.484
-0.219,-0.848,0.465
-0.211,-0.848,0.453
-0.207,-0.84,0.445
-0.195,-0.824,0.438
-0.18,-0.828,0.445
-0.168,-0.84,0.453
-0.152,-0.84,0.469
-0.141,-0.836,0.48
-0.133,-0.832,0.496
-0.137,-0.824,0.504
-0.156,-0.832,0.508
-0.148,-0.852,0.508
-0.152,-0.891,0.5
-0.145,-0.922,0.5
-0.145,-0.957,0.508
-0.141,-0.977,0.516
-0.125,-0.98,0.52
-0.117,-0.973,0.516
-0.117,-0.961,0.512
-0.121,-0.965,0.516
-0.113,-0.977,0.516
-0.098,-1.0,0.516
-0.066,-1.035,0.516
-0.047,-1.051,0.527
-0.012,-1.043,0.559
0.023,-1.043,0.582
0.035,-1.074,0.594
0.0,-1.105,0.582
-0.059,-1.078,0.57
-0.105,-0.996,0.559
-0.129,-0.926,0.559
-0.156,-0.914,0.563
-0.211,-0.941,0.586
-0.277,-0.98,0.637
-0.328,-1.008,0.707
-0.371,-1.0,0.762
-0.398,-0.938,0.789
-0.379,-0.816,0.816
-0.32,-0.711,0.84
-0.246,-0.68,0.852
-0.176,-0.707,0.84
-0.121,-0.754,0.789
-0.086,-0.781,0.719
-0.066,-0.781,0.652
-0.074,-0.754,0.59
-0.086,-0.715,0.543
-0.105,-0.676,0.508
-0.105,-0.672,0.492
-0.105,-0.676,0.488
-0.105,-0.688,0.477
-0.102,-0.699,0.457
-0.105,-0.695,0.441
-0.113,-0.699,0.434
-0.125,-0.695,0.434
-0.121,-0.699,0.449
-0.105,-0.703,0.457
-0.082,-0.711,0.461
-0.063,-0.711,0.469
-0.051,-0.727,0.469
-0.051,-0.742,0.469
-0.07,-0.754,0.457
-0.074,-0.766,0.449
-0.09,-0.777,0.441
-0.113,-0.801,0.434
-0.129,-0.836,0.418
-0.133,-0.867,0.406
-0.117,-0.902,0.406
-0.105,-0.938,0.402
-0.086,-0.945,0.406
-0.074,-0.93,0.418
-0.078,-0.914,0.438
-0.086,-0.906,0.449
-0.102,-0.918,0.457
-0.113,-0.941,0.465
-0.129,-0.984,0.473
-0.137,-1.031,0.488
-0.148,-1.07,0.504
-0.148,-1.09,0.52
-0.137,-1.098,0.527
-0.133,-1.074,0.539
-0.141,-1.027,0.559
-0.16,-0.965,0.582
-0.191,-0.953,0.605
-0.203,-1.023,0.602
-0.156,-1.125,0.539
-0.078,-1.16,0.488
-0.023,-1.16,0.508
0.016,-1.223,0.598
0.094,-1.359,0.672
0.203,-1.477,0.691
0.336,-1.441,0.688
0.414,-1.207,0.711
0.406,-0.898,0.77
0.344,-0.668,0.816
0.246,-0.602,0.824
0.141,-0.648,0.781
0.043,-0.738,0.707
-0.023,-0.797,0.633
-0.063,-0.789,0.582
-0.074,-0.742,0.555
-0.059,-0.684,0.555
-0.02,-0.641,0.547
0.031,-0.637,0.531
0.094,-0.656,0.508
0.141,-0.684,0.48
0.148,-0.695,0.453
0.148,-0.691,0.441
0.125,-0.68,0.438
0.094,-0.66,0.438
0.074,-0.66,0.445
0.055,-0.668,0.457
0.055,-0.684,0.469
0.063,-0.707,0.469
0.074,-0.723,0.453
0.074,-0.719,0.43
0.066,-0.711,0.43
0.051,-0.707,0.414
0.047,-0.73,0.406
0.035,-0.762,0.406
0.023,-0.801,0.41
0.008,-0.824,0.406
-0.004,-0.813,0.398
-0.008,-0.797,0.383
-0.008,-0.766,0.391
0.016,-0.773,0.434
0.051,-0.816,0.477
0.059,-0.871,0.5
0.059,-0.953,0.523
0.043,-1.016,0.527
0.027,-1.051,0.523
0.016,-1.039,0.516
0.023,-1.02,0.52
0.027,-1.016,0.527
0.027,-1.031,0.539
0.023,-1.066,0.563
0.016,-1.125,0.582
-0.008,-1.195,0.539
-0.051,-1.215,0.488
-0.102,-1.219,0.504
-0.145,-1.305,0.594
-0.191,-1.461,0.691
-0.281,-1.555,0.754
-0.371,-1.43,0.793
-0.434,-1.129,0.828
-0.43,-0.832,0.855
-0.363,-0.641,0.891
-0.262,-0.566,0.906
-0.16,-0.582,0.887
-0.066,-0.648,0.82
0.0,-0.719,0.746
0.051,-0.746,0.672
0.063,-0.75,0.609
0.047,-0.727,0.563
0.016,-0.699,0.531
-0.031,-0.676,0.512
-0.07,-0.66,0.488
-0.086,-0.648,0.465
-0.074,-0.633,0.445
-0.059,-0.621,0.422
-0.043,-0.637,0.398
-0.027,-0.66,0.391
-0.008,-0.68,0.395
0.004,-0.691,0.395
0.008,-0.699,0.395
-0.004,-0.715,0.395
-0.023,-0.711,0.398
-0.031,-0.707,0.406
-0.027,-0.699,0.414
0.004,-0.691,0.406
0.035,-0.695,0.406
0.035,-0.711,0.414
0.02,-0.723,0.418
0.02,-0.73,0.414
0.016,-0.738,0.414
0.02,-0.77,0.422
0.012,-0.824,0.438
-0.004,-0.891,0.457
-0.02,-0.988,0.484
-0.027,-1.066,0.504
-0.023,-1.105,0.52
-0.031,-1.105,0.563
-0.047,-1.066,0.605
-0.063,-0.996,0.641
-0.082,-0.902,0.66
-0.102,-0.832,0.672
-0.137,-0.844,0.664
-0.141,-0.949,0.625
-0.094,-1.105,0.602
-0.016,-1.305,0.668
0.078,-1.547,0.75
0.246,-1.73,0.746
0.43,-1.68,0.719
0.543,-1.367,0.766
0.555,-0.996,0.859
0.5,-0.723,0.918
0.395,-0.637,0.906
0.277,-0.668,0.832
0.176,-0.734,0.746
0.098,-0.773,0.672
0.031,-0.766,0.625
-0.012,-0.719,0.578
-0.016,-0.672,0.547
0.016,-0.633,0.523
0.055,-0.602,0.5
0.09,-0.578,0.473
0.121,-0.582,0.445
0.137,-0.605,0.418
0.137,-0.641,0.406
0.129,-0.684,0.398
0.113,-0.707,0.41
0.09,-0.703,0.422
0.074,-0.684,0.441
0.059,-0.652,0.438
0.043,-0.637,0.43
0.039,-0.645,0.41
0.039,-0.676,0.391
0.043,-0.727,0.375
0.063,-0.789,0.367
0.09,-0.828,0.379
0.117,-0.844,0.398
0.121,-0.84,0.398
0.105,-0.813,0.398
0.078,-0.793,0.414
0.055,-0.809,0.441
0.055,-0.848,0.461
0.055,-0.91,0.484
0.059,-0.965,0.5
0.059,-1.0,0.5
0.055,-1.008,0.5
0.043,-0.988,0.504
0.043,-0.961,0.512
0.047,-0.941,0.539
0.063,-0.941,0.57
0.086,-0.977,0.605
0.07,-1.059,0.586
0.008,-1.137,0.523
-0.086,-1.184,0.523
-0.172,-1.277,0.621
-0.262,-1.473,0.738
-0.402,-1.645,0.781
-0.527,-1.59,0.797
-0.566,-1.309,0.824
-0.5,-0.996,0.855
-0.359,-0.77,0.898
-0.219,-0.66,0.926
-0.113,-0.633,0.91
-0.047,-0.652,0.844
0.008,-0.684,0.758
0.043,-0.691,0.676
0.059,-0.68,0.605
0.063,-0.676,0.543
0.051,-0.676,0.496
0.02,-0.676,0.445
-0.012,-0.66,0.402
-0.035,-0.629,0.375
-0.047,-0.605,0.359
-0.035,-0.602,0.344
-0.012,-0.609,0.344
0.027,-0.613,0.363
0.051,-0.617,0.379
0.047,-0.621,0.391
0.043,-0.633,0.402
0.023,-0.652,0.41
0.0,-0.691,0.422
-0.02,-0.738,0.438
-0.031,-0.781,0.453
-0.031,-0.797,0.457
-0.012,-0.781,0.465
0.008,-0.742,0.473
0.023,-0.707,0.488
0.027,-0.703,0.5
0.027,-0.738,0.52
0.02,-0.82,0.523
0.008,-0.914,0.52
0.008,-0.996,0.512
0.016,-1.051,0.504
0.016,-1.078,0.512
0.016,-1.082,0.551
0.012,-1.063,0.586
0.004,-1.023,0.648
-0.012,-1.0,0.742
-0.031,-1.047,0.781
-0.012,-1.121,0.734
0.039,-1.176,0.73
0.09,-1.273,0.813
0.148,-1.449,0.863
0.242,-1.609,0.82
0.367,-1.582,0.762
0.438,-1.309,0.75
0.422,-0.961,0.801
0.34,-0.688,0.848
0.238,-0.594,0.844
0.16,-0.664,0.773
0.105,-0.805,0.691
0.066,-0.895,0.621
0.039,-0.859,0.566
0.039,-0.742,0.547
0.051,-0.609,0.531
0.07,-0.504,0.516
0.09,-0.453,0.496
0.105,-0.449,0.469
0.105,-0.477,0.441
0.09,-0.535,0.426
0.047,-0.598,0.414
0.02,-0.645,0.414
-0.004,-0.668,0.422
-0.016,-0.68,0.438
-0.016,-0.668,0.449
0.008,-0.633,0.445
0.035,-0.598,0.453
0.039,-0.582,0.453
0.051,-0.602,0.453
0.047,-0.652,0.426
0.035,-0.723,0.391
0.012,-0.789,0.371
-0.004,-0.832,0.371
-0.012,-0.852,0.379
0.008,-0.859,0.402
0.031,-0.879,0.441
0.047,-0.918,0.473
0.055,-0.965,0.508
0.051,-1.027,0.527
0.031,-1.078,0.523
-0.004,-1.105,0.527
-0.02,-1.098,0.551
-0.027,-1.094,0.578
-0.031,-1.078,0.59
-0.023,-0.98,0.602
-0.004,-0.84,0.609
0.039,-0.754,0.574
0.074,-0.758,0.5
0.055,-0.848,0.41
0.0,-1.012,0.434
-0.066,-1.281,0.547
-0.152,-1.664,0.641
-0.309,-1.984,0.648
-0.48,-1.906,0.664
-0.539,-1.492,0.711
-0.461,-1.047,0.777
-0.301,-0.758,0.867
-0.156,-0.613,0.918
-0.07,-0.566,0.914
-0.016,-0.582,0.855
0.02,-0.613,0.754
0.039,-0.645,0.664
0.039,-0.66,0.59
0.027,-0.664,0.523
0.02,-0.656,0.465
0.004,-0.641,0.418
-0.016,-0.621,0.395
-0.023,-0.59,0.379
-0.02,-0.578,0.367
-0.004,-0.594,0.363
0.02,-0.629,0.359
0.043,-0.668,0.359
0.047,-0.691,0.355
0.047,-0.699,0.355
0.047,-0.691,0.363
0.039,-0.684,0.391
0.031,-0.684,0.422
0.016,-0.688,0.445
0.023,-0.707,0.469
0.023,-0.723,0.48
0.023,-0.742,0.492
0.023,-0.77,0.5
0.027,-0.789,0.496
0.023,-0.813,0.484
0.016,-0.84,0.477
0.008,-0.887,0.48
-0.008,-0.941,0.492
-0.023,-0.996,0.5
-0.035,-1.039,0.523
-0.035,-1.066,0.559
-0.027,-1.063,0.594
-0.008,-1.004,0.645
-0.012,-0.918,0.707
-0.039,-0.883,0.762
-0.059,-0.957,0.758
-0.031,-1.102,0.73
0.043,-1.285,0.777
0.133,-1.504,0.848
0.266,-1.703,0.836
0.438,-1.711,0.762
0.555,-1.449,0.75
0.563,-1.074,0.82
0.477,-0.75,0.883
0.348,-0.563,0.895
