x_acc,y_acc,z_acc
-0.359,-0.395,0.922
-0.371,-0.43,0.941
-0.375,-0.449,0.957
-0.391,-0.457,0.973
-0.402,-0.445,0.988
-0.402,-0.43,0.992
-0.402,-0.402,0.988
-0.391,-0.371,0.98
-0.379,-0.348,0.969
-0.375,-0.34,0.953
-0.367,-0.328,0.938
-0.363,-0.32,0.93
-0.363,-0.309,0.914
-0.359,-0.285,0.914
-0.348,-0.254,0.906
-0.34,-0.23,0.895
-0.336,-0.219,0.883
-0.336,-0.219,0.879
-0.34,-0.238,0.898
-0.336,-0.305,0.938
-0.32,-0.402,0.977
-0.281,-0.504,0.973
-0.203,-0.582,0.953
-0.125,-0.586,0.941
-0.07,-0.527,0.965
-0.047,-0.465,0.996
-0.055,-0.426,1.008
-0.078,-0.438,0.996
-0.113,-0.469,0.977
-0.129,-0.484,0.945
-0.133,-0.492,0.922
-0.121,-0.496,0.906
-0.102,-0.492,0.898
-0.078,-0.496,0.895
-0.051,-0.496,0.887
-0.035,-0.504,0.875
-0.023,-0.516,0.867
-0.012,-0.52,0.855
-0.004,-0.523,0.855
0.004,-0.531,0.863
0.008,-0.547,0.871
0.008,-0.559,0.914
-0.004,-0.582,0.941
-0.027,-0.594,0.93
-0.051,-0.578,0.93
-0.07,-0.543,0.938
-0.055,-0.523,0.953
-0.043,-0.508,0.938
-0.023,-0.504,0.926
-0.02,-0.504,0.91
-0.012,-0.496,0.898
-0.008,-0.492,0.887
0.004,-0.488,0.867
0.016,-0.48,0.848
0.023,-0.469,0.836
0.043,-0.461,0.828
0.047,-0.457,0.824
0.059,-0.457,0.82
0.07,-0.457,0.809
0.082,-0.465,0.793
0.09,-0.473,0.789
0.105,-0.484,0.793
0.117,-0.484,0.801
0.133,-0.492,0.813
0.137,-0.496,0.82
0.145,-0.492,0.828
0.148,-0.48,0.844
0.152,-0.469,0.871
0.16,-0.461,0.902
0.168,-0.453,0.926
0.172,-0.449,0.938
0.176,-0.453,0.953
0.188,-0.457,0.969
0.184,-0.457,0.988
0.191,-0.473,1.008
0.195,-0.531,1.066
0.176,-0.641,1.156
0.133,-0.789,1.133
0.027,-0.895,1.063
-0.086,-0.898,1.023
-0.152,-0.777,1.031
-0.16,-0.621,1.051
-0.152,-0.5,1.047
-0.145,-0.457,1.02
-0.148,-0.48,0.996
-0.164,-0.535,0.992
-0.184,-0.586,0.992
-0.188,-0.613,0.996
-0.184,-0.609,0.996
-0.168,-0.578,1.016
-0.145,-0.547,1.035
-0.125,-0.535,1.043
-0.117,-0.531,1.027
-0.109,-0.512,1.012
-0.098,-0.473,0.992
-0.098,-0.43,0.961
-0.082,-0.406,0.918
-0.078,-0.398,0.871
-0.086,-0.402,0.828
-0.082,-0.398,0.785
-0.082,-0.395,0.75
-0.09,-0.391,0.723
-0.098,-0.387,0.699
-0.102,-0.387,0.68
-0.102,-0.387,0.676
-0.102,-0.391,0.68
-0.105,-0.398,0.684
-0.105,-0.41,0.695
-0.113,-0.422,0.703
-0.121,-0.43,0.711
-0.133,-0.441,0.719
-0.145,-0.453,0.719
-0.148,-0.457,0.73
-0.152,-0.465,0.742
-0.152,-0.473,0.762
-0.16,-0.477,0.77
-0.16,-0.48,0.789
-0.164,-0.484,0.816
-0.164,-0.492,0.844
-0.164,-0.508,0.871
-0.16,-0.539,0.895
-0.16,-0.578,0.91
-0.148,-0.613,0.922
-0.156,-0.629,0.922
-0.164,-0.637,0.91
-0.168,-0.652,0.906
-0.195,-0.68,0.914
-0.219,-0.711,0.918
-0.23,-0.734,0.945
-0.219,-0.777,1.008
-0.191,-0.836,1.047
-0.145,-0.883,1.035
-0.078,-0.867,1.02
-0.016,-0.793,1.02
0.051,-0.68,0.996
0.09,-0.559,0.996
0.098,-0.469,1.016
0.082,-0.426,1.035
0.051,-0.422,1.051
0.023,-0.453,1.063
0.023,-0.492,1.07
0.043,-0.52,1.074
0.07,-0.527,1.09
0.094,-0.516,1.105
0.105,-0.5,1.113
0.098,-0.477,1.094
0.094,-0.461,1.074
0.082,-0.438,1.039
0.074,-0.418,0.996
0.066,-0.402,0.953
0.063,-0.391,0.902
0.055,-0.383,0.852
0.043,-0.379,0.805
0.031,-0.367,0.77
0.027,-0.352,0.738
0.023,-0.352,0.719
0.027,-0.352,0.699
0.031,-0.355,0.684
0.031,-0.355,0.672
0.039,-0.371,0.66
0.055,-0.375,0.66
0.078,-0.379,0.66
0.098,-0.387,0.668
0.117,-0.398,0.664
0.137,-0.41,0.676
0.152,-0.414,0.688
0.152,-0.418,0.711
0.156,-0.418,0.734
0.16,-0.422,0.75
0.156,-0.445,0.781
0.152,-0.48,0.816
0.152,-0.52,0.832
0.152,-0.57,0.852
0.145,-0.602,0.875
0.148,-0.621,0.895
0.152,-0.609,0.906
0.152,-0.586,0.922
0.168,-0.563,0.953
0.176,-0.582,0.992
0.188,-0.652,1.066
0.172,-0.758,1.105
0.117,-0.875,1.109
0.004,-0.957,1.07
-0.105,-0.949,1.047
-0.203,-0.832,1.016
-0.27,-0.668,1.008
-0.309,-0.531,1.059
-0.316,-0.426,1.09
-0.297,-0.367,1.109
-0.27,-0.371,1.129
-0.234,-0.422,1.137
