x_acc,y_acc,z_acc
-0.012,-0.668,0.727
-0.004,-0.676,0.742
0.016,-0.664,0.758
0.043,-0.648,0.781
0.063,-0.629,0.813
0.066,-0.621,0.836
0.063,-0.617,0.852
0.051,-0.609,0.852
0.035,-0.594,0.852
0.02,-0.578,0.852
0.02,-0.582,0.848
0.004,-0.59,0.836
0.004,-0.613,0.82
-0.008,-0.633,0.797
-0.016,-0.652,0.785
-0.016,-0.664,0.77
-0.023,-0.668,0.762
-0.031,-0.668,0.754
-0.027,-0.672,0.75
-0.031,-0.672,0.75
-0.035,-0.672,0.746
-0.039,-0.672,0.746
-0.039,-0.676,0.746
-0.043,-0.68,0.742
-0.047,-0.688,0.75
-0.043,-0.695,0.75
-0.043,-0.695,0.746
-0.039,-0.695,0.746
-0.039,-0.703,0.742
-0.039,-0.715,0.73
-0.043,-0.727,0.723
-0.043,-0.738,0.715
-0.047,-0.746,0.699
-0.051,-0.75,0.691
-0.055,-0.754,0.684
-0.055,-0.766,0.672
-0.059,-0.773,0.66
-0.063,-0.781,0.652
-0.059,-0.781,0.652
-0.059,-0.773,0.652
-0.063,-0.766,0.664
-0.063,-0.746,0.668
-0.059,-0.727,0.68
-0.059,-0.711,0.688
-0.051,-0.707,0.695
-0.047,-0.703,0.695
-0.043,-0.695,0.707
-0.035,-0.684,0.711
-0.027,-0.672,0.711
-0.023,-0.66,0.715
-0.016,-0.652,0.719
-0.008,-0.648,0.723
-0.004,-0.652,0.727
0.0,-0.652,0.723
0.012,-0.648,0.727
0.031,-0.66,0.746
0.063,-0.668,0.77
0.098,-0.676,0.797
0.129,-0.688,0.832
0.148,-0.711,0.875
0.156,-0.77,0.906
0.137,-0.84,0.93
0.109,-0.906,0.949
0.074,-0.973,0.961
0.039,-1.02,0.957
0.012,-1.047,0.945
-0.02,-1.008,0.918
-0.027,-0.934,0.875
-0.02,-0.848,0.816
0.004,-0.762,0.762
0.023,-0.672,0.707
0.039,-0.59,0.66
0.043,-0.523,0.613
0.035,-0.48,0.582
0.02,-0.465,0.574
-0.016,-0.465,0.574
-0.051,-0.48,0.586
-0.082,-0.504,0.613
-0.105,-0.539,0.652
-0.105,-0.578,0.691
-0.094,-0.621,0.727
-0.07,-0.66,0.762
-0.039,-0.691,0.797
-0.016,-0.719,0.828
-0.004,-0.746,0.848
-0.008,-0.777,0.855
-0.008,-0.801,0.852
-0.008,-0.793,0.836
0.004,-0.77,0.809
0.016,-0.738,0.77
0.02,-0.719,0.738
0.008,-0.711,0.707
-0.004,-0.715,0.68
-0.012,-0.727,0.656
-0.023,-0.723,0.637
-0.031,-0.715,0.625
-0.035,-0.711,0.629
-0.031,-0.711,0.621
-0.023,-0.703,0.613
-0.02,-0.703,0.621
-0.016,-0.707,0.629
-0.008,-0.691,0.637
-0.004,-0.695,0.641
0.0,-0.699,0.648
-0.004,-0.703,0.656
-0.004,-0.719,0.652
-0.008,-0.734,0.652
-0.012,-0.742,0.648
-0.02,-0.75,0.648
-0.031,-0.758,0.648
-0.043,-0.762,0.652
-0.066,-0.75,0.66
-0.055,-0.742,0.668
-0.055,-0.73,0.676
-0.051,-0.727,0.68
-0.043,-0.742,0.691
-0.043,-0.77,0.695
-0.043,-0.785,0.699
-0.039,-0.801,0.711
-0.035,-0.816,0.719
