x_acc,y_acc,z_acc
-0.105,-0.918,0.457
-0.109,-0.918,0.461
-0.109,-0.918,0.465
-0.113,-0.926,0.457
-0.121,-0.934,0.453
-0.129,-0.938,0.457
-0.125,-0.941,0.465
-0.117,-0.945,0.469
-0.121,-0.953,0.465
-0.113,-0.957,0.465
-0.113,-0.953,0.461
-0.109,-0.953,0.465
-0.109,-0.957,0.469
-0.113,-0.961,0.469
-0.121,-0.961,0.473
-0.129,-0.957,0.473
-0.125,-0.941,0.473
-0.125,-0.938,0.469
-0.121,-0.934,0.457
-0.109,-0.93,0.449
-0.09,-0.914,0.453
-0.078,-0.902,0.461
-0.066,-0.891,0.465
-0.055,-0.879,0.465
-0.059,-0.875,0.457
-0.055,-0.871,0.453
-0.055,-0.871,0.445
-0.055,-0.871,0.441
-0.059,-0.867,0.441
-0.063,-0.863,0.438
-0.07,-0.863,0.441
-0.07,-0.859,0.445
-0.066,-0.863,0.449
-0.074,-0.871,0.457
-0.078,-0.883,0.461
-0.082,-0.887,0.465
-0.09,-0.895,0.469
-0.094,-0.906,0.469
-0.098,-0.902,0.469
-0.102,-0.906,0.477
-0.098,-0.91,0.48
-0.102,-0.914,0.48
-0.102,-0.918,0.48
-0.102,-0.914,0.484
-0.105,-0.914,0.488
-0.113,-0.914,0.488
-0.121,-0.914,0.488
-0.125,-0.918,0.48
-0.121,-0.918,0.484
-0.129,-0.914,0.484
-0.137,-0.914,0.48
-0.137,-0.914,0.484
-0.137,-0.914,0.48
-0.137,-0.91,0.473
-0.129,-0.902,0.469
-0.129,-0.898,0.469
-0.121,-0.891,0.473
-0.117,-0.891,0.477
-0.125,-0.895,0.477
-0.117,-0.891,0.492
-0.113,-0.883,0.492
-0.102,-0.875,0.496
-0.09,-0.863,0.504
-0.086,-0.863,0.512
-0.082,-0.867,0.523
-0.074,-0.867,0.52
-0.07,-0.867,0.52
-0.066,-0.871,0.516
-0.059,-0.871,0.504
-0.059,-0.867,0.504
-0.059,-0.867,0.504
-0.066,-0.867,0.512
-0.063,-0.867,0.508
-0.063,-0.867,0.512
-0.063,-0.867,0.508
-0.07,-0.871,0.508
-0.07,-0.871,0.496
-0.078,-0.867,0.492
-0.074,-0.859,0.488
-0.074,-0.855,0.484
-0.063,-0.859,0.484
-0.051,-0.871,0.488
-0.035,-0.891,0.492
-0.02,-0.902,0.492
-0.012,-0.914,0.48
-0.012,-0.914,0.477
-0.02,-0.914,0.473
-0.035,-0.926,0.469
-0.063,-0.945,0.473
-0.082,-0.965,0.48
-0.105,-0.977,0.492
-0.121,-0.973,0.512
-0.137,-0.957,0.527
-0.148,-0.953,0.551
-0.156,-0.961,0.566
-0.164,-0.977,0.57
-0.164,-0.984,0.57
-0.156,-0.973,0.574
-0.145,-0.938,0.574
-0.125,-0.906,0.574
-0.121,-0.898,0.566
-0.113,-0.906,0.559
-0.109,-0.887,0.547
-0.109,-0.863,0.539
-0.102,-0.852,0.527
-0.102,-0.836,0.516
-0.105,-0.828,0.512
-0.105,-0.816,0.504
-0.117,-0.816,0.496
-0.113,-0.809,0.5
-0.117,-0.805,0.488
-0.121,-0.801,0.488
-0.121,-0.809,0.492
-0.129,-0.816,0.488
-0.133,-0.805,0.48
-0.137,-0.789,0.492
-0.125,-0.801,0.5
-0.117,-0.832,0.504
-0.109,-0.852,0.512
-0.105,-0.844,0.516
-0.098,-0.832,0.523
-0.098,-0.828,0.527
-0.094,-0.836,0.527
-0.086,-0.84,0.52
-0.086,-0.848,0.512
-0.094,-0.859,0.508
-0.102,-0.867,0.5
-0.105,-0.875,0.492
-0.113,-0.879,0.48
-0.121,-0.879,0.469
-0.129,-0.879,0.461
-0.133,-0.879,0.453
-0.133,-0.883,0.449
-0.125,-0.883,0.449
-0.109,-0.867,0.453
-0.094,-0.852,0.449
-0.082,-0.848,0.449
-0.074,-0.859,0.449
-0.066,-0.887,0.449
-0.066,-0.922,0.453
-0.055,-0.941,0.461
-0.051,-0.941,0.457
-0.039,-0.934,0.457
-0.035,-0.949,0.465
-0.035,-0.977,0.469
-0.035,-0.988,0.465
-0.035,-1.004,0.461
-0.039,-1.027,0.453
-0.039,-1.035,0.453
-0.043,-1.047,0.445
-0.047,-1.059,0.441
-0.063,-1.063,0.438
-0.074,-1.059,0.441
-0.086,-1.051,0.457
-0.105,-1.031,0.469
-0.125,-1.008,0.488
-0.145,-0.992,0.508
-0.152,-0.977,0.512
-0.172,-0.953,0.512
-0.172,-0.938,0.535
-0.164,-0.93,0.539
-0.152,-0.922,0.539
-0.145,-0.93,0.555
-0.145,-0.949,0.559
-0.141,-0.98,0.559
-0.148,-1.008,0.547
-0.156,-1.008,0.543
-0.164,-0.996,0.555
-0.141,-0.988,0.566
-0.105,-0.977,0.57
-0.063,-0.926,0.586
-0.039,-0.879,0.602
-0.031,-0.84,0.605
-0.035,-0.805,0.621
-0.039,-0.809,0.633
-0.031,-0.836,0.637
-0.008,-0.84,0.629
0.016,-0.828,0.629
0.039,-0.809,0.625
0.047,-0.813,0.609
0.051,-0.84,0.602
0.047,-0.875,0.582
0.031,-0.895,0.57
0.02,-0.887,0.551
0.016,-0.871,0.527
0.02,-0.852,0.504
0.02,-0.84,0.473
0.023,-0.836,0.449
0.02,-0.84,0.434
0.012,-0.852,0.426
-0.004,-0.863,0.422
-0.008,-0.863,0.41
-0.016,-0.852,0.398
-0.023,-0.844,0.395
-0.035,-0.824,0.395
-0.039,-0.809,0.395
-0.039,-0.801,0.398
-0.035,-0.805,0.398
-0.02,-0.801,0.398
-0.012,-0.805,0.387
-0.008,-0.793,0.387
0.0,-0.801,0.391
0.016,-0.809,0.395
0.02,-0.813,0.402
0.027,-0.813,0.414
0.027,-0.813,0.422
0.02,-0.805,0.426
0.004,-0.801,0.426
-0.02,-0.813,0.426
-0.02,-0.828,0.43
-0.02,-0.832,0.43
-0.012,-0.836,0.434
-0.012,-0.84,0.441
-0.016,-0.844,0.445
-0.016,-0.867,0.441
-0.023,-0.898,0.438
-0.023,-0.922,0.445
-0.016,-0.941,0.449
-0.004,-0.949,0.453
0.008,-0.969,0.457
0.016,-0.977,0.461
0.02,-1.0,0.473
0.027,-1.023,0.492
0.043,-1.031,0.5
0.059,-1.027,0.52
0.07,-1.012,0.535
0.094,-0.996,0.555
0.105,-0.965,0.57
0.105,-0.945,0.594
0.074,-0.98,0.613
0.023,-1.02,0.625
-0.023,-1.027,0.629
-0.063,-1.047,0.629
-0.094,-1.102,0.645
-0.113,-1.156,0.641
-0.113,-1.145,0.641
-0.078,-1.082,0.66
-0.047,-1.039,0.676
-0.047,-1.008,0.699
-0.066,-0.953,0.719
-0.082,-0.891,0.727
-0.09,-0.852,0.727
-0.094,-0.848,0.723
-0.094,-0.844,0.715
-0.094,-0.836,0.695
-0.098,-0.828,0.68
-0.109,-0.828,0.672
-0.113,-0.832,0.652
-0.117,-0.816,0.629
-0.113,-0.789,0.613
-0.078,-0.746,0.594
-0.051,-0.719,0.559
