x_acc,y_acc,z_acc
-0.031,-0.578,0.852
-0.035,-0.582,0.855
-0.039,-0.59,0.852
-0.039,-0.59,0.852
-0.043,-0.59,0.855
-0.047,-0.59,0.848
-0.051,-0.594,0.852
-0.063,-0.594,0.848
-0.066,-0.594,0.844
-0.07,-0.594,0.836
-0.063,-0.594,0.836
-0.059,-0.598,0.836
-0.063,-0.598,0.832
-0.059,-0.598,0.832
-0.059,-0.602,0.828
-0.059,-0.605,0.824
-0.059,-0.613,0.828
-0.063,-0.625,0.828
-0.059,-0.625,0.844
-0.055,-0.621,0.844
-0.059,-0.613,0.852
-0.066,-0.602,0.855
-0.063,-0.594,0.863
-0.059,-0.59,0.863
-0.055,-0.582,0.863
-0.047,-0.578,0.871
-0.043,-0.57,0.875
-0.043,-0.563,0.879
-0.039,-0.551,0.879
-0.035,-0.539,0.887
-0.031,-0.52,0.887
-0.023,-0.504,0.891
-0.031,-0.492,0.891
-0.02,-0.488,0.898
-0.016,-0.496,0.898
-0.016,-0.504,0.891
-0.016,-0.512,0.891
-0.02,-0.516,0.883
-0.023,-0.512,0.879
-0.027,-0.516,0.871
-0.031,-0.516,0.863
-0.027,-0.516,0.859
-0.027,-0.516,0.844
-0.027,-0.523,0.828
-0.027,-0.527,0.809
-0.031,-0.527,0.801
-0.027,-0.527,0.793
-0.023,-0.52,0.809
-0.016,-0.52,0.836
-0.008,-0.52,0.855
0.008,-0.523,0.883
0.02,-0.523,0.91
0.035,-0.523,0.926
0.043,-0.523,0.93
0.047,-0.523,0.926
0.043,-0.527,0.918
0.039,-0.547,0.902
0.031,-0.574,0.891
0.02,-0.609,0.871
0.012,-0.637,0.855
0.012,-0.66,0.836
0.012,-0.664,0.82
0.016,-0.664,0.813
0.016,-0.652,0.801
0.02,-0.645,0.793
0.023,-0.633,0.789
0.023,-0.629,0.789
0.035,-0.609,0.793
0.047,-0.594,0.805
0.066,-0.59,0.813
0.078,-0.59,0.816
0.094,-0.594,0.82
0.102,-0.598,0.82
0.109,-0.613,0.82
0.113,-0.617,0.816
0.121,-0.621,0.813
0.121,-0.629,0.813
0.125,-0.629,0.809
0.129,-0.633,0.809
0.133,-0.637,0.805
0.133,-0.637,0.809
0.133,-0.648,0.797
0.121,-0.656,0.789
0.129,-0.668,0.797
0.125,-0.672,0.797
0.125,-0.672,0.793
0.125,-0.672,0.801
0.121,-0.668,0.797
0.117,-0.66,0.801
0.113,-0.645,0.813
0.109,-0.637,0.82
0.102,-0.621,0.836
0.102,-0.605,0.848
0.102,-0.59,0.863
0.098,-0.57,0.883
0.102,-0.551,0.902
0.109,-0.531,0.918
0.129,-0.512,0.941
0.152,-0.516,1.004
0.168,-0.578,1.07
0.148,-0.684,1.078
0.086,-0.785,1.066
0.012,-0.844,1.086
-0.047,-0.836,1.102
-0.09,-0.758,1.09
-0.121,-0.629,1.066
-0.125,-0.477,1.063
-0.121,-0.328,1.059
-0.113,-0.215,1.035
-0.113,-0.172,1.023
-0.129,-0.207,1.027
-0.156,-0.301,1.047
-0.191,-0.391,1.043
-0.215,-0.465,1.039
-0.219,-0.473,1.047
-0.211,-0.422,1.059
-0.207,-0.363,1.082
-0.199,-0.336,1.09
-0.188,-0.348,1.082
-0.18,-0.383,1.063
-0.168,-0.402,1.031
-0.152,-0.398,1.0
-0.137,-0.375,0.961
-0.125,-0.363,0.926
-0.105,-0.359,0.891
-0.086,-0.355,0.863
-0.07,-0.367,0.836
-0.059,-0.379,0.805
-0.055,-0.383,0.789
-0.047,-0.387,0.77
-0.039,-0.379,0.758
-0.039,-0.379,0.754
-0.043,-0.379,0.758
-0.039,-0.387,0.762
-0.051,-0.395,0.762
-0.055,-0.406,0.766
-0.066,-0.418,0.773
-0.07,-0.426,0.781
-0.07,-0.434,0.785
-0.07,-0.434,0.785
-0.07,-0.434,0.789
-0.078,-0.434,0.789
-0.078,-0.43,0.793
-0.09,-0.438,0.797
-0.105,-0.438,0.797
-0.121,-0.441,0.789
-0.129,-0.453,0.801
-0.141,-0.469,0.813
-0.141,-0.484,0.832
-0.137,-0.504,0.844
-0.141,-0.504,0.863
-0.141,-0.504,0.887
-0.133,-0.5,0.91
-0.129,-0.508,0.934
-0.137,-0.52,0.969
-0.152,-0.539,0.996
-0.168,-0.578,1.043
-0.18,-0.656,1.102
-0.176,-0.738,1.105
-0.137,-0.77,1.078
-0.078,-0.734,1.074
-0.027,-0.66,1.074
0.004,-0.574,1.055
0.016,-0.527,1.039
0.035,-0.52,1.031
0.043,-0.551,1.027
0.063,-0.59,1.027
0.094,-0.609,1.039
0.129,-0.609,1.055
0.145,-0.578,1.074
0.168,-0.543,1.09
0.168,-0.512,1.086
0.168,-0.484,1.07
0.168,-0.473,1.047
0.176,-0.465,1.012
0.18,-0.453,0.969
0.18,-0.445,0.918
0.168,-0.434,0.875
0.148,-0.422,0.84
0.129,-0.406,0.805
0.109,-0.395,0.773
0.09,-0.383,0.742
0.063,-0.375,0.707
0.059,-0.379,0.695
0.047,-0.375,0.676
0.043,-0.375,0.672
0.035,-0.383,0.68
0.035,-0.383,0.684
0.047,-0.383,0.691
0.063,-0.379,0.695
0.094,-0.375,0.699
0.125,-0.375,0.699
0.16,-0.383,0.703
0.18,-0.402,0.707
0.199,-0.422,0.719
0.215,-0.445,0.73
0.227,-0.457,0.754
0.227,-0.484,0.797
0.227,-0.512,0.84
0.234,-0.535,0.887
0.242,-0.563,0.93
0.238,-0.574,0.965
0.23,-0.57,1.008
0.223,-0.563,1.043
0.219,-0.543,1.07
0.207,-0.535,1.102
0.203,-0.547,1.121
0.195,-0.586,1.176
0.188,-0.699,1.242
0.145,-0.859,1.254
0.059,-0.984,1.176
-0.051,-0.973,1.094
-0.125,-0.813,1.043
-0.172,-0.613,1.031
-0.199,-0.465,1.031
-0.23,-0.391,1.055
-0.254,-0.379,1.063
-0.266,-0.41,1.051
-0.266,-0.469,1.055
-0.254,-0.52,1.047
-0.219,-0.547,1.047
-0.18,-0.543,1.051
-0.137,-0.508,1.047
-0.109,-0.465,1.027
