x_acc,y_acc,z_acc
0.012,-0.965,0.313
-0.004,-0.945,0.277
-0.016,-0.926,0.242
-0.031,-0.895,0.219
-0.035,-0.871,0.199
-0.047,-0.848,0.184
-0.055,-0.848,0.184
-0.059,-0.859,0.195
-0.059,-0.883,0.215
-0.059,-0.914,0.234
-0.055,-0.953,0.258
-0.039,-0.984,0.289
-0.023,-1.012,0.332
-0.02,-1.023,0.352
0.004,-1.035,0.379
0.02,-1.043,0.398
0.035,-1.055,0.414
0.031,-1.063,0.414
0.02,-1.059,0.402
0.008,-1.039,0.402
0.008,-1.008,0.402
0.016,-0.98,0.395
0.023,-0.953,0.379
0.039,-0.934,0.367
0.047,-0.922,0.363
0.055,-0.918,0.363
0.066,-0.906,0.363
0.082,-0.887,0.355
0.098,-0.871,0.352
0.105,-0.867,0.344
0.102,-0.867,0.34
0.09,-0.871,0.332
0.082,-0.863,0.328
0.078,-0.852,0.328
0.066,-0.852,0.332
0.063,-0.852,0.336
0.063,-0.852,0.332
0.051,-0.855,0.336
0.047,-0.848,0.336
0.047,-0.836,0.344
0.051,-0.828,0.348
0.047,-0.836,0.359
0.035,-0.859,0.363
0.027,-0.898,0.367
0.016,-0.918,0.363
0.008,-0.922,0.359
0.008,-0.898,0.348
0.008,-0.871,0.352
0.008,-0.859,0.348
0.004,-0.875,0.34
0.0,-0.918,0.332
-0.012,-0.969,0.316
-0.012,-0.992,0.324
-0.004,-1.008,0.328
0.008,-1.008,0.34
0.02,-1.02,0.344
0.027,-1.043,0.355
0.043,-1.059,0.359
0.055,-1.066,0.379
0.059,-1.066,0.406
0.066,-1.063,0.43
0.066,-1.059,0.434
0.066,-1.035,0.453
0.063,-1.004,0.469
0.078,-0.98,0.504
0.094,-1.004,0.535
0.074,-1.113,0.527
-0.023,-1.277,0.496
-0.16,-1.348,0.535
-0.211,-1.301,0.586
-0.199,-1.27,0.602
-0.18,-1.285,0.617
-0.184,-1.273,0.625
-0.203,-1.207,0.637
-0.215,-1.121,0.652
-0.215,-1.035,0.652
-0.219,-0.98,0.637
-0.215,-0.965,0.621
-0.195,-0.957,0.598
-0.176,-0.938,0.57
-0.152,-0.891,0.551
-0.133,-0.844,0.535
-0.121,-0.801,0.516
-0.109,-0.773,0.496
