x_acc,y_acc,z_acc
-0.02,-0.586,0.766
-0.023,-0.586,0.758
-0.031,-0.594,0.75
-0.031,-0.598,0.734
-0.027,-0.598,0.723
-0.027,-0.602,0.719
-0.031,-0.598,0.727
-0.035,-0.594,0.734
-0.039,-0.609,0.742
-0.043,-0.617,0.746
-0.055,-0.625,0.754
-0.063,-0.637,0.754
-0.074,-0.645,0.758
-0.086,-0.652,0.758
-0.086,-0.656,0.758
-0.09,-0.656,0.754
-0.07,-0.652,0.746
-0.051,-0.641,0.734
-0.043,-0.637,0.734
-0.035,-0.637,0.734
-0.035,-0.637,0.738
-0.043,-0.637,0.746
-0.051,-0.637,0.75
-0.047,-0.637,0.758
-0.031,-0.637,0.766
-0.016,-0.645,0.77
-0.004,-0.652,0.773
-0.008,-0.648,0.781
-0.027,-0.633,0.773
-0.043,-0.613,0.77
-0.063,-0.602,0.766
-0.063,-0.594,0.773
-0.051,-0.637,0.809
-0.039,-0.719,0.848
-0.02,-0.797,0.863
0.012,-0.813,0.871
0.063,-0.789,0.898
0.094,-0.754,0.918
0.098,-0.711,0.934
0.098,-0.676,0.938
0.082,-0.672,0.93
0.066,-0.668,0.918
0.047,-0.684,0.891
0.031,-0.695,0.855
0.031,-0.699,0.793
0.047,-0.691,0.754
0.078,-0.66,0.73
0.098,-0.633,0.723
0.113,-0.625,0.742
0.117,-0.637,0.766
0.109,-0.656,0.801
0.109,-0.664,0.813
0.113,-0.672,0.836
0.109,-0.691,0.844
0.09,-0.688,0.84
0.07,-0.688,0.84
0.051,-0.688,0.832
0.035,-0.691,0.816
0.023,-0.691,0.793
0.027,-0.684,0.773
0.027,-0.676,0.754
0.023,-0.676,0.742
0.031,-0.676,0.738
0.043,-0.672,0.742
0.047,-0.66,0.738
0.043,-0.652,0.742
0.051,-0.66,0.758
0.055,-0.664,0.758
0.055,-0.664,0.754
0.059,-0.66,0.754
0.059,-0.668,0.754
0.059,-0.656,0.746
0.059,-0.652,0.738
0.066,-0.656,0.742
0.063,-0.664,0.742
0.059,-0.66,0.738
0.059,-0.656,0.738
0.059,-0.645,0.738
0.059,-0.645,0.738
0.063,-0.641,0.738
0.055,-0.641,0.738
0.051,-0.637,0.734
0.055,-0.637,0.73
0.055,-0.629,0.723
0.063,-0.621,0.719
0.07,-0.621,0.719
0.078,-0.629,0.727
0.094,-0.629,0.734
0.098,-0.633,0.746
0.094,-0.645,0.762
0.094,-0.656,0.773
0.09,-0.66,0.781
0.078,-0.668,0.777
0.074,-0.672,0.777
0.07,-0.676,0.773
0.07,-0.676,0.758
0.07,-0.68,0.754
0.07,-0.703,0.766
0.07,-0.734,0.773
0.055,-0.781,0.785
0.047,-0.816,0.805
0.031,-0.816,0.813
0.016,-0.805,0.848
0.012,-0.785,0.887
0.012,-0.762,0.902
0.016,-0.75,0.926
0.023,-0.734,0.922
0.023,-0.723,0.898
0.027,-0.719,0.863
0.027,-0.715,0.836
0.023,-0.703,0.797
0.023,-0.676,0.766
0.023,-0.645,0.73
0.012,-0.617,0.707
-0.004,-0.609,0.695
-0.027,-0.621,0.707
-0.039,-0.637,0.727
-0.051,-0.645,0.742
-0.066,-0.652,0.77
-0.074,-0.66,0.797
-0.086,-0.676,0.801
-0.094,-0.695,0.793
-0.094,-0.719,0.781
-0.082,-0.73,0.781
-0.07,-0.754,0.766
-0.059,-0.766,0.738
-0.043,-0.77,0.703
-0.031,-0.762,0.676
-0.02,-0.746,0.652
-0.012,-0.73,0.637
-0.012,-0.727,0.613
-0.012,-0.711,0.594
-0.016,-0.707,0.582
-0.039,-0.715,0.578
-0.051,-0.719,0.582
-0.066,-0.727,0.578
-0.082,-0.734,0.582
-0.094,-0.742,0.586
-0.102,-0.75,0.59
-0.098,-0.75,0.582
-0.102,-0.762,0.578
-0.102,-0.773,0.574
-0.094,-0.793,0.563
-0.078,-0.797,0.566
-0.063,-0.805,0.566
-0.051,-0.816,0.563
-0.043,-0.824,0.563
-0.043,-0.836,0.566
-0.059,-0.844,0.566
-0.07,-0.836,0.57
-0.07,-0.813,0.582
-0.066,-0.789,0.605
-0.059,-0.773,0.617
-0.063,-0.766,0.633
-0.07,-0.777,0.641
-0.082,-0.801,0.637
-0.098,-0.816,0.629
-0.117,-0.844,0.621
-0.133,-0.867,0.625
-0.148,-0.875,0.629
-0.16,-0.879,0.629
-0.164,-0.887,0.641
-0.164,-0.914,0.648
-0.141,-0.98,0.672
-0.102,-1.074,0.695
-0.051,-1.145,0.719
0.012,-1.141,0.754
0.031,-1.047,0.789
0.027,-0.945,0.809
0.02,-0.883,0.789
0.016,-0.852,0.734
0.012,-0.852,0.668
0.012,-0.871,0.605
0.02,-0.906,0.555
0.047,-0.949,0.527
0.082,-0.98,0.512
0.121,-0.996,0.516
0.156,-0.98,0.527
0.156,-0.961,0.547
0.137,-0.938,0.551
0.113,-0.914,0.547
0.086,-0.895,0.559
0.047,-0.859,0.555
0.02,-0.813,0.539
0.004,-0.785,0.52
0.008,-0.762,0.496
0.016,-0.754,0.473
0.031,-0.754,0.449
0.047,-0.754,0.434
0.059,-0.75,0.414
0.07,-0.746,0.398
0.086,-0.738,0.387
0.09,-0.734,0.379
0.078,-0.734,0.367
0.066,-0.75,0.363
0.059,-0.762,0.359
0.055,-0.77,0.363
0.055,-0.785,0.359
0.063,-0.797,0.375
0.07,-0.824,0.391
0.09,-0.836,0.406
0.105,-0.836,0.414
0.113,-0.828,0.422
0.117,-0.836,0.43
0.117,-0.84,0.438
0.105,-0.844,0.457
0.109,-0.844,0.473
0.105,-0.855,0.477
0.113,-0.871,0.484
0.117,-0.887,0.48
0.109,-0.906,0.477
0.105,-0.938,0.477
0.113,-0.957,0.484
0.125,-0.973,0.484
0.145,-0.984,0.488
0.16,-0.984,0.488
0.195,-0.984,0.484
0.219,-0.996,0.477
0.238,-1.008,0.461
0.227,-1.07,0.457
0.168,-1.207,0.488
0.074,-1.324,0.563
-0.039,-1.32,0.641
-0.117,-1.176,0.719
-0.137,-1.012,0.762
-0.117,-0.93,0.777
-0.066,-0.906,0.773
-0.016,-0.898,0.754
0.016,-0.902,0.723
0.027,-0.93,0.695
0.016,-0.957,0.648
-0.016,-0.973,0.605
-0.047,-0.992,0.578
-0.055,-0.988,0.551
-0.047,-0.965,0.535
-0.031,-0.938,0.535
-0.027,-0.914,0.543
-0.027,-0.871,0.539
-0.027,-0.82,0.52
-0.027,-0.77,0.504
-0.016,-0.746,0.48
-0.012,-0.719,0.449
-0.016,-0.715,0.426
-0.023,-0.719,0.402
-0.043,-0.723,0.379
-0.055,-0.734,0.363
-0.059,-0.754,0.348
-0.07,-0.766,0.332
-0.07,-0.766,0.324
-0.063,-0.758,0.324
-0.055,-0.754,0.32
-0.047,-0.754,0.32
-0.043,-0.77,0.328
-0.043,-0.781,0.328
-0.055,-0.789,0.328
-0.055,-0.793,0.328
-0.066,-0.785,0.332
-0.082,-0.781,0.34
-0.098,-0.797,0.352
-0.105,-0.824,0.359
-0.105,-0.852,0.379
-0.094,-0.867,0.41
-0.082,-0.859,0.426
-0.07,-0.852,0.449
-0.055,-0.875,0.469
-0.051,-0.898,0.48
-0.043,-0.934,0.492
-0.051,-0.945,0.5
-0.063,-0.957,0.496
-0.082,-0.984,0.484
-0.102,-1.016,0.484
-0.129,-1.023,0.488
-0.152,-1.0,0.477
-0.16,-0.977,0.461
-0.16,-1.02,0.465
-0.133,-1.141,0.496
-0.078,-1.285,0.582
0.023,-1.305,0.656
0.129,-1.184,0.688
0.203,-1.055,0.719
0.25,-1.0,0.742
0.266,-1.012,0.75
0.25,-1.039,0.742
0.23,-1.031,0.715
0.203,-1.023,0.691
0.16,-1.035,0.676
0.125,-1.051,0.645
0.09,-1.051,0.621
0.063,-1.031,0.59
0.047,-0.98,0.543
0.035,-0.902,0.488
0.035,-0.828,0.434
0.047,-0.77,0.391
0.063,-0.719,0.34
0.078,-0.684,0.305
0.094,-0.656,0.285
0.094,-0.648,0.281
0.105,-0.648,0.277
0.109,-0.652,0.281
0.102,-0.664,0.297
0.102,-0.68,0.305
0.098,-0.695,0.328
0.094,-0.723,0.348
0.094,-0.734,0.379
0.102,-0.746,0.41
0.109,-0.758,0.441
0.109,-0.766,0.457
0.113,-0.777,0.461
0.121,-0.785,0.461
0.121,-0.793,0.465
0.121,-0.785,0.461
0.137,-0.781,0.449
0.148,-0.789,0.422
0.152,-0.816,0.387
0.148,-0.848,0.371
0.141,-0.867,0.367
0.141,-0.902,0.383
0.137,-0.934,0.398
0.129,-0.949,0.422
0.137,-0.953,0.434
0.148,-0.953,0.449
0.156,-0.945,0.465
0.164,-0.945,0.473
0.168,-0.949,0.469
0.172,-0.98,0.457
0.148,-1.086,0.453
0.117,-1.277,0.504
0.063,-1.422,0.574
-0.035,-1.426,0.656
-0.105,-1.297,0.754
-0.117,-1.129,0.816
-0.074,-1.0,0.844
-0.016,-0.93,0.848
0.039,-0.91,0.836
0.051,-0.941,0.805
0.023,-0.996,0.785
-0.008,-1.027,0.77
-0.035,-1.02,0.754
-0.031,-0.992,0.73
-0.008,-0.949,0.688
0.023,-0.914,0.656
0.059,-0.891,0.617
0.09,-0.859,0.582
0.109,-0.82,0.543
0.109,-0.785,0.512
0.098,-0.754,0.473
0.082,-0.723,0.434
0.066,-0.695,0.395
0.074,-0.672,0.359
0.063,-0.66,0.332
0.051,-0.66,0.316
0.047,-0.648,0.293
0.047,-0.66,0.27
0.051,-0.684,0.254
0.059,-0.711,0.23
0.078,-0.734,0.227
0.078,-0.75,0.234
0.063,-0.758,0.238
0.043,-0.773,0.246
0.031,-0.789,0.254
0.023,-0.805,0.262
0.023,-0.832,0.277
0.023,-0.859,0.301
0.016,-0.875,0.324
0.008,-0.879,0.324
