x_acc,y_acc,z_acc
0.059,-0.691,0.668
0.059,-0.699,0.676
0.063,-0.707,0.688
0.074,-0.711,0.707
0.074,-0.711,0.719
0.074,-0.711,0.73
0.074,-0.715,0.738
0.07,-0.727,0.734
0.066,-0.73,0.719
0.063,-0.723,0.707
0.07,-0.707,0.699
0.082,-0.691,0.707
0.094,-0.695,0.715
0.094,-0.711,0.723
0.082,-0.719,0.73
0.07,-0.711,0.73
0.051,-0.711,0.746
0.012,-0.762,0.801
-0.043,-0.898,0.902
-0.121,-1.055,0.969
-0.207,-1.063,0.953
-0.281,-0.902,0.898
-0.313,-0.715,0.844
-0.309,-0.598,0.797
-0.277,-0.57,0.797
-0.227,-0.598,0.816
-0.156,-0.656,0.84
-0.113,-0.703,0.828
-0.086,-0.715,0.801
-0.082,-0.695,0.758
-0.086,-0.676,0.723
-0.09,-0.676,0.711
-0.094,-0.707,0.711
-0.094,-0.73,0.695
-0.078,-0.727,0.684
-0.078,-0.715,0.672
-0.082,-0.707,0.672
-0.09,-0.715,0.668
-0.094,-0.715,0.672
-0.09,-0.719,0.672
-0.078,-0.727,0.668
-0.063,-0.727,0.664
-0.055,-0.734,0.656
-0.043,-0.734,0.641
-0.035,-0.738,0.633
-0.031,-0.75,0.629
-0.027,-0.75,0.629
-0.023,-0.758,0.629
-0.027,-0.758,0.629
-0.031,-0.766,0.633
-0.039,-0.77,0.637
-0.039,-0.766,0.645
-0.047,-0.754,0.652
-0.055,-0.742,0.656
-0.059,-0.738,0.656
-0.07,-0.734,0.652
-0.07,-0.73,0.652
-0.078,-0.73,0.648
-0.078,-0.723,0.66
-0.082,-0.719,0.668
-0.09,-0.715,0.684
-0.086,-0.707,0.695
-0.074,-0.688,0.711
-0.066,-0.66,0.715
-0.066,-0.648,0.703
-0.07,-0.648,0.684
-0.086,-0.656,0.664
-0.105,-0.66,0.645
-0.121,-0.656,0.621
-0.141,-0.656,0.613
-0.164,-0.668,0.621
-0.191,-0.711,0.656
-0.215,-0.789,0.707
-0.211,-0.891,0.785
-0.18,-0.996,0.832
-0.109,-1.078,0.84
-0.016,-1.031,0.844
0.039,-0.914,0.828
0.047,-0.793,0.813
0.023,-0.719,0.789
0.0,-0.699,0.762
-0.012,-0.711,0.723
-0.008,-0.723,0.691
0.004,-0.734,0.672
0.031,-0.758,0.652
0.047,-0.793,0.652
0.051,-0.824,0.652
0.043,-0.84,0.652
0.035,-0.84,0.652
0.027,-0.816,0.656
0.02,-0.793,0.664
0.016,-0.766,0.668
0.023,-0.75,0.668
0.023,-0.746,0.668
0.027,-0.746,0.676
0.023,-0.738,0.676
0.016,-0.734,0.672
0.008,-0.73,0.66
-0.004,-0.707,0.645
-0.004,-0.688,0.633
0.0,-0.676,0.621
0.0,-0.688,0.609
0.008,-0.699,0.602
0.016,-0.715,0.598
0.023,-0.73,0.598
0.027,-0.734,0.598
0.027,-0.73,0.609
0.016,-0.73,0.625
0.004,-0.738,0.637
0.0,-0.742,0.652
0.0,-0.746,0.664
0.0,-0.75,0.68
0.004,-0.758,0.691
0.004,-0.758,0.707
0.0,-0.758,0.711
-0.008,-0.762,0.715
-0.012,-0.758,0.715
-0.008,-0.754,0.715
0.004,-0.758,0.715
