x_acc,y_acc,z_acc
-0.063,-0.535,0.938
-0.059,-0.531,0.938
-0.063,-0.52,0.941
-0.07,-0.523,0.953
-0.082,-0.551,0.938
-0.082,-0.59,0.906
-0.07,-0.609,0.871
-0.055,-0.594,0.875
-0.055,-0.59,0.895
-0.051,-0.59,0.914
-0.035,-0.598,0.91
0.0,-0.578,0.891
0.035,-0.531,0.879
0.074,-0.465,0.871
0.105,-0.398,0.875
0.125,-0.336,0.871
0.145,-0.285,0.887
0.156,-0.262,0.895
0.16,-0.266,0.906
0.156,-0.305,0.918
0.152,-0.359,0.926
0.137,-0.422,0.938
0.117,-0.473,0.957
0.105,-0.504,0.977
0.086,-0.523,1.0
0.063,-0.52,1.008
0.059,-0.508,1.008
0.066,-0.496,1.008
0.074,-0.484,1.004
0.074,-0.477,0.988
0.066,-0.488,0.965
0.059,-0.496,0.949
0.051,-0.5,0.934
0.047,-0.504,0.918
0.043,-0.496,0.906
0.051,-0.492,0.902
0.059,-0.484,0.898
0.078,-0.473,0.879
0.09,-0.465,0.867
0.105,-0.461,0.863
0.125,-0.449,0.863
0.137,-0.434,0.863
0.145,-0.434,0.867
0.152,-0.414,0.867
0.148,-0.41,0.871
0.137,-0.41,0.883
0.113,-0.422,0.895
0.09,-0.441,0.918
0.055,-0.492,0.949
0.012,-0.57,0.965
-0.051,-0.66,0.961
-0.094,-0.711,0.949
-0.109,-0.695,0.953
-0.105,-0.617,0.98
-0.082,-0.551,0.996
-0.051,-0.504,0.996
-0.027,-0.48,0.973
-0.02,-0.469,0.93
-0.027,-0.453,0.883
-0.051,-0.434,0.84
-0.082,-0.418,0.805
-0.105,-0.402,0.785
-0.125,-0.387,0.781
-0.152,-0.379,0.797
-0.176,-0.391,0.824
-0.191,-0.406,0.852
-0.195,-0.441,0.883
-0.176,-0.488,0.895
-0.148,-0.543,0.906
-0.109,-0.582,0.902
-0.066,-0.594,0.914
-0.031,-0.578,0.93
-0.023,-0.555,0.949
-0.008,-0.535,0.969
-0.008,-0.516,0.977
-0.012,-0.5,0.988
-0.02,-0.496,0.988
-0.031,-0.5,0.977
-0.047,-0.504,0.957
-0.055,-0.508,0.938
-0.059,-0.508,0.922
-0.059,-0.496,0.906
-0.063,-0.477,0.898
-0.063,-0.453,0.895
-0.07,-0.434,0.906
-0.078,-0.426,0.91
-0.086,-0.418,0.906
-0.098,-0.418,0.902
-0.105,-0.418,0.91
-0.109,-0.426,0.918
-0.105,-0.441,0.914
-0.094,-0.469,0.906
-0.082,-0.504,0.898
-0.074,-0.543,0.895
-0.07,-0.586,0.891
-0.082,-0.605,0.871
-0.098,-0.602,0.879
-0.109,-0.629,0.895
-0.105,-0.66,0.895
-0.082,-0.688,0.871
-0.063,-0.684,0.859
-0.055,-0.66,0.855
-0.055,-0.621,0.84
-0.047,-0.582,0.836
-0.016,-0.547,0.828
0.016,-0.516,0.809
0.047,-0.484,0.781
0.074,-0.449,0.77
0.105,-0.418,0.773
0.141,-0.395,0.797
0.164,-0.391,0.824
0.195,-0.391,0.852
0.211,-0.406,0.879
0.215,-0.441,0.906
0.199,-0.477,0.934
0.176,-0.512,0.953
0.156,-0.547,0.965
0.133,-0.57,0.973
0.109,-0.59,0.973
0.086,-0.594,0.969
0.063,-0.59,0.961
0.039,-0.574,0.953
0.02,-0.563,0.934
0.02,-0.563,0.926
0.02,-0.555,0.902
0.027,-0.547,0.879
0.035,-0.543,0.867
0.047,-0.539,0.852
0.055,-0.535,0.84
0.059,-0.531,0.828
0.066,-0.531,0.82
0.074,-0.527,0.809
0.086,-0.531,0.793
0.098,-0.539,0.801
0.102,-0.543,0.809
0.109,-0.547,0.809
0.113,-0.551,0.805
0.129,-0.551,0.805
0.141,-0.547,0.809
0.141,-0.551,0.816
0.145,-0.555,0.828
0.145,-0.57,0.844
0.133,-0.586,0.852
0.121,-0.594,0.871
0.109,-0.613,0.895
0.105,-0.645,0.926
0.078,-0.684,0.965
0.031,-0.719,0.984
-0.008,-0.719,0.996
-0.035,-0.684,1.012
-0.039,-0.641,1.027
-0.031,-0.609,1.035
-0.02,-0.594,1.023
-0.012,-0.578,0.992
-0.012,-0.559,0.957
-0.031,-0.539,0.918
-0.055,-0.512,0.883
-0.07,-0.473,0.852
-0.094,-0.438,0.816
-0.117,-0.41,0.781
-0.145,-0.391,0.766
-0.168,-0.383,0.77
-0.184,-0.387,0.777
-0.184,-0.41,0.777
-0.184,-0.445,0.766
-0.168,-0.492,0.766
-0.148,-0.543,0.789
-0.129,-0.578,0.809
-0.094,-0.602,0.836
-0.066,-0.609,0.859
-0.027,-0.594,0.883
-0.004,-0.574,0.898
-0.008,-0.559,0.914
-0.004,-0.551,0.93
-0.016,-0.543,0.93
-0.027,-0.555,0.922
-0.051,-0.563,0.914
-0.063,-0.578,0.902
-0.066,-0.59,0.887
-0.055,-0.598,0.871
-0.047,-0.602,0.863
-0.043,-0.605,0.852
-0.043,-0.609,0.84
-0.063,-0.613,0.832
-0.074,-0.605,0.82
-0.078,-0.602,0.813
-0.082,-0.598,0.797
-0.078,-0.598,0.789
-0.074,-0.59,0.777
-0.082,-0.594,0.773
-0.086,-0.598,0.762
-0.082,-0.59,0.758
-0.086,-0.578,0.762
-0.098,-0.582,0.781
-0.105,-0.594,0.781
-0.113,-0.617,0.777
-0.117,-0.641,0.773
-0.125,-0.688,0.766
-0.121,-0.742,0.762
-0.121,-0.813,0.781
-0.117,-0.922,0.828
-0.09,-1.043,0.855
-0.027,-1.066,0.844
0.039,-0.984,0.855
0.066,-0.855,0.895
0.063,-0.746,0.918
0.047,-0.66,0.906
0.035,-0.602,0.871
0.027,-0.566,0.836
0.023,-0.547,0.801
0.039,-0.535,0.77
0.063,-0.531,0.754
0.09,-0.527,0.75
0.113,-0.531,0.75
0.129,-0.535,0.754
0.133,-0.551,0.762
0.129,-0.57,0.773
0.113,-0.582,0.781
0.094,-0.605,0.793
0.07,-0.621,0.801
0.063,-0.641,0.801
0.043,-0.656,0.805
0.023,-0.648,0.805
0.039,-0.652,0.813
0.055,-0.641,0.809
0.059,-0.633,0.809
0.063,-0.633,0.793
0.055,-0.629,0.789
0.059,-0.625,0.781
0.063,-0.621,0.773
0.063,-0.621,0.766
0.066,-0.629,0.754
0.078,-0.633,0.746
0.09,-0.637,0.746
0.094,-0.637,0.738
0.09,-0.641,0.742
0.086,-0.641,0.746
0.082,-0.633,0.738
0.086,-0.629,0.734
0.086,-0.625,0.73
0.086,-0.629,0.73
0.082,-0.633,0.738
0.078,-0.637,0.742
0.09,-0.629,0.738
0.109,-0.617,0.75
0.113,-0.613,0.75
0.117,-0.609,0.754
0.113,-0.605,0.762
0.109,-0.598,0.773
0.102,-0.598,0.781
0.086,-0.609,0.797
0.066,-0.633,0.805
0.059,-0.664,0.813
0.051,-0.695,0.813
0.051,-0.73,0.828
0.055,-0.793,0.859
0.055,-0.883,0.887
0.039,-0.988,0.895
-0.004,-1.051,0.887
-0.059,-1.031,0.895
-0.078,-0.945,0.922
-0.063,-0.855,0.961
-0.035,-0.793,0.973
-0.008,-0.73,0.945
0.004,-0.672,0.902
0.0,-0.609,0.844
-0.016,-0.555,0.793
-0.035,-0.504,0.75
-0.051,-0.457,0.719
-0.074,-0.438,0.699
-0.105,-0.426,0.684
-0.141,-0.43,0.688
-0.184,-0.445,0.695
-0.184,-0.457,0.715
-0.172,-0.48,0.727
-0.145,-0.539,0.746
-0.125,-0.598,0.77
-0.105,-0.645,0.781
-0.082,-0.664,0.781
-0.063,-0.652,0.801
-0.051,-0.645,0.832
-0.043,-0.637,0.848
-0.035,-0.637,0.848
-0.039,-0.648,0.832
-0.047,-0.648,0.828
-0.063,-0.648,0.824
-0.063,-0.645,0.82
-0.059,-0.648,0.809
-0.047,-0.645,0.801
-0.039,-0.656,0.789
-0.031,-0.656,0.785
-0.035,-0.648,0.773
-0.039,-0.641,0.762
-0.051,-0.625,0.746
-0.066,-0.613,0.73
-0.082,-0.602,0.723
-0.098,-0.602,0.727
-0.109,-0.602,0.73
-0.113,-0.609,0.73
-0.121,-0.609,0.734
-0.121,-0.637,0.75
-0.117,-0.66,0.758
-0.109,-0.688,0.762
-0.113,-0.723,0.758
-0.121,-0.75,0.754
-0.148,-0.77,0.746
-0.16,-0.805,0.75
-0.156,-0.871,0.766
-0.125,-0.977,0.809
-0.074,-1.043,0.828
0.0,-1.012,0.855
0.102,-0.918,0.895
0.16,-0.785,0.93
0.18,-0.672,0.934
0.152,-0.598,0.914
0.113,-0.566,0.875
0.082,-0.57,0.824
0.051,-0.598,0.781
0.031,-0.637,0.754
0.023,-0.66,0.734
0.031,-0.676,0.719
0.051,-0.668,0.703
0.059,-0.648,0.699
0.063,-0.625,0.719
0.047,-0.609,0.727
0.027,-0.602,0.742
0.012,-0.59,0.75
0.008,-0.578,0.766
0.012,-0.57,0.758
0.02,-0.559,0.75
0.023,-0.551,0.754
0.02,-0.539,0.754
0.027,-0.539,0.75
0.035,-0.551,0.754
0.035,-0.559,0.754
0.035,-0.578,0.758
0.035,-0.594,0.773
0.035,-0.609,0.773
0.043,-0.617,0.773
0.051,-0.621,0.781
0.051,-0.629,0.789
0.051,-0.637,0.805
0.051,-0.645,0.797
0.055,-0.664,0.777
0.063,-0.676,0.762
0.078,-0.68,0.758
0.09,-0.676,0.754
0.098,-0.672,0.746
0.102,-0.672,0.75
0.098,-0.672,0.766
0.094,-0.672,0.773
0.09,-0.664,0.793
0.09,-0.66,0.809
0.09,-0.668,0.816
0.09,-0.676,0.82
0.098,-0.676,0.813
0.102,-0.672,0.801
0.121,-0.688,0.793
0.133,-0.715,0.773
0.141,-0.746,0.766
0.121,-0.805,0.77
0.051,-0.875,0.785
-0.059,-0.938,0.813
-0.203,-0.969,0.844
-0.32,-0.887,0.875
-0.363,-0.77,0.898
-0.344,-0.688,0.891
-0.297,-0.617,0.863
-0.258,-0.57,0.836
-0.219,-0.551,0.809
-0.195,-0.547,0.793
-0.191,-0.566,0.789
-0.207,-0.594,0.785
-0.18,-0.641,0.789
-0.133,-0.66,0.77
-0.082,-0.664,0.75
-0.047,-0.645,0.75
-0.035,-0.629,0.762
-0.027,-0.602,0.773
-0.02,-0.578,0.777
-0.02,-0.563,0.789
-0.023,-0.547,0.797
-0.035,-0.543,0.793
-0.035,-0.551,0.797
-0.039,-0.57,0.793
-0.039,-0.59,0.789
-0.051,-0.605,0.777
-0.063,-0.613,0.766
-0.07,-0.629,0.762
-0.074,-0.637,0.77
-0.07,-0.652,0.766
-0.055,-0.652,0.758
-0.043,-0.648,0.746
-0.035,-0.645,0.738
-0.043,-0.637,0.734
-0.051,-0.633,0.742
-0.078,-0.641,0.738
-0.105,-0.656,0.727
-0.125,-0.664,0.723
-0.141,-0.66,0.719
-0.152,-0.66,0.719
-0.164,-0.684,0.73
-0.168,-0.719,0.738
-0.168,-0.754,0.73
-0.168,-0.773,0.719
-0.168,-0.77,0.719
-0.168,-0.754,0.727
-0.168,-0.75,0.73
-0.164,-0.762,0.738
-0.148,-0.809,0.77
-0.125,-0.879,0.805
-0.07,-0.949,0.828
0.012,-0.977,0.852
0.121,-0.949,0.883
0.199,-0.879,0.922
0.238,-0.773,0.945
0.23,-0.668,0.941
0.184,-0.605,0.926
0.117,-0.578,0.902
0.059,-0.578,0.867
0.02,-0.59,0.828
-0.008,-0.613,0.801
-0.02,-0.633,0.785
0.016,-0.629,0.777
0.043,-0.617,0.766
0.066,-0.59,0.758
0.063,-0.566,0.762
0.051,-0.547,0.773
0.035,-0.539,0.781
0.027,-0.531,0.785
0.035,-0.527,0.785
0.035,-0.516,0.781
0.035,-0.512,0.77
0.031,-0.512,0.762
0.035,-0.516,0.758
0.031,-0.523,0.758
0.031,-0.543,0.766
0.023,-0.559,0.758
0.02,-0.574,0.758
0.016,-0.59,0.754
0.023,-0.605,0.754
0.02,-0.621,0.762
0.02,-0.633,0.762
0.023,-0.637,0.758
0.039,-0.648,0.754
0.059,-0.656,0.742
0.082,-0.66,0.734
0.098,-0.656,0.734
0.105,-0.648,0.73
0.102,-0.648,0.734
0.102,-0.641,0.742
0.098,-0.625,0.75
0.102,-0.613,0.762
0.102,-0.613,0.777
0.102,-0.625,0.797
0.094,-0.645,0.809
0.082,-0.66,0.816
0.074,-0.672,0.824
0.063,-0.695,0.832
0.059,-0.73,0.836
0.059,-0.797,0.863
0.055,-0.898,0.883
-0.004,-0.984,0.879
-0.105,-0.988,0.883
-0.188,-0.934,0.93
