x_acc,y_acc,z_acc
-0.004,-0.695,0.766
-0.008,-0.688,0.762
-0.012,-0.684,0.758
-0.016,-0.68,0.754
-0.027,-0.68,0.742
-0.039,-0.68,0.738
-0.055,-0.688,0.73
-0.066,-0.691,0.742
-0.082,-0.699,0.75
-0.09,-0.715,0.75
-0.09,-0.727,0.754
-0.094,-0.742,0.758
-0.09,-0.746,0.766
-0.086,-0.734,0.766
-0.082,-0.719,0.773
-0.078,-0.711,0.785
-0.074,-0.711,0.789
-0.074,-0.719,0.781
-0.074,-0.73,0.77
-0.078,-0.746,0.762
-0.078,-0.754,0.746
-0.078,-0.754,0.73
-0.09,-0.766,0.723
-0.094,-0.762,0.715
-0.094,-0.758,0.699
-0.102,-0.754,0.688
-0.09,-0.746,0.695
-0.078,-0.746,0.688
-0.074,-0.762,0.68
-0.07,-0.773,0.68
-0.074,-0.773,0.68
-0.078,-0.762,0.68
-0.074,-0.754,0.68
-0.074,-0.75,0.68
-0.082,-0.75,0.68
-0.082,-0.75,0.68
-0.082,-0.758,0.68
-0.078,-0.762,0.68
-0.074,-0.77,0.676
-0.074,-0.77,0.668
-0.07,-0.77,0.66
-0.074,-0.77,0.656
-0.066,-0.77,0.656
-0.066,-0.762,0.66
-0.066,-0.766,0.664
-0.063,-0.77,0.672
-0.059,-0.773,0.676
-0.051,-0.773,0.684
-0.051,-0.762,0.684
-0.055,-0.75,0.688
-0.055,-0.738,0.695
-0.055,-0.715,0.699
-0.066,-0.695,0.699
-0.074,-0.703,0.707
-0.078,-0.75,0.73
-0.078,-0.84,0.762
-0.063,-0.934,0.805
-0.031,-0.98,0.836
0.035,-0.941,0.871
0.086,-0.852,0.93
0.102,-0.773,0.996
0.09,-0.742,1.031
0.07,-0.762,1.043
0.063,-0.801,1.035
0.074,-0.824,1.012
0.094,-0.805,0.973
0.098,-0.762,0.934
0.109,-0.727,0.895
0.113,-0.68,0.863
0.117,-0.633,0.82
0.117,-0.586,0.801
0.121,-0.539,0.809
0.125,-0.504,0.82
0.129,-0.492,0.82
0.137,-0.496,0.82
0.141,-0.512,0.809
0.164,-0.527,0.797
0.176,-0.543,0.781
0.176,-0.551,0.77
0.172,-0.559,0.773
0.164,-0.57,0.781
0.148,-0.586,0.777
0.129,-0.594,0.781
0.109,-0.598,0.785
0.098,-0.59,0.785
0.09,-0.574,0.785
0.098,-0.551,0.781
0.113,-0.551,0.773
0.129,-0.555,0.766
0.145,-0.563,0.762
0.141,-0.57,0.766
0.125,-0.559,0.773
0.098,-0.555,0.789
0.074,-0.559,0.785
0.066,-0.563,0.785
0.078,-0.566,0.777
0.098,-0.574,0.766
0.109,-0.582,0.758
0.129,-0.586,0.754
0.145,-0.586,0.746
0.148,-0.586,0.746
0.145,-0.578,0.75
0.141,-0.57,0.754
0.129,-0.566,0.758
0.133,-0.559,0.762
0.133,-0.559,0.758
0.125,-0.582,0.738
0.113,-0.613,0.734
0.105,-0.641,0.738
0.094,-0.668,0.734
0.098,-0.68,0.73
0.109,-0.68,0.73
0.109,-0.676,0.727
0.117,-0.703,0.742
0.121,-0.797,0.793
0.109,-0.965,0.875
0.035,-1.156,0.91
-0.082,-1.207,0.883
-0.172,-1.086,0.875
-0.188,-0.91,0.91
-0.16,-0.785,0.953
-0.102,-0.781,0.953
-0.059,-0.875,0.91
-0.043,-0.957,0.863
-0.047,-0.965,0.844
-0.074,-0.898,0.836
-0.086,-0.82,0.848
-0.125,-0.746,0.828
-0.168,-0.672,0.805
-0.207,-0.613,0.781
-0.23,-0.59,0.766
-0.23,-0.605,0.766
-0.219,-0.641,0.762
-0.203,-0.66,0.758
-0.18,-0.664,0.754
-0.16,-0.645,0.754
-0.137,-0.609,0.754
-0.109,-0.578,0.746
-0.098,-0.566,0.738
-0.098,-0.57,0.723
-0.09,-0.57,0.711
-0.078,-0.57,0.695
-0.074,-0.555,0.699
-0.07,-0.539,0.707
-0.066,-0.539,0.719
-0.063,-0.551,0.727
-0.063,-0.57,0.738
-0.07,-0.594,0.746
-0.09,-0.602,0.75
-0.105,-0.602,0.754
-0.121,-0.617,0.75
-0.117,-0.641,0.746
-0.109,-0.668,0.734
-0.098,-0.703,0.715
-0.082,-0.723,0.699
-0.07,-0.73,0.684
-0.066,-0.734,0.676
-0.07,-0.73,0.676
-0.066,-0.715,0.672
-0.07,-0.699,0.676
-0.082,-0.672,0.688
-0.09,-0.656,0.699
-0.102,-0.656,0.715
-0.113,-0.668,0.73
-0.117,-0.695,0.742
-0.117,-0.742,0.762
-0.109,-0.781,0.762
-0.102,-0.805,0.758
-0.098,-0.82,0.758
-0.086,-0.852,0.766
-0.063,-0.918,0.785
-0.027,-1.039,0.832
0.031,-1.145,0.855
0.105,-1.152,0.836
0.172,-1.039,0.852
0.18,-0.879,0.891
0.191,-0.773,0.91
0.199,-0.75,0.867
0.199,-0.766,0.813
0.203,-0.766,0.793
0.207,-0.754,0.813
0.215,-0.746,0.844
0.227,-0.754,0.879
0.227,-0.738,0.906
0.223,-0.699,0.926
0.23,-0.629,0.934
0.238,-0.57,0.934
0.246,-0.539,0.914
0.258,-0.543,0.887
0.262,-0.559,0.84
0.254,-0.57,0.801
0.246,-0.566,0.766
0.227,-0.551,0.734
0.219,-0.531,0.699
0.219,-0.527,0.676
0.219,-0.539,0.664
0.211,-0.57,0.652
0.188,-0.594,0.637
0.168,-0.605,0.621
0.145,-0.617,0.633
0.094,-0.605,0.641
0.066,-0.594,0.648
0.055,-0.586,0.652
0.063,-0.582,0.656
0.078,-0.57,0.664
0.098,-0.578,0.664
0.109,-0.586,0.668
0.125,-0.59,0.668
0.129,-0.598,0.664
0.133,-0.605,0.672
0.141,-0.613,0.672
0.148,-0.605,0.676
0.148,-0.602,0.68
0.16,-0.594,0.684
0.176,-0.594,0.703
0.172,-0.621,0.711
0.156,-0.668,0.715
0.125,-0.715,0.707
0.105,-0.734,0.699
0.086,-0.738,0.691
0.074,-0.734,0.684
0.078,-0.727,0.676
0.09,-0.738,0.68
0.102,-0.758,0.684
0.133,-0.801,0.715
0.156,-0.887,0.797
0.18,-1.055,0.895
0.121,-1.215,0.891
0.023,-1.242,0.852
-0.035,-1.109,0.859
-0.066,-0.938,0.895
-0.102,-0.797,0.918
-0.156,-0.734,0.93
-0.18,-0.754,0.926
-0.164,-0.82,0.91
-0.129,-0.875,0.891
-0.117,-0.879,0.875
-0.137,-0.805,0.863
-0.152,-0.703,0.863
-0.148,-0.637,0.855
-0.137,-0.633,0.836
-0.117,-0.66,0.809
-0.105,-0.672,0.789
