x_acc,y_acc,z_acc
-0.059,-0.508,1.004
-0.004,-0.555,1.031
0.09,-0.617,1.09
0.199,-0.586,1.121
0.25,-0.488,1.152
0.234,-0.426,1.188
0.223,-0.383,1.184
0.188,-0.309,1.164
0.152,-0.25,1.141
0.117,-0.234,1.105
0.078,-0.246,1.051
0.012,-0.25,1.0
-0.016,-0.25,0.973
-0.043,-0.254,0.957
-0.078,-0.262,0.961
-0.109,-0.277,0.977
-0.133,-0.281,1.004
-0.145,-0.297,1.027
-0.156,-0.309,1.047
-0.164,-0.316,1.063
-0.176,-0.32,1.066
-0.188,-0.328,1.055
-0.195,-0.332,1.043
-0.203,-0.336,1.023
-0.219,-0.348,1.004
-0.238,-0.367,0.988
-0.25,-0.371,0.98
-0.25,-0.371,0.973
-0.246,-0.367,0.965
-0.246,-0.375,0.957
-0.242,-0.375,0.941
-0.23,-0.375,0.934
-0.215,-0.379,0.918
-0.203,-0.383,0.914
-0.184,-0.375,0.91
-0.176,-0.379,0.914
-0.168,-0.387,0.918
-0.148,-0.379,0.926
-0.133,-0.375,0.93
-0.121,-0.375,0.93
-0.102,-0.367,0.93
-0.078,-0.359,0.938
-0.059,-0.344,0.949
-0.051,-0.324,0.961
-0.047,-0.305,0.988
-0.047,-0.305,1.008
-0.063,-0.289,1.012
-0.059,-0.277,1.016
-0.031,-0.281,1.008
-0.02,-0.297,0.996
-0.004,-0.309,0.969
0.008,-0.324,0.934
0.012,-0.395,0.906
-0.043,-0.516,0.914
-0.195,-0.594,0.945
-0.324,-0.578,0.969
-0.355,-0.535,1.008
-0.348,-0.453,1.035
-0.309,-0.379,1.051
-0.285,-0.359,1.043
-0.293,-0.352,1.008
-0.289,-0.355,0.969
-0.254,-0.359,0.934
-0.207,-0.355,0.902
-0.16,-0.371,0.883
-0.133,-0.398,0.879
-0.125,-0.438,0.895
-0.141,-0.473,0.922
-0.168,-0.473,0.945
-0.18,-0.465,0.984
-0.191,-0.453,1.004
-0.188,-0.461,1.012
-0.191,-0.473,1.012
-0.184,-0.477,0.996
-0.172,-0.477,0.973
-0.164,-0.48,0.953
-0.16,-0.484,0.93
-0.168,-0.492,0.91
-0.18,-0.492,0.891
-0.188,-0.488,0.875
-0.199,-0.484,0.871
-0.203,-0.488,0.859
-0.211,-0.473,0.844
-0.219,-0.469,0.836
-0.223,-0.465,0.828
-0.223,-0.453,0.824
-0.219,-0.441,0.824
-0.215,-0.438,0.816
-0.211,-0.441,0.82
-0.207,-0.441,0.824
-0.195,-0.441,0.832
-0.18,-0.449,0.836
-0.176,-0.457,0.852
-0.168,-0.457,0.867
-0.156,-0.473,0.879
-0.148,-0.48,0.883
-0.156,-0.488,0.895
-0.148,-0.5,0.895
-0.133,-0.523,0.898
-0.133,-0.547,0.898
-0.125,-0.555,0.914
-0.117,-0.57,0.93
-0.102,-0.586,0.934
-0.094,-0.613,0.934
-0.082,-0.633,0.926
-0.082,-0.652,0.914
-0.098,-0.68,0.918
-0.094,-0.734,0.93
-0.051,-0.777,0.961
0.027,-0.719,1.02
0.078,-0.609,1.086
0.066,-0.547,1.148
0.059,-0.547,1.188
0.078,-0.559,1.184
0.094,-0.527,1.16
0.082,-0.48,1.133
0.063,-0.43,1.086
0.047,-0.402,1.039
0.047,-0.375,0.988
0.07,-0.355,0.973
0.074,-0.336,0.965
0.063,-0.328,0.965
0.035,-0.344,0.969
0.004,-0.363,0.977
-0.027,-0.387,0.984
-0.051,-0.414,0.992
-0.063,-0.441,0.988
-0.074,-0.453,0.988
-0.074,-0.461,0.984
-0.074,-0.461,0.973
-0.074,-0.461,0.957
-0.074,-0.461,0.945
-0.074,-0.473,0.93
-0.063,-0.484,0.906
-0.07,-0.504,0.879
-0.082,-0.516,0.863
-0.09,-0.516,0.848
-0.086,-0.523,0.832
-0.078,-0.527,0.824
-0.07,-0.531,0.809
-0.055,-0.539,0.793
-0.047,-0.551,0.777
-0.043,-0.551,0.773
-0.043,-0.551,0.762
-0.043,-0.559,0.742
-0.035,-0.566,0.738
-0.027,-0.563,0.73
-0.031,-0.57,0.727
-0.039,-0.582,0.727
-0.043,-0.594,0.742
-0.035,-0.598,0.746
-0.027,-0.598,0.758
-0.02,-0.594,0.773
-0.012,-0.594,0.797
0.0,-0.586,0.824
0.023,-0.586,0.844
0.043,-0.594,0.855
0.066,-0.613,0.863
0.09,-0.633,0.863
0.105,-0.656,0.859
0.121,-0.672,0.852
0.125,-0.688,0.836
0.137,-0.703,0.816
0.145,-0.73,0.789
0.137,-0.781,0.773
0.102,-0.887,0.754
0.008,-0.969,0.738
-0.117,-0.973,0.746
-0.184,-0.922,0.781
-0.195,-0.832,0.828
-0.234,-0.715,0.871
-0.258,-0.563,0.926
-0.238,-0.406,0.984
-0.188,-0.316,1.027
-0.141,-0.34,1.027
-0.113,-0.465,1.008
-0.063,-0.594,0.965
-0.023,-0.66,0.93
0.004,-0.664,0.914
0.02,-0.637,0.902
0.035,-0.609,0.91
0.027,-0.609,0.906
0.008,-0.629,0.898
-0.012,-0.645,0.879
-0.035,-0.648,0.863
-0.051,-0.633,0.836
-0.039,-0.613,0.813
-0.02,-0.602,0.793
-0.016,-0.59,0.781
-0.012,-0.59,0.758
-0.02,-0.582,0.738
-0.027,-0.578,0.727
-0.02,-0.574,0.715
-0.008,-0.566,0.699
-0.008,-0.566,0.68
-0.004,-0.574,0.664
-0.004,-0.574,0.656
-0.004,-0.578,0.652
-0.008,-0.582,0.652
-0.012,-0.586,0.648
-0.023,-0.594,0.648
-0.035,-0.605,0.652
-0.055,-0.602,0.66
-0.07,-0.609,0.672
-0.074,-0.641,0.676
-0.082,-0.668,0.684
-0.086,-0.691,0.703
-0.098,-0.707,0.73
-0.113,-0.719,0.77
-0.117,-0.727,0.809
-0.113,-0.727,0.855
-0.109,-0.715,0.891
-0.105,-0.707,0.922
-0.102,-0.707,0.934
-0.086,-0.727,0.93
-0.078,-0.766,0.918
-0.063,-0.859,0.898
-0.023,-0.93,0.871
0.043,-0.879,0.879
0.098,-0.781,0.918
0.102,-0.734,0.957
0.16,-0.695,0.996
0.262,-0.598,1.039
0.313,-0.473,1.082
0.301,-0.375,1.098
0.246,-0.336,1.082
0.203,-0.344,1.051
0.156,-0.387,1.008
