x_acc,y_acc,z_acc
0.113,-0.758,0.66
0.117,-0.754,0.66
0.121,-0.75,0.664
0.129,-0.746,0.672
0.137,-0.746,0.672
0.133,-0.742,0.664
0.141,-0.75,0.672
0.145,-0.75,0.672
0.148,-0.754,0.672
0.152,-0.758,0.676
0.156,-0.754,0.684
0.16,-0.746,0.695
0.16,-0.746,0.699
0.156,-0.75,0.707
0.152,-0.75,0.711
0.152,-0.75,0.715
0.152,-0.75,0.715
0.145,-0.746,0.715
0.145,-0.746,0.707
0.133,-0.742,0.707
0.129,-0.742,0.703
0.125,-0.738,0.703
0.133,-0.742,0.703
0.129,-0.742,0.699
0.133,-0.742,0.688
0.129,-0.734,0.688
0.121,-0.73,0.684
0.121,-0.723,0.68
0.121,-0.719,0.68
0.121,-0.711,0.68
0.121,-0.707,0.68
0.117,-0.711,0.691
0.117,-0.719,0.691
0.113,-0.723,0.691
0.105,-0.719,0.695
0.09,-0.715,0.688
0.086,-0.715,0.68
0.082,-0.723,0.676
0.07,-0.73,0.672
0.066,-0.738,0.68
0.07,-0.754,0.695
0.074,-0.77,0.711
0.078,-0.789,0.727
0.082,-0.793,0.73
0.086,-0.789,0.727
0.086,-0.773,0.719
0.102,-0.758,0.715
0.113,-0.754,0.711
0.125,-0.758,0.695
0.137,-0.758,0.676
0.137,-0.762,0.656
0.121,-0.758,0.641
0.098,-0.75,0.633
0.082,-0.762,0.641
0.07,-0.77,0.648
0.051,-0.777,0.652
0.039,-0.793,0.664
0.023,-0.816,0.664
0.004,-0.836,0.664
0.0,-0.84,0.668
0.0,-0.855,0.664
0.012,-0.852,0.664
0.02,-0.836,0.66
0.023,-0.801,0.66
0.035,-0.777,0.664
0.035,-0.77,0.664
0.035,-0.762,0.664
0.027,-0.758,0.656
0.023,-0.75,0.652
0.02,-0.746,0.652
0.023,-0.75,0.645
0.023,-0.754,0.637
0.027,-0.754,0.625
0.023,-0.75,0.613
0.02,-0.746,0.605
0.012,-0.75,0.602
0.016,-0.754,0.605
0.016,-0.758,0.605
0.02,-0.754,0.609
0.027,-0.75,0.602
0.031,-0.758,0.605
0.023,-0.758,0.602
0.023,-0.762,0.602
0.023,-0.762,0.602
0.023,-0.77,0.605
0.02,-0.773,0.609
0.023,-0.785,0.617
0.027,-0.789,0.621
0.039,-0.789,0.625
0.031,-0.793,0.633
0.023,-0.801,0.641
0.02,-0.809,0.641
0.012,-0.813,0.648
0.008,-0.813,0.66
0.02,-0.805,0.668
0.027,-0.816,0.68
0.023,-0.848,0.695
0.039,-0.906,0.727
0.055,-0.984,0.746
0.078,-1.039,0.762
0.098,-1.02,0.797
0.109,-0.949,0.824
0.113,-0.926,0.832
0.121,-0.953,0.859
0.141,-0.988,0.883
0.148,-0.98,0.891
0.156,-0.961,0.891
0.156,-0.922,0.867
0.148,-0.863,0.844
0.148,-0.785,0.832
0.148,-0.727,0.805
0.148,-0.668,0.773
0.148,-0.621,0.766
0.156,-0.602,0.77
0.172,-0.625,0.77
0.184,-0.691,0.77
0.164,-0.754,0.762
0.125,-0.758,0.77
0.09,-0.73,0.789
0.066,-0.707,0.801
0.043,-0.703,0.801
0.02,-0.703,0.793
0.02,-0.695,0.781
0.02,-0.691,0.766
0.023,-0.699,0.742
0.039,-0.715,0.723
0.051,-0.723,0.699
0.063,-0.719,0.68
0.074,-0.711,0.66
0.074,-0.699,0.633
0.082,-0.691,0.602
0.086,-0.684,0.574
0.078,-0.695,0.543
0.063,-0.699,0.52
0.063,-0.703,0.508
0.082,-0.699,0.508
0.109,-0.691,0.5
0.129,-0.68,0.496
0.148,-0.676,0.492
0.156,-0.66,0.488
0.164,-0.645,0.488
0.164,-0.625,0.488
0.164,-0.605,0.496
0.172,-0.582,0.508
0.172,-0.57,0.531
0.184,-0.57,0.559
0.207,-0.582,0.59
0.246,-0.598,0.621
0.289,-0.633,0.637
0.328,-0.676,0.645
0.355,-0.715,0.648
0.352,-0.742,0.652
0.332,-0.77,0.664
0.316,-0.82,0.664
0.301,-0.875,0.684
0.305,-0.941,0.742
0.367,-1.094,0.832
0.375,-1.324,0.797
0.238,-1.418,0.785
0.078,-1.227,0.918
0.012,-0.996,0.988
0.023,-0.914,0.988
0.047,-0.93,0.965
0.035,-0.902,0.918
0.02,-0.785,0.879
0.008,-0.68,0.844
-0.008,-0.633,0.813
-0.016,-0.672,0.789
-0.016,-0.762,0.766
-0.02,-0.863,0.738
-0.031,-0.902,0.727
-0.02,-0.883,0.715
0.008,-0.832,0.691
0.043,-0.785,0.664
0.078,-0.734,0.645
0.109,-0.676,0.637
0.121,-0.621,0.621
0.125,-0.598,0.613
0.117,-0.605,0.598
0.109,-0.613,0.582
0.098,-0.621,0.57
0.094,-0.613,0.555
0.086,-0.605,0.555
0.082,-0.602,0.543
0.074,-0.602,0.543
0.082,-0.602,0.543
0.078,-0.609,0.543
0.07,-0.629,0.539
0.063,-0.637,0.539
0.043,-0.629,0.539
0.031,-0.609,0.543
0.023,-0.602,0.551
0.012,-0.609,0.559
-0.008,-0.625,0.57
-0.027,-0.645,0.594
-0.035,-0.668,0.621
-0.039,-0.691,0.637
-0.023,-0.719,0.656
-0.004,-0.742,0.668
0.023,-0.754,0.68
0.039,-0.781,0.684
0.039,-0.816,0.691
0.031,-0.863,0.707
0.035,-0.914,0.711
0.027,-0.961,0.734
0.012,-1.016,0.785
0.035,-1.109,0.809
0.063,-1.203,0.805
0.113,-1.152,0.879
0.203,-1.039,0.941
0.262,-0.992,0.93
0.285,-0.984,0.941
0.273,-0.961,0.918
