x_acc,y_acc,z_acc
0.23,-0.605,0.676
0.234,-0.602,0.68
0.238,-0.586,0.684
0.234,-0.59,0.684
0.238,-0.594,0.688
0.242,-0.602,0.691
0.246,-0.617,0.691
0.258,-0.629,0.699
0.262,-0.637,0.711
0.27,-0.637,0.723
0.258,-0.637,0.742
0.25,-0.641,0.75
0.242,-0.652,0.754
0.23,-0.664,0.754
0.223,-0.668,0.75
0.219,-0.652,0.75
0.211,-0.652,0.742
0.191,-0.652,0.723
0.164,-0.656,0.715
0.141,-0.66,0.707
0.117,-0.668,0.703
0.086,-0.676,0.707
0.043,-0.695,0.707
0.004,-0.723,0.715
-0.043,-0.754,0.727
-0.086,-0.797,0.766
-0.129,-0.922,0.813
-0.16,-1.133,0.805
-0.172,-1.281,0.813
-0.195,-1.172,0.887
-0.199,-0.914,0.969
-0.164,-0.707,1.0
-0.105,-0.625,0.969
-0.051,-0.641,0.91
-0.008,-0.68,0.855
0.008,-0.668,0.832
-0.016,-0.625,0.828
-0.051,-0.602,0.828
-0.078,-0.621,0.832
-0.105,-0.656,0.824
-0.121,-0.699,0.824
-0.129,-0.719,0.832
-0.109,-0.734,0.82
-0.059,-0.723,0.805
-0.027,-0.699,0.789
-0.016,-0.672,0.777
-0.012,-0.641,0.766
-0.004,-0.637,0.746
0.008,-0.633,0.723
0.016,-0.637,0.703
0.031,-0.625,0.684
0.039,-0.613,0.672
0.039,-0.613,0.664
0.039,-0.625,0.652
0.031,-0.637,0.652
0.027,-0.645,0.652
0.016,-0.664,0.656
0.008,-0.672,0.664
-0.008,-0.672,0.672
-0.023,-0.672,0.676
-0.031,-0.672,0.68
-0.035,-0.668,0.672
-0.043,-0.676,0.664
-0.043,-0.684,0.656
-0.039,-0.684,0.645
-0.039,-0.688,0.637
-0.039,-0.695,0.625
-0.043,-0.691,0.613
-0.043,-0.695,0.602
-0.043,-0.703,0.594
-0.047,-0.719,0.586
-0.055,-0.734,0.578
-0.059,-0.746,0.574
-0.066,-0.746,0.559
-0.074,-0.758,0.551
-0.082,-0.77,0.543
-0.098,-0.773,0.539
-0.113,-0.781,0.539
-0.129,-0.805,0.551
-0.152,-0.848,0.563
-0.176,-0.887,0.574
-0.191,-0.906,0.586
