x_acc,y_acc,z_acc
-0.004,-0.926,0.215
-0.012,-0.934,0.215
-0.023,-0.941,0.223
-0.031,-0.945,0.23
-0.047,-0.945,0.23
-0.051,-0.961,0.234
-0.059,-1.012,0.293
-0.094,-1.098,0.387
-0.164,-1.16,0.445
-0.277,-1.125,0.43
-0.367,-1.051,0.367
-0.391,-0.992,0.313
-0.32,-0.957,0.305
-0.203,-0.961,0.305
-0.094,-0.965,0.301
-0.023,-0.961,0.293
-0.012,-0.953,0.281
-0.031,-0.949,0.266
-0.063,-0.941,0.258
-0.09,-0.93,0.258
-0.129,-0.914,0.266
-0.172,-0.918,0.266
-0.223,-0.93,0.262
-0.258,-0.938,0.262
-0.285,-0.949,0.262
-0.273,-0.949,0.262
-0.246,-0.957,0.254
-0.203,-0.98,0.258
-0.16,-0.992,0.254
-0.129,-0.992,0.254
-0.121,-0.977,0.246
-0.121,-0.957,0.23
-0.137,-0.945,0.219
-0.172,-0.938,0.215
-0.184,-0.93,0.23
-0.211,-0.922,0.227
-0.227,-0.918,0.234
-0.23,-0.922,0.246
-0.23,-0.922,0.254
-0.219,-0.918,0.266
-0.203,-0.93,0.297
-0.176,-0.957,0.34
-0.117,-0.996,0.395
-0.055,-1.031,0.426
-0.012,-1.043,0.438
0.0,-1.004,0.422
-0.035,-0.938,0.391
-0.098,-0.891,0.363
-0.16,-0.875,0.352
-0.211,-0.906,0.359
-0.242,-0.953,0.375
-0.254,-0.996,0.398
-0.234,-1.035,0.422
-0.18,-1.047,0.434
-0.117,-1.027,0.434
-0.051,-0.992,0.434
-0.004,-0.949,0.41
0.035,-0.906,0.387
0.066,-0.887,0.355
0.086,-0.895,0.332
0.098,-0.926,0.328
0.102,-0.965,0.34
0.086,-0.98,0.332
0.066,-0.984,0.32
0.055,-0.969,0.313
0.059,-0.953,0.297
0.07,-0.918,0.273
0.098,-0.879,0.266
0.109,-0.863,0.281
0.102,-0.871,0.289
0.07,-0.898,0.309
0.02,-0.918,0.313
-0.055,-0.984,0.371
-0.148,-1.078,0.445
-0.262,-1.145,0.43
-0.363,-1.141,0.348
-0.395,-1.066,0.262
-0.34,-0.988,0.223
-0.223,-0.938,0.23
-0.102,-0.938,0.25
-0.027,-0.957,0.262
-0.008,-0.973,0.27
-0.02,-0.988,0.27
-0.059,-0.996,0.262
-0.063,-0.996,0.262
-0.066,-0.984,0.258
-0.063,-0.973,0.262
-0.055,-0.969,0.273
-0.051,-0.969,0.285
-0.066,-0.965,0.297
-0.082,-0.957,0.301
-0.098,-0.949,0.301
-0.102,-0.941,0.305
-0.102,-0.938,0.305
