x_acc,y_acc,z_acc
-0.004,0.012,1.043
-0.008,0.016,1.047
-0.012,0.023,1.051
-0.008,0.023,1.043
-0.008,0.027,1.035
0.008,0.02,1.035
0.016,0.02,1.027
0.02,0.023,1.023
0.027,0.031,1.023
0.031,0.031,1.027
0.039,0.031,1.023
0.039,0.035,1.02
0.043,0.039,1.027
0.039,0.035,1.035
0.031,0.031,1.035
0.016,0.02,1.047
0.0,0.012,1.043
-0.008,0.004,1.043
-0.004,0.004,1.043
0.012,0.004,1.035
0.035,0.012,1.031
0.051,0.027,1.027
0.055,0.043,1.023
0.063,0.055,1.02
0.063,0.059,1.023
0.066,0.051,1.035
0.066,0.035,1.035
0.078,0.016,1.039
0.086,0.004,1.039
0.094,-0.016,1.047
0.098,-0.027,1.059
0.082,-0.031,1.066
0.066,-0.035,1.074
0.055,-0.031,1.078
0.047,-0.031,1.086
0.039,-0.027,1.086
0.047,-0.016,1.082
0.055,-0.012,1.074
0.055,-0.02,1.066
0.063,-0.023,1.055
0.078,-0.02,1.043
0.086,-0.008,1.039
0.094,-0.004,1.035
0.094,-0.004,1.035
0.102,-0.004,1.035
0.109,-0.004,1.039
0.105,0.004,1.035
0.102,0.004,1.039
0.094,0.0,1.035
0.09,-0.016,1.031
0.09,-0.035,1.031
0.09,-0.051,1.027
0.09,-0.07,1.027
0.094,-0.086,1.031
0.09,-0.094,1.031
0.094,-0.102,1.043
0.09,-0.102,1.039
0.09,-0.113,1.035
0.082,-0.117,1.027
0.066,-0.117,1.027
0.059,-0.113,1.023
0.051,-0.113,1.023
0.043,-0.113,1.016
0.039,-0.125,1.012
0.043,-0.137,1.016
0.051,-0.152,1.02
0.07,-0.164,1.027
0.09,-0.176,1.035
0.098,-0.191,1.035
0.102,-0.195,1.051
0.098,-0.211,1.063
0.078,-0.223,1.066
0.051,-0.242,1.074
0.043,-0.23,1.078
0.047,-0.219,1.074
0.035,-0.199,1.07
0.027,-0.172,1.063
0.035,-0.141,1.059
0.039,-0.105,1.055
0.043,-0.074,1.047
0.051,-0.051,1.043
0.063,-0.051,1.039
0.063,-0.059,1.039
0.063,-0.074,1.031
0.059,-0.09,1.031
0.059,-0.086,1.035
0.059,-0.074,1.047
0.039,-0.063,1.051
0.004,-0.035,1.059
-0.035,-0.004,1.066
-0.066,0.016,1.063
-0.086,0.02,1.047
-0.078,0.016,1.027
-0.059,0.02,1.016
-0.031,0.016,1.004
-0.008,0.02,0.996
0.0,0.02,1.0
-0.004,0.023,1.004
-0.023,0.027,1.02
-0.043,0.031,1.023
-0.066,0.031,1.031
-0.082,0.031,1.027
-0.09,0.023,1.031
-0.086,0.02,1.043
-0.074,0.008,1.059
-0.035,-0.004,1.07
-0.012,0.012,1.07
-0.012,0.039,1.074
-0.012,0.043,1.07
-0.012,0.035,1.066
-0.02,0.023,1.059
-0.023,0.012,1.051
-0.035,0.004,1.039
-0.047,0.0,1.031
-0.051,0.008,1.023
-0.051,0.008,1.031
-0.055,0.004,1.035
-0.063,0.0,1.031
-0.074,0.0,1.035
-0.09,-0.012,1.039
-0.102,-0.035,1.039
-0.113,-0.047,1.039
-0.121,-0.047,1.039
-0.137,-0.035,1.031
-0.145,-0.035,1.031
-0.152,-0.039,1.027
-0.176,-0.059,1.02
-0.188,-0.102,1.012
-0.195,-0.129,1.016
-0.211,-0.133,1.016
