x_acc,y_acc,z_acc
0.051,-0.246,0.996
0.047,-0.246,0.992
0.031,-0.25,0.977
0.016,-0.25,0.973
0.0,-0.242,0.969
-0.016,-0.246,0.973
-0.023,-0.25,0.973
-0.035,-0.254,0.973
-0.039,-0.262,0.977
-0.043,-0.266,0.98
-0.043,-0.266,0.98
-0.043,-0.266,0.98
-0.043,-0.266,0.977
-0.043,-0.258,0.973
-0.039,-0.254,0.973
-0.039,-0.246,0.977
-0.039,-0.234,0.973
-0.039,-0.23,0.973
-0.055,-0.23,0.969
-0.055,-0.238,0.977
-0.059,-0.246,0.969
-0.066,-0.254,0.965
-0.074,-0.266,0.969
-0.074,-0.273,0.969
-0.07,-0.273,0.977
-0.07,-0.273,0.977
-0.063,-0.27,0.984
-0.059,-0.262,0.992
-0.047,-0.254,0.992
-0.039,-0.246,0.996
-0.035,-0.238,0.996
-0.031,-0.246,0.988
-0.035,-0.258,0.973
-0.039,-0.27,0.961
-0.043,-0.277,0.953
-0.055,-0.285,0.938
-0.059,-0.297,0.934
-0.059,-0.305,0.93
-0.055,-0.309,0.938
-0.043,-0.309,0.945
-0.027,-0.313,0.977
0.004,-0.344,1.031
0.047,-0.375,1.078
0.117,-0.395,1.109
0.18,-0.367,1.098
0.223,-0.32,1.074
0.227,-0.281,1.039
0.199,-0.266,1.0
0.16,-0.289,0.969
0.117,-0.32,0.961
0.078,-0.348,0.953
0.055,-0.355,0.957
0.051,-0.34,0.961
0.055,-0.324,0.965
0.059,-0.289,0.965
0.059,-0.27,0.969
0.063,-0.246,0.977
0.059,-0.234,0.973
0.059,-0.23,0.973
0.051,-0.238,0.973
0.055,-0.23,0.969
0.051,-0.238,0.988
0.047,-0.238,0.996
0.043,-0.238,1.004
0.031,-0.246,1.012
0.02,-0.246,1.016
0.012,-0.242,1.016
0.008,-0.238,1.012
-0.004,-0.219,1.012
0.008,-0.215,1.023
0.02,-0.203,1.023
0.035,-0.191,1.031
0.043,-0.195,1.035
0.055,-0.207,1.047
0.055,-0.219,1.055
0.039,-0.234,1.055
0.031,-0.254,1.051
0.012,-0.273,1.043
-0.004,-0.297,1.027
-0.012,-0.301,1.016
-0.016,-0.297,1.004
-0.02,-0.281,0.988
-0.016,-0.27,0.973
-0.008,-0.25,0.965
0.004,-0.23,0.949
0.02,-0.219,0.945
0.035,-0.203,0.938
0.047,-0.191,0.934
0.055,-0.184,0.93
0.055,-0.176,0.93
0.059,-0.172,0.934
0.063,-0.168,0.938
0.066,-0.168,0.945
0.078,-0.172,0.953
0.086,-0.176,0.957
0.09,-0.18,0.961
0.094,-0.184,0.969
0.098,-0.199,0.98
0.102,-0.203,0.984
0.105,-0.211,0.992
0.105,-0.219,0.996
0.113,-0.23,0.996
0.121,-0.234,1.0
0.125,-0.242,1.0
0.121,-0.25,1.0
0.113,-0.246,1.0
0.102,-0.25,1.0
0.086,-0.246,1.008
0.074,-0.23,1.012
0.066,-0.219,1.012
0.07,-0.211,1.008
0.078,-0.203,1.004
0.078,-0.191,0.992
0.082,-0.184,0.98
0.082,-0.18,0.977
0.086,-0.18,0.98
0.078,-0.172,0.984
0.082,-0.16,0.988
0.078,-0.156,0.992
0.09,-0.156,1.0
0.102,-0.16,0.988
0.117,-0.152,0.98
0.129,-0.16,0.969
0.141,-0.16,0.965
0.141,-0.16,0.969
0.141,-0.164,0.969
0.133,-0.16,0.977
0.121,-0.164,0.984
0.117,-0.168,0.992
0.121,-0.168,1.0
0.125,-0.176,1.008
0.133,-0.195,1.012
0.141,-0.215,1.012
0.141,-0.234,1.008
0.133,-0.25,1.004
0.137,-0.258,1.004
0.145,-0.266,0.996
0.141,-0.273,0.992
0.145,-0.277,0.988
0.148,-0.281,0.988
0.145,-0.285,0.988
0.145,-0.293,0.988
0.145,-0.285,0.984
0.148,-0.273,0.984
0.156,-0.27,0.977
0.164,-0.277,0.977
0.172,-0.293,0.984
0.16,-0.313,1.0
0.141,-0.336,1.016
0.102,-0.359,1.027
0.051,-0.371,1.02
0.004,-0.352,1.004
-0.016,-0.324,0.984
-0.004,-0.297,0.965
