x_acc,y_acc,z_acc
0.23,-0.738,0.605
0.281,-0.73,0.598
0.309,-0.738,0.594
0.313,-0.762,0.602
0.293,-0.789,0.617
0.273,-0.824,0.637
0.246,-0.848,0.645
0.23,-0.859,0.652
0.219,-0.852,0.656
0.223,-0.824,0.656
0.234,-0.797,0.652
0.246,-0.785,0.648
0.254,-0.785,0.637
0.262,-0.797,0.625
0.27,-0.805,0.613
0.273,-0.813,0.605
0.266,-0.809,0.59
0.254,-0.805,0.582
0.246,-0.793,0.566
0.223,-0.781,0.555
0.207,-0.777,0.539
0.203,-0.773,0.535
0.191,-0.766,0.531
0.188,-0.762,0.527
0.176,-0.762,0.527
0.172,-0.762,0.527
0.184,-0.77,0.52
0.191,-0.781,0.516
0.203,-0.789,0.512
0.211,-0.789,0.508
0.215,-0.793,0.508
0.227,-0.797,0.5
0.234,-0.809,0.5
0.234,-0.824,0.5
0.238,-0.832,0.5
0.234,-0.836,0.5
0.234,-0.84,0.5
0.234,-0.84,0.504
0.242,-0.836,0.504
0.246,-0.836,0.508
0.254,-0.824,0.512
0.254,-0.816,0.527
0.254,-0.813,0.527
0.246,-0.813,0.523
0.242,-0.82,0.523
0.23,-0.813,0.512
0.211,-0.813,0.508
0.215,-0.809,0.504
0.223,-0.813,0.496
0.234,-0.828,0.496
0.242,-0.867,0.52
0.223,-0.961,0.559
0.148,-1.133,0.523
0.02,-1.316,0.477
-0.051,-1.289,0.492
-0.004,-1.078,0.551
0.086,-0.891,0.617
0.145,-0.805,0.641
0.148,-0.801,0.633
0.129,-0.801,0.625
0.09,-0.793,0.617
0.043,-0.801,0.609
-0.004,-0.813,0.59
-0.031,-0.828,0.582
-0.035,-0.84,0.574
-0.023,-0.848,0.574
-0.008,-0.859,0.578
-0.004,-0.879,0.586
-0.008,-0.902,0.59
-0.012,-0.934,0.594
-0.008,-0.961,0.59
0.0,-0.977,0.582
0.023,-0.969,0.586
0.043,-0.949,0.578
0.051,-0.934,0.578
0.047,-0.93,0.566
0.039,-0.93,0.551
0.031,-0.914,0.531
0.023,-0.898,0.523
0.023,-0.887,0.512
0.023,-0.879,0.504
0.02,-0.871,0.496
0.016,-0.859,0.484
0.008,-0.859,0.477
-0.004,-0.863,0.469
-0.012,-0.863,0.469
-0.027,-0.855,0.465
-0.035,-0.848,0.461
-0.035,-0.844,0.469
-0.039,-0.848,0.465
-0.051,-0.852,0.461
-0.063,-0.859,0.465
-0.074,-0.867,0.465
