x_acc,y_acc,z_acc
-0.176,-0.707,0.699
-0.188,-0.703,0.699
-0.191,-0.695,0.695
-0.203,-0.68,0.684
-0.211,-0.68,0.676
-0.215,-0.684,0.68
-0.215,-0.68,0.68
-0.219,-0.68,0.684
-0.227,-0.676,0.691
-0.242,-0.676,0.695
-0.258,-0.672,0.699
-0.277,-0.68,0.703
-0.305,-0.699,0.711
-0.32,-0.719,0.711
-0.328,-0.734,0.715
-0.332,-0.746,0.715
-0.332,-0.754,0.707
-0.32,-0.762,0.695
-0.305,-0.77,0.688
-0.289,-0.777,0.684
-0.273,-0.793,0.68
-0.254,-0.801,0.668
-0.242,-0.801,0.66
-0.238,-0.793,0.648
-0.242,-0.789,0.641
-0.246,-0.785,0.637
-0.258,-0.781,0.641
-0.266,-0.777,0.645
-0.266,-0.77,0.637
-0.262,-0.77,0.633
-0.262,-0.773,0.629
-0.25,-0.766,0.629
-0.258,-0.77,0.621
-0.258,-0.77,0.617
-0.27,-0.773,0.605
-0.273,-0.773,0.602
-0.27,-0.766,0.594
-0.27,-0.762,0.59
-0.281,-0.77,0.582
-0.27,-0.773,0.59
-0.266,-0.773,0.586
-0.266,-0.766,0.586
-0.27,-0.766,0.598
-0.277,-0.77,0.605
-0.277,-0.77,0.609
-0.281,-0.777,0.621
-0.281,-0.789,0.629
-0.293,-0.805,0.637
-0.301,-0.824,0.656
-0.324,-0.844,0.66
-0.348,-0.855,0.672
-0.348,-0.855,0.668
-0.348,-0.848,0.664
-0.352,-0.852,0.652
-0.348,-0.863,0.645
-0.348,-0.887,0.625
-0.352,-0.906,0.609
-0.344,-0.926,0.609
-0.328,-0.914,0.602
-0.301,-0.891,0.586
-0.285,-0.879,0.586
-0.27,-0.879,0.598
-0.25,-0.895,0.602
-0.242,-0.898,0.621
-0.234,-0.871,0.648
-0.227,-0.855,0.668
-0.215,-0.848,0.688
-0.219,-0.844,0.703
-0.215,-0.828,0.723
-0.199,-0.82,0.734
-0.18,-0.82,0.734
-0.16,-0.813,0.727
-0.137,-0.793,0.719
-0.102,-0.758,0.715
-0.063,-0.723,0.699
-0.027,-0.684,0.691
0.008,-0.652,0.684
0.035,-0.629,0.684
0.066,-0.609,0.688
0.098,-0.602,0.691
0.121,-0.605,0.703
0.129,-0.609,0.715
0.141,-0.617,0.73
0.148,-0.637,0.75
0.152,-0.652,0.762
0.148,-0.684,0.785
0.133,-0.719,0.797
0.113,-0.75,0.809
0.074,-0.77,0.816
0.051,-0.773,0.82
0.031,-0.762,0.82
0.02,-0.77,0.82
0.02,-0.766,0.813
0.02,-0.773,0.805
0.012,-0.777,0.785
-0.004,-0.785,0.766
-0.008,-0.785,0.754
-0.023,-0.789,0.734
-0.031,-0.805,0.715
-0.043,-0.816,0.699
-0.055,-0.816,0.68
-0.066,-0.816,0.66
-0.07,-0.813,0.645
-0.074,-0.809,0.637
-0.074,-0.805,0.625
-0.078,-0.789,0.617
-0.078,-0.785,0.609
-0.078,-0.781,0.59
-0.082,-0.781,0.578
-0.078,-0.785,0.574
-0.086,-0.785,0.574
-0.086,-0.781,0.578
-0.094,-0.777,0.582
-0.09,-0.777,0.594
-0.086,-0.785,0.602
-0.086,-0.785,0.598
-0.082,-0.789,0.598
-0.082,-0.789,0.605
-0.074,-0.789,0.598
-0.078,-0.785,0.598
-0.078,-0.777,0.594
-0.066,-0.77,0.613
-0.043,-0.762,0.648
-0.02,-0.746,0.676
-0.004,-0.734,0.691
-0.008,-0.727,0.707
-0.023,-0.723,0.719
-0.047,-0.703,0.738
-0.082,-0.688,0.758
-0.109,-0.695,0.766
-0.141,-0.762,0.75
-0.188,-0.891,0.762
-0.254,-0.992,0.797
-0.316,-0.969,0.824
-0.336,-0.875,0.84
-0.305,-0.801,0.832
-0.293,-0.781,0.813
-0.332,-0.793,0.781
-0.387,-0.789,0.75
-0.387,-0.754,0.719
-0.367,-0.723,0.688
-0.355,-0.715,0.676
-0.359,-0.727,0.672
-0.375,-0.734,0.664
-0.391,-0.738,0.656
-0.398,-0.746,0.656
-0.398,-0.762,0.656
-0.391,-0.77,0.656
-0.379,-0.766,0.652
-0.371,-0.762,0.645
-0.359,-0.77,0.633
-0.344,-0.77,0.637
-0.32,-0.766,0.641
-0.313,-0.754,0.641
-0.32,-0.746,0.629
-0.332,-0.742,0.605
-0.344,-0.738,0.594
-0.336,-0.734,0.582
-0.336,-0.723,0.578
-0.352,-0.711,0.578
-0.355,-0.699,0.574
-0.348,-0.695,0.57
-0.34,-0.699,0.566
-0.336,-0.699,0.57
-0.324,-0.699,0.57
-0.328,-0.688,0.57
-0.324,-0.684,0.582
-0.313,-0.68,0.586
-0.313,-0.684,0.59
-0.313,-0.684,0.602
-0.305,-0.68,0.617
-0.305,-0.688,0.617
-0.313,-0.695,0.617
-0.336,-0.707,0.621
-0.363,-0.727,0.621
-0.375,-0.742,0.625
-0.383,-0.75,0.629
-0.398,-0.758,0.641
-0.414,-0.766,0.652
-0.41,-0.77,0.656
-0.406,-0.77,0.664
-0.406,-0.77,0.668
-0.406,-0.766,0.668
-0.414,-0.758,0.676
-0.418,-0.758,0.672
-0.422,-0.754,0.672
-0.41,-0.75,0.66
-0.395,-0.746,0.668
-0.383,-0.742,0.668
-0.348,-0.754,0.672
-0.328,-0.773,0.684
-0.297,-0.789,0.707
-0.246,-0.777,0.715
-0.203,-0.758,0.711
-0.16,-0.742,0.715
-0.09,-0.766,0.75
0.004,-0.781,0.789
0.098,-0.77,0.824
0.148,-0.742,0.848
0.172,-0.707,0.871
0.16,-0.699,0.891
0.133,-0.695,0.898
0.098,-0.699,0.898
0.059,-0.715,0.895
0.027,-0.734,0.883
0.02,-0.758,0.875
0.027,-0.785,0.875
0.023,-0.805,0.859
0.023,-0.797,0.836
0.023,-0.789,0.801
0.031,-0.785,0.766
0.027,-0.793,0.73
0.02,-0.824,0.691
0.0,-0.836,0.668
-0.023,-0.832,0.656
-0.031,-0.809,0.637
-0.043,-0.793,0.621
-0.051,-0.785,0.602
-0.047,-0.773,0.594
-0.051,-0.773,0.578
-0.051,-0.777,0.57
-0.039,-0.777,0.559
-0.039,-0.789,0.547
-0.043,-0.797,0.539
-0.043,-0.805,0.535
-0.043,-0.813,0.535
-0.043,-0.813,0.527
-0.047,-0.805,0.527
-0.055,-0.797,0.531
-0.066,-0.789,0.527
-0.07,-0.781,0.52
-0.074,-0.773,0.508
-0.074,-0.777,0.508
-0.066,-0.789,0.508
-0.063,-0.805,0.508
-0.059,-0.816,0.5
-0.066,-0.84,0.504
-0.055,-0.859,0.508
-0.055,-0.875,0.516
-0.051,-0.895,0.531
-0.055,-0.891,0.547
-0.059,-0.871,0.563
-0.066,-0.855,0.586
-0.09,-0.852,0.598
-0.098,-0.855,0.602
-0.102,-0.855,0.605
-0.102,-0.852,0.605
-0.105,-0.855,0.598
-0.102,-0.855,0.59
-0.098,-0.863,0.59
-0.102,-0.871,0.59
-0.102,-0.879,0.586
-0.102,-0.887,0.59
-0.094,-0.891,0.59
-0.098,-0.895,0.586
-0.102,-0.902,0.586
-0.105,-0.91,0.586
-0.125,-0.922,0.578
-0.152,-0.961,0.59
-0.18,-0.992,0.617
-0.195,-0.98,0.633
-0.199,-0.938,0.641
-0.207,-0.898,0.652
-0.215,-0.879,0.684
-0.211,-0.828,0.711
-0.184,-0.762,0.734
-0.164,-0.707,0.746
-0.164,-0.672,0.746
-0.176,-0.668,0.742
-0.191,-0.668,0.727
-0.211,-0.672,0.707
-0.246,-0.695,0.691
-0.285,-0.727,0.684
-0.324,-0.75,0.695
-0.344,-0.766,0.703
-0.352,-0.789,0.711
-0.355,-0.805,0.715
-0.355,-0.824,0.723
-0.344,-0.844,0.723
-0.328,-0.852,0.719
-0.313,-0.848,0.711
-0.297,-0.844,0.688
-0.289,-0.828,0.66
-0.281,-0.828,0.641
-0.277,-0.824,0.621
-0.258,-0.816,0.609
-0.246,-0.801,0.594
-0.238,-0.789,0.582
-0.254,-0.773,0.578
-0.258,-0.762,0.574
-0.258,-0.754,0.563
-0.258,-0.746,0.563
-0.258,-0.734,0.566
-0.25,-0.738,0.559
-0.242,-0.742,0.559
-0.242,-0.742,0.563
-0.23,-0.73,0.559
-0.223,-0.727,0.547
-0.234,-0.734,0.555
-0.242,-0.75,0.566
-0.246,-0.762,0.574
-0.25,-0.762,0.582
-0.25,-0.746,0.602
-0.242,-0.73,0.617
-0.238,-0.723,0.645
-0.254,-0.73,0.664
-0.266,-0.734,0.68
-0.273,-0.738,0.684
-0.285,-0.738,0.684
-0.289,-0.742,0.676
-0.293,-0.742,0.664
-0.301,-0.75,0.656
-0.305,-0.766,0.664
-0.305,-0.773,0.668
-0.289,-0.785,0.672
-0.266,-0.809,0.668
-0.254,-0.855,0.66
-0.238,-0.91,0.668
-0.199,-0.926,0.672
-0.152,-0.898,0.676
-0.102,-0.863,0.688
-0.07,-0.84,0.703
-0.027,-0.824,0.715
0.02,-0.805,0.719
0.055,-0.781,0.727
0.082,-0.758,0.727
0.086,-0.738,0.723
0.07,-0.738,0.719
0.063,-0.742,0.719
0.059,-0.754,0.715
0.059,-0.77,0.719
0.051,-0.785,0.723
0.039,-0.797,0.73
0.031,-0.809,0.738
0.02,-0.816,0.734
0.004,-0.832,0.73
-0.02,-0.852,0.73
-0.039,-0.871,0.719
-0.059,-0.887,0.699
-0.043,-0.895,0.68
-0.035,-0.895,0.652
-0.031,-0.887,0.629
-0.035,-0.883,0.609
-0.035,-0.883,0.59
-0.039,-0.883,0.574
-0.043,-0.875,0.555
-0.051,-0.863,0.547
-0.051,-0.855,0.539
-0.051,-0.852,0.527
-0.055,-0.844,0.516
-0.055,-0.832,0.512
-0.051,-0.82,0.512
-0.047,-0.801,0.512
-0.051,-0.797,0.512
-0.055,-0.793,0.5
-0.051,-0.793,0.496
-0.039,-0.797,0.492
-0.027,-0.801,0.48
-0.027,-0.797,0.477
-0.031,-0.797,0.473
-0.031,-0.797,0.473
-0.039,-0.801,0.473
-0.043,-0.797,0.477
-0.047,-0.801,0.484
-0.047,-0.816,0.5
-0.055,-0.824,0.52
-0.051,-0.84,0.539
-0.047,-0.863,0.555
-0.047,-0.871,0.566
-0.039,-0.883,0.574
-0.035,-0.891,0.586
-0.027,-0.906,0.594
-0.02,-0.914,0.598
-0.016,-0.918,0.59
-0.02,-0.918,0.582
-0.023,-0.926,0.578
-0.023,-0.922,0.574
-0.027,-0.902,0.566
-0.031,-0.891,0.551
-0.035,-0.883,0.543
-0.031,-0.879,0.543
-0.031,-0.875,0.547
-0.039,-0.883,0.535
-0.078,-0.902,0.551
-0.121,-0.906,0.574
-0.141,-0.867,0.602
-0.141,-0.824,0.641
-0.156,-0.813,0.68
-0.18,-0.824,0.723
-0.176,-0.82,0.773
-0.176,-0.793,0.797
-0.191,-0.781,0.809
-0.195,-0.773,0.805
-0.207,-0.77,0.777
-0.227,-0.773,0.758
-0.25,-0.773,0.734
-0.273,-0.785,0.719
-0.289,-0.801,0.703
-0.293,-0.824,0.688
-0.297,-0.84,0.676
-0.297,-0.859,0.668
-0.297,-0.859,0.656
-0.297,-0.871,0.648
-0.293,-0.887,0.637
-0.281,-0.898,0.613
-0.277,-0.891,0.594
-0.277,-0.883,0.57
-0.273,-0.875,0.559
-0.266,-0.859,0.543
-0.258,-0.848,0.531
-0.254,-0.844,0.523
-0.242,-0.82,0.52
-0.23,-0.801,0.516
-0.223,-0.781,0.52
-0.223,-0.777,0.523
-0.219,-0.773,0.531
-0.211,-0.766,0.535
-0.211,-0.754,0.535
-0.203,-0.746,0.539
-0.199,-0.746,0.539
-0.203,-0.75,0.539
-0.211,-0.754,0.535
-0.219,-0.75,0.535
-0.227,-0.758,0.527
-0.234,-0.777,0.523
-0.234,-0.785,0.527
-0.234,-0.777,0.531
-0.23,-0.773,0.547
-0.23,-0.777,0.574
-0.23,-0.77,0.594
