x_acc,y_acc,z_acc
-0.172,-0.676,0.754
-0.164,-0.676,0.746
-0.152,-0.676,0.746
-0.145,-0.676,0.742
-0.125,-0.676,0.73
-0.109,-0.676,0.73
-0.098,-0.684,0.723
-0.086,-0.695,0.719
-0.074,-0.711,0.723
-0.074,-0.723,0.723
-0.074,-0.719,0.723
-0.078,-0.727,0.727
-0.078,-0.734,0.727
-0.07,-0.75,0.727
-0.055,-0.766,0.723
-0.043,-0.773,0.723
-0.035,-0.781,0.719
-0.023,-0.789,0.715
-0.02,-0.805,0.699
-0.012,-0.809,0.691
-0.004,-0.816,0.691
0.008,-0.824,0.684
0.008,-0.832,0.684
-0.012,-0.84,0.68
-0.027,-0.828,0.684
-0.039,-0.797,0.68
-0.039,-0.773,0.68
-0.039,-0.762,0.684
-0.023,-0.758,0.68
-0.02,-0.742,0.68
-0.004,-0.727,0.68
0.012,-0.715,0.68
0.023,-0.715,0.684
0.031,-0.719,0.68
0.031,-0.727,0.688
0.035,-0.727,0.688
0.035,-0.727,0.684
0.027,-0.734,0.684
0.023,-0.742,0.68
0.012,-0.75,0.676
0.0,-0.762,0.668
-0.012,-0.77,0.652
-0.016,-0.781,0.645
-0.016,-0.805,0.633
-0.012,-0.824,0.629
-0.008,-0.832,0.621
0.0,-0.844,0.602
0.004,-0.848,0.59
0.0,-0.859,0.57
0.004,-0.871,0.555
0.008,-0.883,0.547
0.02,-0.883,0.535
0.023,-0.895,0.535
0.027,-0.906,0.539
0.02,-0.895,0.531
0.035,-0.887,0.531
0.035,-0.875,0.527
0.035,-0.863,0.527
0.043,-0.863,0.531
0.059,-0.863,0.535
0.078,-0.863,0.535
0.102,-0.871,0.539
0.121,-0.898,0.531
0.133,-0.977,0.531
0.086,-1.09,0.535
-0.016,-1.133,0.551
-0.105,-1.063,0.582
-0.164,-0.973,0.645
-0.203,-0.918,0.715
-0.227,-0.863,0.789
-0.215,-0.809,0.84
-0.184,-0.75,0.859
-0.156,-0.703,0.855
-0.145,-0.668,0.832
-0.184,-0.668,0.805
-0.246,-0.68,0.777
-0.289,-0.695,0.762
-0.316,-0.715,0.738
-0.328,-0.73,0.734
-0.328,-0.746,0.727
-0.309,-0.766,0.73
-0.289,-0.773,0.734
-0.262,-0.777,0.734
-0.242,-0.777,0.742
-0.215,-0.781,0.746
-0.188,-0.789,0.754
-0.18,-0.773,0.754
-0.191,-0.738,0.754
-0.215,-0.711,0.746
-0.23,-0.719,0.734
-0.23,-0.73,0.723
-0.238,-0.734,0.703
-0.242,-0.727,0.695
-0.227,-0.715,0.691
-0.219,-0.695,0.684
-0.223,-0.688,0.672
-0.227,-0.688,0.652
-0.227,-0.695,0.629
-0.227,-0.703,0.621
-0.223,-0.719,0.613
-0.227,-0.723,0.609
-0.219,-0.715,0.613
-0.211,-0.73,0.613
-0.207,-0.734,0.609
-0.211,-0.742,0.598
-0.203,-0.75,0.59
-0.203,-0.766,0.578
-0.203,-0.773,0.566
-0.207,-0.777,0.566
-0.203,-0.781,0.57
-0.195,-0.781,0.57
-0.188,-0.785,0.578
-0.184,-0.789,0.582
-0.176,-0.797,0.578
-0.172,-0.82,0.578
-0.172,-0.836,0.578
-0.168,-0.836,0.566
