x_acc,y_acc,z_acc
-0.113,0.574,0.844
-0.082,0.582,0.832
-0.059,0.598,0.828
-0.043,0.621,0.824
-0.051,0.645,0.816
-0.066,0.656,0.801
-0.094,0.664,0.805
-0.105,0.664,0.832
-0.109,0.664,0.84
-0.113,0.656,0.832
-0.113,0.645,0.828
-0.113,0.641,0.82
-0.113,0.652,0.809
-0.113,0.66,0.789
-0.113,0.656,0.77
-0.113,0.664,0.754
-0.121,0.66,0.738
-0.133,0.652,0.719
-0.137,0.641,0.711
-0.141,0.633,0.707
-0.133,0.629,0.695
-0.125,0.633,0.695
-0.137,0.629,0.703
-0.152,0.641,0.703
-0.164,0.648,0.711
-0.176,0.648,0.715
-0.18,0.637,0.719
-0.168,0.625,0.727
-0.148,0.629,0.742
-0.125,0.637,0.75
-0.113,0.633,0.75
-0.105,0.621,0.754
-0.09,0.617,0.754
-0.082,0.605,0.762
-0.074,0.59,0.77
-0.055,0.582,0.773
-0.047,0.586,0.785
-0.047,0.598,0.789
-0.035,0.617,0.789
-0.023,0.613,0.789
-0.008,0.602,0.785
0.008,0.598,0.781
0.023,0.602,0.773
0.023,0.637,0.773
-0.012,0.68,0.754
-0.074,0.719,0.727
-0.16,0.73,0.715
-0.25,0.727,0.711
-0.332,0.707,0.719
-0.367,0.688,0.742
-0.355,0.684,0.77
-0.328,0.691,0.813
-0.313,0.699,0.852
-0.316,0.699,0.891
-0.316,0.719,0.918
-0.313,0.734,0.941
-0.301,0.75,0.949
-0.27,0.746,0.957
-0.242,0.738,0.945
-0.207,0.738,0.926
-0.176,0.742,0.906
-0.148,0.734,0.887
-0.125,0.703,0.848
-0.117,0.664,0.809
-0.121,0.621,0.773
-0.129,0.598,0.746
-0.137,0.59,0.711
-0.145,0.586,0.676
-0.156,0.586,0.652
-0.176,0.582,0.629
-0.191,0.582,0.609
-0.207,0.586,0.605
-0.211,0.59,0.605
-0.203,0.602,0.609
-0.195,0.621,0.613
-0.199,0.645,0.621
-0.199,0.664,0.641
-0.199,0.68,0.656
-0.203,0.68,0.684
-0.203,0.68,0.703
-0.203,0.676,0.723
-0.207,0.668,0.742
