x_acc,y_acc,z_acc
0.004,-0.762,0.668
-0.004,-0.773,0.66
-0.02,-0.801,0.645
-0.023,-0.824,0.633
-0.02,-0.844,0.633
-0.016,-0.844,0.641
0.004,-0.82,0.652
0.016,-0.797,0.676
0.023,-0.77,0.699
0.031,-0.738,0.719
0.047,-0.715,0.73
0.055,-0.695,0.742
0.059,-0.688,0.734
0.051,-0.695,0.727
0.043,-0.699,0.723
0.039,-0.711,0.711
0.039,-0.73,0.699
0.035,-0.738,0.691
0.027,-0.75,0.684
0.027,-0.75,0.684
0.027,-0.746,0.68
0.027,-0.746,0.68
0.031,-0.746,0.68
0.035,-0.746,0.684
0.027,-0.75,0.68
0.023,-0.762,0.68
0.027,-0.773,0.672
0.031,-0.785,0.668
0.031,-0.813,0.652
0.047,-0.832,0.641
0.055,-0.84,0.629
0.059,-0.84,0.621
0.066,-0.832,0.617
0.07,-0.84,0.625
0.059,-0.844,0.629
0.078,-0.844,0.637
0.086,-0.84,0.641
0.09,-0.82,0.648
0.094,-0.809,0.648
0.102,-0.797,0.664
0.102,-0.781,0.676
0.09,-0.766,0.676
0.086,-0.754,0.688
0.07,-0.758,0.699
0.066,-0.762,0.703
0.051,-0.758,0.703
0.039,-0.75,0.703
0.031,-0.73,0.707
0.027,-0.711,0.719
0.023,-0.703,0.719
0.027,-0.695,0.727
0.031,-0.684,0.738
0.035,-0.676,0.75
0.031,-0.68,0.754
0.023,-0.68,0.762
0.016,-0.676,0.77
0.016,-0.668,0.773
0.02,-0.664,0.77
0.016,-0.664,0.77
0.012,-0.66,0.766
-0.004,-0.648,0.77
-0.012,-0.645,0.766
-0.023,-0.648,0.758
-0.02,-0.641,0.75
-0.023,-0.641,0.75
-0.027,-0.641,0.75
-0.023,-0.656,0.746
-0.031,-0.672,0.75
-0.035,-0.688,0.746
-0.039,-0.699,0.746
-0.043,-0.699,0.746
-0.039,-0.695,0.738
-0.031,-0.688,0.727
-0.039,-0.684,0.715
-0.043,-0.691,0.703
-0.051,-0.711,0.688
-0.063,-0.746,0.68
-0.063,-0.777,0.66
-0.059,-0.813,0.656
-0.051,-0.828,0.656
-0.039,-0.828,0.66
-0.027,-0.828,0.668
-0.02,-0.832,0.676
-0.016,-0.84,0.684
-0.039,-0.848,0.68
-0.039,-0.852,0.68
-0.055,-0.844,0.66
-0.063,-0.832,0.648
-0.066,-0.832,0.637
-0.051,-0.836,0.625
-0.039,-0.84,0.613
-0.016,-0.855,0.605
0.008,-0.852,0.605
0.031,-0.848,0.602
0.043,-0.836,0.609
0.059,-0.824,0.621
0.07,-0.813,0.633
0.082,-0.797,0.648
0.09,-0.785,0.66
0.094,-0.777,0.672
0.094,-0.766,0.684
0.094,-0.762,0.691
0.098,-0.75,0.699
0.094,-0.746,0.699
0.09,-0.746,0.703
0.078,-0.742,0.703
0.066,-0.738,0.695
0.063,-0.738,0.688
0.063,-0.73,0.68
0.066,-0.727,0.68
0.063,-0.73,0.68
0.063,-0.73,0.68
0.07,-0.727,0.68
0.082,-0.719,0.695
0.098,-0.711,0.711
0.109,-0.695,0.719
0.117,-0.68,0.738
0.129,-0.664,0.766
0.129,-0.633,0.789
0.133,-0.609,0.801
0.125,-0.586,0.816
0.121,-0.574,0.82
0.113,-0.582,0.824
0.098,-0.586,0.824
0.082,-0.594,0.828
0.074,-0.59,0.828
0.063,-0.586,0.824
0.059,-0.594,0.82
0.047,-0.594,0.82
0.047,-0.594,0.816
0.035,-0.598,0.805
0.031,-0.609,0.793
0.027,-0.605,0.777
0.02,-0.605,0.77
0.0,-0.605,0.758
-0.008,-0.605,0.754
-0.023,-0.605,0.738
-0.043,-0.621,0.73
-0.059,-0.641,0.742
-0.066,-0.676,0.754
-0.066,-0.711,0.758
-0.066,-0.738,0.758
-0.066,-0.746,0.762
-0.07,-0.738,0.77
-0.07,-0.711,0.77
-0.07,-0.691,0.77
-0.074,-0.695,0.77
-0.07,-0.711,0.77
-0.07,-0.734,0.762
-0.066,-0.758,0.758
-0.059,-0.777,0.746
-0.055,-0.777,0.734
-0.051,-0.777,0.727
-0.047,-0.773,0.723
-0.043,-0.766,0.715
-0.035,-0.766,0.715
-0.023,-0.754,0.711
-0.016,-0.746,0.703
-0.008,-0.73,0.695
-0.008,-0.719,0.691
-0.008,-0.711,0.68
-0.012,-0.707,0.664
-0.023,-0.703,0.648
-0.035,-0.703,0.637
-0.055,-0.707,0.629
-0.07,-0.715,0.625
-0.086,-0.723,0.621
-0.094,-0.738,0.617
-0.102,-0.754,0.617
-0.105,-0.77,0.613
-0.098,-0.789,0.613
-0.094,-0.809,0.625
-0.082,-0.816,0.633
-0.074,-0.832,0.645
-0.074,-0.844,0.656
-0.078,-0.852,0.664
-0.102,-0.867,0.672
-0.125,-0.875,0.684
-0.145,-0.883,0.695
-0.168,-0.891,0.707
-0.188,-0.895,0.715
-0.207,-0.887,0.723
-0.223,-0.871,0.723
-0.227,-0.836,0.723
-0.238,-0.793,0.703
-0.23,-0.762,0.707
-0.238,-0.754,0.695
-0.246,-0.805,0.734
-0.234,-0.922,0.762
-0.156,-1.066,0.742
-0.023,-1.164,0.719
0.078,-1.102,0.723
0.117,-0.902,0.734
0.125,-0.699,0.734
0.129,-0.594,0.727
0.145,-0.594,0.734
0.18,-0.648,0.75
0.219,-0.711,0.762
0.258,-0.75,0.766
0.293,-0.73,0.77
0.32,-0.688,0.777
0.324,-0.633,0.793
0.297,-0.602,0.797
0.262,-0.598,0.785
0.215,-0.598,0.777
0.164,-0.59,0.758
0.113,-0.574,0.742
0.066,-0.563,0.734
0.059,-0.563,0.727
0.063,-0.566,0.715
0.078,-0.582,0.699
0.094,-0.605,0.68
0.105,-0.637,0.652
0.117,-0.648,0.629
0.105,-0.648,0.602
0.098,-0.652,0.586
0.082,-0.66,0.574
0.07,-0.672,0.57
0.063,-0.688,0.566
0.07,-0.719,0.566
