x_acc,y_acc,z_acc
0.148,-0.934,0.355
0.148,-0.945,0.355
0.145,-0.945,0.359
0.145,-0.949,0.359
0.148,-0.949,0.363
0.156,-0.949,0.363
0.16,-0.945,0.371
0.16,-0.941,0.363
0.156,-0.941,0.352
0.152,-0.938,0.352
0.16,-0.93,0.352
0.164,-0.922,0.355
0.156,-0.922,0.367
0.16,-0.922,0.375
0.16,-0.922,0.379
0.168,-0.91,0.383
0.168,-0.906,0.387
0.172,-0.902,0.391
0.172,-0.906,0.395
0.176,-0.902,0.395
0.168,-0.906,0.398
0.16,-0.91,0.402
0.16,-0.902,0.414
0.16,-0.898,0.418
0.168,-0.898,0.418
0.18,-0.895,0.422
0.184,-0.891,0.426
0.184,-0.887,0.426
0.184,-0.891,0.426
0.191,-0.887,0.422
0.195,-0.883,0.422
0.199,-0.879,0.426
0.199,-0.879,0.434
0.207,-0.867,0.43
0.215,-0.863,0.434
0.215,-0.859,0.422
0.215,-0.871,0.43
0.219,-0.875,0.441
0.227,-0.867,0.453
0.223,-0.867,0.461
0.238,-0.871,0.469
0.23,-0.875,0.461
0.215,-0.871,0.461
0.207,-0.867,0.453
0.195,-0.855,0.461
0.191,-0.852,0.465
0.18,-0.836,0.469
0.176,-0.836,0.473
0.156,-0.84,0.488
0.133,-0.852,0.504
0.117,-0.883,0.523
0.105,-0.914,0.52
0.086,-0.934,0.512
0.066,-0.938,0.508
0.051,-0.926,0.492
0.047,-0.922,0.488
0.039,-0.93,0.492
0.039,-0.941,0.5
0.043,-0.953,0.496
0.035,-0.957,0.488
0.027,-0.961,0.477
0.016,-0.957,0.473
0.004,-0.945,0.469
-0.004,-0.934,0.461
-0.008,-0.918,0.453
-0.008,-0.91,0.445
-0.008,-0.902,0.43
-0.008,-0.895,0.418
-0.012,-0.895,0.418
-0.02,-0.895,0.422
-0.035,-0.891,0.426
-0.043,-0.883,0.43
-0.043,-0.883,0.426
-0.043,-0.887,0.426
-0.051,-0.895,0.43
-0.055,-0.898,0.434
-0.059,-0.906,0.438
-0.059,-0.91,0.445
-0.047,-0.91,0.449
-0.039,-0.906,0.445
-0.043,-0.906,0.441
-0.055,-0.902,0.438
-0.055,-0.906,0.438
