x_acc,y_acc,z_acc
0.242,-0.148,0.988
0.246,-0.16,0.996
0.246,-0.176,1.004
0.25,-0.184,1.012
0.25,-0.184,1.012
0.25,-0.18,1.008
0.246,-0.176,1.016
0.238,-0.18,1.031
0.227,-0.195,1.039
0.215,-0.219,1.035
0.199,-0.246,1.043
0.184,-0.25,1.051
0.18,-0.246,1.066
0.184,-0.223,1.09
0.195,-0.195,1.113
0.207,-0.176,1.145
0.207,-0.156,1.172
0.195,-0.141,1.195
0.18,-0.133,1.207
0.168,-0.137,1.211
0.176,-0.145,1.188
0.195,-0.152,1.16
0.207,-0.145,1.141
0.207,-0.121,1.109
0.191,-0.086,1.082
0.156,-0.051,1.066
0.117,-0.027,1.031
0.063,-0.02,1.004
0.016,-0.008,1.0
-0.035,0.004,1.0
-0.059,0.0,1.012
-0.086,0.0,1.027
-0.102,-0.012,1.035
-0.109,-0.027,1.035
-0.105,-0.039,1.031
-0.086,-0.055,1.008
-0.063,-0.074,1.004
-0.043,-0.105,1.008
-0.027,-0.141,1.016
-0.008,-0.18,1.008
0.012,-0.203,1.008
0.031,-0.211,1.004
0.035,-0.207,1.0
0.031,-0.195,0.996
0.023,-0.184,0.996
0.008,-0.188,0.992
-0.004,-0.188,0.98
-0.016,-0.191,0.969
-0.027,-0.188,0.961
-0.027,-0.188,0.941
-0.016,-0.184,0.918
0.0,-0.184,0.891
0.016,-0.188,0.871
0.016,-0.203,0.871
0.016,-0.219,0.875
0.02,-0.234,0.871
0.016,-0.25,0.879
0.02,-0.27,0.875
0.023,-0.289,0.859
0.027,-0.289,0.848
0.027,-0.285,0.848
0.027,-0.281,0.852
0.016,-0.277,0.867
0.0,-0.262,0.902
-0.02,-0.25,0.926
-0.031,-0.242,0.938
-0.035,-0.258,0.941
-0.027,-0.273,0.934
-0.004,-0.281,0.945
0.043,-0.301,0.965
0.102,-0.336,0.984
0.16,-0.363,1.016
0.223,-0.375,1.066
0.281,-0.359,1.121
0.324,-0.305,1.16
0.328,-0.211,1.207
0.285,-0.098,1.242
0.234,-0.02,1.254
0.199,0.004,1.234
0.188,-0.023,1.184
0.211,-0.094,1.16
0.227,-0.164,1.152
0.254,-0.234,1.16
0.297,-0.25,1.18
0.34,-0.219,1.188
0.359,-0.16,1.188
0.355,-0.102,1.184
0.324,-0.063,1.184
0.285,-0.063,1.188
0.258,-0.094,1.176
0.242,-0.137,1.152
0.23,-0.16,1.121
0.215,-0.156,1.074
0.207,-0.133,1.031
0.203,-0.121,0.988
0.191,-0.113,0.945
0.176,-0.117,0.93
0.18,-0.129,0.902
0.188,-0.156,0.887
0.195,-0.176,0.875
0.207,-0.184,0.859
0.219,-0.18,0.84
0.23,-0.176,0.828
0.238,-0.176,0.824
0.23,-0.18,0.805
0.211,-0.191,0.785
0.195,-0.203,0.77
0.191,-0.211,0.762
0.184,-0.223,0.758
0.184,-0.234,0.766
0.18,-0.234,0.781
0.184,-0.234,0.793
0.191,-0.23,0.805
0.211,-0.234,0.824
0.234,-0.246,0.852
0.254,-0.258,0.879
0.262,-0.27,0.902
0.254,-0.277,0.922
0.238,-0.266,0.945
0.223,-0.246,0.973
0.219,-0.25,1.0
0.227,-0.27,1.035
0.238,-0.297,1.063
0.242,-0.309,1.074
0.242,-0.297,1.09
0.234,-0.273,1.125
0.211,-0.258,1.145
0.191,-0.238,1.164
0.172,-0.188,1.191
0.145,-0.133,1.203
0.129,-0.105,1.215
0.102,-0.07,1.219
0.063,-0.035,1.227
0.02,-0.023,1.215
-0.008,-0.051,1.18
-0.023,-0.105,1.16
-0.02,-0.16,1.152
-0.016,-0.188,1.148
-0.012,-0.18,1.137
-0.02,-0.152,1.117
-0.016,-0.145,1.098
-0.004,-0.16,1.086
0.012,-0.176,1.078
0.023,-0.199,1.074
0.039,-0.238,1.051
0.055,-0.281,1.031
0.082,-0.309,1.02
0.113,-0.309,1.0
0.137,-0.293,0.977
0.141,-0.27,0.961
0.141,-0.246,0.953
0.129,-0.246,0.941
0.102,-0.27,0.93
0.074,-0.293,0.922
0.063,-0.309,0.906
0.059,-0.313,0.895
0.051,-0.316,0.887
0.055,-0.309,0.887
0.051,-0.293,0.883
0.063,-0.277,0.867
0.074,-0.266,0.859
0.07,-0.266,0.859
0.051,-0.27,0.848
0.035,-0.277,0.828
0.031,-0.281,0.82
0.043,-0.297,0.82
0.043,-0.316,0.82
0.039,-0.324,0.82
0.031,-0.316,0.816
0.027,-0.301,0.82
