x_acc,y_acc,z_acc
0.117,-0.328,0.832
0.117,-0.352,0.828
0.105,-0.375,0.824
0.078,-0.383,0.816
0.063,-0.375,0.84
0.051,-0.375,0.875
0.043,-0.383,0.906
0.043,-0.41,0.93
0.039,-0.434,0.941
0.023,-0.453,0.949
0.02,-0.465,0.945
0.02,-0.473,0.941
0.023,-0.488,0.934
0.023,-0.508,0.926
0.027,-0.531,0.91
0.027,-0.555,0.895
0.016,-0.578,0.879
0.0,-0.594,0.867
-0.012,-0.598,0.867
-0.035,-0.613,0.863
-0.059,-0.609,0.852
-0.082,-0.617,0.848
-0.105,-0.633,0.84
-0.121,-0.648,0.836
-0.152,-0.664,0.828
-0.176,-0.652,0.824
-0.191,-0.633,0.828
-0.199,-0.637,0.852
-0.203,-0.633,0.832
-0.215,-0.617,0.824
-0.195,-0.617,0.816
-0.188,-0.586,0.813
-0.168,-0.633,0.844
-0.156,-0.668,0.816
-0.156,-0.66,0.789
-0.141,-0.645,0.777
-0.121,-0.641,0.766
-0.094,-0.66,0.777
-0.078,-0.68,0.758
-0.066,-0.664,0.754
-0.059,-0.645,0.754
-0.047,-0.645,0.766
-0.039,-0.637,0.773
-0.023,-0.609,0.762
0.0,-0.586,0.801
0.023,-0.574,0.816
0.047,-0.594,0.828
0.063,-0.629,0.84
0.086,-0.68,0.887
0.109,-0.754,0.926
0.113,-0.867,0.965
0.082,-0.977,1.0
0.035,-1.008,1.082
0.008,-0.953,1.121
-0.012,-0.867,1.113
-0.012,-0.773,1.074
0.0,-0.707,1.051
0.031,-0.648,1.055
0.055,-0.617,1.047
0.047,-0.594,1.031
0.004,-0.559,1.016
-0.039,-0.52,1.02
-0.066,-0.508,1.02
-0.094,-0.52,1.012
-0.105,-0.547,0.996
-0.113,-0.551,0.973
-0.102,-0.535,0.941
-0.086,-0.496,0.914
-0.055,-0.449,0.887
-0.016,-0.406,0.867
0.008,-0.395,0.836
0.008,-0.398,0.793
-0.004,-0.406,0.754
-0.012,-0.418,0.723
-0.02,-0.422,0.695
-0.027,-0.414,0.676
-0.035,-0.426,0.66
-0.047,-0.434,0.645
-0.047,-0.445,0.633
-0.055,-0.457,0.617
-0.043,-0.484,0.613
-0.031,-0.508,0.602
-0.031,-0.508,0.602
-0.023,-0.527,0.617
-0.031,-0.555,0.629
-0.035,-0.578,0.645
-0.035,-0.602,0.648
-0.035,-0.621,0.645
-0.035,-0.637,0.645
-0.035,-0.688,0.648
-0.039,-0.758,0.652
-0.039,-0.832,0.652
-0.055,-0.859,0.652
-0.066,-0.84,0.664
-0.078,-0.813,0.672
-0.074,-0.793,0.668
-0.043,-0.801,0.691
-0.012,-0.832,0.707
0.004,-0.867,0.711
0.02,-0.895,0.734
0.012,-0.879,0.746
-0.004,-0.844,0.758
0.008,-0.82,0.77
0.016,-0.801,0.754
0.031,-0.801,0.723
0.039,-0.809,0.699
0.074,-0.871,0.727
0.129,-1.031,0.793
0.207,-1.258,0.793
0.27,-1.383,0.758
0.332,-1.246,0.785
0.379,-0.961,0.863
0.418,-0.672,0.965
0.43,-0.469,1.004
0.426,-0.375,1.027
0.398,-0.383,1.039
0.363,-0.484,1.035
0.328,-0.594,1.008
0.293,-0.637,0.98
0.262,-0.613,0.969
0.238,-0.57,0.98
0.223,-0.555,0.984
0.215,-0.574,0.957
0.207,-0.605,0.906
0.203,-0.629,0.859
0.199,-0.633,0.82
0.195,-0.598,0.781
0.199,-0.555,0.762
0.199,-0.539,0.73
0.188,-0.551,0.691
0.184,-0.586,0.656
0.172,-0.609,0.633
0.156,-0.625,0.613
0.152,-0.625,0.602
0.145,-0.613,0.598
0.137,-0.598,0.594
0.125,-0.59,0.594
0.121,-0.586,0.598
0.113,-0.594,0.598
0.109,-0.598,0.594
0.113,-0.598,0.59
0.117,-0.594,0.582
0.117,-0.602,0.578
0.121,-0.621,0.566
0.129,-0.648,0.559
0.152,-0.664,0.559
0.168,-0.672,0.555
0.18,-0.676,0.555
0.188,-0.672,0.551
0.199,-0.664,0.551
0.207,-0.656,0.57
0.223,-0.664,0.602
0.227,-0.688,0.629
0.238,-0.699,0.648
0.234,-0.703,0.668
0.227,-0.703,0.703
0.223,-0.703,0.727
0.23,-0.723,0.746
0.234,-0.754,0.746
0.23,-0.797,0.734
0.223,-0.84,0.723
0.223,-0.875,0.703
0.238,-0.918,0.699
0.258,-0.957,0.691
0.285,-1.0,0.691
0.316,-1.055,0.703
0.336,-1.117,0.758
0.355,-1.211,0.773
0.336,-1.25,0.773
0.246,-1.18,0.777
0.121,-1.004,0.836
0.008,-0.793,0.914
-0.055,-0.633,0.945
-0.063,-0.566,0.934
-0.047,-0.574,0.891
-0.031,-0.633,0.844
-0.02,-0.734,0.785
-0.012,-0.82,0.734
-0.012,-0.852,0.707
-0.016,-0.84,0.715
0.004,-0.82,0.742
0.02,-0.816,0.75
0.035,-0.824,0.742
0.047,-0.816,0.727
0.051,-0.777,0.699
0.051,-0.719,0.684
0.055,-0.672,0.664
0.07,-0.656,0.645
0.086,-0.664,0.594
0.105,-0.668,0.559
0.129,-0.672,0.523
0.145,-0.664,0.492
0.152,-0.648,0.48
0.152,-0.633,0.469
0.152,-0.633,0.461
0.172,-0.625,0.453
0.176,-0.641,0.449
0.18,-0.652,0.457
0.184,-0.668,0.461
0.188,-0.668,0.465
0.191,-0.664,0.477
0.191,-0.664,0.48
0.188,-0.68,0.48
0.188,-0.711,0.484
0.172,-0.75,0.48
0.16,-0.766,0.492
0.145,-0.762,0.5
0.125,-0.754,0.504
0.125,-0.746,0.523
0.125,-0.762,0.539
0.125,-0.789,0.551
0.145,-0.809,0.594
0.16,-0.828,0.605
0.18,-0.859,0.613
0.203,-0.871,0.633
0.211,-0.871,0.656
0.207,-0.855,0.684
0.199,-0.863,0.699
0.203,-0.891,0.738
0.223,-0.992,0.789
0.25,-1.098,0.813
0.273,-1.16,0.848
0.277,-1.188,0.836
0.281,-1.168,0.832
0.305,-1.066,0.844
0.297,-0.91,0.855
0.289,-0.734,0.887
0.285,-0.594,0.91
0.293,-0.523,0.906
0.293,-0.535,0.895
0.344,-0.605,0.871
0.371,-0.645,0.832
0.363,-0.641,0.801
0.348,-0.625,0.809
0.316,-0.625,0.836
0.289,-0.66,0.844
0.258,-0.719,0.824
0.199,-0.746,0.793
0.145,-0.734,0.777
0.109,-0.695,0.758
0.094,-0.672,0.738
0.113,-0.668,0.699
0.133,-0.672,0.656
0.145,-0.66,0.605
0.145,-0.656,0.566
0.137,-0.621,0.543
0.125,-0.605,0.523
0.109,-0.602,0.496
0.105,-0.598,0.484
0.109,-0.594,0.477
0.117,-0.594,0.473
0.137,-0.586,0.477
0.16,-0.586,0.469
0.184,-0.594,0.484
0.195,-0.609,0.504
0.191,-0.613,0.512
0.203,-0.621,0.523
0.195,-0.605,0.535
0.203,-0.586,0.551
0.211,-0.605,0.563
0.234,-0.66,0.57
0.254,-0.715,0.582
0.266,-0.746,0.586
0.277,-0.758,0.605
0.281,-0.754,0.637
0.281,-0.762,0.664
0.281,-0.77,0.688
0.281,-0.773,0.703
0.281,-0.773,0.711
0.273,-0.766,0.715
0.27,-0.758,0.703
0.27,-0.773,0.695
0.277,-0.801,0.703
0.301,-0.836,0.727
0.371,-0.961,0.824
0.434,-1.211,0.762
0.383,-1.27,0.715
0.254,-1.168,0.738
0.121,-0.98,0.859
0.027,-0.723,1.047
0.02,-0.578,1.121
0.043,-0.617,1.129
0.082,-0.824,1.082
0.094,-0.988,1.008
0.074,-0.98,0.98
0.059,-0.891,0.973
0.063,-0.816,0.969
0.082,-0.793,0.953
0.109,-0.809,0.91
0.133,-0.793,0.859
0.148,-0.746,0.824
0.168,-0.676,0.789
0.176,-0.605,0.75
0.18,-0.563,0.699
0.172,-0.547,0.645
0.172,-0.539,0.598
0.18,-0.547,0.551
0.184,-0.547,0.512
0.195,-0.539,0.484
0.191,-0.516,0.465
0.18,-0.504,0.453
0.168,-0.512,0.449
0.164,-0.531,0.441
0.152,-0.551,0.441
0.148,-0.563,0.434
0.148,-0.574,0.441
0.145,-0.582,0.453
0.148,-0.586,0.48
0.148,-0.586,0.504
0.148,-0.594,0.531
0.148,-0.613,0.563
0.148,-0.645,0.602
0.145,-0.691,0.605
0.141,-0.727,0.605
0.129,-0.746,0.613
0.113,-0.754,0.621
0.094,-0.773,0.633
0.086,-0.789,0.637
0.09,-0.809,0.641
0.105,-0.832,0.641
0.133,-0.852,0.664
0.164,-0.863,0.672
0.191,-0.859,0.711
0.223,-0.887,0.758
0.258,-0.984,0.801
0.293,-1.113,0.816
0.32,-1.18,0.859
0.355,-1.18,0.918
0.395,-1.07,0.969
0.418,-0.891,1.031
0.422,-0.727,1.086
0.406,-0.602,1.098
0.406,-0.559,1.07
0.426,-0.594,1.02
0.453,-0.68,0.973
0.449,-0.734,0.938
0.414,-0.746,0.926
0.363,-0.746,0.922
0.301,-0.727,0.898
0.23,-0.695,0.863
0.168,-0.648,0.832
0.137,-0.59,0.793
0.129,-0.539,0.742
0.133,-0.52,0.688
0.145,-0.516,0.637
0.152,-0.504,0.582
0.148,-0.5,0.543
0.137,-0.5,0.512
0.129,-0.504,0.488
0.129,-0.52,0.477
0.133,-0.531,0.469
0.141,-0.543,0.477
0.148,-0.551,0.492
0.145,-0.551,0.512
0.148,-0.547,0.523
0.16,-0.543,0.531
0.156,-0.539,0.539
0.172,-0.543,0.555
0.188,-0.555,0.563
0.199,-0.578,0.563
0.211,-0.594,0.57
0.227,-0.605,0.582
0.25,-0.625,0.602
0.266,-0.652,0.629
0.273,-0.672,0.645
0.281,-0.699,0.648
0.293,-0.727,0.648
0.301,-0.754,0.648
0.313,-0.781,0.645
0.316,-0.824,0.648
0.316,-0.852,0.641
0.297,-0.844,0.648
0.27,-0.836,0.648
0.25,-0.824,0.641
0.23,-0.809,0.641
0.219,-0.805,0.648
0.207,-0.777,0.656
0.199,-0.742,0.668
0.23,-0.77,0.762
0.313,-0.949,0.828
0.355,-1.102,0.824
0.301,-1.098,0.848
0.152,-1.063,0.879
0.004,-1.02,1.0
-0.063,-0.922,1.094
-0.055,-0.789,1.152
0.004,-0.742,1.176
0.082,-0.789,1.176
0.141,-0.867,1.125
0.152,-0.891,1.055
0.141,-0.859,1.0
0.133,-0.813,0.961
0.133,-0.77,0.918
0.125,-0.734,0.875
0.113,-0.703,0.816
0.094,-0.68,0.766
0.07,-0.656,0.711
0.051,-0.629,0.656
0.043,-0.602,0.609
0.047,-0.578,0.563
0.059,-0.57,0.531
0.082,-0.566,0.516
0.102,-0.563,0.496
0.129,-0.559,0.492
0.145,-0.547,0.492
0.164,-0.543,0.496
0.184,-0.547,0.496
0.184,-0.563,0.5
0.18,-0.566,0.496
0.184,-0.574,0.484
0.184,-0.563,0.5
0.184,-0.563,0.52
0.191,-0.563,0.535
0.195,-0.578,0.547
0.188,-0.586,0.57
0.18,-0.602,0.582
0.172,-0.617,0.582
0.16,-0.645,0.582
0.156,-0.672,0.578
0.156,-0.719,0.586
0.148,-0.789,0.598
0.145,-0.844,0.609
0.156,-0.855,0.633
0.172,-0.844,0.645
0.195,-0.828,0.664
0.215,-0.836,0.691
0.227,-0.848,0.715
0.234,-0.863,0.742
0.238,-0.91,0.754
0.23,-0.965,0.781
0.262,-1.066,0.828
0.297,-1.223,0.828
0.348,-1.324,0.781
0.402,-1.25,0.797
0.426,-1.059,0.832
0.418,-0.832,0.902
0.422,-0.621,0.961
0.438,-0.477,1.004
0.453,-0.457,1.008
0.449,-0.563,0.969
0.43,-0.629,0.93
0.41,-0.645,0.922
0.375,-0.648,0.934
0.348,-0.688,0.922
0.297,-0.742,0.871
0.227,-0.746,0.816
0.172,-0.684,0.777
0.145,-0.602,0.746
0.156,-0.539,0.711
0.172,-0.512,0.68
0.184,-0.504,0.652
0.18,-0.504,0.621
0.164,-0.512,0.582
0.137,-0.516,0.559
0.117,-0.523,0.547
0.109,-0.531,0.547
0.113,-0.547,0.543
0.117,-0.559,0.527
0.133,-0.57,0.523
0.141,-0.582,0.531
0.145,-0.59,0.539
0.152,-0.594,0.555
0.156,-0.594,0.566
0.168,-0.605,0.578
0.18,-0.613,0.59
0.195,-0.629,0.586
0.207,-0.625,0.582
0.219,-0.633,0.586
0.227,-0.645,0.598
0.238,-0.672,0.613
0.254,-0.688,0.617
0.258,-0.699,0.605
0.25,-0.699,0.605
0.254,-0.695,0.625
0.27,-0.707,0.648
0.273,-0.73,0.668
0.281,-0.738,0.684
0.281,-0.742,0.695
0.27,-0.742,0.699
0.262,-0.746,0.688
0.27,-0.781,0.691
0.281,-0.824,0.707
0.316,-0.922,0.789
0.375,-1.133,0.848
0.391,-1.27,0.793
0.301,-1.203,0.766
0.16,-1.141,0.852
0.047,-1.008,0.953
-0.02,-0.84,1.027
-0.012,-0.766,1.063
0.055,-0.805,1.086
0.117,-0.918,1.063
0.148,-0.961,1.008
0.141,-0.91,0.98
0.109,-0.84,0.98
0.078,-0.781,0.973
0.066,-0.738,0.949
0.07,-0.719,0.91
0.086,-0.695,0.863
0.105,-0.656,0.82
0.121,-0.609,0.773
0.141,-0.551,0.73
0.16,-0.477,0.68
0.164,-0.434,0.637
0.18,-0.422,0.598
0.191,-0.43,0.559
0.195,-0.453,0.531
