x_acc,y_acc,z_acc
0.023,-0.152,1.02
0.023,-0.16,1.012
0.023,-0.164,1.004
0.023,-0.168,1.0
0.027,-0.164,0.992
0.035,-0.156,0.98
0.039,-0.148,0.98
0.039,-0.137,0.988
0.039,-0.125,1.0
0.047,-0.117,1.012
0.047,-0.113,1.016
0.043,-0.109,1.023
0.047,-0.105,1.027
0.055,-0.098,1.035
0.055,-0.102,1.031
0.059,-0.102,1.023
0.063,-0.098,1.02
0.063,-0.105,1.02
0.063,-0.102,1.023
0.059,-0.102,1.027
0.055,-0.102,1.035
0.059,-0.098,1.035
0.043,-0.098,1.039
0.051,-0.105,1.047
0.051,-0.109,1.039
0.055,-0.109,1.031
0.059,-0.105,1.031
0.059,-0.105,1.031
0.059,-0.105,1.023
0.051,-0.109,1.023
0.047,-0.102,1.027
0.051,-0.086,1.027
0.043,-0.078,1.023
0.035,-0.074,1.016
0.035,-0.07,1.004
0.047,-0.059,0.996
0.055,-0.051,0.996
0.063,-0.047,1.0
0.07,-0.043,1.008
0.066,-0.043,1.023
0.055,-0.047,1.035
0.043,-0.047,1.047
0.035,-0.059,1.055
0.027,-0.07,1.055
0.023,-0.082,1.051
0.023,-0.086,1.043
0.023,-0.102,1.031
0.023,-0.109,1.023
0.031,-0.113,1.016
0.035,-0.117,1.008
0.039,-0.117,1.004
0.047,-0.109,1.004
0.051,-0.105,1.0
0.055,-0.102,1.0
0.055,-0.094,1.004
0.055,-0.09,1.012
0.063,-0.082,1.02
0.059,-0.082,1.012
0.059,-0.078,1.008
0.059,-0.07,1.016
0.059,-0.074,1.016
0.059,-0.074,1.02
0.055,-0.074,1.016
0.055,-0.074,1.016
0.055,-0.074,1.016
0.055,-0.082,1.02
0.059,-0.082,1.016
0.059,-0.078,1.023
0.055,-0.078,1.02
0.055,-0.078,1.016
0.066,-0.078,1.016
0.078,-0.078,1.02
0.066,-0.074,1.027
0.07,-0.082,1.039
0.066,-0.074,1.039
0.066,-0.063,1.043
0.063,-0.059,1.043
0.059,-0.059,1.043
0.051,-0.063,1.035
0.043,-0.063,1.035
0.047,-0.07,1.035
0.047,-0.07,1.027
0.051,-0.07,1.02
0.055,-0.066,1.012
0.051,-0.07,1.016
0.051,-0.066,1.027
0.047,-0.07,1.027
0.047,-0.066,1.027
0.047,-0.066,1.031
0.047,-0.07,1.027
0.051,-0.074,1.027
0.047,-0.074,1.02
0.043,-0.074,1.016
0.043,-0.066,1.008
0.039,-0.07,1.004
0.035,-0.07,1.004
0.039,-0.066,1.004
0.039,-0.066,1.004
0.031,-0.07,1.004
0.031,-0.07,1.004
0.027,-0.07,1.008
0.023,-0.07,1.008
0.027,-0.07,1.016
0.031,-0.066,1.02
0.031,-0.07,1.023
0.031,-0.082,1.02
0.039,-0.078,1.02
0.035,-0.074,1.023
0.039,-0.074,1.016
0.051,-0.074,1.012
0.055,-0.074,1.016
0.063,-0.07,1.016
0.063,-0.063,1.016
0.063,-0.047,1.02
0.059,-0.039,1.023
0.055,-0.031,1.031
0.043,-0.02,1.023
0.031,-0.023,1.027
0.016,-0.027,1.023
-0.012,-0.031,1.023
-0.027,-0.031,1.02
-0.039,-0.039,1.016
-0.055,-0.039,1.016
-0.055,-0.039,1.027
-0.055,-0.043,1.031
-0.059,-0.039,1.035
-0.066,-0.039,1.039
-0.07,-0.039,1.047
-0.074,-0.043,1.043
-0.074,-0.047,1.047
-0.07,-0.059,1.043
-0.07,-0.059,1.039
-0.066,-0.063,1.035
-0.07,-0.055,1.031
-0.066,-0.047,1.031
-0.07,-0.047,1.027
-0.07,-0.051,1.023
-0.074,-0.055,1.02
-0.086,-0.063,1.012
-0.09,-0.063,1.012
-0.082,-0.063,1.012
-0.082,-0.059,1.016
-0.078,-0.055,1.02
-0.07,-0.066,1.02
-0.066,-0.074,1.023
-0.063,-0.082,1.031
-0.047,-0.078,1.039
-0.035,-0.082,1.039
-0.027,-0.09,1.039
-0.02,-0.102,1.035
-0.02,-0.105,1.035
-0.027,-0.109,1.035
-0.039,-0.105,1.035
-0.055,-0.121,1.035
-0.066,-0.133,1.031
-0.074,-0.133,1.031
-0.094,-0.141,1.031
-0.094,-0.152,1.031
-0.09,-0.16,1.027
-0.078,-0.168,1.023
-0.063,-0.172,1.016
-0.051,-0.172,1.008
-0.043,-0.168,1.004
-0.043,-0.156,1.0
-0.043,-0.145,0.996
-0.051,-0.141,0.984
-0.063,-0.133,0.977
-0.082,-0.125,0.98
-0.102,-0.125,0.988
-0.125,-0.133,0.996
-0.148,-0.137,1.0
-0.168,-0.152,1.016
-0.188,-0.172,1.02
-0.172,-0.195,1.023
-0.148,-0.215,1.031
-0.117,-0.211,1.031
-0.082,-0.191,1.043
-0.055,-0.168,1.059
-0.027,-0.133,1.07
-0.008,-0.09,1.09
0.008,-0.063,1.098
0.023,-0.047,1.105
0.031,-0.051,1.09
0.035,-0.055,1.066
0.031,-0.047,1.043
0.02,-0.039,1.016
0.016,-0.027,1.008
0.02,-0.023,1.0
0.035,-0.02,1.0
0.055,-0.008,0.996
0.082,0.008,0.988
0.094,0.02,0.992
0.09,0.035,0.992
0.078,0.051,0.988
0.07,0.066,0.988
0.055,0.07,0.996
0.027,0.07,1.0
0.004,0.074,1.008
0.0,0.082,1.027
-0.012,0.078,1.039
-0.027,0.063,1.055
-0.043,0.047,1.063
-0.043,0.031,1.066
-0.039,0.02,1.066
-0.031,0.004,1.059
-0.008,-0.004,1.051
0.012,-0.016,1.043
0.023,-0.016,1.027
0.035,-0.012,1.02
0.031,-0.004,1.008
0.023,0.004,1.004
0.02,0.02,1.004
0.02,0.027,1.008
0.023,0.035,1.012
0.023,0.047,1.027
0.027,0.047,1.043
0.035,0.035,1.055
0.039,0.031,1.066
0.047,0.031,1.07
0.051,0.023,1.066
0.059,0.012,1.051
0.074,0.004,1.035
0.074,-0.004,1.027
0.082,-0.02,1.02
0.074,-0.031,1.012
0.066,-0.043,1.008
0.055,-0.051,1.012
0.051,-0.055,1.012
0.055,-0.047,1.02
0.055,-0.039,1.031
0.063,-0.035,1.039
0.066,-0.035,1.039
0.078,-0.051,1.027
0.078,-0.063,1.02
0.074,-0.07,1.008
0.063,-0.086,1.0
0.055,-0.102,0.992
0.043,-0.121,0.992
0.035,-0.133,0.996
0.035,-0.141,1.0
0.031,-0.148,1.0
0.035,-0.148,1.0
0.035,-0.156,1.016
0.027,-0.191,1.043
-0.023,-0.258,1.074
-0.098,-0.289,1.094
-0.16,-0.27,1.102
-0.156,-0.223,1.105
-0.102,-0.152,1.094
-0.035,-0.105,1.059
0.016,-0.09,1.012
0.063,-0.098,0.965
0.102,-0.117,0.926
0.121,-0.133,0.914
0.129,-0.141,0.914
0.133,-0.129,0.93
0.133,-0.098,0.953
0.113,-0.063,0.984
0.082,-0.031,1.02
0.047,-0.008,1.043
0.008,0.012,1.055
-0.035,0.023,1.051
-0.074,0.027,1.043
-0.094,0.031,1.031
-0.105,0.043,1.016
-0.098,0.047,1.012
-0.078,0.051,1.012
-0.063,0.051,1.02
-0.059,0.051,1.031
-0.055,0.055,1.039
-0.066,0.059,1.047
-0.074,0.063,1.047
-0.09,0.051,1.039
-0.094,0.031,1.039
-0.098,0.02,1.027
-0.102,0.004,1.027
-0.102,-0.02,1.031
-0.09,-0.031,1.035
-0.082,-0.027,1.043
-0.078,-0.016,1.051
-0.07,-0.02,1.051
-0.066,-0.02,1.051
-0.055,-0.027,1.043
-0.035,-0.027,1.035
-0.023,-0.031,1.023
-0.016,-0.031,1.012
-0.008,-0.031,1.004
-0.008,-0.027,1.0
-0.004,-0.02,0.996
-0.008,-0.02,0.988
-0.012,-0.023,0.992
-0.031,-0.027,0.996
-0.039,-0.031,1.008
-0.055,-0.031,1.008
-0.078,-0.035,1.012
-0.102,-0.051,1.023
-0.113,-0.066,1.031
-0.129,-0.086,1.023
-0.133,-0.098,1.023
-0.125,-0.109,1.016
-0.121,-0.109,1.008
-0.113,-0.109,1.016
-0.105,-0.109,1.016
-0.094,-0.113,1.02
-0.094,-0.109,1.016
-0.105,-0.105,1.016
-0.125,-0.105,1.02
-0.152,-0.098,1.027
-0.16,-0.102,1.043
-0.172,-0.109,1.055
-0.176,-0.121,1.066
-0.172,-0.141,1.078
-0.152,-0.164,1.086
-0.113,-0.195,1.09
-0.074,-0.234,1.09
-0.055,-0.27,1.082
-0.027,-0.297,1.078
-0.004,-0.324,1.074
0.016,-0.316,1.063
0.043,-0.27,1.051
0.07,-0.184,1.043
0.082,-0.094,1.035
0.074,-0.039,1.012
0.086,-0.023,0.984
0.105,-0.031,0.941
0.125,-0.035,0.898
0.133,-0.023,0.875
0.133,-0.004,0.871
0.113,0.02,0.887
0.102,0.047,0.922
0.109,0.063,0.961
0.125,0.086,1.0
0.141,0.117,1.035
0.141,0.121,1.063
0.125,0.113,1.09
0.086,0.102,1.102
0.047,0.094,1.102
0.016,0.094,1.102
-0.012,0.086,1.086
-0.027,0.074,1.078
-0.031,0.059,1.07
-0.027,0.043,1.055
-0.023,0.035,1.047
-0.016,0.027,1.047
-0.008,0.023,1.047
0.004,0.02,1.047
0.012,0.02,1.059
0.02,0.016,1.066
0.023,0.02,1.07
0.047,0.008,1.074
0.066,0.008,1.074
0.066,-0.004,1.07
0.055,-0.016,1.063
0.043,-0.027,1.047
0.035,-0.035,1.027
0.02,-0.047,1.008
0.012,-0.063,0.984
0.012,-0.074,0.973
0.016,-0.082,0.965
0.02,-0.082,0.961
0.023,-0.09,0.965
0.023,-0.102,0.965
0.023,-0.109,0.969
0.031,-0.125,0.98
0.047,-0.137,0.984
0.055,-0.156,0.992
0.074,-0.176,0.996
0.082,-0.191,1.0
0.09,-0.207,1.004
0.086,-0.223,1.012
0.066,-0.23,1.016
0.043,-0.242,1.016
0.012,-0.234,1.023
-0.008,-0.238,1.039
-0.02,-0.223,1.047
-0.02,-0.219,1.059
-0.012,-0.223,1.066
0.008,-0.234,1.059
0.035,-0.246,1.039
0.066,-0.266,1.008
0.078,-0.297,0.977
0.059,-0.336,0.969
-0.004,-0.371,0.977
-0.094,-0.359,0.992
-0.164,-0.293,1.031
-0.188,-0.203,1.063
-0.188,-0.117,1.086
-0.18,-0.039,1.098
-0.188,-0.023,1.082
-0.191,-0.043,1.039
-0.191,-0.066,0.988
-0.168,-0.094,0.938
-0.148,-0.121,0.902
-0.121,-0.117,0.883
-0.094,-0.105,0.891
-0.086,-0.078,0.91
-0.102,-0.063,0.93
-0.121,-0.051,0.953
-0.125,-0.039,0.973
-0.141,-0.039,0.992
-0.148,-0.039,1.004
-0.156,-0.047,1.012
-0.16,-0.059,1.02
-0.145,-0.078,1.031
-0.109,-0.09,1.035
