x_acc,y_acc,z_acc
0.352,-0.586,0.695
0.352,-0.594,0.691
0.348,-0.594,0.691
0.344,-0.582,0.684
0.344,-0.574,0.688
0.344,-0.57,0.695
0.348,-0.59,0.691
0.344,-0.602,0.684
0.348,-0.617,0.688
0.348,-0.645,0.688
0.355,-0.668,0.684
0.359,-0.684,0.695
0.371,-0.711,0.695
0.375,-0.746,0.727
0.402,-0.832,0.781
0.418,-0.98,0.754
0.348,-1.098,0.734
0.242,-1.109,0.801
0.176,-1.035,0.879
0.141,-0.945,0.914
0.164,-0.902,0.91
0.203,-0.887,0.879
0.234,-0.84,0.863
0.262,-0.742,0.852
0.277,-0.637,0.844
0.277,-0.563,0.832
0.254,-0.539,0.824
0.211,-0.531,0.84
0.164,-0.547,0.848
0.125,-0.566,0.863
0.109,-0.59,0.879
0.121,-0.598,0.914
0.16,-0.586,0.938
0.207,-0.578,0.938
0.254,-0.582,0.914
0.273,-0.586,0.867
0.281,-0.594,0.84
0.289,-0.582,0.82
0.289,-0.551,0.801
0.289,-0.535,0.777
0.305,-0.539,0.746
0.309,-0.551,0.707
0.309,-0.566,0.672
0.297,-0.574,0.645
0.285,-0.57,0.629
0.277,-0.566,0.617
0.273,-0.566,0.613
0.27,-0.566,0.613
0.262,-0.566,0.613
0.254,-0.566,0.613
0.25,-0.566,0.613
0.238,-0.574,0.613
0.223,-0.586,0.613
0.207,-0.59,0.613
0.191,-0.613,0.609
0.176,-0.633,0.598
0.156,-0.645,0.59
0.133,-0.66,0.582
0.109,-0.664,0.582
0.09,-0.664,0.586
0.074,-0.668,0.598
0.074,-0.664,0.609
0.082,-0.664,0.629
0.078,-0.668,0.648
0.086,-0.676,0.656
0.102,-0.688,0.664
0.121,-0.711,0.668
0.137,-0.738,0.68
0.145,-0.766,0.688
0.137,-0.785,0.699
0.145,-0.816,0.723
0.156,-0.859,0.754
0.184,-0.953,0.809
0.227,-1.078,0.832
0.285,-1.152,0.871
0.34,-1.156,0.938
0.371,-1.086,0.992
0.41,-0.988,1.039
0.426,-0.91,1.055
0.43,-0.844,1.051
0.418,-0.789,1.023
0.398,-0.73,0.984
0.375,-0.668,0.941
0.359,-0.629,0.887
0.359,-0.617,0.844
0.371,-0.605,0.793
0.375,-0.594,0.754
0.379,-0.578,0.742
0.379,-0.57,0.746
0.363,-0.57,0.754
0.336,-0.574,0.754
0.285,-0.57,0.738
0.23,-0.547,0.723
0.18,-0.512,0.707
0.141,-0.484,0.676
0.141,-0.477,0.648
0.148,-0.504,0.621
0.164,-0.523,0.582
0.172,-0.539,0.555
0.18,-0.531,0.539
0.184,-0.527,0.539
0.191,-0.527,0.551
0.191,-0.531,0.555
0.195,-0.539,0.566
0.207,-0.559,0.586
0.219,-0.574,0.609
0.227,-0.59,0.621
0.238,-0.59,0.637
