x_acc,y_acc,z_acc
-0.023,-0.953,0.359
-0.023,-0.941,0.336
-0.027,-0.934,0.316
-0.016,-0.941,0.324
0.02,-1.0,0.34
0.055,-1.09,0.359
0.113,-1.156,0.395
0.176,-1.188,0.43
0.219,-1.176,0.469
0.238,-1.188,0.488
0.238,-1.18,0.504
0.242,-1.082,0.543
0.238,-0.941,0.57
0.211,-0.813,0.57
0.168,-0.695,0.559
0.148,-0.652,0.551
0.168,-0.703,0.563
0.23,-0.793,0.594
0.305,-0.863,0.621
0.336,-0.887,0.629
0.332,-0.871,0.637
0.313,-0.875,0.645
0.277,-0.93,0.633
0.238,-0.969,0.621
0.223,-0.984,0.617
0.227,-0.973,0.617
0.242,-0.953,0.609
0.238,-0.934,0.59
0.211,-0.93,0.566
0.168,-0.922,0.543
0.125,-0.918,0.512
0.082,-0.918,0.48
0.063,-0.91,0.453
0.047,-0.898,0.434
0.043,-0.898,0.418
0.051,-0.906,0.406
0.066,-0.914,0.391
0.078,-0.914,0.375
0.078,-0.91,0.359
0.078,-0.902,0.34
0.066,-0.906,0.313
0.059,-0.922,0.301
0.047,-0.941,0.301
0.039,-0.949,0.305
0.035,-0.945,0.313
0.039,-0.93,0.309
0.043,-0.918,0.316
0.051,-0.914,0.313
0.059,-0.902,0.309
0.055,-0.898,0.301
0.055,-0.887,0.297
0.059,-0.879,0.289
0.059,-0.879,0.277
0.059,-0.879,0.277
0.059,-0.871,0.273
0.059,-0.863,0.273
0.059,-0.852,0.273
0.066,-0.848,0.277
0.086,-0.848,0.285
0.094,-0.852,0.285
0.102,-0.848,0.289
0.113,-0.863,0.301
0.141,-0.891,0.316
0.188,-0.922,0.324
0.227,-0.953,0.332
0.242,-0.98,0.348
0.25,-1.008,0.355
0.266,-1.043,0.348
0.289,-1.066,0.336
0.305,-1.063,0.32
0.328,-1.066,0.309
0.344,-1.109,0.301
0.371,-1.172,0.313
0.398,-1.266,0.313
0.402,-1.305,0.313
0.316,-1.223,0.336
0.215,-1.098,0.367
0.141,-1.023,0.398
0.09,-0.977,0.418
0.051,-0.914,0.426
0.031,-0.84,0.434
0.02,-0.789,0.449
0.035,-0.809,0.461
0.047,-0.883,0.469
0.063,-0.953,0.488
0.07,-0.992,0.523
0.098,-0.98,0.563
0.145,-0.945,0.605
0.215,-0.895,0.641
0.258,-0.875,0.648
0.254,-0.891,0.633
0.211,-0.918,0.605
0.152,-0.926,0.57
0.105,-0.922,0.539
0.07,-0.918,0.504
0.039,-0.914,0.469
0.012,-0.906,0.438
-0.008,-0.887,0.41
-0.02,-0.848,0.402
-0.016,-0.805,0.398
-0.023,-0.789,0.387
-0.039,-0.785,0.367
-0.063,-0.789,0.359
-0.074,-0.789,0.359
-0.063,-0.781,0.355
-0.059,-0.781,0.348
-0.055,-0.789,0.336
-0.047,-0.797,0.328
-0.039,-0.809,0.324
-0.02,-0.824,0.316
-0.004,-0.844,0.305
0.008,-0.871,0.301
0.004,-0.879,0.297
-0.012,-0.883,0.293
-0.035,-0.879,0.293
-0.043,-0.883,0.293
-0.055,-0.895,0.289
-0.066,-0.902,0.289
-0.059,-0.91,0.309
-0.066,-0.914,0.32
-0.07,-0.934,0.344
-0.078,-0.953,0.363
-0.094,-0.98,0.379
-0.105,-0.988,0.391
-0.109,-0.988,0.383
-0.105,-0.988,0.379
-0.094,-1.008,0.367
-0.078,-1.039,0.352
-0.051,-1.094,0.348
0.02,-1.18,0.359
0.121,-1.277,0.375
0.207,-1.355,0.387
0.246,-1.375,0.41
0.262,-1.332,0.43
0.266,-1.277,0.449
0.242,-1.215,0.477
0.211,-1.129,0.516
0.176,-1.031,0.551
0.145,-0.926,0.57
0.137,-0.809,0.582
0.152,-0.719,0.59
0.176,-0.68,0.605
0.215,-0.695,0.621
0.266,-0.77,0.617
0.297,-0.871,0.594
0.301,-0.957,0.57
0.293,-1.0,0.566
0.301,-1.012,0.574
0.309,-0.996,0.578
0.297,-0.98,0.574
0.285,-0.953,0.57
0.262,-0.926,0.555
0.227,-0.914,0.539
0.203,-0.898,0.523
0.188,-0.895,0.496
0.168,-0.883,0.469
0.152,-0.863,0.434
0.137,-0.828,0.41
0.125,-0.793,0.387
0.109,-0.766,0.367
0.105,-0.738,0.348
0.098,-0.727,0.324
0.094,-0.73,0.301
0.098,-0.723,0.289
0.102,-0.727,0.281
0.105,-0.742,0.266
0.109,-0.762,0.262
0.113,-0.777,0.27
0.129,-0.793,0.277
0.137,-0.801,0.277
0.133,-0.793,0.281
0.125,-0.793,0.281
0.137,-0.801,0.281
0.145,-0.82,0.277
0.164,-0.828,0.277
0.172,-0.836,0.289
0.172,-0.844,0.297
0.176,-0.859,0.305
0.188,-0.867,0.316
0.211,-0.867,0.324
0.234,-0.875,0.328
0.266,-0.906,0.316
0.266,-0.957,0.293
0.23,-1.012,0.266
0.184,-1.031,0.23
0.152,-1.035,0.223
0.141,-1.039,0.227
0.145,-1.063,0.238
0.141,-1.09,0.246
0.117,-1.109,0.254
0.105,-1.113,0.273
0.125,-1.129,0.305
0.164,-1.191,0.313
0.148,-1.258,0.313
0.086,-1.211,0.348
0.055,-1.055,0.414
0.059,-0.918,0.492
0.043,-0.898,0.57
0.031,-0.949,0.648
0.047,-1.039,0.695
0.07,-1.117,0.719
0.105,-1.113,0.73
0.164,-1.047,0.73
0.246,-0.988,0.707
0.313,-0.996,0.664
0.324,-1.051,0.617
0.309,-1.09,0.563
0.273,-1.094,0.508
0.238,-1.035,0.465
0.223,-0.961,0.434
0.203,-0.918,0.398
0.18,-0.906,0.367
0.16,-0.883,0.34
0.156,-0.84,0.32
0.152,-0.793,0.305
0.156,-0.762,0.297
0.145,-0.746,0.285
0.133,-0.73,0.273
0.133,-0.73,0.281
0.109,-0.738,0.27
0.105,-0.75,0.262
0.109,-0.754,0.258
0.109,-0.762,0.254
0.098,-0.766,0.258
0.07,-0.773,0.266
0.055,-0.789,0.27
0.051,-0.805,0.273
0.039,-0.813,0.266
0.016,-0.832,0.27
0.008,-0.828,0.262
-0.012,-0.836,0.262
-0.023,-0.848,0.258
-0.035,-0.852,0.266
-0.047,-0.863,0.277
-0.047,-0.867,0.285
-0.051,-0.879,0.301
-0.063,-0.891,0.305
-0.082,-0.902,0.313
-0.078,-0.914,0.316
-0.078,-0.934,0.309
-0.078,-0.969,0.285
-0.074,-1.004,0.266
-0.07,-1.047,0.273
-0.031,-1.094,0.305
0.0,-1.133,0.328
0.016,-1.148,0.371
0.047,-1.16,0.418
0.094,-1.211,0.441
0.141,-1.301,0.441
0.176,-1.355,0.426
0.207,-1.301,0.414
0.246,-1.18,0.43
0.289,-1.0,0.465
0.34,-0.828,0.516
0.426,-0.723,0.574
0.48,-0.773,0.598
0.473,-0.922,0.621
0.418,-1.055,0.629
0.375,-1.078,0.641
0.355,-1.035,0.645
0.355,-1.008,0.641
0.367,-1.02,0.625
0.371,-1.047,0.582
0.367,-1.055,0.535
0.348,-1.031,0.488
0.324,-0.984,0.445
0.297,-0.941,0.414
0.273,-0.906,0.391
0.266,-0.871,0.367
0.254,-0.836,0.336
0.246,-0.809,0.305
0.223,-0.789,0.277
0.203,-0.762,0.258
0.191,-0.742,0.242
0.188,-0.715,0.23
0.199,-0.699,0.219
0.203,-0.695,0.203
0.211,-0.711,0.199
0.211,-0.719,0.191
0.211,-0.73,0.188
0.215,-0.738,0.191
0.215,-0.746,0.199
0.219,-0.781,0.203
0.211,-0.813,0.203
0.199,-0.828,0.207
0.188,-0.844,0.211
0.18,-0.844,0.203
0.184,-0.84,0.195
0.184,-0.836,0.188
0.176,-0.832,0.188
0.172,-0.832,0.184
0.172,-0.844,0.191
0.18,-0.863,0.207
0.191,-0.891,0.219
0.207,-0.918,0.219
0.223,-0.938,0.199
0.254,-0.953,0.176
0.27,-0.969,0.16
0.266,-1.012,0.164
0.242,-1.059,0.176
0.207,-1.102,0.203
0.191,-1.125,0.242
0.168,-1.156,0.27
0.152,-1.199,0.305
0.164,-1.262,0.305
0.191,-1.293,0.281
0.172,-1.281,0.281
0.141,-1.215,0.309
0.129,-1.129,0.344
0.109,-1.066,0.41
0.066,-1.012,0.508
0.031,-0.957,0.598
0.035,-0.918,0.664
0.074,-0.941,0.691
0.102,-0.992,0.699
0.113,-1.004,0.691
0.148,-0.973,0.664
0.191,-0.961,0.621
0.27,-1.0,0.586
