x_acc,y_acc,z_acc
0.027,-0.668,0.754
0.035,-0.648,0.762
0.027,-0.645,0.766
0.031,-0.664,0.773
0.055,-0.691,0.781
0.082,-0.715,0.777
0.105,-0.734,0.773
0.117,-0.75,0.762
0.113,-0.762,0.746
0.113,-0.766,0.734
0.113,-0.77,0.727
0.125,-0.77,0.723
0.129,-0.766,0.711
0.125,-0.758,0.707
0.133,-0.746,0.703
0.152,-0.723,0.699
0.168,-0.711,0.703
0.176,-0.703,0.73
0.176,-0.707,0.758
0.172,-0.703,0.797
0.145,-0.691,0.813
0.121,-0.688,0.813
0.094,-0.703,0.805
0.078,-0.715,0.785
0.074,-0.727,0.766
0.09,-0.734,0.758
0.121,-0.746,0.754
0.133,-0.746,0.766
0.125,-0.746,0.793
0.094,-0.727,0.816
0.047,-0.711,0.836
-0.004,-0.688,0.84
-0.051,-0.668,0.832
-0.078,-0.664,0.824
-0.094,-0.668,0.813
-0.086,-0.66,0.805
-0.082,-0.656,0.785
-0.074,-0.648,0.762
-0.074,-0.648,0.734
-0.094,-0.668,0.711
-0.113,-0.707,0.711
-0.137,-0.789,0.707
-0.129,-0.895,0.676
-0.07,-0.945,0.629
-0.004,-0.918,0.594
0.055,-0.852,0.59
0.113,-0.781,0.617
0.184,-0.711,0.68
0.234,-0.68,0.727
0.258,-0.684,0.762
0.258,-0.715,0.77
0.23,-0.762,0.758
0.203,-0.793,0.738
0.172,-0.797,0.719
0.145,-0.785,0.711
0.129,-0.758,0.715
0.121,-0.742,0.738
0.137,-0.742,0.754
0.137,-0.73,0.758
0.129,-0.68,0.766
0.109,-0.645,0.758
0.133,-0.656,0.734
0.145,-0.672,0.711
0.152,-0.68,0.688
0.168,-0.684,0.664
0.18,-0.699,0.633
0.188,-0.711,0.613
0.195,-0.695,0.598
0.191,-0.668,0.598
0.184,-0.641,0.594
0.176,-0.617,0.605
0.176,-0.602,0.613
0.164,-0.598,0.613
0.148,-0.602,0.621
0.148,-0.594,0.629
0.152,-0.594,0.633
0.176,-0.602,0.645
0.203,-0.613,0.668
0.227,-0.625,0.699
0.223,-0.645,0.738
0.199,-0.66,0.777
0.168,-0.691,0.805
0.125,-0.738,0.813
0.082,-0.789,0.809
0.039,-0.84,0.805
0.027,-0.887,0.805
0.039,-0.938,0.809
0.066,-0.977,0.828
0.105,-1.004,0.855
0.113,-1.016,0.863
0.078,-1.031,0.871
0.016,-1.086,0.883
-0.066,-1.152,0.895
-0.164,-1.168,0.926
-0.207,-1.125,0.969
-0.141,-1.086,0.992
-0.039,-1.039,0.984
0.043,-0.953,0.93
0.082,-0.832,0.867
0.09,-0.688,0.816
0.078,-0.555,0.793
0.047,-0.438,0.793
0.027,-0.352,0.813
0.02,-0.309,0.844
0.016,-0.313,0.871
-0.004,-0.344,0.887
-0.031,-0.398,0.898
-0.047,-0.457,0.914
-0.023,-0.492,0.93
0.023,-0.512,0.934
0.051,-0.523,0.91
0.055,-0.543,0.883
0.055,-0.547,0.848
0.063,-0.551,0.813
0.086,-0.555,0.789
0.117,-0.559,0.777
0.125,-0.555,0.77
0.117,-0.551,0.77
0.109,-0.555,0.766
0.094,-0.563,0.75
0.063,-0.578,0.734
0.023,-0.605,0.699
-0.02,-0.637,0.668
-0.047,-0.656,0.645
-0.063,-0.664,0.625
-0.059,-0.66,0.617
-0.051,-0.652,0.613
-0.027,-0.637,0.613
-0.023,-0.609,0.613
-0.031,-0.586,0.617
-0.051,-0.574,0.617
-0.082,-0.582,0.629
-0.121,-0.602,0.652
-0.129,-0.648,0.668
-0.105,-0.707,0.68
-0.082,-0.766,0.676
-0.066,-0.801,0.664
-0.063,-0.824,0.664
-0.07,-0.844,0.684
-0.082,-0.863,0.723
-0.094,-0.879,0.766
-0.105,-0.898,0.801
-0.113,-0.902,0.824
-0.125,-0.914,0.844
-0.129,-0.934,0.852
-0.117,-0.945,0.844
-0.098,-0.961,0.813
-0.082,-0.984,0.805
-0.059,-1.063,0.816
-0.031,-1.18,0.805
0.0,-1.238,0.762
0.031,-1.176,0.711
0.016,-1.086,0.656
-0.027,-1.012,0.613
-0.031,-0.934,0.621
0.012,-0.84,0.672
0.055,-0.758,0.738
0.07,-0.707,0.809
0.074,-0.668,0.855
0.082,-0.656,0.855
0.078,-0.641,0.84
0.086,-0.633,0.813
0.074,-0.605,0.781
0.059,-0.57,0.77
0.039,-0.566,0.762
0.02,-0.594,0.762
0.0,-0.605,0.77
0.004,-0.578,0.773
0.02,-0.559,0.777
0.035,-0.543,0.785
0.043,-0.539,0.797
0.059,-0.539,0.797
0.074,-0.547,0.797
0.082,-0.547,0.789
0.09,-0.555,0.773
0.086,-0.563,0.754
0.074,-0.574,0.73
0.059,-0.582,0.703
0.043,-0.59,0.672
0.016,-0.59,0.66
-0.012,-0.582,0.645
-0.027,-0.582,0.629
-0.027,-0.594,0.621
-0.008,-0.598,0.617
0.008,-0.598,0.621
0.023,-0.594,0.621
0.039,-0.586,0.621
0.031,-0.578,0.625
0.004,-0.602,0.633
-0.027,-0.641,0.633
-0.055,-0.691,0.621
-0.066,-0.754,0.613
-0.055,-0.824,0.613
-0.02,-0.871,0.629
0.012,-0.898,0.652
0.031,-0.906,0.699
0.035,-0.918,0.742
0.012,-0.918,0.789
-0.02,-0.914,0.828
-0.043,-0.914,0.863
-0.043,-0.918,0.898
-0.016,-0.914,0.918
0.031,-0.934,0.898
0.059,-0.953,0.844
0.055,-1.023,0.77
0.012,-1.121,0.688
-0.078,-1.211,0.621
-0.199,-1.25,0.586
-0.328,-1.191,0.594
-0.414,-1.035,0.664
-0.426,-0.824,0.785
-0.332,-0.633,0.945
-0.184,-0.504,1.078
-0.055,-0.461,1.156
-0.012,-0.469,1.16
-0.055,-0.496,1.121
-0.094,-0.539,1.074
-0.094,-0.563,1.016
-0.086,-0.563,0.949
-0.07,-0.559,0.883
-0.035,-0.563,0.816
0.008,-0.563,0.762
0.031,-0.547,0.723
0.035,-0.523,0.691
0.023,-0.508,0.684
0.008,-0.516,0.703
0.016,-0.535,0.734
0.02,-0.555,0.766
0.02,-0.559,0.777
-0.004,-0.574,0.773
-0.027,-0.594,0.742
-0.035,-0.613,0.703
-0.035,-0.637,0.66
-0.043,-0.672,0.621
-0.055,-0.707,0.594
-0.063,-0.723,0.574
-0.043,-0.707,0.578
-0.023,-0.676,0.578
-0.008,-0.656,0.582
0.0,-0.645,0.598
0.008,-0.648,0.621
0.012,-0.652,0.656
0.012,-0.668,0.691
0.012,-0.684,0.707
0.012,-0.703,0.703
0.023,-0.723,0.688
0.02,-0.754,0.684
0.016,-0.785,0.695
0.0,-0.832,0.73
-0.023,-0.871,0.777
-0.043,-0.898,0.813
-0.063,-0.918,0.84
-0.09,-0.926,0.852
-0.129,-0.922,0.859
-0.145,-0.918,0.863
-0.145,-0.918,0.863
-0.121,-0.938,0.867
-0.082,-1.02,0.859
-0.039,-1.121,0.832
0.031,-1.156,0.789
0.098,-1.082,0.758
0.09,-1.0,0.746
0.039,-0.926,0.738
0.016,-0.836,0.754
0.012,-0.742,0.77
0.012,-0.691,0.797
0.016,-0.684,0.82
0.035,-0.68,0.836
0.055,-0.652,0.836
0.047,-0.617,0.832
0.035,-0.578,0.82
0.023,-0.547,0.801
0.027,-0.523,0.785
0.023,-0.527,0.77
0.008,-0.559,0.773
-0.016,-0.586,0.785
-0.031,-0.578,0.797
-0.02,-0.551,0.797
-0.004,-0.543,0.793
0.02,-0.547,0.773
0.031,-0.555,0.762
0.031,-0.559,0.758
0.023,-0.555,0.754
0.016,-0.539,0.742
0.02,-0.523,0.727
0.02,-0.523,0.723
0.008,-0.535,0.715
0.0,-0.551,0.707
-0.012,-0.566,0.707
-0.012,-0.574,0.703
-0.008,-0.578,0.703
-0.012,-0.578,0.691
-0.023,-0.578,0.672
-0.039,-0.594,0.66
-0.051,-0.609,0.648
-0.051,-0.617,0.645
-0.055,-0.625,0.652
-0.043,-0.641,0.66
-0.02,-0.652,0.672
0.008,-0.672,0.699
0.031,-0.691,0.715
0.043,-0.715,0.727
0.051,-0.75,0.734
0.031,-0.781,0.754
0.012,-0.809,0.781
-0.004,-0.828,0.809
-0.039,-0.844,0.836
-0.078,-0.879,0.852
-0.113,-0.914,0.871
-0.125,-0.938,0.887
-0.09,-0.93,0.879
-0.004,-0.91,0.84
0.063,-0.91,0.762
0.074,-0.98,0.684
0.0,-1.105,0.609
-0.176,-1.172,0.574
-0.387,-1.105,0.617
-0.5,-0.938,0.727
-0.449,-0.723,0.895
-0.293,-0.512,1.102
-0.121,-0.359,1.262
0.027,-0.293,1.328
0.094,-0.332,1.293
0.059,-0.445,1.199
-0.039,-0.57,1.086
-0.105,-0.648,0.965
-0.137,-0.688,0.871
-0.129,-0.703,0.805
-0.086,-0.707,0.766
-0.016,-0.664,0.742
0.043,-0.602,0.727
0.051,-0.551,0.723
0.043,-0.523,0.746
0.043,-0.516,0.785
0.051,-0.52,0.813
0.055,-0.516,0.84
0.043,-0.516,0.848
0.02,-0.516,0.848
0.004,-0.52,0.832
-0.008,-0.523,0.82
0.008,-0.52,0.805
0.012,-0.52,0.777
0.012,-0.535,0.734
0.008,-0.563,0.684
0.012,-0.598,0.637
0.043,-0.617,0.598
0.082,-0.633,0.57
0.109,-0.656,0.539
0.121,-0.711,0.508
0.07,-0.75,0.512
-0.02,-0.75,0.543
-0.07,-0.77,0.578
-0.063,-0.805,0.613
-0.016,-0.836,0.652
0.027,-0.867,0.695
0.055,-0.895,0.734
0.059,-0.91,0.762
0.043,-0.914,0.781
0.012,-0.922,0.789
-0.043,-0.922,0.797
-0.102,-0.922,0.797
-0.129,-0.918,0.797
-0.141,-0.918,0.789
-0.152,-0.91,0.766
-0.145,-0.895,0.723
-0.125,-0.859,0.688
-0.121,-0.832,0.645
-0.117,-0.879,0.586
-0.082,-0.953,0.527
-0.031,-0.992,0.488
0.016,-0.98,0.473
0.059,-0.957,0.488
0.129,-0.934,0.578
0.199,-0.906,0.707
0.25,-0.863,0.871
0.254,-0.785,1.031
0.246,-0.691,1.137
0.227,-0.625,1.176
0.211,-0.605,1.172
0.172,-0.621,1.121
0.105,-0.664,1.047
0.012,-0.715,0.949
-0.059,-0.723,0.848
-0.09,-0.711,0.754
-0.094,-0.684,0.672
-0.078,-0.652,0.613
-0.07,-0.629,0.582
-0.086,-0.613,0.578
-0.082,-0.598,0.59
-0.039,-0.566,0.629
0.027,-0.57,0.688
0.047,-0.602,0.734
0.031,-0.617,0.77
0.016,-0.59,0.797
0.02,-0.547,0.805
