x_acc,y_acc,z_acc
-0.039,-0.145,0.871
-0.086,-0.164,0.922
-0.129,-0.18,0.973
-0.152,-0.172,1.016
-0.148,-0.137,1.027
-0.109,-0.102,1.008
-0.059,-0.09,0.98
0.0,-0.105,0.953
0.055,-0.141,0.93
0.117,-0.176,0.926
0.172,-0.215,0.961
0.188,-0.242,1.004
0.156,-0.25,1.051
0.109,-0.227,1.086
0.086,-0.188,1.105
0.082,-0.16,1.098
0.094,-0.164,1.09
0.098,-0.195,1.082
0.117,-0.246,1.078
0.145,-0.305,1.078
0.168,-0.336,1.059
0.199,-0.348,1.047
0.234,-0.344,1.039
0.266,-0.305,1.027
0.281,-0.254,1.027
0.285,-0.195,1.039
0.266,-0.191,1.02
0.242,-0.211,1.004
0.215,-0.25,0.973
0.215,-0.273,0.953
0.215,-0.289,0.938
0.215,-0.297,0.93
0.219,-0.289,0.93
0.238,-0.281,0.922
0.273,-0.277,0.887
0.324,-0.305,0.855
0.387,-0.359,0.867
0.504,-0.445,0.918
0.629,-0.57,0.969
0.668,-0.645,1.031
0.605,-0.578,1.098
0.504,-0.43,1.152
0.406,-0.285,1.16
0.305,-0.184,1.137
0.242,-0.148,1.105
0.18,-0.148,1.055
0.156,-0.18,1.016
0.191,-0.215,1.012
0.281,-0.223,1.016
0.367,-0.23,1.016
0.387,-0.25,1.012
0.359,-0.25,1.008
0.316,-0.254,1.004
0.266,-0.266,1.0
0.227,-0.281,0.984
0.199,-0.301,0.961
0.191,-0.305,0.941
0.199,-0.273,0.926
0.223,-0.254,0.902
0.246,-0.246,0.875
0.266,-0.25,0.863
0.27,-0.266,0.832
0.273,-0.277,0.824
0.285,-0.285,0.824
0.297,-0.297,0.813
0.316,-0.305,0.805
0.313,-0.316,0.816
0.297,-0.305,0.82
0.289,-0.281,0.824
0.293,-0.25,0.824
0.309,-0.234,0.824
0.309,-0.242,0.824
0.301,-0.246,0.832
0.297,-0.266,0.844
0.301,-0.285,0.867
0.316,-0.309,0.898
0.336,-0.336,0.922
0.352,-0.352,0.938
0.371,-0.355,0.938
0.383,-0.344,0.934
0.367,-0.336,0.914
0.352,-0.324,0.895
0.344,-0.316,0.898
0.344,-0.324,0.891
0.344,-0.34,0.879
0.336,-0.348,0.875
0.316,-0.336,0.852
0.297,-0.324,0.832
0.281,-0.324,0.828
0.262,-0.344,0.832
0.246,-0.367,0.844
0.242,-0.383,0.875
0.262,-0.387,0.91
0.277,-0.387,0.93
0.313,-0.398,0.957
0.344,-0.398,0.965
0.375,-0.426,0.973
0.402,-0.445,0.977
0.434,-0.457,0.961
0.469,-0.461,0.938
0.484,-0.465,0.914
0.48,-0.473,0.898
0.461,-0.484,0.898
0.438,-0.492,0.902
0.41,-0.496,0.91
0.398,-0.512,0.902
0.371,-0.531,0.91
0.34,-0.559,0.926
0.301,-0.57,0.941
0.266,-0.551,0.969
0.242,-0.488,0.988
0.25,-0.395,1.004
0.277,-0.301,1.012
0.313,-0.242,1.008
0.324,-0.25,0.988
0.301,-0.277,0.977
0.234,-0.27,0.957
0.145,-0.246,0.926
0.07,-0.23,0.91
0.035,-0.234,0.906
0.031,-0.254,0.914
0.043,-0.277,0.93
0.074,-0.297,0.945
0.098,-0.316,0.973
0.113,-0.316,1.0
0.137,-0.305,1.027
0.164,-0.293,1.055
0.18,-0.289,1.055
0.184,-0.285,1.055
0.188,-0.281,1.043
0.188,-0.262,1.023
0.195,-0.25,1.012
