0.047,-0.934,0.398
0.047,-0.934,0.398
0.051,-0.938,0.398
0.043,-0.938,0.398
0.051,-0.938,0.398
0.055,-0.938,0.391
0.047,-0.938,0.391
0.047,-0.938,0.395
0.043,-0.941,0.395
0.043,-0.941,0.398
0.035,-0.934,0.41
0.039,-0.926,0.414
0.035,-0.93,0.414
0.035,-0.926,0.414
0.035,-0.934,0.406
0.039,-0.934,0.402
0.039,-0.934,0.395
0.043,-0.938,0.395
0.047,-0.938,0.395
0.047,-0.938,0.395
0.051,-0.938,0.395
0.051,-0.934,0.395
0.051,-0.926,0.395
0.043,-0.93,0.395
0.047,-0.934,0.395
0.047,-0.938,0.402
0.039,-0.945,0.41
0.043,-0.941,0.402
0.039,-0.938,0.402
0.039,-0.938,0.398
0.039,-0.934,0.402
0.043,-0.934,0.398
0.039,-0.938,0.391
0.043,-0.938,0.387
0.039,-0.938,0.391
0.039,-0.938,0.395
0.035,-0.934,0.395
0.035,-0.938,0.395
0.027,-0.938,0.395
0.031,-0.941,0.395
0.031,-0.938,0.395
0.031,-0.934,0.402
0.039,-0.938,0.414
0.047,-0.938,0.418
0.051,-0.938,0.418
0.051,-0.93,0.41
0.047,-0.926,0.41
0.043,-0.93,0.414
0.039,-0.934,0.41
0.035,-0.934,0.406
0.035,-0.926,0.406
0.031,-0.93,0.402
0.027,-0.934,0.41
0.016,-0.926,0.414
0.023,-0.934,0.422
0.023,-0.934,0.418
0.027,-0.93,0.41
0.031,-0.926,0.406
0.043,-0.93,0.406
0.043,-0.93,0.402
0.039,-0.934,0.402
0.043,-0.934,0.406
0.043,-0.93,0.406
0.043,-0.926,0.402
0.043,-0.926,0.402
0.039,-0.926,0.41
0.043,-0.926,0.406
0.043,-0.93,0.41
0.043,-0.934,0.41
0.047,-0.938,0.414
0.043,-0.934,0.414
0.047,-0.926,0.41
0.047,-0.926,0.406
0.039,-0.926,0.402
0.047,-0.926,0.398
0.047,-0.934,0.395
0.043,-0.934,0.395
0.043,-0.938,0.398
0.043,-0.934,0.402
0.043,-0.93,0.402
0.039,-0.934,0.398
0.039,-0.926,0.402
0.039,-0.922,0.402
0.043,-0.93,0.402
0.047,-0.934,0.406
0.047,-0.934,0.414
0.047,-0.938,0.418
0.047,-0.938,0.418
0.051,-0.938,0.422
0.051,-0.93,0.414
0.043,-0.926,0.414
0.043,-0.922,0.41
0.035,-0.926,0.414
0.035,-0.93,0.414
0.035,-0.93,0.41
0.031,-0.93,0.406
0.031,-0.934,0.414
0.035,-0.93,0.418
0.035,-0.922,0.414
0.043,-0.922,0.414
0.043,-0.918,0.414
0.043,-0.93,0.418
0.039,-0.926,0.418
0.027,-0.926,0.41
0.035,-0.934,0.418
0.035,-0.926,0.41
0.039,-0.926,0.406
0.035,-0.93,0.402
0.035,-0.93,0.406
0.035,-0.93,0.414
0.035,-0.926,0.41
0.039,-0.934,0.402
0.039,-0.93,0.398
0.039,-0.93,0.395
0.035,-0.93,0.395
0.047,-0.934,0.402
0.055,-0.934,0.406
0.055,-0.926,0.414
0.051,-0.918,0.422
0.043,-0.918,0.422
0.043,-0.918,0.43
0.043,-0.922,0.422
0.039,-0.93,0.406
0.035,-0.934,0.398
0.035,-0.934,0.391
0.031,-0.941,0.398
0.031,-0.938,0.395
0.035,-0.938,0.395
0.039,-0.945,0.395
0.043,-0.941,0.391
0.043,-0.938,0.391
0.047,-0.938,0.395
0.051,-0.938,0.395
0.051,-0.941,0.406
0.055,-0.934,0.414
0.055,-0.926,0.418
0.051,-0.922,0.41
0.051,-0.926,0.406
0.043,-0.934,0.41
0.043,-0.941,0.406
0.047,-0.938,0.398
0.047,-0.934,0.398
0.051,-0.938,0.395
0.051,-0.938,0.395
0.047,-0.938,0.395
0.047,-0.938,0.383
0.047,-0.941,0.375
0.043,-0.941,0.379
0.039,-0.945,0.387
0.039,-0.941,0.391
0.039,-0.945,0.395
0.043,-0.938,0.402
0.043,-0.934,0.402
0.035,-0.934,0.402
0.047,-0.938,0.41
0.047,-0.934,0.406
0.043,-0.934,0.402
0.047,-0.938,0.402
0.043,-0.938,0.395
0.039,-0.938,0.391
0.035,-0.938,0.391
0.031,-0.938,0.391
0.035,-0.941,0.391
0.035,-0.941,0.391
0.031,-0.938,0.395
0.027,-0.938,0.398
0.027,-0.934,0.398
0.027,-0.934,0.406
0.027,-0.93,0.41
0.027,-0.926,0.41
0.027,-0.93,0.41
0.031,-0.93,0.41
0.031,-0.934,0.406
0.035,-0.93,0.402
0.039,-0.938,0.398
0.039,-0.941,0.398
0.035,-0.941,0.395
0.031,-0.934,0.398
0.027,-0.934,0.406
0.027,-0.934,0.402
0.031,-0.926,0.402
0.035,-0.918,0.402
0.035,-0.926,0.398
0.027,-0.934,0.406
0.031,-0.941,0.402
0.027,-0.941,0.395
0.035,-0.938,0.395
0.035,-0.941,0.395
0.031,-0.945,0.398
0.031,-0.945,0.398
0.027,-0.941,0.398
0.031,-0.938,0.398
0.031,-0.941,0.395
0.027,-0.941,0.398
0.027,-0.938,0.402
0.031,-0.938,0.406
0.027,-0.934,0.406
0.027,-0.93,0.402
0.031,-0.926,0.41
0.035,-0.922,0.406
