0,-0.91,0.461
0,-0.902,0.457
0,-0.906,0.461
-0.004,-0.914,0.461
-0.012,-0.91,0.457
-0.004,-0.902,0.461
0,-0.902,0.457
0.004,-0.906,0.457
0,-0.91,0.461
0,-0.914,0.465
0.004,-0.91,0.469
0.004,-0.906,0.469
0.004,-0.902,0.469
0.004,-0.902,0.469
0.004,-0.898,0.469
0.004,-0.898,0.469
0.008,-0.898,0.465
0.004,-0.898,0.461
0,-0.898,0.461
0,-0.898,0.461
0,-0.898,0.465
0,-0.898,0.461
0.004,-0.898,0.461
0,-0.902,0.465
0.004,-0.902,0.465
0.004,-0.898,0.465
0.004,-0.906,0.465
0.004,-0.906,0.469
0,-0.906,0.469
-0.004,-0.91,0.469
0.004,-0.906,0.465
0.008,-0.902,0.465
0.012,-0.906,0.461
0.012,-0.902,0.457
0.016,-0.906,0.461
0.016,-0.91,0.473
0.012,-0.91,0.469
0.012,-0.906,0.469
0.008,-0.895,0.469
0.008,-0.891,0.465
0.008,-0.898,0.461
0.004,-0.91,0.465
0.004,-0.918,0.461
0.004,-0.914,0.465
0,-0.906,0.465
-0.004,-0.902,0.465
0,-0.906,0.465
0,-0.902,0.465
0,-0.898,0.465
0.004,-0.898,0.465
0.008,-0.898,0.469
0.008,-0.895,0.469
0.008,-0.887,0.469
0.004,-0.891,0.469
-0.008,-0.891,0.469
-0.004,-0.902,0.469
0,-0.906,0.465
0.004,-0.906,0.465
0.012,-0.902,0.465
0.008,-0.898,0.469
0.004,-0.898,0.469
0.004,-0.898,0.469
0.004,-0.902,0.465
0,-0.902,0.457
0,-0.898,0.457
0,-0.898,0.453
0,-0.898,0.457
0,-0.898,0.461
0,-0.898,0.461
0,-0.898,0.465
0.008,-0.898,0.465
0.004,-0.898,0.465
0.004,-0.898,0.461
0,-0.902,0.465
0,-0.91,0.465
0,-0.914,0.465
0,-0.906,0.469
-0.004,-0.906,0.465
0,-0.902,0.465
0,-0.898,0.461
0,-0.902,0.461
0,-0.902,0.461
